Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2017-02-23-tweedekamer-49	ParlaMint-NL_2017-02-23-tweedekamer-49.u1	Report of the meeting of the Dutch Lower House, Meeting 57, Session 49 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 49	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-23-tweedekamer-49	ParlaMint-NL_2017-02-23-tweedekamer-49.u2	Report of the meeting of the Dutch Lower House, Meeting 57, Session 49 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 49	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	SharonGesthuizen	Gesthuizen, Sharon	F	1976	
ParlaMint-NL-en_2017-02-23-tweedekamer-49	ParlaMint-NL_2017-02-23-tweedekamer-49.u3	Report of the meeting of the Dutch Lower House, Meeting 57, Session 49 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 49	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-23-tweedekamer-49	ParlaMint-NL_2017-02-23-tweedekamer-49.u4	Report of the meeting of the Dutch Lower House, Meeting 57, Session 49 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 49	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	SharonGesthuizen	Gesthuizen, Sharon	F	1976	
ParlaMint-NL-en_2017-02-23-tweedekamer-49	ParlaMint-NL_2017-02-23-tweedekamer-49.u5	Report of the meeting of the Dutch Lower House, Meeting 57, Session 49 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 49	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	SharonGesthuizen	Gesthuizen, Sharon	F	1976	
ParlaMint-NL-en_2017-02-23-tweedekamer-49	ParlaMint-NL_2017-02-23-tweedekamer-49.u6	Report of the meeting of the Dutch Lower House, Meeting 57, Session 49 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 49	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	SharonGesthuizen	Gesthuizen, Sharon	F	1976	
ParlaMint-NL-en_2017-02-23-tweedekamer-49	ParlaMint-NL_2017-02-23-tweedekamer-49.u7	Report of the meeting of the Dutch Lower House, Meeting 57, Session 49 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 49	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	StefBlok	Blok, Stef	M	1964	
ParlaMint-NL-en_2017-02-23-tweedekamer-49	ParlaMint-NL_2017-02-23-tweedekamer-49.u8	Report of the meeting of the Dutch Lower House, Meeting 57, Session 49 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 49	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	SharonGesthuizen	Gesthuizen, Sharon	F	1976	
ParlaMint-NL-en_2017-02-23-tweedekamer-49	ParlaMint-NL_2017-02-23-tweedekamer-49.u9	Report of the meeting of the Dutch Lower House, Meeting 57, Session 49 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 49	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	StefBlok	Blok, Stef	M	1964	
ParlaMint-NL-en_2017-02-23-tweedekamer-49	ParlaMint-NL_2017-02-23-tweedekamer-49.u10	Report of the meeting of the Dutch Lower House, Meeting 57, Session 49 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 49	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	SharonGesthuizen	Gesthuizen, Sharon	F	1976	
ParlaMint-NL-en_2017-02-23-tweedekamer-49	ParlaMint-NL_2017-02-23-tweedekamer-49.u11	Report of the meeting of the Dutch Lower House, Meeting 57, Session 49 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 49	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-23-tweedekamer-49	ParlaMint-NL_2017-02-23-tweedekamer-49.u12	Report of the meeting of the Dutch Lower House, Meeting 57, Session 49 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 49	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	StefBlok	Blok, Stef	M	1964	
ParlaMint-NL-en_2017-02-23-tweedekamer-49	ParlaMint-NL_2017-02-23-tweedekamer-49.u13	Report of the meeting of the Dutch Lower House, Meeting 57, Session 49 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 49	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	MP	notMinister	D66	Democraten 66	Opposition	Centre	JudithSwinkels	Swinkels, Judith	F	1961	
ParlaMint-NL-en_2017-02-23-tweedekamer-49	ParlaMint-NL_2017-02-23-tweedekamer-49.u14	Report of the meeting of the Dutch Lower House, Meeting 57, Session 49 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 49	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	StefBlok	Blok, Stef	M	1964	
ParlaMint-NL-en_2017-02-23-tweedekamer-49	ParlaMint-NL_2017-02-23-tweedekamer-49.u15	Report of the meeting of the Dutch Lower House, Meeting 57, Session 49 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 49	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-23-tweedekamer-49	ParlaMint-NL_2017-02-23-tweedekamer-49.u16	Report of the meeting of the Dutch Lower House, Meeting 57, Session 49 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 49	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	MP	notMinister	D66	Democraten 66	Opposition	Centre	JudithSwinkels	Swinkels, Judith	F	1961	
ParlaMint-NL-en_2017-02-23-tweedekamer-49	ParlaMint-NL_2017-02-23-tweedekamer-49.u17	Report of the meeting of the Dutch Lower House, Meeting 57, Session 49 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 49	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	StefBlok	Blok, Stef	M	1964	
ParlaMint-NL-en_2017-02-23-tweedekamer-49	ParlaMint-NL_2017-02-23-tweedekamer-49.u18	Report of the meeting of the Dutch Lower House, Meeting 57, Session 49 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 49	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
