Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2017-02-23-tweedekamer-48	ParlaMint-NL_2017-02-23-tweedekamer-48.u1	Report of the meeting of the Dutch Lower House, Meeting 57, Session 48 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 48	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-23-tweedekamer-48	ParlaMint-NL_2017-02-23-tweedekamer-48.u2	Report of the meeting of the Dutch Lower House, Meeting 57, Session 48 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 48	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	JaspervanDijk	van Dijk, Jasper	M	1971	
ParlaMint-NL-en_2017-02-23-tweedekamer-48	ParlaMint-NL_2017-02-23-tweedekamer-48.u3	Report of the meeting of the Dutch Lower House, Meeting 57, Session 48 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 48	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	JaspervanDijk	van Dijk, Jasper	M	1971	
ParlaMint-NL-en_2017-02-23-tweedekamer-48	ParlaMint-NL_2017-02-23-tweedekamer-48.u4	Report of the meeting of the Dutch Lower House, Meeting 57, Session 48 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 48	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-23-tweedekamer-48	ParlaMint-NL_2017-02-23-tweedekamer-48.u5	Report of the meeting of the Dutch Lower House, Meeting 57, Session 48 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 48	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	JeanineHennis-Plasschaert	Hennis-Plasschaert, Jeanine	F	1973	
ParlaMint-NL-en_2017-02-23-tweedekamer-48	ParlaMint-NL_2017-02-23-tweedekamer-48.u6	Report of the meeting of the Dutch Lower House, Meeting 57, Session 48 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 48	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-23-tweedekamer-48	ParlaMint-NL_2017-02-23-tweedekamer-48.u7	Report of the meeting of the Dutch Lower House, Meeting 57, Session 48 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 48	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	JaspervanDijk	van Dijk, Jasper	M	1971	
ParlaMint-NL-en_2017-02-23-tweedekamer-48	ParlaMint-NL_2017-02-23-tweedekamer-48.u8	Report of the meeting of the Dutch Lower House, Meeting 57, Session 48 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 48	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-23-tweedekamer-48	ParlaMint-NL_2017-02-23-tweedekamer-48.u9	Report of the meeting of the Dutch Lower House, Meeting 57, Session 48 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 48	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	AngelienEijsink	Eijsink, Angelien	F	1960	
ParlaMint-NL-en_2017-02-23-tweedekamer-48	ParlaMint-NL_2017-02-23-tweedekamer-48.u10	Report of the meeting of the Dutch Lower House, Meeting 57, Session 48 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 48	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	JaspervanDijk	van Dijk, Jasper	M	1971	
ParlaMint-NL-en_2017-02-23-tweedekamer-48	ParlaMint-NL_2017-02-23-tweedekamer-48.u11	Report of the meeting of the Dutch Lower House, Meeting 57, Session 48 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 48	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
