Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2017-02-22-tweedekamer-16	ParlaMint-NL_2017-02-22-tweedekamer-16.u1	Report of the meeting of the Dutch Lower House, Meeting 56, Session 16 (2017-02-22)	2017-02-22	Lower house	Meeting of the 28th Tweede Kamer	Session 16	Meeting 56	Sitting 2017-02-22	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-22-tweedekamer-16	ParlaMint-NL_2017-02-22-tweedekamer-16.u2	Report of the meeting of the Dutch Lower House, Meeting 56, Session 16 (2017-02-22)	2017-02-22	Lower house	Meeting of the 28th Tweede Kamer	Session 16	Meeting 56	Sitting 2017-02-22	-	Reference	English	Regular	MP	notMinister	CU	ChristenUnie	Opposition	Centre-right	CarlaDik-Faber	Dik-Faber, Carla	F	1971	
ParlaMint-NL-en_2017-02-22-tweedekamer-16	ParlaMint-NL_2017-02-22-tweedekamer-16.u3	Report of the meeting of the Dutch Lower House, Meeting 56, Session 16 (2017-02-22)	2017-02-22	Lower house	Meeting of the 28th Tweede Kamer	Session 16	Meeting 56	Sitting 2017-02-22	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Opposition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2017-02-22-tweedekamer-16	ParlaMint-NL_2017-02-22-tweedekamer-16.u4	Report of the meeting of the Dutch Lower House, Meeting 56, Session 16 (2017-02-22)	2017-02-22	Lower house	Meeting of the 28th Tweede Kamer	Session 16	Meeting 56	Sitting 2017-02-22	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	RenskeLeijten	Leijten, Renske	F	1979	
ParlaMint-NL-en_2017-02-22-tweedekamer-16	ParlaMint-NL_2017-02-22-tweedekamer-16.u5	Report of the meeting of the Dutch Lower House, Meeting 56, Session 16 (2017-02-22)	2017-02-22	Lower house	Meeting of the 28th Tweede Kamer	Session 16	Meeting 56	Sitting 2017-02-22	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-22-tweedekamer-16	ParlaMint-NL_2017-02-22-tweedekamer-16.u6	Report of the meeting of the Dutch Lower House, Meeting 56, Session 16 (2017-02-22)	2017-02-22	Lower house	Meeting of the 28th Tweede Kamer	Session 16	Meeting 56	Sitting 2017-02-22	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	MartinvanRijn	van Rijn, Martin	M	1956	
ParlaMint-NL-en_2017-02-22-tweedekamer-16	ParlaMint-NL_2017-02-22-tweedekamer-16.u7	Report of the meeting of the Dutch Lower House, Meeting 56, Session 16 (2017-02-22)	2017-02-22	Lower house	Meeting of the 28th Tweede Kamer	Session 16	Meeting 56	Sitting 2017-02-22	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Opposition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2017-02-22-tweedekamer-16	ParlaMint-NL_2017-02-22-tweedekamer-16.u8	Report of the meeting of the Dutch Lower House, Meeting 56, Session 16 (2017-02-22)	2017-02-22	Lower house	Meeting of the 28th Tweede Kamer	Session 16	Meeting 56	Sitting 2017-02-22	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	MartinvanRijn	van Rijn, Martin	M	1956	
ParlaMint-NL-en_2017-02-22-tweedekamer-16	ParlaMint-NL_2017-02-22-tweedekamer-16.u9	Report of the meeting of the Dutch Lower House, Meeting 56, Session 16 (2017-02-22)	2017-02-22	Lower house	Meeting of the 28th Tweede Kamer	Session 16	Meeting 56	Sitting 2017-02-22	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-22-tweedekamer-16	ParlaMint-NL_2017-02-22-tweedekamer-16.u10	Report of the meeting of the Dutch Lower House, Meeting 56, Session 16 (2017-02-22)	2017-02-22	Lower house	Meeting of the 28th Tweede Kamer	Session 16	Meeting 56	Sitting 2017-02-22	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	MartinvanRijn	van Rijn, Martin	M	1956	
ParlaMint-NL-en_2017-02-22-tweedekamer-16	ParlaMint-NL_2017-02-22-tweedekamer-16.u11	Report of the meeting of the Dutch Lower House, Meeting 56, Session 16 (2017-02-22)	2017-02-22	Lower house	Meeting of the 28th Tweede Kamer	Session 16	Meeting 56	Sitting 2017-02-22	-	Reference	English	Regular	MP	notMinister	CDA	Christen-Democratisch Appèl	-	Centre to centre-right	HankeBruinsSlot	Bruins Slot, Hanke	F	1977	
