Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2015-12-09-ps2013-036-06-009-146	ParlaMint-CZ_2015-12-09-ps2013-036-06-009-146.u1	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-09	2015-12-09	Lower house	ps2013	-	ps2013/036	ps2013/036/06	ps2013/036/146	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2015-12-09-ps2013-036-06-009-146	ParlaMint-CZ_2015-12-09-ps2013-036-06-009-146.u2	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-09	2015-12-09	Lower house	ps2013	-	ps2013/036	ps2013/036/06	ps2013/036/146	Reference	English	Regular	notMP	Minister	-	-	-	-	DanTok.1959	Ťok, Dan	M	1959	
ParlaMint-CZ-en_2015-12-09-ps2013-036-06-009-146	ParlaMint-CZ_2015-12-09-ps2013-036-06-009-146.u3	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-09	2015-12-09	Lower house	ps2013	-	ps2013/036	ps2013/036/06	ps2013/036/146	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2015-12-09-ps2013-036-06-009-146	ParlaMint-CZ_2015-12-09-ps2013-036-06-009-146.u4	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-09	2015-12-09	Lower house	ps2013	-	ps2013/036	ps2013/036/06	ps2013/036/146	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	StanislavPfleger.1958	Pfléger, Stanislav	M	1958	
ParlaMint-CZ-en_2015-12-09-ps2013-036-06-009-146	ParlaMint-CZ_2015-12-09-ps2013-036-06-009-146.u5	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-09	2015-12-09	Lower house	ps2013	-	ps2013/036	ps2013/036/06	ps2013/036/146	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2015-12-09-ps2013-036-06-009-146	ParlaMint-CZ_2015-12-09-ps2013-036-06-009-146.u6	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-09	2015-12-09	Lower house	ps2013	-	ps2013/036	ps2013/036/06	ps2013/036/146	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2015-12-09-ps2013-036-06-009-146	ParlaMint-CZ_2015-12-09-ps2013-036-06-009-146.u7	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-09	2015-12-09	Lower house	ps2013	-	ps2013/036	ps2013/036/06	ps2013/036/146	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2015-12-09-ps2013-036-06-009-146	ParlaMint-CZ_2015-12-09-ps2013-036-06-009-146.u8	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-09	2015-12-09	Lower house	ps2013	-	ps2013/036	ps2013/036/06	ps2013/036/146	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	AntoninSeda.1960	Seďa, Antonín	M	1960	
ParlaMint-CZ-en_2015-12-09-ps2013-036-06-009-146	ParlaMint-CZ_2015-12-09-ps2013-036-06-009-146.u9	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-09	2015-12-09	Lower house	ps2013	-	ps2013/036	ps2013/036/06	ps2013/036/146	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2015-12-09-ps2013-036-06-009-146	ParlaMint-CZ_2015-12-09-ps2013-036-06-009-146.u10	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-09	2015-12-09	Lower house	ps2013	-	ps2013/036	ps2013/036/06	ps2013/036/146	Reference	English	Regular	notMP	Minister	-	-	-	-	DanTok.1959	Ťok, Dan	M	1959	
ParlaMint-CZ-en_2015-12-09-ps2013-036-06-009-146	ParlaMint-CZ_2015-12-09-ps2013-036-06-009-146.u11	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-09	2015-12-09	Lower house	ps2013	-	ps2013/036	ps2013/036/06	ps2013/036/146	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
