Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2015-04-28-ps2013-027-01-003-013	ParlaMint-CZ_2015-04-28-ps2013-027-01-003-013.u1	Parliament of the Czech Republic, Chamber of Deputies, 2015-04-28	2015-04-28	Lower house	ps2013	-	ps2013/027	ps2013/027/01	ps2013/027/013	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2015-04-28-ps2013-027-01-003-013	ParlaMint-CZ_2015-04-28-ps2013-027-01-003-013.u2	Parliament of the Czech Republic, Chamber of Deputies, 2015-04-28	2015-04-28	Lower house	ps2013	-	ps2013/027	ps2013/027/01	ps2013/027/013	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2015-04-28-ps2013-027-01-003-013	ParlaMint-CZ_2015-04-28-ps2013-027-01-003-013.u3	Parliament of the Czech Republic, Chamber of Deputies, 2015-04-28	2015-04-28	Lower house	ps2013	-	ps2013/027	ps2013/027/01	ps2013/027/013	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2015-04-28-ps2013-027-01-003-013	ParlaMint-CZ_2015-04-28-ps2013-027-01-003-013.u4	Parliament of the Czech Republic, Chamber of Deputies, 2015-04-28	2015-04-28	Lower house	ps2013	-	ps2013/027	ps2013/027/01	ps2013/027/013	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2015-04-28-ps2013-027-01-003-013	ParlaMint-CZ_2015-04-28-ps2013-027-01-003-013.u5	Parliament of the Czech Republic, Chamber of Deputies, 2015-04-28	2015-04-28	Lower house	ps2013	-	ps2013/027	ps2013/027/01	ps2013/027/013	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2015-04-28-ps2013-027-01-003-013	ParlaMint-CZ_2015-04-28-ps2013-027-01-003-013.u6	Parliament of the Czech Republic, Chamber of Deputies, 2015-04-28	2015-04-28	Lower house	ps2013	-	ps2013/027	ps2013/027/01	ps2013/027/013	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	VaclavVotava.1956	Votava, Václav	M	1956	
ParlaMint-CZ-en_2015-04-28-ps2013-027-01-003-013	ParlaMint-CZ_2015-04-28-ps2013-027-01-003-013.u7	Parliament of the Czech Republic, Chamber of Deputies, 2015-04-28	2015-04-28	Lower house	ps2013	-	ps2013/027	ps2013/027/01	ps2013/027/013	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2015-04-28-ps2013-027-01-003-013	ParlaMint-CZ_2015-04-28-ps2013-027-01-003-013.u8	Parliament of the Czech Republic, Chamber of Deputies, 2015-04-28	2015-04-28	Lower house	ps2013	-	ps2013/027	ps2013/027/01	ps2013/027/013	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2015-04-28-ps2013-027-01-003-013	ParlaMint-CZ_2015-04-28-ps2013-027-01-003-013.u9	Parliament of the Czech Republic, Chamber of Deputies, 2015-04-28	2015-04-28	Lower house	ps2013	-	ps2013/027	ps2013/027/01	ps2013/027/013	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2015-04-28-ps2013-027-01-003-013	ParlaMint-CZ_2015-04-28-ps2013-027-01-003-013.u10	Parliament of the Czech Republic, Chamber of Deputies, 2015-04-28	2015-04-28	Lower house	ps2013	-	ps2013/027	ps2013/027/01	ps2013/027/013	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2015-04-28-ps2013-027-01-003-013	ParlaMint-CZ_2015-04-28-ps2013-027-01-003-013.u11	Parliament of the Czech Republic, Chamber of Deputies, 2015-04-28	2015-04-28	Lower house	ps2013	-	ps2013/027	ps2013/027/01	ps2013/027/013	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
