Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2015-12-16-ps2013-036-10-013-999	ParlaMint-CZ_2015-12-16-ps2013-036-10-013-999.u1	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-16	2015-12-16	Lower house	ps2013	-	ps2013/036	ps2013/036/10	ps2013/036/999	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2015-12-16-ps2013-036-10-013-999	ParlaMint-CZ_2015-12-16-ps2013-036-10-013-999.u2	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-16	2015-12-16	Lower house	ps2013	-	ps2013/036	ps2013/036/10	ps2013/036/999	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	HanaAulickaJirovcova.1981	Aulická Jírovcová, Hana	F	1981	
ParlaMint-CZ-en_2015-12-16-ps2013-036-10-013-999	ParlaMint-CZ_2015-12-16-ps2013-036-10-013-999.u3	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-16	2015-12-16	Lower house	ps2013	-	ps2013/036	ps2013/036/10	ps2013/036/999	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2015-12-16-ps2013-036-10-013-999	ParlaMint-CZ_2015-12-16-ps2013-036-10-013-999.u4	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-16	2015-12-16	Lower house	ps2013	-	ps2013/036	ps2013/036/10	ps2013/036/999	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	HanaAulickaJirovcova.1981	Aulická Jírovcová, Hana	F	1981	
ParlaMint-CZ-en_2015-12-16-ps2013-036-10-013-999	ParlaMint-CZ_2015-12-16-ps2013-036-10-013-999.u5	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-16	2015-12-16	Lower house	ps2013	-	ps2013/036	ps2013/036/10	ps2013/036/999	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2015-12-16-ps2013-036-10-013-999	ParlaMint-CZ_2015-12-16-ps2013-036-10-013-999.u6	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-16	2015-12-16	Lower house	ps2013	-	ps2013/036	ps2013/036/10	ps2013/036/999	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	JanFarsky.1979	Farský, Jan	M	1979	
ParlaMint-CZ-en_2015-12-16-ps2013-036-10-013-999	ParlaMint-CZ_2015-12-16-ps2013-036-10-013-999.u7	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-16	2015-12-16	Lower house	ps2013	-	ps2013/036	ps2013/036/10	ps2013/036/999	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2015-12-16-ps2013-036-10-013-999	ParlaMint-CZ_2015-12-16-ps2013-036-10-013-999.u8	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-16	2015-12-16	Lower house	ps2013	-	ps2013/036	ps2013/036/10	ps2013/036/999	Reference	English	Regular	MP	Minister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	DanielHerman.1963	Herman, Daniel	M	1963	
ParlaMint-CZ-en_2015-12-16-ps2013-036-10-013-999	ParlaMint-CZ_2015-12-16-ps2013-036-10-013-999.u9	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-16	2015-12-16	Lower house	ps2013	-	ps2013/036	ps2013/036/10	ps2013/036/999	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2015-12-16-ps2013-036-10-013-999	ParlaMint-CZ_2015-12-16-ps2013-036-10-013-999.u10	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-16	2015-12-16	Lower house	ps2013	-	ps2013/036	ps2013/036/10	ps2013/036/999	Reference	English	Regular	MP	Minister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	DanielHerman.1963	Herman, Daniel	M	1963	
ParlaMint-CZ-en_2015-12-16-ps2013-036-10-013-999	ParlaMint-CZ_2015-12-16-ps2013-036-10-013-999.u11	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-16	2015-12-16	Lower house	ps2013	-	ps2013/036	ps2013/036/10	ps2013/036/999	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
