ParlaMint-BE_2016-09-29-54-plenair-ip127x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2016-09-29-54-plenair-ip127x.u2	Prime Minister, I have just come back from a demonstration where tens of thousands of people were present. My voice is of course a bit hoarse after such a demonstration. I have met many people who were furious, from public services, from the private sector, young people, from the cultural sector, from Hart over Hard. What keeps coming up? People don't understand that the government isn't gonna get the money where it is. There's a 4.2 billion hole. What ideas are being put forward? Again we are talking about an index jump; we would make medicines more expensive for the sick; we would again charge more taxes and more VAT, from 21 % to 22 %. People are tired of it, because when it comes to thinking tracks, there is another taboo. It's always the same here in Belgium. No measure that has been published in the press today refers to the introduction of a capital tax in Belgium. That's taboo here. The sick make the pay, the workers and the servants pay, that is not a problem, but making the rich pay is taboo again. The worst thing, Prime Minister, is that you had a budget deficit last year and, in order to correct that budget deficit, you opted for a policy of saving and what is the result of this policy of saving? There's a bigger deficit now. That just doesn't work. Why? You take money out of the pockets of workers and servants. These people consume less and therefore there remains a total status quo at economic level. Today, you are proposing to go even further. Soon you will answer again that there is no money in Belgium, that we cannot touch it, that everyone has to pay taxes. Well, yesterday, the study bureau of the Labour Party brought out our top 50. It's not the top 50 of Radio Contact. What's in the study? It has clearly been shown that for the 50 major companies mentioned I recommend that everyone listen carefully to a tax rate of 2.7 %. 2.7 %! This creates a deficit in the state treasury of 6.9 billion. I ask you a clear question, Prime Minister, when will you finally get the money from the rich? When will the money finally come from the big assets and from the big companies? When will you finally stop getting the money from the sick and from the workers and servants of our country?
ParlaMint-BE_2016-09-29-54-plenair-ip127x.u3	Mr President, Prime Minister, ladies and gentlemen, once again tens of thousands of people are in the streets of Brussels. This parade, they do it at an important moment. In a few days, you will decide on economic and social policy measures for 2017. I know that you are in a difficult time: growth in dungeon, massive collective redundancies, such as those untenable from Caterpillar, a catastrophic budget hole and the impression, above all, that you are unable to control the budget. And above all, the citizens know that they have already given a great deal. They have given, and they have not forgotten, they constantly remind, with the index jump; they have given because you have decided on very important savings in social security, taxes on consumption, the increase in the price of electricity, and I pass, of course, and the best. Mr. Leemans, this morning, said that on average, a household has lost some 1,000 to 1,200 euros a year as a result of your choice of measures. And this is obviously not over, since the newspapers are currently serving us a whole series of possible new measures. It is a further increase in taxes on consumption with VAT; it is to remove the character of unemployment insurance to make it social assistance; it is, even worse, to make the sick pay with an increase in the price of medicines. Today, I will not ask you what steps you have taken or intend to take. You haven't decided yet. But what I'm looking for is a commitment to stop taking the citizens for taxable pigeons that I want and to dare look where the money is, the means to fill our deficit. In a way, Prime Minister, it is your responsibility to reconcile the country. I'd even say, it's your duty.
ParlaMint-BE_2016-09-29-54-plenair-ip127x.u4	Mr President, Prime Minister, even today thousands of people are on the streets protesting against the savings policy you have been pursuing with your government for two years. People have no confidence in it and they do not believe that the right policy is being pursued. That's because people have had to turn in a lot. For example, there is the index jump of 2 %, it has to work longer, the more expensive electricity bill and you name it. And for all the efforts that people have made, they do not even get a budget that is in order. The deficit is 4 billion. People still have no answer to the question where that money actually went. People don't understand that. You are praised for your policy, but people do not understand and wonder where the money has gone. Why, they reason, have they had to turn in so much if there is still a deficit of 4 billion? Colleagues of CD&V, Mr Vercamer, people are waking up today with a second index jump, a slope that this government wants to walk. There may be a tax increase or the medicines will be reimbursed a little less. Again the same target group is addressed. Mr Vercamer, you may tweet that your coalition partner may have lost all sense of reality and that people want a just division, but people no longer believe you. Everyone who spoke to me on the street today says they're disappointed in you and your party. You need to get your back straight! You must have rights and ensure that there is a fair and just policy. This will benefit the people. Prime Minister, together with my party, I would ask you not to go through a second index jump. People are really sick of it. Just make sure that all those who have to pay taxes actually pay their taxes. We would have gone a long way further, and you would have regained the confidence of the citizen.
ParlaMint-BE_2016-09-29-54-plenair-ip127x.u5	Mr President, Prime Minister, I would like to thank you for mobilising so strongly and so clearly for today's event. Every day it becomes a little clearer what this majority, these four parties stand for. Every day the acceptance of this majority in society decreases. Why are people angry today? Why were a lot of people out there today? Why were there many more people angry than those who were there today? First of all, because of the well of 4.2 billion. Despite all the efforts, despite all the invoices, despite all those who stick their necks out, there is still a 4.2 billion well, signed Johan Van Overtveldt. Today, I even consider it a provocation, Mr De Roover, there is the idea for a new index jump, a second index jump, signed the N-VA. Colleagues of the N-VA, the index is not a luxury product. The index is there to make sure that people can pay their invoices at the end of the ride, at the end of the month. Especially with this government, especially with this federal and Flemish government, the index is extremely important, Mr De Roover. You're shaking no. The reason why people are on the streets today is because they find that there is a political party saying that they want to make another index jump. Colleagues of the N-VA, Mr De Roover, do you really think that the workers should close the well of Johan Van Overtveldt? Or do you really think that's what pensioners should do? Or do you think the officials should close that well? Mr De Roover, do you really think that the four thousand families that have been confronted with bad news over the last September month, namely the employees of Caterpillar, ING and Douwe Egberts, should dampen the well of Johan Van Overtveld? Is that what the N-VA and this majority advocate? Prime Minister, I am not asking you to say what you will do today. You don't have to tell me today how you're going to close the well of Johan Van Overtveldt. On one point, however, you are quite clear, extremely formal and 100% clear, and that is whether or not there will be an index jump. That is what you must tell this Parliament today. Is there going to be an index jump, yes or no? Please be clear about that today.
ParlaMint-BE_2016-09-29-54-plenair-ip127x.u6	Mr President, Prime Minister, in front of the demonstrators who march in numbers on the street, in front of the parliamentarians who speak in this rostrum, you could do the big back. You could speculate on a shortening of the trade union movement, on the feeling that the grunt will eventually fade. You might pretend that public opinion in Belgium, which does not have the revolutionary background, will eventually get tired of repeated strikes, demonstrations, and solve itself, resigning itself to this kind of grimace soup that you have been serving him for the past two years. Yes, Prime Minister, you could do the big back, and you'd be wrong. You'd be wrong because this country doesn't need resignation. He needs hope. No, not just a hope of "jobs, jobs and jobs", but a hope based on concrete prospects for improving the economic, social and budgetary situation. Unfortunately, in relation to these challenges, it must be noted that after two years, your government is failing. The social dialogue to which you keep referring today is a dialogue of the deaf that is a long-term threat to social democracy in this country. The unemployment rate has increased in one year and business closures are increasing, raising fears of the worst on the economic front. And in terms of the budget, your Ministers of Budgets and Finance have not reassured us. This week, in committee, they were unable to outline any credible prospect of a recovery in our public finances. They prefer to let this museum of horrors, this catalogue of horrors (removal of the price of medicines, increase of VAT, extra index jumps, measures against savers) leak into the press, doubtless thinking that on arrival it will be "less worse" than what was feared and that we can therefore, at the end of the conclave, say that we have escaped the worst and that, finally, we must actually resign ourselves to the policy of this government. In the meantime, Prime Minister, there is a sense of failure and injustice in public opinion. I would just like to ask you whether, two years after the beginning of your policy, which is obviously not bearing its fruit – or they are very dry! – you persist in your initial choices or if you dare to change this policy and start making a change that would finally meet the expectations of the population.
ParlaMint-BE_2016-09-29-54-plenair-ip127x.u7	Prime Minister, ladies and gentlemen, at a time when structural change is taking place and when policies make fundamentally different choices, it is normal that there should be a little concern. However, the proportions that some people feel of this concern, here in Parliament but also in the streets, are no longer realistic. Anyone who knows the facts and figures better will immediately see that today's demonstration spamphlet contains just wrong information. They ask for more purchasing power, while the figures of the National Bank of only two weeks ago show that the collective purchasing power of the Belgians is improving, thanks to the tax shift, thanks to job creation and despite the low interest rates and the index jump. People are demanding more jobs for the people. The figures for August show that there are 36 000 unemployed less than one year ago, including those aged between 50 and 60 years old. Good pensions are advocated, while this government's pension reform just makes sure that those who are still working today will have a good pension later. One wants correct taxes, while the government has ensured that those who work are left net more at the end of the month. There is also a corporate tax reform on the table that will be much fairer for our SME debt holders. [[Rumor]]
ParlaMint-BE_2016-09-29-54-plenair-ip127x.u8	Please let Mr. Spoorten speak.
ParlaMint-BE_2016-09-29-54-plenair-ip127x.u9	Mr President, the truth does seem to provoke some resentment. I'm gonna go back to the pamphlet. Today, correct taxation is being advocated and good public service is being demanded. However, with the simplification of structures, the current government wants to guarantee a better service, with less government control than the 54% with which we are now world champions. Finally, the savings in social security are also being sued. However, the current government is giving more and more money to social security and, above all, it is ensuring that benefits reach those who need them. That is why I have two very brief questions. First of all, Prime Minister, can you confirm that the government will continue along this path in order to finalise the necessary structural reform? Secondly, do you know why the trade unions are calling for strike and protest?
ParlaMint-BE_2016-09-29-54-plenair-ip127x.u10	Prime Minister, ladies and gentlemen, it will soon be two years since the Michel government is in place. When we analyze objectively... [[Rites on the benches of the opposition]]
ParlaMint-BE_2016-09-29-54-plenair-ip127x.u11	When we analyse the situation objectively and calmly, we can only rejoice. According to Eurostat, since the government took office, 76,000 jobs have been created. According to the same source, the number of jobseekers in Belgium has never been so low in 25 years. [[Applause on the benches of the majority]]
