ParlaMint-BE_2016-07-19-54-plenair-ip122x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2016-07-19-54-plenair-ip122x.u2	In accordance with the opinion of the Conference of Presidents this afternoon, I propose: In accordance with the opinion of the Conference of Presidents at this noon, I propose that: to enter the following items on the agenda of this afternoon's plenary session: to include in the agenda of this afternoon's plenary session the following items: - the draft law approving the General Cooperation Agreement between the Kingdom of Belgium and the Republic of Guinea, done at Conakry on 5 January 2016, Nos 1960/1 to 3; - the draft law approving the following international instruments: 1. The General Rules of the World Postal Association, done in Doha on 11 October 2012; 2. The World Postal Convention and Final Protocol, done in Doha on 11 October 2012; 3. The Agreement on Payout Services of the Postal Service, done at Doha on 11 October 2012, Nos 1961/1 to 3; - the draft law on the merger of the Fund for Accidents at Work and the Fund for Occupational Diseases, No. 1958/1. - the draft law approving the General Convention on Cooperation between the Kingdom of Belgium and the Republic of Guinea, done at Conakry on 5 January 2016, Nos. 1960/1 to 3; - the draft law approving the following international acts: 1. The General Regulation of the Universal Postal Union, done at Doha on 11 October 2012; 2. The Universal Postal Convention and its Final Protocol, done at Doha on 11 October 2012; 3. The Agreement Concerning Postal Payment Services, made at Doha on October 11, 2012, Nos. 1961/1 to 3; - the draft law on the merger of the Workers' Compensation Fund and the Occupational Diseases Fund, No. 1958/1. to enter the following items on the agenda for tomorrow's plenary session before noon: to include in the agenda of tomorrow morning's plenary session the following items: - the motion for a resolution (Mrs Els Van Hoof and Mr Sarah Claerhout and Mr Peter Luykx, Mr Jean-Jacques Flahaux, Mr Tim Vandenput and Mr Richard Miller) on the presidential elections in the Democratic Republic of Congo, Nos 1887/1 to 8; - the motion for a resolution (Mrs Els Van Hoof and Mrs Sarah Claerhout) on the presidential elections in the Democratic Republic of Congo, Nos 1563/1 and 2; - the motion for a resolution (Mr Peter Luykx) on elections in Congo, No. 1583/1; - the legislative proposal (Mrs Rita Gantois and Mr Veerle Wouters, Mr Luk Van Biesen, Mrs Leen Dierick, Mrs Nathalie Muylle and Mrs Caroline Cassart-Mailleux) amending the Income Tax Code 1992 as regards the tax credit for low activity income, Nos 1572/1 to 9; - the legislative proposal (Mrs Veerle Wouters) amending the Income Tax Code 1992 as regards the submission of an objection, Nos 211/1 to 4; - the draft law (Mr Peter Vanvelthoven and Mr Dirk Van der Maelen) amending the Income Tax Code 1992 as regards the submission of an objection, No. 434/1, - the motion for a resolution (Mrs Caroline Cassart-Mailleux and Mr Richard Miller, Mr Denis Ducarme, Mr Benoît Piedboeuf, Mr Olivier Chastel, Mr Roel Deseyn, Mr Gautier Calomne and Mr Vincent Scourneau) on the reduced VAT rate for digital books, Nos 1067/1 to 5; - the legislative proposal (Mrs Carina Van Cauter, Mr Luk Van Biesen, Mrs Sabien Lahaye-Battheu and Mr Benoît Piedboeuf) concerning the duty-free allowance for children in the case of co-parenting, Nos 860/1 to 4; - the draft law amending Article 127 of the Act of 13 June 2005 on electronic communications and Article 16/2 of the Act of 30 November 1998 regulating the intelligence and security services, No. 1964/1; - the draft law amending Article 8 of the Law of 24 July 1987 on temporary work, temporary work and the provision of workers for the benefit of users, with a view to abolishing the 48-hour rule and extending the possibility of recourse to electronic temporary work contracts, Nos 1944/1 to 4. - the motion for a resolution (Ms Els Van Hoof and Sarah Claerhout and MM. Peter Luykx, Jean-Jacques Flahaux, Tim Vandenput and Richard Miller) on the presidential elections in the Democratic Republic of the Congo, Nos. 1887/1 to 8; - the motion for a resolution (Ms Els Van Hoof and Sarah Claerhout) on the presidential elections in the Democratic Republic of the Congo, Nos. 1563/1 and 2; - the motion for a resolution (Mr Peter Luykx) on elections in the Congo, No. 1583/1; - the draft law (Ms. Rita Gantois and Veerle Wouters, Mr. Luk Van Biesen, Ms. Leen Dierick, Nathalie Muylle and Caroline Cassart-Mailleux) amending the Income Tax Code 1992 with regard to the low-income tax credit, Nos. 1572/1 to 9; - the proposal for a law (Ms Veerle Wouters) amending the Income Tax Code 1992 with regard to the introduction of a written complaint, Nos. 211/1 to 4; - the bill (MM. Peter Vanvelthoven and Dirk Van der Maelen) amending the Income Tax Code 1992 with regard to the introduction of a written complaint, No. 434/1; - the motion for a resolution (Ms Caroline Cassart-Mailleux and MM. Richard Miller, Denis Ducrame, Benoît Piedboeuf, Olivier Chastel, Roel Deseyn, Gautier Calomne and Vincent Scourneau) on the reduced VAT rate on e-books, Nos 1067/1 to 5; - the draft law (Ms. Carina Van Cauter, Mr. Luk Van Biesen, Ms. Sabien Lahaye-Battheu and Mr. Benoît Piedboeuf) on the tax exemption for children in the context of co-parentality, Nos. 860/1 to 4; - the draft law amending article 127 of the Act of 13 June 2005 on electronic communications and article 16/2 of the Act of 30 November 1998 on the Organization of the Intelligence and Security Services, No. 1964/1; - the draft law amending article 8 of the Law of 24 July 1987 on temporary work, temporary work and the provision of workers to users, with a view to abolishing the 48-hour rule and extending the possibility of using electronic temporary employment contracts, Nos. 1944/1 to 4. Are you sure you don't mind? [[No.]] Thus shall be done. No observation? [[No]] That will be the case.
ParlaMint-BE_2016-07-19-54-plenair-ip122x.u3	Mr. President, you went a little fast for me. Did you mention the point that was pending?
ParlaMint-BE_2016-07-19-54-plenair-ip122x.u4	No. These are various provisions on terrorism (Bill 1951). In this regard, we are waiting until tomorrow morning or later.
ParlaMint-BE_2016-07-19-54-plenair-ip122x.u5	The general discussion is open. The general discussion is open. Mrs Van Hoof, rapporteur, referred to the written report.
ParlaMint-BE_2016-07-19-54-plenair-ip122x.u6	Mr President, Minister, ladies and gentlemen, this Convention is fully integrated into the law of 19 March 2013, which we would like to welcome. That is why we will support, as we have done in committee, this Convention, which sets out the framework for our future partnership with this so-called "fragile" country. In addition to the remarks I made and the questions I asked in the Committee on Food Security and Sexual and Reproductive Rights, among others, I would like to point out that we should welcome the links that already exist between our country and Guinea, particularly in the context of cooperation with Brussels Airlines, the actions carried out in collaboration with our NGOs on the ground and in the framework of Belgium's action to combat the Ebola epidemic, which has particularly affected this country. There is a question here of a Belgian 3D response which, in the future, should become the norm whenever it is justified. The text before us reflects the expertise that this crisis has brought to our country. The aim is to draw lessons for all the departments involved. The Belgian intervention proves, if this is still necessary, the importance of the B-FAST dome in such humanitarian and health emergencies, whose audit results we are still waiting for in order to be able to examine calmly the future which should be reserved for this cell which is important for our cooperation.
ParlaMint-BE_2016-07-19-54-plenair-ip122x.u7	Mr President, I would like to thank Mrs Grovonius for her speech, which follows on from the one she held in committee. I also thank the various groups for their unanimous support for this provision.
ParlaMint-BE_2016-07-19-54-plenair-ip122x.u8	Is anyone else asking for the floor? Is anyone still asking for the floor? ) The general discussion is closed. The general discussion is closed.
ParlaMint-BE_2016-07-19-54-plenair-ip122x.u9	We shall begin with the discussion of the articles. The text adopted by the committee is the basis for the discussion. (Rgt 85, 4) (1960/3) We turn to the discussion of the articles. The text adopted by the committee serves as the basis for discussion. (Rgt 85, 4) (1960/3) The draft law has 3 articles. The bill has three articles. No amendments were tabled. No amendments have been tabled.
ParlaMint-BE_2016-07-19-54-plenair-ip122x.u10	The discussion of the articles is closed. The vote will be taken at a later date. The discussion of the articles is closed. The vote on the package will take place at a later date.
ParlaMint-BE_2016-07-19-54-plenair-ip122x.u11	Mr President, I have a small question about the order of business. As a group not represented in the Conference of Presidents, we are not aware of anything at all or almost anything. Could I ask what we're going to discuss this afternoon? Will terrorism projects come to the agenda tomorrow afternoon?
