ParlaMint-BE_2016-06-23-54-plenair-ip116x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2016-06-23-54-plenair-ip116x.u2	[[for the standing meeting]] The President [[in front of the assembly standing]] Ladies and gentlemen, the day and the moment have been well chosen to give you a lecture on a letter I have written: au nom de notre assemblye, au Speaker of the House of Commons. So that our message can also reach the many British expatriates who live in our country, I will read it in English. “Mister Speaker, dear Colleague, It is with great sadness and heavy hearts that we hear of the Assembly of Labour MP Jo Cox after being shot and stabbed following a consensus meeting. Jo Cox was camping for Britain's EU referendum. She died doing her job. Her job as a member of Parliament. A job that all our colleagues over the world do every day: meeting with the people they represent and defending the interests of all their constituents. She was a model of patience, tolerance and a committed and caring MP who somehow to challenge and defend politics of hat and extremeism within local communities across Britain. Evil acts will not destroy democracy and all that comes with it but remember us of the fact that we have to cherish it because it invariably loves freedom and the rule of law. This is the letter I wrote on behalf of all of you.
ParlaMint-BE_2016-06-23-54-plenair-ip116x.u3	Mr President, the government would like to discuss with you the terrible murder of Jo Cox. She died in the midst of her fellow citizens. Jo Cox was a driven politician who believed in her ideals. She believed in a better world. That's why her death is a blow to all of us. All democrats, whatever their convictions, must condemn this act of cowardice. On behalf of the government, I wish to join Parliament. We would like to pay tribute to a remarkable politician. His commitment, his idealism must be an example. Jo Cox loved Brussels, Europe and the values of tolerance, solidarity and respect. I want to end with the words of her husband, Brendan Cox: "We must fight the hatred that killed her."
ParlaMint-BE_2016-06-23-54-plenair-ip116x.u4	Ladies and gentlemen, I propose that we observe a few moments of silence in memory of the murdered colleague.
ParlaMint-BE_2016-06-23-54-plenair-ip116x.u5	[[for the standing meeting]] The President [[in front of the assembly standing]] Colleagues, Mr.Joseph Michel, Honorary Speaker of the House, left us on Friday, June 3, 2016. Born in Saint-Mard, near Virton in 1925, Joseph Michel taught at the University of Leuven where he collected the diplomas: doctorate in law, bachelor's degree in Thomist philosophy and degrees in notariat and economics. A lawyer at the Liège Court of Appeal, he soon began a local political career. He became a communal councillor in 1958 in Virton and was appointed mayor in 1970, because in Gaume, a frontier land, he was mayor and not mayor. He served as a mayor until 1982. Joseph Michel was first elected to the House of Commons as a Member of Parliament for the district of Neufchâteau-Virton in 1961. He sat in our assembly for thirty years without interruption. In less than no time he turned out to be a diligent, modest and attentive Member of Parliament, who only entered the chair if he wanted to make a point of something, and he fulfilled that office with exemplary devotion and insight. In 1968 he became chairman of the PSC chamber group. He was particularly interested in health, finance, social issues and regional economy issues. From 1974 to 1977 he served as the Minister's Office of the Interior in the Tindemans I Government. He marked the minds of the mayors and the population in 1975 by holding to the end the project of the reform of the fusion of the communes which would change the local political life of 10 million Belgians: it was indeed a matter of merging the 2,359 Francophone and Flemish communes existing in 589 new entities. During the passionate debates on the merger of the communes, the minister was able to confront with stoic perseverance, which led him to be sacred by the journalists "politician of the year 1975". From 1977 to 1979 he was appointed Minister of National Education in the 2nd government of Leo Tindemans and in the transitional government of Paul Vanden Boeynants. He then returned to the House as president of the PSC group, when the 1980 special laws on institutional reforms were discussed. In October 1980 he succeeded Jean Defraigne as President of the Chamber, until December 1981. From 1981 to 1986 he was Vice-President of the Chamber and also served for a number of years before the Finance Committee. He was also a member of the Walloon Regional Council from 1980 to 1991. During the period from 1986 to 1988 he succeeded Charles-Ferdinand Nothomb as Minister of the Interior and served as Minister of Public Administration and Decentralisation in the Martens VI and VII governments. Faced with the problem of the Fourons, he formulated a compromise proposal which was finally rejected by the parties in the north of the country. When Joseph Michel was elected Speaker of the House in 1980, our colleagues knew perfectly well that they were entrusting the perch to an experienced parliamentarian, who was able to carry out the most agitated debates and interpret the Rules with common sense and authority. For under quiet and debunking exteriors and a modest attitude, President Michel hid an iron grip and a tenacious will. Considered a "sage" of the assembly for its moderation and its sense of nuance and compromise and knowing how to exercise its prerogatives with benevolence, sensitivity and flexibility, he was a President of the House appreciated by all. His political career ended – it was in 1991 – Joseph Michel returned to his original passions. His profession as a lawyer of course: the man was a true tribune. Culture: the Gaumais Museum in Virton, which he presided over until January, owes him beautiful developments. Writing finally: some fifteen books on national politics, local history and its native Luxembourg. Anyone who has known Joseph Michel will think of him as a man of character, with a sharp mind and an even mind, who without a detour came out for his opinion, in the three country languages. He was sincere everywhere and always sincere, simple, jovial, and even if it were more informal, at the table with an Orval, beer from his native region, le pays de Gaume, he was very pleasant company. I suggest that you join in the tribute I have just paid to our former President.
ParlaMint-BE_2016-06-23-54-plenair-ip116x.u6	Mr President, it was with great sadness that we learned on 3 June of the death of a great figure in Belgian politics, Mr Joseph Michel. Today, we wish to join the House in paying tribute to man and his exemplary political journey. Joseph Michel took his first steps in politics at the local level, before becoming an indispensable figure on the Belgian national political scene. His journey began in 1958, when he entered for the first time on the municipal council of his city, Virton, of which he became mayor in 1970. A multi-graduated and passionate politician, Joseph Michel soon climbed up the ranks to the federal level. He was party leader for several years and subsequently became Minister of the Interior and Minister of Education. His course led him back to the Chamber, but he returned to the executive as Minister of Civil Service. Joseph Michel was also a remarkable man who undeniably marked Belgian politics. He was, of course, owed the merger of the communes in 1975, a complex matter which he carried out to the end with great determination. He is very committed to his origins and to the culture of the Gambia, and throughout his career he will strive to promote his region with great dedication. For 38 years he was president of the Gaumais Museum, a position he held until a few months ago. With his disappearance, our country, but also the province of Luxembourg that he loved so much, lose a deeply committed man. His former colleagues and friends keep in memory the memory of a man of great dedication who, at the same time, displayed diplomacy and tenacity, two qualities that he combined with a lot of elegance. On behalf of the federal government, I wish to extend our deepest condolences to his family, to our colleagues who have known him well and to all his loved ones. We wish them courage in the trial they are going through.
ParlaMint-BE_2016-06-23-54-plenair-ip116x.u7	Thank you, Prime Minister. I salute Mr. Joseph Michel's family in the gallery. Ladies and gentlemen, I would also ask you to observe a few moments of silence to commemorate the deceased ex-President.
ParlaMint-BE_2016-06-23-54-plenair-ip116x.u8	Mrs Kitir, you have the floor on the order of business.
ParlaMint-BE_2016-06-23-54-plenair-ip116x.u9	Mr President, today is the draft law (No. 1738) on tax regularisation on the agenda. The opposition has said several times that it is not a good story, especially when we see what is happening in the Panama story. We fear that the people of the Panama story will again make use of tax regularisation. Moreover, the Brussels and Walloon Parliament have indicated that, if that law is adopted, they will move to the Constitutional Court. Mr President, we have tabled an amendment. We ask that it be sent to the Council of State for advice.
ParlaMint-BE_2016-06-23-54-plenair-ip116x.u10	Mr President, on the same text, our group has also tabled two amendments (Nos 4 and 5) which it wishes to submit to the Council of State. The first attempts to resolve the conflict of jurisdiction that has not been resolved by the government and tries to prevent the announcement of an appeal to the Constitutional Court by providing that the text may enter into force, once a cooperation agreement has been signed and ratified by the federal State on the one hand, and by the Flemish, Walloon and Brussels regions on the other. Furthermore, we are introducing a second amendment, which aims to prevent criminal impunity for co-authors and accomplices of tax fraud, which is at the heart of the work of the Panama Papers Committee and of topical issues such as the one on Optima.
ParlaMint-BE_2016-06-23-54-plenair-ip116x.u11	Mr President, on the same subject, the PS Group tabled three amendments (Nos 6, 7 and 8), for which it also asked for the opinion of the Council of State. As you know, we have an opposition in principle to this bill, which goes against what is being done in particular at European level. I am thinking of the exchange of information and an intensification of the fight against tax fraud organized in the context of Panama Papers and Offshore Leaks, to name but a few examples. In addition, we have also had to take into account the opinion of the Council of State, which very clearly points to an encroachment of powers on the fiscal powers of the Regions in the context following the sixth reform of the State. That is why the first amendment seeks to propose a solution which, at least, addresses this problem and which will lead the candidates for regularisation to prove the nature of the income and the nature of the tax to which they belong. The second amendment is also very important. It aims to locate the point of contact for regularization candidates not at the Anticipated Decisions Service but at the Special Inspectorate of Taxes, where it is more appropriate, which will have the necessary means and skills to carry out the required checks. Finally, the third amendment provides for a number of arrangements for checking the documents which will be submitted by the candidates for regularisation with sufficient time to make this control effective. That, Mr President, is three amendments which will therefore be tabled to you and for which we are asking for the opinion of the Council of State.
