ParlaMint-BE_2016-01-28-54-plenair-ip096x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2016-01-28-54-plenair-ip096x.u2	I have received an amendment from Mr Raf Terwingen to the draft law amending criminal law and criminal proceedings and laying down various provisions on justice, Nos 1418/1 to 13. I have received an amendment from Mr. Raf Terwingen to the bill amending criminal law and criminal procedure and introducing various provisions in the area of justice, Nos. 1418/1 to 13. In accordance with the opinion of the Conference of Presidents of 27 January 2016, I propose that the draft law be sent back to the Justice Committee in order to discuss this amendment. In accordance with the opinion of the Conference of Presidents of 27 January 2016, I propose that the bill be referred to the Justice Committee for consideration of this amendment. I propose that this committee, Mr Goffin, meet in the course of this plenary session to deal with the amendment, as decided by consensus in the Conference of Presidents. I propose that the members of the Justice Commission be informed by SMS about the starting time and the room where the committee takes place.
ParlaMint-BE_2016-01-28-54-plenair-ip096x.u3	[[...]]
ParlaMint-BE_2016-01-28-54-plenair-ip096x.u4	Mr Goffin, Mrs Onkelinx asked whether the committee could meet after the oral questions?
ParlaMint-BE_2016-01-28-54-plenair-ip096x.u5	Mr President, I would have preferred to be able to meet the committee quite quickly. Perhaps after the questions to the Prime Minister? [[Sentiment]] At 3.30 p.m. in Room 3.
ParlaMint-BE_2016-01-28-54-plenair-ip096x.u6	I propose that those members of the Committee on Justice who are not present here should be informed by SMS. The draft law will be debated in plenary today after the amendment has been discussed in committee. Discussion of the bill will continue in plenary, after consideration of the amendment in committee. Are you sure you don't mind? Thus shall be done. No observation? [[No]] That will be the case.
ParlaMint-BE_2016-01-28-54-plenair-ip096x.u7	Worrying! Prime Minister, that's what many of us think of...
ParlaMint-BE_2016-01-28-54-plenair-ip096x.u8	Ladies and gentlemen, I understand, of course, that there is a lot to say, but there are also extensive walkways in Parliament. It would be nice and above all polite if the talks were limited to the most necessary and we listened to the questioners and the ministers who answered them. Thank you very much in advance.
ParlaMint-BE_2016-01-28-54-plenair-ip096x.u9	Mr President, ladies and gentlemen, distressing! I did not find any other word in the dictionary to translate not only my thought but also that of many people who, like you, had to consider that yesterday's consultation committee, which, according to what we have heard, left the impression that some wanted to do the game again in the third half. I do not intend to participate in a new episode of this bad political series that would oppose socialist Brussels tunnels to a liberal will to stop the RER. Instead, I want to ask you about what is essential in the eyes of environmentalists. They want mobility to and in Brussels to be of general interest in discussions and consultations between the Federal State and the federated entities. I have five observations and two questions. First, every day 350 000 commuters come to Brussels. Brussels is already one of the most bottled cities in the world; a sad record that even concerns tunnels. Second, the Plan Bureau announces that in 2030, it will be hell because of road congestion. The FEB says that these traffic jams will cost an additional $8 billion every year. The third observation concerns the health, environmental and welfare implications for Brusselsians and commuters. Fourthly, we note that Belgium committed itself in Paris, at COP21, with 194 countries, to achieving strong objectives in the fight against global warming. As you know, transport accounts for more than 20% of the problems. My last observation is that the federal government has decided to divest 2.1 billion of rail. The announcement of the RER judgment on lines 124 and 161 coming from Nivelles and Ottignies is clearly linked to these savings. Prime Minister, you are also the chair of the consultation committee. Will he seriously consider the mobility issue in relation to the objectives we will have to meet for COP21? We have to make a real modal shift. This must become a real priority, including the RER and the use of stations in Brussels. As chairman of this consultation committee, will you propose an ambitious plan for the future, a methodology for it not to be a confrontational committee but a genuine cooperation committee, for the benefit of our fellow citizens?
ParlaMint-BE_2016-01-28-54-plenair-ip096x.u10	Mr President, ladies and gentlemen, it will be recalled that the concertation committee was set up by an ordinary law of 1980. It has experienced ups and downs, agreements and disagreements, but it has always been seen as essential to the proper functioning of the country. And so far, every prime minister who presides over this meeting place between the governments of the country has tried to make it a tool for the maturity of the Belgian federal system. Unfortunately, I see that this committee is no longer working. Not only does it produce very few agreements, but above all it has become a place of mutual distrust. You can't co-operate for the benefit of the country. In addition, aggressive communications, which sometimes are totally disconnected from reality, from what is happening within the committee, give a disastrous image of our country not only to our fellow citizens, but also to the outside world. Belgium and Brussels are not doing well every time the concertation committee meets. Prime Minister, as the first leader of this committee, which you are chairing, do you think that this committee still makes sense in its current conception? Is there a need to change the way in which the Communities of the country interact? What are your short-term thoughts on improving the functioning of the inter-federal dialogue? Will you continue to transform our federalism of cooperation into a federalism of quarrel, distrust and resentment?
ParlaMint-BE_2016-01-28-54-plenair-ip096x.u11	Mr President, Prime Minister, we will not have to rely on the PTB to take a stand in this rather lamentable war between levels of power. Mobility, particularly in Brussels, demonstrates the aberration of all these institutional reforms which have led to a totally unmanageable institutional "lasagne". Many elected members of this assembly, without knowing who exactly, say that certain skills must be reversed and re-federalized. In this debate on tunnels, I recall that Minister Guy Vanhengel is talking about paying for the Leopold II tunnel. There is a lack of public transport, forcing citizens to take their cars and they would also be taxed. After the "Turteltax", there will probably be the "Vanhengeltax". In any case, it is a liberal taxatory rabies that the PTB does not share. The key issue is mobility. Brussels is a world champion: 62% of the 370,000 daily commuters take their cars. Only 26% take the train. Why? That's the question to ask. This is due to the catastrophic situation of the railway, for which Minister Galant and the government as a whole have a certain responsibility: insufficient supply, lack of punctuality, constantly rising prices, closed lines and stations. Today it is reported in the press that in Limburg only one station remains open in Hasselt. There is also the problem of the ER. The newspaper L'Avenir said, "The RER project is in the fridge for a long time." Only €115 million is available, while this project requires €800 million. This is the real problem in terms of mobility. Prime Minister, is this government finally going to have a real mobility policy? Does it intend to return to the €3 billion savings at SNCB and find a solution for the ER?
