ParlaMint-BE_2016-02-25-54-plenair-ip099x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2016-02-25-54-plenair-ip099x.u2	Mr President, Prime Minister, the refugee camp in Calais may soon be evacuated. There is a risk that the refugees will cross the border. It's a very difficult situation. Is it necessary to avoid a similar refugee camp on the coast? Yeah, absolutely. Is that a reason not to help war fugitives or not to feed them, as the CD&V governor had asked, or, as the mayor of Knokke said, to set up some sort of mini-Guantanamo prison? No, you don't! It's about people, not animals. So let us keep our heads down. Resilience is necessary, humanity is equally necessary. Mr President-in-Office of the Council, is this force in increasing border controls and closing borders? I'd be very careful anyway. Europe must move forward. We must not go backwards, the path of the Europe of the last century, the path of division. We have nothing against targeted controls on transit migrants, but the complete closure of a border or the systematic introduction of border controls is, in my view, a step backwards. I would also point out the economic cost of such a measure. What we must do is, firstly, to make it clear to the war refugees by all means that they must apply for asylum and, secondly, to deal with the smugglers of human beings. I recently visited the refugee camp in Dunkirk. It is precisely on those two points that the French government has completely failed. If the refugees are really going to reach the Belgian coastal region, Belgium must do better in this area. We need legal teams, with interpreters who explain to those people what their rights are and what the asylum procedure means. We need police officers to deal with the smugglers. In Dunkirk's refugee camp, we knew perfectly where these smugglers were, but the French police refused to take them. Prime Minister, what are your priorities to address the challenge of transit migration? Finally, I would ask you to sharpen the moral compass of your government in this matter and to make sure that there is no doubt about it in the Chamber.
ParlaMint-BE_2016-02-25-54-plenair-ip099x.u3	Mr President, Prime Minister, border issues also reached our country this week. As you know, but for the sake of clarity, my fellow Members, Schengen is also very dear to us. Moreover, as Mr De Vriendt said, closing the borders of all the Member States would be a complete failure for the European economy. The cost picture was calculated at as much as EUR 100 billion per year. That is why, Minister, at European level, we must make every effort to enforce the external borders, the hotspots and, of course, the distribution between the various Member States of the European Union. In fact, I hear that your Secretary of State, Mr Francken, is defending all this today at the meeting with the European Ministers for Asylum and Migration. We assume that you will also defend this position at the March European Summit. In the meantime, ladies and gentlemen, we are faced with a very specific problem, in particular that of asylum seekers who are now in northern France and are threatening to cross the border. These people do not want to apply for asylum in France. Most people don't want to do that in our country either, just to be clear. Their only goal is to reach the United Kingdom. This in itself constitutes a very specific problem. We must avoid creating illegal camps in the coastal region. Increased border controls in West Flanders and on our southern border to deal with these people seem to us to be acceptable at the moment, if that is a temporary solution. Let us be clear, if there are people there who want to apply for asylum in our country, we believe that this should be possible. We must, however, minimise the economic burden of controls. Therefore, Prime Minister, the following questions. Firstly, are these border controls indeed covered by the exceptions allowed by Schengen? Has this been checked out? Was this discussed? Secondly, how can we reduce the economic burden as much as possible? Thirdly, not insignificant, because yesterday we were talking about 290 people, how will your government make the increased deployment of police capacity strongholds? We have disturbing reports from the local police zones, who have been asked to jump in. This is perfectly possible out of solidarity, but an efficient use of resources seems obvious to us. I do not have to tell you that if there are policemen from Limburg, Brabant or the Kempen there will be many overtime hours, and that this will increase the pressure on local police areas.
ParlaMint-BE_2016-02-25-54-plenair-ip099x.u4	Mr President, ladies and gentlemen, this is indeed a very delicate situation. The facts are as follows. Over the last 16 or 17 years, we have seen the development of illegal tent camps in France near Calais. So that's nothing new. A few weeks ago, in Belgium, we found concrete and negative effects of the situation in the Calais area, for example, the development of a new camp around Grande-Synthe. A few weeks ago, on behalf of the government, I took the initiative to contact French Prime Minister Valls to ask him to take initiatives and work together to control the situation, particularly with regard to our territory. We are therefore pleased that the French Government is taking initiatives. That is a positive point, and I would like to make this very clear. Of course, the immediate effects are palpable in Belgium. In the last few days we have seen an increase in the problematic situations resulting from the situation in the Calais area. That is why we decided two days ago to strengthen, within the framework of the Schengen code, control at the borders but also in the vicinity of the Zeebrugge Seaport. We have taken the initiative through information to the French Government. I personally had a phone call with Minister Valls on Tuesday. Mr Jambon had a telephone call with Minister Cazeneuve. There have also been contacts at police and operational level. We sent a formal notification to the European Commission yesterday, in accordance with the Schengen code. I say clearly that we will do everything in our power not to have a no-go zone in Belgium and not to have actual illegal camps. We have also found that the people intercepted for the vast majority are not a requesting party to apply for asylum in Belgium, but have the will to go to Great Britain. In most cases, it's about illegals. That is why we call for cooperation with France within the framework of a return policy, although a human policy but clearly a return policy. In short, we are determined to keep the situation under control. That will not be easy because it is a delicate situation. We believe that we must make every effort to avoid actual illegal tent camps on our territory.
ParlaMint-BE_2016-02-25-54-plenair-ip099x.u5	Prime Minister, we share your concern to avoid refugee camps on our coasts, but only border controls will of course not suffice. The reality is nuanced and I ask you to pay attention to it. I would point out that these are war refugees who are not aware of the existing asylum procedures. I believe that we also need an initiative in which we support and assist the mayors in West Flanders, so that there can be harmony in dealing with the problem, not only in the method, but also in the way of communication and in the way we talk about war refugees. The Foreign Affairs Office must also assist the coastal mayors to provide the best possible solution. As far as border controls and the closure of internal borders are concerned, we have fought for a long time for European ideals. So let us not give in to the fear of reintegrating internal borders. That won't solve anything and just shift the problem. We need nuance and a comprehensive solution to this challenge.
ParlaMint-BE_2016-02-25-54-plenair-ip099x.u6	Thank you, Prime Minister, for your reply. Border controls are obviously not the only solution, Mr De Vriendt. They are only a measure in a whole package of measures taken by the government. Our group is in favour of the temporary nature of this measure. Exceptional circumstances require exceptional measures, but we certainly do not abolish Schengen. We therefore expressly ask that the measures taken by the government, which are also being discussed in a European framework, should certainly come back to Parliament in the coming weeks and be evaluated in the committee responsible.
ParlaMint-BE_2016-02-25-54-plenair-ip099x.u7	Minister, last week social history was written. Employers and workers in the manufacturing industry have joined forces to complain that the steel sector, a major part of the manufacturing industry, including in Flanders, is facing unfair competition from abroad, especially China. China would pursue a policy of dumping which affects our steel producers. We must not underestimate last week's signal, Minister. In my opinion, it has been a long time since the middle of the 1980s at the Boom Metalworks, in your region, that employers and employees have been brought together again to defend their legitimate interests. The file is very complex. Unfortunately, I only have two minutes. What can we do to address these people's concerns? It is a complex European dossier. I understand that a long time ago, but you also know that I do not believe in Europe. I am like Mr Johnson, the good friend of your good friend Bart De Wever, who is also quite eurocritical. For once, what can the Belgian Government (sic) do to address the concerns of the steel industry?
ParlaMint-BE_2016-02-25-54-plenair-ip099x.u8	Mr Penris, I do not agree with you on the vision of Europe. Let's get that straight. It is not, however, the first time that we have fundamentally disagreed on this issue. However, I agree with you when you stand up for the Belgian steel industry. The Foreign Minister and the Prime Minister have written a letter on this matter to the European Commission to make it clear that dumping and unfair competition from China cannot be achieved. I myself have written to the European Commission with my fellow Members from France, Germany, Luxembourg, Great Britain and Poland to express our concern about certain issues, such as China's dumping practices in the steel sector. Secondly, you are right to point out that the Belgian steel industry directly and indirectly employs some 25 000 people. Both in Ghent and Genk it is about 6 400 jobs and in Liège 1 300. It is very important for Wallonia, Flanders and Brussels to ensure that the steel industry can compete with fair weapons. I would also like to make the following point. In addition to the letters already written, on 18 April we will organize a high-level OECD Colloquium with 50 countries to discuss the problem of overcapacity in the steel sector in the Egmont Palace. This will certainly include dumping practices. Mr President, I shall now come to my final point. The European Commission will carry out an impact assessment. What will be the impact if China is recognised as a free market economy? The European Commission will examine three scenarios. We will follow that very closely and certainly make our voices heard. Mr Penris, we are seriously working on this dossier. You have rightly asked the question about the way in which Belgium handles this. I have told you what action we have already taken and what action we will take.
ParlaMint-BE_2016-02-25-54-plenair-ip099x.u9	Mr President, I would like to have Minister Peeters in this House as a sparring partner because he always gives the answers I hope to get from him. Something else is the execution of all those good intentions. There's a song by The Strangers at the Chinese gon food mor I had my cens forgotten. That song ends in a huge fight in that Chinese restaurant. Those Chinese were right at the time, because that man should have had his pennies on him. I believe that the rules of the game should apply to everyone. If I go to Chinese and I forget my pennies, that Chinese guy gets to be mad at me. However, if that Chinese man comes to me, he must follow the rules that we impose on him or her. I hope, Minister, that you will be able to enforce this for us.
ParlaMint-BE_2016-02-25-54-plenair-ip099x.u10	Mr. Chair, Mr. Minister, the announcement of your program entitled Faitable work and agility in employment – terms used in the French version – has received attention. It is true that a number of these measures deserve to be debated, although for some of them it is already said that you have lost opportunities, especially in the context of tax reform when you are advocating extending the benefits of company cars to other modes of transport, possibly with a financial envelope that would be made available to the worker. The tax reform would have been a good opportunity to review the mobility tax and provide for modalities, but you missed the opportunity. Nor are there any measures in your programme, or at least in a very synthetic way, to accompany the extension of the working time of older workers. When time credit is abolished, there is no doubt that this flexibility, which would benefit workers, is being undermined. First of all – and I do not know if you will accept it – it would be appropriate to organise a genuine substantive debate on your proposals in Parliament, in a committee. I would also like to know what kind of political path you are going to take to your proposals. A round table was launched in the social partners last June on the concept of work that can be done. Is this work, which has been accomplished, abandoned? Does it still serve as a reference? Will you give a deadline for the social partners to examine your ten proposals? What exactly are the documents you are going to submit to the social partners? What we have as press communication is too brief to have detailed technical information. Do you accept that Parliament can receive what you are going to pass on to the social partners? When will you consider that the social partners must have succeeded in eventually moving to a more parliamentary and political phase at government level?
ParlaMint-BE_2016-02-25-54-plenair-ip099x.u11	Mr President, Minister, ladies and gentlemen, this morning the Group of the European People's Party (Christian Democrats) and European Democrats presented the 500-day report on the economic and social situation in Michel. One of the indicators on red is the well-being at work. That is why, Minister, we are pleased that you have finally launched a plan on workable work after 500 days of government last weekend. Frankly, we find in that plan a number of interesting proposals, such as the mobility budget. As you know, we have a very specific proposal on this and a proposal on a freelancer's statute. Unfortunately, however, we also see that the proposals that you are making are again about issues that frame work, such as leave of absence. They are important, but workable work is also about what happens in the workplace itself, namely about healthy, workable working environments. You recently stated in committee that you were prepared to take proposals on this subject, including those from the opposition. Following the second round table on workable work, we launched a ten-point plan around workable work organisations. However, we now find that you have not included in your plan any of our ten-point plan, which is unfortunate. After all, it is very logical that workable work is mainly about what happens in the workplace itself and about the working conditions in which people have to work. Only then will we find that workers are less likely to become ill and less premature. Of course, we know that policy makers should not break into what is happening in the workplace, in a company or in an organisation. However, it is the responsibility of the government to support and stimulate the transition to more workable workspaces. The government should not impose any additional rules on this matter. However, it has a responsibility to be a partner, a catalyst and an inspiration in this area. Unfortunately, this has not been reflected in your plan to date. I have a number of specific questions. What is the timing of your plan? Do you have your government's approval to proceed with the plan? When will you start? Will the social partners be heard about the plan? Do you have any idea what their opinion is about your plan? Will they be able to make any adjustments? Finally, are you willing to see a partner in us, to make the transition and to ensure that work for people in their workplace itself becomes more effective healthier and workable, so that people are less premature?
