ParlaMint-BE_2016-12-20-54-plenair-ip147x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2016-12-20-54-plenair-ip147x.u2	The general discussion has resumed. The general discussion was resumed.
ParlaMint-BE_2016-12-20-54-plenair-ip147x.u3	Mr President, Madam Minister, ladies and gentlemen, our health care is a valuable asset that must be defended at all costs. Madam Minister, that is what everyone is saying in this House. Protecting patients, supporting healthcare professionals, enabling the development of quality infrastructure and investing in innovation is crucial. It seemed to me that you shared this view last September when you said: "No, it is no longer possible to touch our health care". Yet you have come back to your words, you have folded, you have given up and you have again let your government partners unscrupulously attack our health care and our social security, the true cement of our country. By imposing more than 900 million savings in 2017 alone and four billion by 2019, you were completely suffocating our health care system. At the start of the legislature, despite the savings announced, you promised a stable multi-year trajectory, with a standard of 1.5%. It was finally less than 1% in 2016 and will rise to just 0.5% in 2017. At the beginning of the legislature, you also promised to spare the patients. Very quickly, you increased the amount of moderator tickets in some specialists. You have announced that you want to reduce maternity stays and refuse to grant the paying third party to the chronically ill. Today, you hit even harder and always on the most fragile of our society! At the beginning of the legislature, you promised a reform of hospital funding to ensure the sustainability and efficiency of the system, a reform that is supposed to be fiscally neutral. Today, you impose more than 90 million savings on them and speed up the long-awaited reform to streamline the system and create margins, while the financial situation of some hospitals is already fragile. We didn't believe your promises and we were right. In fact, when you say in your policy note that patient accessibility to quality and payable care must remain a permanent priority issue, we have no reason at this stage to believe you more. We believe in it all the less because in committee, you claimed that asking for a few extra euros for an antibiotic or a nasal spray, it was still "not much" – these are your words – because you are investing in vital needs. Let us acknowledge that progress must be welcomed in the treatment of HIV and hepatitis C. But, Madam Minister, I cannot let you say that a few more euros will not make a difference. For many of our citizens, this can close to indecency. When your government says that it is unacceptable for 15% of our population to live below the poverty line, I have the impression that you are not fully aware that behind this figure, they are women and men for whom, unquestionably, a few euros less in their portfolio actually make the difference, to the point that some of them will give up treatment or delay sometimes urgent care. Minister, don't hide your face! The cost-saving measures that you place on our health care will have an impact on patients and these consequences will be even greater for the most disadvantaged of them. Minister, don't hide your face! The savings measures decided have most, if not all, been decided hastily to fill the budget gap and not to improve the health of our citizens, as you claim. By reducing the reimbursement of antibiotics, you will not reduce their consumption, but you will only reduce your budget gap by making patients pay more for them, who – I would like to remind you – do not decide whether or not to consume antibiotics. Again, the most fragile patients will be most affected. By moving antibiotics from category B to category C, there will no longer be a differentiated refund for them. The price will more than double for ordinary beneficiaries. Worse, it will sometimes be tripled for the beneficiaries of the increased intervention, i.e. the most disadvantaged. Thus, tomorrow, amoxicillin will cost the patient 6,42 euros while today, its price is 1,93 euros for BIM and 3,21 for BO. Your arguments of public health or of evidence based obviously do not hold the road; we can see it with the retropedalings that you have carried out. You decided not to pay back the nasal corticosteroids any more. Here too, you are advancing this public health measure to reduce the risk of over-consumption of over-the-counter nasal decongestants but more harmful to health. Nasonex, for example, which can be used for background treatment in some children, will cost €9.49 while it is currently €1.05 for BIM and €1.75 for BO. A few days later, you come back a little bit on the measure. These sprays will eventually move from category B to C and will be available with or without prescription. The moderator ticket will be higher and, again, there will no longer be any preferential reimbursement for the beneficiaries of the increased intervention. What is intriguing is that you have come back to this measure on the basis, you say, of testimony. You'll excuse me, but you make evidence based your leitmotiv and it's a little weak as an argument. No, the measure was purely budgetary and you accommodated it in an attempt to face the growing outcry. Same as what is commonly called antacids. You decide not to refund highly dosed antacids to reduce their consumption and, again, in the face of reactions from patients and healthcare professionals, you come back a little bit about the measurement. Reimbursement is maintained for patients with Zollinger-Ellison syndrome and lower-dose antacids such as Lansoprazole will always be reimbursed, even in large packaging. It seems to me that this sacrosanct concept of evidence based is very variable in the use that you make of it or it is, like the arguments of public health, only a pretext for the savings that you decide on speed and that need to be corrected along the way. Our fears are all the greater as, according to this principle of evidence based, you will reduce the reimbursement of several medicines that are, for some, also given to children - without any accompanying measures: Myozyme, against Pompe disease; Piroxicam against osteoarthritis; methylphenidate and Rilatin; Xolair against allergic asthma; urinary antispasmodium. Minister, let us never forget - and you will certainly agree with me - that medicine is not an exact science, but an art and that, behind the indicators of quality and the principles of evidence based, patients suffer and providers work to relieve them. In fact, the central issue regarding the use of many of these drugs is not only awareness-raising among citizens, but also, and above all, the issue of prescribing behaviour. However, the patient is not a prescriber. The increase in the price of these medicines is therefore totally unfair and unjustified. The only consequence of these measures will be a higher addition to the pharmacy and thus an increase in the drug bill of about 9%. So we are no longer talking about just a few euros. In addition, in order to make the situation worse, you have raised the maximum limits to be charged. As you have stated on several occasions, the MAF has never been indexed so far to ensure that patients with huge health costs can benefit from free care beyond a certain amount of health care expenses. This measure will, of course, once again affect the chronically ill and the most fragile patients. Do I need to go back in detail on other measures to attest to the anti-social nature of your savings? You freeze the recognitions of new medical homes to, you say, conduct an audit of how they use public funding. Nearly 350,000 Belgians are now treated through this often flat-rate system. This figure continues to grow year by year. Another hastily taken step to find a few million without even thinking about its possible consequences! Indeed, there could be a more significant carry-over of costs to primary care and second-line care. Second, there are savings made on everything that goes on the backs of hospitals, while we know their fragile health: 92 million savings just in 2017. In addition to the linear savings on the budget of the financial means, you plan, among other things, to abolish funding for active dressings, to reduce funding for specific costs related to clinical education and scientific research, and to abolish maternity, emergency and intensive care services. While you want to speed up the establishment of hospital networks, you plan to reduce the recycling premiums that precisely allow hospitals to reorganize their services by preserving employment. It's for us incomprehensible. As I have already told you, if the setting up of networks is to make the system more efficient, it must be intelligently operated and accompanied by important beacons. This is the opposite of the measures envisaged today, which will inevitably have a sad impact on employment in hospitals, but also on patients. They will either see the quality of care decrease, or the rates increase through supplements, resulting in a deterioration of the accessibility of care.
ParlaMint-BE_2016-12-20-54-plenair-ip147x.u4	Mr Senesael, first of all, I am not going to intervene every time you give information; when you give one, I have another one to give. I will do what is necessary in my speech. This will be a good move, but we may be able to move faster. Then, about the future provision in the context of hospital refinancing and restructuring, how do you explain that networking, as proposed in the Minister's draft proposal, will be carried out at the expense of the patient? I don't understand that. Because in the end, the principle of networks, if I have understood it correctly, has a primary interest in facilitating patient access to care in centres considered to be centres of expertise. The Minister will certainly provide further information. From the moment we work with centres of expertise, that is, where doctors regularly intervene for, each time, the same act, we really talk about experts in this field, whether it is a delivery, cardiology, transplantation, etc. So, what I don't understand is that from the moment we concentrate the strength of a specialty, whether it's gyneco, cardio, pneumon, ENT, whatever, in a specific center, how can you say that this could go against the patient's interest?
ParlaMint-BE_2016-12-20-54-plenair-ip147x.u5	I can tell you that. Indeed, we have worked for networking, for example, in the field of cardiology, very clearly with the desire to have the most effective care and to bring them together in a forum where there are enough actions to ensure that doctors are specialized in this field and can propose the best technique. But this networking has never been designed for savings. In other words, in the various cardiology-related acts, all hospitals have been specialised, and this has been done by taking into account places, particularly at rural level, where the absence of essential intervention could create major problems. Networking in this area was therefore linked to a desire for a higher quality of service. There was no budget target. It wasn't less. It wasn't closing because we had to make x million savings. The big difficulty here is that the minister has agreed to save €90 million in hospitals. Therefore, the whole logic of networking is to make savings to save money and justify this by networking. I don't know why the minister accepted that. That is the negotiation and, if you allow me, the weakness in the negotiations. That's the difference, Mr. Thiéry!
ParlaMint-BE_2016-12-20-54-plenair-ip147x.u6	Mrs Onkelinx, I am supposed to speak to the speaker. Mr Senesael, the MAHA study, carried out by Belfius, showed how under-used, or even unused, beds in some services were, for example, in paediatrics or maternity, to name but a few. There is about 50% of non-use. A concentration of services, by definition, will make these institutions more efficient. From the moment the beds are occupied, by definition, it will generate savings. It is also interesting to note that the same MAHA study shows that the number of beds per 1,000 inhabitants was around 3.5 in Denmark. In Belgium it is 6.6. Is it not appropriate to make an analysis that would allow us to draw the conclusion that, ultimately, we can operate much better with fewer beds? If we turn this into availability for the population, our current hospital capacity - I am not critical of efficiency at the moment - would be ideal for a population of 25 million. We're 11 million. I think there is something to think about.
ParlaMint-BE_2016-12-20-54-plenair-ip147x.u7	Mr Thiéry, the continuation of my demonstration is to prove that we decide to save money to save money. But we do not say that, in certain places and at certain times, we must not rationalize and act in a positive way. But, as we can see and, in any case, we can see, with these savings to be realized, hospitals feel under pressure and are beginning to take steps, such as the abolition of certain services in Jolimont. A standstill has just been decreed for hospitals so that they do not take steps contrary to the future reform. Derogations are still possible, in particular for "some rationalization exercises". So we see where we are going and, although you said so, there is a clear lack of consultation. It is on this point that we draw attention: better communication with regard to the sector is essential in the context of this complex and far-reaching reform.
ParlaMint-BE_2016-12-20-54-plenair-ip147x.u8	Mr President, I shall not interrupt Mr Senesael until I give any information on his comments in my subsequent speech. You mentioned, Mr Senesael, two fundamental elements. You're saying there's no consultation. However, I believe that if there is a minister who systematically promotes consultation, it is Mrs De Block. It will be said that, in some cases, consultation has not taken place. It must be objected to that it has sometimes taken place a posteriori and that sometimes there are no interlocutors. It must be recognized that dates are not always appropriate. Then you talked about Jolimont. Unfortunately, that is a bad example. Because all the decisions made within this network were made a long time ago. These are even service arrangements put in place by the grouping itself. You can't incriminate the minister.
ParlaMint-BE_2016-12-20-54-plenair-ip147x.u9	Mr. Thiéry, we're both in the field. When we have contacts with those responsible, particularly in Wallonia Picarde, where the whole hospital sector has been grouped together, it is clear that the concerns plus the savings measures to be carried out and, in their opinion, the lack of communication or even of consultation, undermine the planned hospital reforms. I therefore call for this communication and this effective consultation to be strengthened in order to achieve pragmatic and concrete effects. I'm not asking for anything more yet. As no one is spared by your dark cuts, there are also these impressive savings on healthcare providers' fees: more than 250 million! And that, while the professionals in the sector had agreed to participate in the effort because they had not undergone the same index jump as the other workers. But you asked them more than others and, as a result, their ras-le-bol is quite understandable. The medical-mutualist agreement has been denounced on all sides and, again, whatever you may have said, the dialogue has not been renewed since the main union - the ABSyM - has recently prompted its affiliates to deconcentrate: 441 doctors have done so, according to our figures and those of the INAMI. A deconcentration that will allow doctors to set their fees at their convenience and, most importantly, will unfortunately further increase patients' bills. The same applies to pharmacists to whom you have removed fees that are supposed to cover certain administrative burdens, while you recognize that the MyCareNet system that is supposed to support them in their task is not yet fully functional.
ParlaMint-BE_2016-12-20-54-plenair-ip147x.u10	I will quickly come back to the deconcentration of a number of doctors - you mentioned the figure of 441. As a result of the decisions made, a tsunami of deconvention of more than 4,000 doctors had been announced. I note that as of December 15th, we have 441 doctors, which is 10 per cent of what was originally envisaged. What is also interesting to note is that in the context of the doctors decontroverted at the present time - I have done the calculation because, in my opinion, the calculation published in the press is not correct - we go from 15.93 % to 16.74 %, i.e. the difference of the 441 doctors in question. But this current rate or level of deconvention, despite the decisions made, is higher than what we had in terms of deconvention doctors in 2013. In the end, if we compare the situation with the past, the situation is far from as catastrophic as you claim.
ParlaMint-BE_2016-12-20-54-plenair-ip147x.u11	Mr President, I am asking Mr Senesael. When you hear Mr. Thiéry's words, you feel like you have a policy that helps make doctors happy. That's very amazing! Indeed, if I refer to the letters I receive, to the specialized journals, that is not exactly my impression. You give the impression that pharmacists are happy that they have been deprived of a bonus that allows them, in terms of administrative simplification, to be full and complete players in the health care sector. When you hear Mr. Thiéry, you feel like you're facing people, facing patients, facing happy hospital managers. Anyway, we're wondering, Mr. Senesael, if Mr. Thiéry lives in the same world as us. I don't know why, when I go to the doctor, the pharmacist, I meet patients - I don't know if you do - I only hear complaints. Where do you live, Mr. Thiéry? Do you read the same specialized press as us? I'm amazed at what I hear. You strongly defend a health care budget below everything! We have 900 million savings in health care and a member of the Liberal Party comes to tell us that everyone is happy, that everyone agrees that we are living in a wonderful world of Bisounours! What's this business? We've never seen this before! Everybody's grudged. Mrs. De Block was attacked by everyone. And Mr. Thiéry comes to say that everything's fine, that where he goes, everyone agrees that it's great. What's that?
