ParlaMint-BE_2016-10-17-54-plenair-ip132x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2016-10-17-54-plenair-ip132x.u2	I have received an order motion from Mr Calvo and Mr Nollet. I read them out: 'In view of the Prime Minister's statement, in view of the uncertainty about ARCO and timing of fiscal reforms, the plenary asked the Prime Minister to clarify these two points before the start of the debate on his State of the Union, in function of a proper and rich debate'. Mr Calvo, you have the floor for an explanation of order.
ParlaMint-BE_2016-10-17-54-plenair-ip132x.u3	Mr President, we are pleased with the good reception. Anyway, we met today to talk about the Prime Minister's State of the Union and to know whether there is confidence in this team and its captain. Yesterday it was already clear that a very important question remained unanswered during the State of the Union, in particular the question of fiscal reforms: when and how will there be a fair contribution from the greatest assets? Today I read Minister Peeters in the newspaper and I quote: "The Prime Minister did not understand that an added value tax for CD&V was really important." That's a special way to start this day. Moreover, there is now also uncertainty about ARCO, and this is the real reason for our order motion. The Prime Minister stated explicitly in his statement that there would be a solution for the ARCO coordinators this year, and then today we read in the newspaper that CD&V and the N-VA have a completely different view on this. Mr President, ladies and gentlemen, our group likes the parliamentary debate, but would like it to be correct, hygienic and based on complete information. It would be strange not to know what the answer to those two important questions is. Mr Prime Minister, can you clarify these two points before the start of the debate? It would be very strange not to do that. If you do not take the floor, we are heading for a bizarre debate on a virtual political agreement, on a virtual majority on two unanswered questions, and that would be very unfortunate. I look forward to your explanation. Especially after the statement by a number of Deputy Prime Ministers, that seems to me to be particularly logical.
ParlaMint-BE_2016-10-17-54-plenair-ip132x.u4	Mr. President, thank you. The logic and tradition of parliamentary debates would like, in the context of exchanges, to be able, through the reply, to give you all the information relevant to the questions asked. However, I have no difficulty in replying immediately to the point just raised, if it can make it possible to spend a serene day. What's the situation? In the Government's first statement in this rostrum, there was certainly a bit of a hustle and bustle on that day. That is why not everyone has been able to pay sufficient attention to me; that being said with a smile, of course. We therefore indicate the willingness of the government, like others before it, to find a solution in the ARCO case. We even had the ambition to resolve this issue in the course of 2015, after the liquidation. The new element of recent days is the liquidation. That is an important element. I am very transparent and clear: in recent days we have spoken little about ARCO in the government. We only confirmed our commitments from the start of the government. The will is to find a solution for ARCO, to work on it technically in the coming days, in order to examine any possible solution, both legally and financially. What did I say in the gallery? Our goal is to make this solution operational in the course of 2017. No agreement has been reached within the government on the modalities of this decision, as technical work is needed. We must take account of European constraints. There is also the question of fine tuning in order to resolve this question. The intention is to make a decision in the coming weeks and months and to make it operational in 2017. It's extremely clear. I have no doubt that this answer will allow calm, relaxed, pleasant discussions throughout the day.
ParlaMint-BE_2016-10-17-54-plenair-ip132x.u5	I assume, Mr Calvo, that your motion will lapse, because we will be able to raise the issue in the course of the debates.
ParlaMint-BE_2016-10-17-54-plenair-ip132x.u6	Did you really think that was an answer?
ParlaMint-BE_2016-10-17-54-plenair-ip132x.u7	Mr Calvo, may I say something? Thank you very much. We shall return to this during the debates. In addition, following the general debates, there are thematic debates in which this can also be discussed. If the Members of Parliament ask, we will even make a separate chapter out of that.
ParlaMint-BE_2016-10-17-54-plenair-ip132x.u8	I am surprised that you regard this as an answer to the question put. Prime Minister, I note that you need a lot of words to say that there is actually no agreement yet. You don't have to put that in the hands of the opposition. It is your own majority parties that are causing panic and confusion about two important dossiers.
ParlaMint-BE_2016-10-17-54-plenair-ip132x.u9	Mr Calvo, that's for later.
ParlaMint-BE_2016-10-17-54-plenair-ip132x.u10	It is about the fair contribution of the greatest capabilities and about ARCO. You say you will develop a solution for ARCO. I read today from the N-VA that, until Europe is clear on the matter, nothing can happen at all and nothing will move. It is your majority that leads to uncertainty. Nor is there any euro in the budgetary table. For the time being, the conclusion is that neither an added value tax nor a solution for the co-operatives.
ParlaMint-BE_2016-10-17-54-plenair-ip132x.u11	Then the incident is closed. (Mr Nollet asked for the floor) Mr. Nollet, I can't.
