ParlaMint-BE_2016-03-24-54-plenair-ip103x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2016-03-24-54-plenair-ip103x.u2	You have received a draft agenda for today's sitting. You have received a draft agenda for today's meeting. Are there any comments on this? Is there any comment on this? The agenda has therefore been adopted. Accordingly, the agenda was adopted.
ParlaMint-BE_2016-03-24-54-plenair-ip103x.u3	Following the terrorist attacks on Tuesday 22 March 2016, the following Parliamentary Assembly expressed my condolences: - de House of Lords, - de Federal National Council of United Arab Emirates, - from österreichische Nationalrat, - the Parliament of Iceland, - the Norwegian Parliament, - the Senate of the Republic of Burundi, - the Chamber of Representatives of the Republic of Cyprus, - the Council of Representatives of the Kingdom of Bahrain, - de Baltic Assembly, - the Swedish Parliament, - the National Legislative Assembly of the Kingdom of Thailand, - the Chamber of Representatives of the Arab Republic of Egypt, - the Chamber of Representatives of the Kingdom of Morocco, and - from Camera dei deputati italiana. In connection with the terrorist attacks on Tuesday, 22 March 2016, I received messages of support and condolences from the following parliamentary assemblies: - la House of Lords, - le Federal National Council of United Arab Emirates, - the Austrian National Council, - the Parliament of Iceland, - the Norwegian Parliament, - the Senate of the Republic of Burundi, - the House of Representatives of the Republic of Cyprus, - the Council of Representatives of the Kingdom of Bahrain, [[- the Baltic Assembly,]] - the Swedish Parliament, - the National Legislative Assembly of the Kingdom of Thailand, - the House of Representatives of the Arab Republic of Egypt, - the House of Representatives of the Kingdom of Morocco and - Camera dei deputati italiana.
ParlaMint-BE_2016-03-24-54-plenair-ip103x.u4	Mr President, ladies and gentlemen of the Government, ladies and gentlemen, today is the third day of mourning that we would not have wanted. The time has come to consider the unspeakable as responsible politicians. When I was standing in front of the mirror Tuesday night after a long day of time and emotions, brushing my teeth, I saw 31 people brushing their teeth 24 hours earlier. Some were excited because after their stay with us they would take the plane home the next day. Others were excited because, after a final look at the suitcase in which everything was stored, they were ready to travel abroad the next day, as a tourist or perhaps on a business trip. Some were absolutely not excited, because the next day would be a very ordinary day. They would take the train to work and travel the last kilometers by metro to fulfil their day job. We can think of something in all these situations, because we too once brushed our teeth in the evening in those circumstances. However, there were also those who had brushed their teeth 24 hours before and had looked at their suitcases to see if everything was okay, because the next day, they knew for sure, they would experience an historic day. I don't know if terrorists brush their teeth the day before they make an attack. I don't know, and I don't want to know, because I don't want to enter into their minds. Their thinking can never and under no circumstances be ours, for in the next day they have literally and figuratively blasted away at least three dreams that we all cherish, from very close. The first dream is that open borders can lead to contacts, to mutual understanding. A second dream is that our universal values would actually be universal. The third dream is that we live together here, with a project that all our citizens could agree with. Dear friends, ladies and gentlemen, those three dreams have broken through the jihadis Tuesday. They have shown that contacts can also be lethal. They have shown that our universal values are less universal than we thought and hoped. They have also shown that there are people among us who reject the fundamental agreements of living together and refuse to live with them. This means that they are people in whose minds we cannot and do not want to enter. They are also people who, if we have these three values, will have to fight them with all possible means, fully aware that they do not share those values of ours and that we will therefore have to deal with them in a special and separate way. I hope that in the next few days and weeks we will work on expanding, where necessary, the arsenal, to ensure that the sacrifice of those many compatriots and people from other continents last Tuesday would not be in vain.
ParlaMint-BE_2016-03-24-54-plenair-ip103x.u5	Mr President, ladies and gentlemen, on 22 March the horror struck us in the heart. Our thoughts focus on the victims and their loved ones. I would like to commend the admirable courage of the relief services and the unwavering commitment of our police, intelligence and defence services. To the ignoble acts, we respond firmly: "No freedom for the enemies of freedom!" These attacks are an unbearable bruise. We won't let it happen. For the past two hundred years, our freedoms have progressed: fundamental democratic freedoms, daily freedom, freedom of expression, freedom of association, freedom of women, emotional and sexual freedom, freedom in private life. In us, continually, the emancipation of the individual is gaining ground on obscurantism. Our way of life, free and joyful, we hold on to it as to the plum of our eyes. There is no way that terror can take root in the field of our freedoms. Our response must be in the face of threats. No attentism. In the face of atrocities, there can be no question of yielding anything. "Let tyranny rule over a square metre, it will soon gain the surface of the Earth," Mitterrand said. He was right. Our response must be commensurate with threats. We must first strengthen security in our country. Our police, justice, intelligence and defence services must be provided with the necessary human and financial resources and budgetary resources to combat terrorist violence effectively. My party will take care of it. It will support all effective measures. Regions, Communities, Federal State, in harmony, let us join forces. Beyond our political differences, let us collectively step up our security efforts. Both prevention and repression must be strengthened. Let's do this by involving the different communities in the country. Victims as well as their families have the right to understand. They also have a right to know. What happened? Why has our country so plunged into horror? A commission of inquiry will have to make all the light. The battle against hatred also passes through Europe. A stronger Europe, centred on the interests of citizens. A Europe that goes back to the precepts of its founding Fathers: guaranteeing peace at home and in the world. In Syria and Iraq, we Belgians and Europeans must support the search for lasting peace and democratic transition for the benefit of the people. We must learn from the past. Under the auspices of the United Nations, the terrorist organization Daesh must be put out of order to harm. Freedom begins where ignorance ends, the poet said. In the world that looks at us, we will show an exemplary, dignified and strong Belgium. That is the challenge we face. We will show that Belgium is neither a back ground of anything, nor a besieged country, let alone a powerless or even disarmed community. To stand is to demonstrate that we are determined; that with all the countries of freedom, we are moving in the same direction. In response to the Kalashnikovs and the bombs, we will oppose the force of law, live it together and honour. Ladies and gentlemen, I shall address a word to our young people to conclude. I want to tell our children that our common heritage, democracy and freedom, will be fully passed on to them. I want to tell them that our Belgium will remain what it is, solidarity, open, tolerant, beautiful and proud. After sadness and anger will come the time of hope. To hope again and again for a better world, to act for a more just world, to fight for a safe world here and there. Say again and again that we remain and will remain more than ever in love with freedom.
ParlaMint-BE_2016-03-24-54-plenair-ip103x.u6	Mr. Speaker, Prime Minister, ladies and gentlemen of the government, ladies and gentlemen, for several months now we have feared that the terrorist threat will come upon us again. On 22 March, dozens of innocent Belgians and other nationalities, men, women and young people, were cowardly broke down by Daesh's assassins. Our thoughts go to the victims, to the many wounded who continue to fight for life. We think about families and loved ones. We are also thinking of our relief services, whose skill and cold blood have saved many lives. We think of our military, our police, deployed, mobilized to protect our population. We think of our intelligence services working day and night, tirelessly mobilized to fight Daesh's murderers. After being hit in the heart during the attack on the Jewish Museum in May 2014, Brussels, our capital, is again hit by jihadist fanaticism, as in Paris, Copenhagen, Bamako, Tunis, Sousse, Beirut, Ankara, San Bernardino. Daesh still stole lives, destroyed dreams, destroyed loves, destroyed hopes of men and women whose only harm was to cross their paths on a coffee terrace, on a beach, in a museum, in an airport or a metro station. In recent months, Daesh has continued to attack innocent people, but also our way of life, our values, our freedoms, our rights, what we are. We weep for our dead. Belgians are angry. They're afraid for their loved ones. Let's hear them well! Beyond recollection, tears and mourning, let us clearly show our determination. With our allies, we must destroy Daesh. More than ever before, we must act forcefully, together, with the weapons that the rule of law and democracy give us. The fight against terrorism must continue. We're not gonna let Daesh turn off the lights and the tolerance values that we have. It will be necessary to continue to act and to continue the reforms that have been initiated. It will be necessary to make clarity and transparency with a commission of inquiry. Our special committee on the fight against terrorism, set up on your proposal, Prime Minister, will continue its work. But we would be naive to think that we could win this war against obscurantism alone. Also, the European level is one of the central places where we can better fight terrorism. Europe must be fully engaged in this common struggle. The NRP we have been waiting for too long must be made effective as soon as possible. The Arms Directive needs to be strengthened. The exchange of information between countries also needs to be strengthened. Besides, we cannot ignore the situation in the Middle East. This is where the heart of cancer lies: the Islamic State group. Mr Prime Minister, Mr President, ladies and gentlemen, as we have seen, the Belgians have been able, in times of horror, to show solidarity, dignity, courage, cold blood and gathering. We here in Parliament learn from their reactions and continue with determination the struggle we have waged against the barbarians of the Islamic State Group. Our gathering will make our strength to defend the security of the Belgians, to defend our common values, to defend our freedoms. Our national and international gathering is one of the conditions for victory – we have no choice – that we must win against Daesh.
ParlaMint-BE_2016-03-24-54-plenair-ip103x.u7	Mr President, Prime Minister, ladies and gentlemen, on Tuesday we all saw a day which we hoped would never happen, but which we feared would come up against sooner or later. Never came so close to such terror, to people who left on vacation, to people who went to work or to school. Our thoughts therefore go first and foremost to the victims and to their family and friends. They are all innocent victims of different nationalities, of different political, philosophical or religious beliefs and of different origins. We wish those who survived the tragedy a speedy recovery. I would like to thank the many emergency services that have done a wonderful job in very difficult circumstances and the numerous volunteers who spontaneously provided help and victims. Colleagues, we are overwhelmed by grief, anger and indignation. Yes, we've been struck, but we're not defeated. We will pick up the thread and do everything we can to prevent attacks like this from happening in the future. That is our responsibility. There is, of course, some modesty here. There is no absolute security, but we must strive, by being realistic, by not polarizing and, above all, by engaging in dialogue with whom our society respects and shares our values and values. We should not regard an entire community as suspicious, but we will cut off the extremists. Colleagues, there has been a lot of investment in safety in the last few months. A lot of measures have been taken. All the groups in this assembly will be able to enter into the necessary discussions in committee as soon as possible in order to bring the measures into force. Mr Prime Minister, you just said before the Palace of the Nations that the victims deserve answers. Attacks like this indeed raise questions, because of the links with our country. There are questions about the functioning of our security services, about the approach to jihadism. Could we have prevented this? The government and Parliament will answer these questions together, with the appropriate democratic instruments. A parliamentary committee of inquiry will therefore be set up, which will carry out the necessary investigations in full transparency. Colleagues, the criminals who survived, their accomplices, their accomplices will not escape their severe punishment. There is also an absolute need for repression and a response to these attacks. In addition to repression, there must also be prevention and integration, so that people really live together and everyone who stays in Belgium can feel at home and get opportunities. However, we expect these opportunities to be seized. We owe it to the victims and the next of kin to limit the risks. Security is a fundamental right in our society. We have no option but to strengthen that core value of society. We, the government and our assembly, will do so with determination over the coming months and years. After all, I refer to the earlier words of President Roosevelt: 'The only thing we should be afraid of is fear itself'.
ParlaMint-BE_2016-03-24-54-plenair-ip103x.u8	Mr President, Prime Minister, members of the government, fellow Members, 22 March 2016, an ordinary Tuesday morning in our lives, people are on their way to work, on their way to vacation. Suddenly blind terror demands more than thirty lives and destroys hundreds of lives of next of kin, wounded, family and friends. That happened here with us, awfully close. It happened at the international airport, where people from all over the world, of all religions, of all kinds of affections, of all colors come together. It also happened on the subway of the European capital. Blind terror makes no distinction in the victims. Blind terror only wants to sow death and fear. Blind terror wants to meet us in our freedom and, in fact, in who we are. That was the case in New York, in London, in Madrid, in Paris, in Istanbul and now with us in Brussels. Moreover, this is almost daily reality in Syria and Iraq. Colleagues, one day as last Tuesday, the world stands still. Sadness and mourning have their place. I would like to express our deepest sympathy to the victims and their families. At the same time, I would like to thank our emergency services for their wonderful work. They have brought the victims to safety, cared for and comforted very efficiently. That fix is heartwarming. Colleagues, what now? That question is pressing, now, what no one hoped but everyone feared happened to us as well. The Prime Minister is shy of his language, shy of the flame politics, shy of the war drum, and he is right. After the 12 and 18 measures, after Verviers and 13 November, we should not immediately unpack a new package. Let us first fully implement what we have already decided. This takes time, but we are therefore scrupling about the balance between security and freedom. However, these legal texts are now ready to be dealt with in Parliament. Following the attacks in Paris, I said that we do not have so much a problem with our security architecture as we do: information must circulate between the various services and the OCAD in our country, and we know who is dangerous. So we do not need extra information or more databases. However, we must check whether this information is shared in practice. We need to monitor figures more closely, and we need to continue to invest in resources, in people and in intelligence. Prime Minister, the last word on conditional release has not yet been said. It's a good thing the police track people down and pick them up, and it's a good thing the police have people tried by courts. However, it would be even better if those people could be held. We must make further progress, particularly at European level. Terrorists, it has been said here many times, have no boundaries. Anyone who claims that security policy should remain an exclusive national competence is erring; only we will not solve that. So, Prime Minister, we must not only have a national fist, but also a European one. That is my appeal to you and your fellow Heads of Government and the European Commission to further implement the European commitments in full. We ask that you make this a priority, with the 28 Member States if possible, with a number of key countries in enhanced cooperation if necessary. Finally, Prime Minister, I would like to strengthen your binding message. We don't need polarization or suspicion. We must now unite and connect all citizens, regardless of their origin or belief, with our open society, our tolerance, our freedoms and fundamental values such as gender equality, the separation of faith and state, freedom of expression and the right to self-determination. Our free society is based on these pillars. We don't give a damn about that. We will defend it at all times and everywhere and, if possible, even more firmly anchored in our Constitution. Colleagues, we must promote these values in a strong education, in education, in our civil society. We are on the side of the parents, the teachers, the associations, the police and the mayors that day out of the struggle with radicalism. All it takes for the triumph of evil is for good people to do nothing. The fight against terror and radicalism is a battle for all of us, government, security services, civil society, citizens, tous ensemble.
ParlaMint-BE_2016-03-24-54-plenair-ip103x.u9	Mr President, Prime Minister, ladies and gentlemen, over the last few days we have been overwhelmed by terrible images, images very close, images of fear, of grief and of loss. Everyone in our country has lost something on Tuesday, but no one has lost as much as the family and friends of the victims of this atrocity. I therefore wish them much love and strength on behalf of my party in these black times. Ladies and gentlemen, wishing your partner a good day's work in the morning, waving friends off before they go on holiday or taking the subway to work, since Tuesday it is no longer self-evident. Nothing is what it was anymore. The mind can't do much with all this. People are in shock, people are scared and people are angry. Anger can turn into mistrust. Distrusting another name, another color, another community. That has become almost human in these exceptional circumstances. I understand that. Giving this mistrust a place is very important. It's also very difficult, but it's the only way out. With patience, time and mutual understanding, but mainly together. We go to the same schools, we live in the same streets, and we work in the same cities. Building together will require something from each of us. Ladies and gentlemen, from Paris to Brussels, from Istanbul to Côte d'Ivoire, from Syria to Iraq, the barbarism seems to spare no one. Countless innocent lives have been destroyed. After the attack on the editors of Charlie Hebdo, we were united here in grief. After the attacks in Paris, we were united here in grief. After Tuesday we will be here again. People mainly ask themselves: what now? What's the next move? They're confused, especially after the new facts of the past 24 hours. They're wondering how the hell all this is possible. The questions pile up and people look at politics. They're watching and they're asking, "What are you guys gonna do?" Prime Minister, we are not judging without all the information, but the information that you and your government do have must now be put on the table as quickly as possible. People are asking for clarity. Their questions require clear and concrete answers, because they are entitled to them. The last thing they want now are political games. That is why beautiful and encouraging words are no longer enough; people want their safety back to live a normal life again. Are there any things we can do today to get to that maximum security? The answer is yes. I know you want to take those steps, Prime Minister. You announced them here months ago. I know you can take steps because we see it in the countries around us. We must therefore take these steps. Losing time isn't an option anymore. We've known for a long time what really works and then I think of the missed opportunities to stop fugitive terrorists. One large database of terrorist data shared across all our security services. We can do that, and we should do that. I'm also thinking of the illegally purchased kalashnikovs that shot our policemen. Tackling the illegal arms trade is something we can do, and that is what we must do. I'm thinking of a Brussels police officer who can't intervene in a police zone 400 metres away. We can achieve a single police area in Brussels, and that is what we must do. Dear Prime Minister, dear Government, I'm standing here for the third time and I'm reaching out to you again. I'm asking you to take action. Take the measures that we all know are really working. They are measures that immediately contribute to the safety of all. Is that what it's all about? No, we can only eradicate the root of radicalisation by working actively in the streets, squares and neighborhoods of our cities and communities. Be alert, pick up signals and do something with them. That is the only way we can really win the battle, and I remain convinced of that. Prime Minister, I'm out of words. It's time for action. Without taboos, we must now offer clear answers to give people their safety again so that they can live for themselves again, together.
ParlaMint-BE_2016-03-24-54-plenair-ip103x.u10	Mr President, this 22 March, death was invited to the heart of our capital. After Paris, after Istanbul, after Beirut, after Ouagadougou, after Bamako, after Tunis, after so many other places, it was at home that the terrorists struck. Prime Minister, ladies and gentlemen, ministers, ladies and gentlemen, the whole country is dismayed and all our thoughts go, of course, to the families of the victims, to those who are touched in their flesh, in their bodies or in their hearts. Prime Minister, you have been able to find the right words and the necessary attitudes with these heroes of everyday life: the emergency services in the metro, at the airport, this metro train driver who immediately intervened to help, to assist, those witnesses who had the reflex to pass the information very quickly and all those citizens who have met since then on the esplanade of the Stock Exchange, and you have been there. When some of our certainties evaporate, we must know how to block and stand up to barbarism, to those who want to undermine our way of life, to those who want to undermine our freedoms, to hold good and more than ever to make society free and open, democratic, egalitarian, to keep good but also to provide the necessary answers. Terrorism is an ideology, men and financial and material means. And it is in relation to these three dimensions that the lessons must be learned, that the answers must be given and that decisions must be made. Yes, there will be a need to strengthen the capacity to combat arms trafficking. Yes, it will be necessary to strengthen the means to oppose the financing of terrorism and all the financial networks that irrigate those who want to benefit from it, including those of us. Yes, it will also be necessary to strengthen the means for prevention and work in neighbourhoods, everything that makes it possible to recreate this society and to live together. But today's questions will also have to be answered. What information did your ministers have? When did they get them? What did they do with it? Mr President, I would like to thank you and our colleagues because yesterday and today we were able to find the modalities, in the Conference of Presidents, to organise our work so that answers to these three fundamental questions can be quickly provided. As of tomorrow, the Minister of the Interior, the Minister of Justice and the Minister of Foreign Affairs will come to explain themselves in committees. As of tomorrow, the Terrorism Committee will really initiate its work on solutions. And very quickly, a commission of inquiry will be set up. That is what we agreed in the Conference of Presidents. The ecologists are hopeful that with this device, clear answers will arrive quickly. You have to. Out of dignity vis-à-vis the victims and because all citizens are entitled to know exactly what happened. We also hope that measures can be taken beyond the traditional opposition/majority divisions and that these necessary decisions will be put in place to strengthen our security without yielding anything to our freedoms. Thank you.
ParlaMint-BE_2016-03-24-54-plenair-ip103x.u11	Mr President, Prime Minister, ladies and gentlemen, our thoughts today are on the many victims, the many families affected by an unseen atrocity. The locations are very consciously chosen, brutally, to make as many random victims as possible among all nationalities, religions and ages, to hit our way of life the most. After all, the departure hall of Zaventem is a symbol of freedom and a place of joy in life, where we traditionally wave and hug each other. The metro is a carrier of urbanity, of fellow countrymen who are on their way to work together. Colleagues, we are all furious. The question is how we deal with it, how we deal with it correctly from the political world. Prime Minister, I would like to thank you today for your binding language and your attitude in recent days. I really appreciate it. Colleagues, connectedness is, after all, the biggest nightmare of these terrorists. It's actually our real weapon in that tough fight. That is why we are expressly in favour of unity and solidarity. However, that unity must not lead to unanswered questions, must not lead to one-sided thinking, not to an omerta. Today we are not only concerned about the functioning of justice and police. We have a lot of questions. Could we have prevented those attacks? Has Turkey provided information to our ministers? If so, when and what information? Anyone who's out for the time being, but violates his terms, has to go straight back to prison, right? Are we short enough on the skin of returned Syrian warriors? Prime Minister, we want to contribute to solutions, to strengthen our security, if we have to, day and night. A committee of inquiry is a useful tool, a good step. However, the questions that already arise today need to be answered more quickly. If ministers of your government are to resign, then there must be answers today. In concrete terms, I insist on a timeline, so that we can see what happened when and when certain information was available. Finally, ladies and gentlemen, today we are all in mourning, but there is also cause for hope. Over the last few days we have seen strong signs of collusion, of a firm no to such radicalism, at the Stock Exchange, in our schools, in many places and squares. Ladies and gentlemen, I would like to stress this: that unity, which cares for each other, that humanity is not only there the days after an attack, which is always present in our society, which is even embedded in our society, there are many compatriots in front of it. We must work more actively with that concern for each other, with that commitment, with that humanity. We should not constantly ask Belgian Muslims, our compatriots, to distance themselves from something they have nothing to do with. We have to ask them to get even closer to us, to get all closer to each other, to choose even more unity and bondage.
