ParlaMint-BE_2016-01-07-54-plenair-ip093x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2016-01-07-54-plenair-ip093x.u2	I'm a man, and I'm asking this question with caution. I consciously do this because of the simple fact that she doesn't have so much to do with the relationships between men and women. It deals with the attitudes and values and standards of our culture and the way in which we deal with women here, unlike any other culture, especially Islam. What we are experiencing today in some German cities, where men attack, grope and worse women in groups, is a problem of multicultural society. Multiculturally, over the last few weeks, months and years, multi-conflict, multi-problem and multi-criminal has become increasingly common. I do know that it is about refugees, immigrants and illegals, young testosterone bombs they are called. However, much more, as I said in my introduction, is about figures and persons who are apparently not adapted to their behaviour and their way of dealing with women in accordance with our way of life, with our values and standards, with the basic respect that we have for a woman and everything that goes with it. No matter how we turn it or turn it around, we must not be politically correct today: Islam is a woman's unfriendly culture in which women are a subject of use and also sexually subordinate to the wishes of men. So, Minister, my question to you is simple: what are you doing about it? I do not think that giving a course in asylum centres, as Secretary of State Francken is planning, will do very much. A few pages of paper do not change the cultural behavior of many generations, a religion, a civilization and a society. Nor do individuals who are guilty of such facts from an open centre to a closed one. What really needs to be done is to make it clear to those people that they do not belong here. This means that they must return to their countries of origin and that you must point out to the culture that is responsible, Islam, that we will never accept that women are utensils, that women can be discriminated against in any way, and certainly in sexual terms, and that we will absolutely never accept such behaviour here.
ParlaMint-BE_2016-01-07-54-plenair-ip093x.u3	Mr Minister, what happened in Cologne is simply reprehensible. No more and no less. Nothing or no one can justify that. If, in the aftermath of this, victim blaming has also been done, it is also reprehensible. There is only one group to blame in this case, and those are the culprits. I do not want to talk today about lengths of arms and so on, but about the problem of the substance, because in our society too there is still far too much of this problem. I wonder if there is one woman in this hemisphere who has never, to a greater or lesser extent, dealt with this problem in her entire life. At least I don't know someone like that and unfortunately I can write a book about it personally. We must fight against sexual violence and cross-border behaviour without taboos. This means that problems are also mentioned. We have to be honest. If I go to the bar tonight, there's a chance I'm gonna get involved. If I park my car tonight in certain neighbourhoods in Brussels, the chance is 99 % that I get to deal with it on my way to my destination. Then one should not call it stigmatizing, which is about a real problem. Don't do that would be a gross negligence. The fact is that in our society there are cultural groups that look at women in a different way. That would increase the risk of such behaviour. I am therefore very pleased that Secretary of State Francken has taken an initiative to make a course compulsory for newcomers in our country at the asylum centre. I am even more pleased that Secretary of State Sleurs has drawn up an overall action plan with more than 230 actions against gender-based violence. However, I would like to open this up to more target groups where specific work is needed. I think we should dare to say this. Minister, Secretary of State Sleurs' action plan stipulates that there will be sensitising work for certain target groups where the risk is greater. How will you handle this with her? How will you mobilise your police services more in this respect?
ParlaMint-BE_2016-01-07-54-plenair-ip093x.u4	Mr Minister, ladies and gentlemen, on New Year's Eve, you and I all celebrated yourselves, and I hope so. The reports of the events in Cologne reversed every woman's stomach, including in this country. Every woman, including me, can unfortunately imagine too vividly what it must be like to be isolated, robbed and then sexually assaulted. Effectively, there is no woman who has no stories to tell about one's own experiences. Even a lot of men can testify about their partner, their daughter or their mother. Sixty percent of women in our country have experience of sexual harassment. A glowing shame. So there can be no doubt, no doubt whatsoever, about the impact of such events on women today. There can be no condoning of perhaps well-meant or unconscious advice that advises women to keep an arm-length distance from men. From Mr Dewinter, I shall do so now. Today we must finally get to work on the debate that has started in our own country with the hashtag. We are not exaggerating. All these stories, all these women are traumatized for life. The question is how, as politicians today, after the wake-up call due to the events in Cologne, we will answer this question. We have a large arsenal of legal material. The question is how we implement it in practice. How can we prevent a woman who is late at night in a police report from getting the message that she shouldn't be on the street this late? We need to get rid of that kind of messages, of that kind of reflexes. Yes, we must appoint, but above all we must tackle it. My questions are as follows. What's the approach today? What budgets are being released? How do we ensure that the police make this a priority and continue to make it a priority?
ParlaMint-BE_2016-01-07-54-plenair-ip093x.u5	Mr President, Minister, ladies and gentlemen, I am not only angry about violence against women in recent days, I have been angry for years about violence against women. Any news that appears about the security feelings and dignity of women who are affected, which means they can't move freely, I get angry. Autochtoon or allochtoon, hands off! It's not just about the violence in Cologne. Fifty percent of women in Belgium sometimes feel unsafe on the streets. Thirty percent of women don't come out at night because they're scared. There are 3 000 registered rape complaints, only 10 % is reported. 35 acts of violence must be committed within the family before they are reported. That's very problematic. The reportage Femme de la rue highlighted the problem a few years ago. The previous Minister of the Interior then said that gas fines should be issued, which is a clear signal. Sexism legislation has been passed. It was hoarded at the time, but more than ever it is clear that sexism cannot, that everything must be done to prevent this. Criminal law also states that gender or racial violence is an aggravating circumstance. Something has to happen to the police, too. The police have an important role to play in this matter and to mention it in the minutes so that there can be punitive action. It is a crucial task for the Home Office to draw up clear guidelines for this. My question to you is therefore: what will you do to give the police clear guidelines? What will you do to increase women's sense of security, in consultation with the Minister of Justice and the Secretary of State responsible for Equal Opportunities?
ParlaMint-BE_2016-01-07-54-plenair-ip093x.u6	Minister, like the previous speakers, I feel disgusted at what happened in Cologne. In fact, this incident in Cologne is an extreme expression of what is also very common in our society. Ten women are raped every day. At least, ten women report it every day. Ten women a day find the courage to press charges. And then we are not talking about the dark number, the number of women who do not have the courage to report it. That is precisely what the mayor of Cologne, in her statements, may well be playing into the hands of security in her city. Those statements are wrong:victim blaming, saying it's good for girls to stay at arm length, not go to the carnival party in miniskirts, and especially not just with girls on the street. That, I believe, is the most wrong message we can give. I would like to emphasise this, Minister, here today. However, I would also very much like to hear it from you. This is an important and strong signal that we must give society. It has already been said, we must dare to name the facts, we must dare to identify the problems, we must dare to identify them. That means we have to be able to measure them. That's why I'm asking you a few questions. First of all, apparently the phenomenon of the dance gangs in Germany is something new. However, 54 000 complaints have already been lodged. I would like to hear from you whether this phenomenon also occurs in our country, that girls are groped before they are robbed? Secondly, is sexual steaming a phenomenon being investigated? How is it further mapped? In what way, above all, are we dealing with this phenomenon? Thirdly, are you prepared to examine and map the migration background of people and especially of perpetrators in our report and our statistics?
ParlaMint-BE_2016-01-07-54-plenair-ip093x.u7	Mr President, ladies and gentlemen, there is no doubt that everyone here in the Chamber and every member of our society agrees that sexual violence and cross-border behaviour are not acceptable and will never be acceptable. [[Applause]] Equality between men and women is one of the fundamental values in our society. No one will ever be able to question these values: no people who were born here, nor people who came here to seek their salvation in this country. We will never, ever accept that. [[Applause]] Indeed, ladies and gentlemen, sexual harassment in public places is a real problem. We must dare to mention that problem by name. So, Mrs Lijnen, I agree with you that these phenomena must be correctly mapped out, and that they must be called man and horse. You also ask me whether the police authorities are currently identifying phenomena such as those in Germany. Reference has already been made here to figures. We don't know the dark number. However, the phenomena as they have occurred in Germany and described by you do not yet know our police services. They haven't been registered yet. It is clear, however, that our police services must be attentive. After all, phenomena that arise in a neighbouring country can very quickly blow over to this country. It is therefore quite clear that our police services must be attentive to this. Attention to these phenomena must be part of their usual practice. I can therefore already announce that one of the priorities will be personal integrity in the draft Integrated Security Framework Paper and in the National Security Plan. Mrs Almaci, this means that the police services will use budgets and men in these areas to deal with and combat this problem with priority. That framework paper will be presented politically in January 2016. However, I can already tell you that personal integrity is one of the priorities. Last December, Mr Elke Sleurs launched the national action plan against all forms of gender-based violence. This is an integrated approach and the phenomenon must also be addressed in its entirety, across all levels of policy. It is the first time sexual violence and sexual harassment have been included in the plan as a priority. It will work with all relevant actors: victims, civil society, all ministers and the Länder. The plan focuses on prevention and repression as well as on the care and support of the victims. I very clearly endorse what a number of speakers have said in their questions: in this phenomenon one can never turn the victim into the culprit. There's a clear distinction between who the victim is and who the killer is. I fully endorse that statement. The priority objectives of the plan are, firstly, to implement an integrated policy to combat gender-based violence; secondly, to prevent violence; thirdly, to protect and support victims; fourthly, to examine, pursue and also adopt protection measures; fifthly, to take account of the gender dimension in asylum and migration policies; and, sixthly, to fight against violence at international level. A total of 235 measures have been included in the Action Plan. The proposal presented by Mr Francken this morning is one of the measures. There will be courses not only for men about how to behave, but also for women about their place in our society, with absolute equality between men and women. Women must also be educated and educated. That is why I appeal to all those who are faced with the impairment of personal integrity to report it, so that we can also get that dark number out of our hands. This is essential, because it is the only way that the police forces and all the other actors in the field involved can take effective action. Mr President, I will conclude. Gender-related and sexual violence, including domestic violence, are priorities of the government and of all actors at federal and regional level.
ParlaMint-BE_2016-01-07-54-plenair-ip093x.u8	Mr President, ladies and gentlemen, as is to be expected, a lot of bleating but little wool. For the umpteenth time, the muscles are rolled on this theme. Everyone says that we must dare to name the problems, but nobody does. One falls into generalities, without saying what this really is about. What is happening in Cologne is about groups of refugees who have come here from Islam countries with a cultural attitude that is anti-woman, a culture that is Islam to call it by name, which no one seems to dare to call, not even the minister who is a second-class citizen, where women are a sexual use object, where women should be discriminated against, Mrs Almaci. It's in the Qur'an, it's in the Sharia. That is the reality. As long as you don't dare name it, Minister, nothing will change. If you do not intend to do anything about this, because in the case of Cologne, Hamburg, Duisburg and others, at least give women the means to defend themselves. I'll hand you a tear gas syringe. In other countries in Europe, defence weapons of this kind, which do not cause permanent injury, are legal. If the government is unable to protect women from these kinds of men, let women at least have the opportunity to do it themselves. I'd be happy to give you this syringe.
ParlaMint-BE_2016-01-07-54-plenair-ip093x.u9	Mr President, what Mr Dewinter is saying is that we should allow an arm length, and so let the women themselves solve it. That's not the answer. The solution, Minister, is the ambitious plan you have presented. You called a cat a cat. We have had to fight for gender equality here for years, and we refuse to take back steps in this respect, including in this debate. That is what you have mentioned, and you have also set out clear guidelines. More importantly, it's limited to that group. That's a big mistake. Only today Secretary of State Sleurs received a tweet from a white man who responded to her tweet with the words: "If there's a hand on your ass, ma'am, that's not so bad. Well, that's how bad it is and we're tired of it!
ParlaMint-BE_2016-01-07-54-plenair-ip093x.u10	As long as we have to say that, in the Chamber or outside, there is still work to be done. Not a little work, but a lot of work, against all unconscious and conscious mechanisms, not to mention direct violence. Thank you, Minister, for making women's sexual integrity a priority. In the preliminary version of the priority report, intra-family violence was extracted. I am glad that this is instead because it goes wider. That's what we need. You said that we should also raise the issue of violence against women internationally. I would like to ask you to get to the bottom of this, both through development cooperation and through our foreign policy, in the links with regimes that are seriously out of the way in terms of human rights and certainly women's rights, not to mention, for example, a dictatorial regime like that in Saudi Arabia, as well as a number of other countries. Go there to the bone. Finally, here's what I'm gonna say. Whether a woman is wearing a skirt, a short skirt or a bikini or is completely naked, the message is always: hands off! If she is unwittingly touched, then only the perpetrator is responsible. Until the day this becomes reality in all our messages and in our streets, at every hour of the day, there is a lot of work to be done here for all of us, women and men.
ParlaMint-BE_2016-01-07-54-plenair-ip093x.u11	Mr President, Minister, you have heard that many women are facing sexual harassment. Colleagues have testified to this. I, too, can testify to sexual harassment. Everyone's been there. And it's not just about immigrants, it's about natives. It is a universal phenomenon and a phenomenon of all times that is problematic in three areas: we cannot move where we want, our dignity is compromised and we feel unsafe. It is clear that efforts need to be stepped up. You have listed a number of efforts. There are plans, plans and plans again, but what we want is action, action, action. That's what we want to see on the street. We want to feel safe seeing police, reporting facts that happen. This is also part of the problem in Cologne. Let us acknowledge that these facts are taking place with regard to women and that it is an aggravating circumstance. It is very important to realise that emancipation will be compromised if we can no longer wear the clothes we want, if we no longer come out of fear of being attacked or if we can no longer do our job because we are indeed being harassed. Therefore, avoid this behavior and ensure that all existing plans are implemented as well.
