ParlaMint-BE_2016-04-28-54-plenair-ip108x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u2	[[for the standing meeting]] The President [[in front of the assembly standing]] Colleagues, we have heard with sadness the death of our former colleague Louis Van Geyt, on Thursday 14 April 2016. Louis Van Geyt was born on 24 September 1927 in Antwerp in a liberal, liberal, Flemish family. His father was a magistrate there and later became a Dutch-speaking professor of civil law at the ULB. Louis Van Geyt attended the primary school in Antwerp for four years, then continued his school career in Brussels in French at the Section d'Athenée A de la Ville. He then studied at the ULB, which had opened its doors again in January 1945. He's graduating in economics and financials. As a perfect bilingual student, he put his shoulders under the re-establishment of the student association No Language, No Freedom, who advocated the division of the ULB into a fully-fledged bilingual university. He then campaigned among the Socialist Students and then joined the Belgian Communist Party. At the Liberation, the Belgian Communist Party can count on the support of some 100,000 members. Combating Paul-Henri Spaak's politics and more generally the overthrow of alliances by US President Truman, these were the key elements of his political commitment. From 1949 to 1952, Louis Van Geyt served in the national office of the Belgian People's Youth, where he was responsible for the organization of progressive students. In 1951 he joined the Communist Party administration. He initially worked at the documentation service and subsequently became editor of the party newspaper Le Drapeau rouge. In 1960 he was admitted to the political office of the Communist Party and soon became the main leader of the Brussels Federation. From 1965 to 1970 he was on the city council of Brussels. In 1971 he became a member of the National Secretariat and after the death of President Marc Drumaux he was elected president of the Communist Party on 9 December 1972. He entered our assembly on January 28, 1971. He will sit in the House until 6 October 1981. It is with courage, determination but always with simplicity that he takes part in the great debates that stir up our assembly during the 1970s. He was faithful to his values and was quickly noticed by his knowledge of the issues and his well-documented interventions on the consequences of oil shocks, the arms race and diplomatic relations with Chile after General Pinochet's coup d'état. He was also a very active member of AWEPA. In the international communist movement, during the debates on Eurocommunism, he called for critical solidarity, i.e. a critical attitude towards Moscow while maintaining lasting strategic solidarity with the Soviet bloc. In the 1980s, he worked for peace and the installation of nuclear missiles in Europe. In 1989 the KPB-PCB was split according to the language communities, but Louis Van Geyt remained President of the Union of Communists of Belgium until 1995, which dominated the two parties. In order to protect the party's historical heritage, he founded a non-profit association, of which he would remain chairman until 2012. Our former colleague was a true gentleman, a charming and courteous man who has always believed in the values of freedom, dignity and justice that his party embodied in his eyes. I have greeted the family of our former colleague, our late colleague, in the gallery, on behalf of our assembly, my condolences.
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u3	Mr President, the government too would like to pay tribute to Louis Van Geyt. He was a remarkable politician who spent nearly ten years in our assembly. Louis Van Geyt is a teenager when World War II breaks out and sets Europe on fire. The war determines his political commitment. He studies economics and financial sciences at the ULB. Van Geyt is perfectly bilingual and advocates splitting the lessons according to the language. He then joined the Communist Party. Van Geyt is ambitious and has become party chairman. Elected to the House of Representatives in 1971, he became one of the strong voices of the opposition at the time. A fervent defender of his convictions, he was appreciated for the quality of his interventions. Ten years later, he left the House, but remained very active politically. A great pacifist, he continued to advocate the disarmament of Europe, then in the midst of the cold war. Louis Van Geyt has a reputation as a protester. He participates in hundreds of demonstrations, even after his political career. His belief remains intact and authentic until very old age. In the name of the federal government, I would like to extend my deepest condolences to his family and his neighbors.
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u4	Ladies and gentlemen, I propose that you observe a minute of silence in memory of our former colleague.
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u5	Ladies and gentlemen, the oral questions are on the agenda. However, Mr Bonte wishes to speak on the order of business.
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u6	Mr President, I have asked to speak because I have addressed a question concerning the lack of follow-up of Syrian fighters to the Prime Minister. I insisted that the Prime Minister himself should provide the answer, not only because he is Prime Minister, but also because he is President of the National Security Council. The ambition is for something to happen quickly. I now note that my question will be answered by the Minister for Security and Home Affairs. I would like to insist once again that the Prime Minister responds. Is the Prime Minister apologized or what exactly is going on?
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u7	Mr Bonte, it would be awesome to play hide-and-seek and I can tell you that, on the one hand, there is effective talk about who should answer that question. In fact, I have to admit that there is some logic in the argument that the Prime Minister is the chairman of the National Security Council. On the other hand, there is no disagreement in the government on the issue, at least as far as we know whether we are informed. The Deputy Prime Minister and also the Minister responsible will therefore answer your question. I'm assuming it's actually you to do that answer.
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u8	Mr President, I always assume that the government is one and indivisible. We've already seen samples of this indivisibleity. But on the basis of what article, or on what basis, in the context of parliamentary control, are you referring to a negation that is taking place in the government? If a Member insists that the Prime Minister should reply, I think there is only one reason why that should not happen, namely because he is prevented by international agreements or other matters. So I maintain my question.
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u9	I have tried to organise the work as well as possible. There are other ministers in the National Security Council, and so they are involved. I have already admitted that there is some logic. Following an exchange of views, we have come to the conclusion that...
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u10	(...)
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u11	No, Mrs. Temmerman. There are many issues on which people, including the media, learn that there are indeed tensions or indications of possible differences of opinion in the government. That does not seem to me to be the case here.
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u12	Mr President, if there have been any negations and considerations, I would like to insist that at least the relevant Member of Parliament, of which you are the President, should be involved.
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u13	You're right about that.
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u14	If I'm right, I'll ask the Prime Minister to come.
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u15	You are right and I apologise for that, but the decision has been taken quite late today.
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u16	Deputy Prime Minister, the Prime Minister, at the time of the state of the union said he had only one obsession: "Jobs! Jobs! Jobs!" In the name of this obsession, you didn't hesitate to hurt. You have attacked purchasing power, there have been increases in VAT, excise duties, index jumps, wage moderation; you have attacked older workers, pensioners, the unemployed, social beneficiaries, even women. Only the most affluent have been spared. Today, masks fall. Two days ago, Eurostat reported its figures on the employment rate in Europe and, for our country, they are far from being positive. After all these unfair measures, we are the only country with Finland to see our employment rate decline. Our employment rate is falling and we are moving away from our European target. What is tragic is that, for your government, this is not enough. You still want to go further. In your opinion, if this goes wrong, it is not because of your policy, it is the fault of the workers: they are not flexible enough, they do not work enough! Your solution: reform to destroy workers' rights, to make better use of them, to increase the profitability of companies. And, to achieve this, weaken their representatives, with today's social dialogue at a standstill. In view of this, will you review your approach, return to solutions imagined with the social partners and not dictated by the employers and your partner N-VA? Are you going to make contribution reductions and other measures conditional on job creation?
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u17	Minister of Work, I can still hear the Prime Minister say: the commitment of this government is jobs, jobs, jobs. That would be done. The workers of our country have had to take an index jump, wages have stopped and the living costs of families have been greatly increased by all kinds of excise duties and additional invoices to realize the tax shift and create jobs. It was said that this would generate 50 000 to 80 000 jobs. The employers' organisations also predicted this at the time. Last week, however, UNIZO's big boss returned to his appointments. He said that there will be no extra jobs because we are faced with cost increases, as inflation has to pay more wages. So he really doesn't think it's gonna work. Like Finland, Belgium has a very low level of effectiveness where it is not doing well. Belgium is the only country where the rate of effectiveness has decreased from 20 to 64 years of age in 2015. That means that there aren't a lot of people working here in proportion. Belgium scores the second worst result in the European Union with an employment rate of 67.2%. Only Bulgaria, Romania, Spain, Croatia, Italy and Greece score worse. Minister Peeters, how can you explain this? Do you not think that it is time for a different policy, a progressive policy, a tax shift with a serious contribution of the great capabilities? And why? To invest in purchasing power, but also to invest in the challenges of the future. I am thinking of everything related to energy and everything related to the ageing of the population. Jobs have to be created for this.
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u18	Mrs De Coninck, Mr Daerden, you are right: our government's top priority is to create jobs. That will remain the case; until the last day of this legislature, we will do everything we can to create jobs. You refer to Eurostat. The Eurostat report has, of course, also been read. I have noted with you that we have fallen by 0.1% and have remained at 67 percent, which is still below the ambition that we have and which the previous government and many governments had before. We must move forward. I hope that we will create these jobs, but taking advantage of this study to say that we are not going in the right direction is totally wrong. Firstly, if you look at the facts, for example the figures of the RSZ, it is clear that jobs were created between the end of 2014 and the end of 2015, namely 30 700. That information comes from our own RSZ. Secondly, you must have the necessary intellectual honesty and admit that the population in our country has increased faster than in our neighbouring countries. There was an increase of almost 3% between 2000 and 2010. In the Netherlands, this figure was 1.1 %. In Denmark there was even a decrease of 1%. If you use this study again to defend your views, you should also take that into account. It is obvious that we want to create jobs. That is why this government has taken a number of important decisions to implement them. We have continued the wage moderation of the previous government with an index jump. We have reduced labour costs for employers. We have recently taken additional decisions on workable work. In short, these are all proposals that will ensure that we are convinced that jobs are being created among small businesses. The employer's contribution to initial recruitment will be reduced to zero. The same Karel Van Eetvelt, whom you quote, Mrs De Coninck, said a few days later that 10 000 jobs had already been created by the self-employed. First of all, let us take the study seriously. Moreover, I am convinced that the measures we have taken will create jobs. At the end of this legislature, we will be able to see that our policy was and is the right policy to achieve this.
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u19	Deputy Prime Minister, I have heard your answer. But at "Jobs! Jobs! Jobs!" of the Prime Minister, my group leader replied: "Taxes! Taxes! Taxes!" The fact is that taxes are there, and that jobs do not happen. You don't bring a solution, you just say, "It's not our fault, it's demographics." It's a little short, Mr. Deputy Prime Minister. To increase the employment rate, it is necessary to reduce working time and increase domestic consumption. Believe us!
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u20	Minister, it is very important that everyone contributes and provides resources to invest in our country. After all, there are many challenges for the future. That way we can create work. It is therefore important that people with great abilities should not go to Panama with their pennies, but should do their part here. They will also benefit from it.
ParlaMint-BE_2016-04-28-54-plenair-ip108x.u21	Mr President, Minister, today is International Day of Safety at Work and Sunday is 1 May, Labor Day. With this work and health at work, things are bad in this country. Two out of three workers suffer from stress and 2015 was almost a top year of long-term absenteeism. So we clearly have a structural problem. This not only causes a great deal of suffering, but also costs us a handful of money: 1.8 billion in health care and 8 000 euros per employee who fails to burn out. You will agree with me that these budgets can be better spent. It is time for prevention and structural measures. It's better to avoid it than to heal it. Minister, a year ago we put on the table a number of proposals to keep the career more viable and healthy. Today, we are doing this again and making the commitment of 1 May. We wonder what the government will do very concretely to reduce these high costs. In the meantime, the career has been made more flexible, people have to work longer, but you have not yet taken measures to ensure that this is effectively feasible. You have often spoken about workable work, but you have not yet taken any action. Today, therefore, we are presenting two very concrete proposals. A first proposal has to do with the fact that not everyone can work for the same length of time. Working longer is not feasible for everyone. One-size-fits-all, one system in which all employees have to fit, is simply not of this time. This is not feasible, it needs customisation. Our proposal is to work with a point system, with heavier professions weighing more heavily and the people who perform such a job building pension rights faster. It is better to avoid people falling out so quickly because they are in a heavy occupation. That is why our second proposal is to allow those companies which are already engaged in workable work to reduce labour costs. What will your government do to reduce these costs and to effectively work on workable work? Your cabinet has already asked and received our proposals. What do you think of these two ideas, the career point system and the wage cost reduction for companies that are already taking action?
