ParlaMint-BE_2016-01-14-54-plenair-ip094x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2016-01-14-54-plenair-ip094x.u2	As agreed at the Conference of Presidents, we begin with the questions for the Minister of Finance. He should then be given the opportunity to attend a Eurogroup meeting.
ParlaMint-BE_2016-01-14-54-plenair-ip094x.u3	Colleagues, I ask you to have some respect for the colleagues who ask their question.
ParlaMint-BE_2016-01-14-54-plenair-ip094x.u4	Mr President, Minister, what was my satisfaction on Monday when I discovered the decision of the European Commission in relation to the excess profit rules? I have here the statement of the Commissioner in charge of the case which considers that the Belgian scheme for the exemption of surplus profits, the excess profit ruling, is illegal. The European Commission is ordering the recovery of approximately 700 million euros from 35 multinationals. We can't be more explicit. This system of excess profit ruling, which we have been denouncing for a long time, is unfair to the large number of those who pay their taxes properly. I am thinking of SMEs and artisans. It is expensive: a minimum of 700 million euros! It gives an absolutely deplorable picture of our tax system. Your responsibility for the past is obviously limited. They are others that have imagined the system and that have not changed it over the years, but your responsibility for the future is total. After I was pleased to read the European Commission, I was not disappointed to read you, Mr Finance Minister. You said you wanted to appeal this decision. You have said you refuse to recover these huge amounts and you are not willing to have a transparent, effective tax system that ensures that all pay taxes, including the multinationals involved in tax dumping. Are you going, like your predecessors, to lie down in front of multinationals or are you going to contribute to a more efficient and fairer tax system? I ask you to give up this appeal and accept the decision of the European Commission. Will you accept this decision from the European Commission? I ask you to ensure that these illegal aids are recovered. Will you implement what is necessary to recover these 700 million at a minimum? Will you bring this issue to your European Finance Ministers for more efficient and fairer tax systems?
ParlaMint-BE_2016-01-14-54-plenair-ip094x.u5	Mr President, ladies and gentlemen, the European Commission's decision to label the overprofit scheme as prohibited state aid is no surprise at all. We have already heard the OECD and the European Commission in committee. We have discussed it many times. Action is taking place at international level. Think of the Base Erosion and Profit Shifting of BEPS actions. The European Commission's rulings should be more transparent. There are initiatives by the European Parliament; the TAXE working group has come here and has said that there must be an end to the erosion of the taxable base and the transfer of profits. There must be a clear directive of fairness in competitiveness, including vis-à-vis multinationals. The scheme dates back to 2004, but it is clear that the context has changed completely. Now, following the views of the OECD and the European Commission, there is a completely new application of the concept of state aid. In the future, we will have to review the legislation on excess profit rulings. By the way, it's already been suspended. That will therefore not be a point of discussion, because it will never be accepted at European level. Of course, a number of rulings have been made. I have a number of questions about that. Firstly, were the rulings notified to the European Commission in 2004? I hear that they have never been notified, hence the major problems of recovery. Secondly, recovery must be done through the Member States. Will you recover the unpaid corporation tax? There is a risk that the claims for damages could be greater than the recovery of the 700 million if they were to work retroactively. Is the retro activity playing? There is also a system of statute of limitations. Thirdly, will the Belgian Government bring an action before the Court of Justice or will it bring proceedings?
ParlaMint-BE_2016-01-14-54-plenair-ip094x.u6	Mr President, Minister, an Italian newspaper headlines: "How and why Belgium has become a tax haven for multinationals." The diplomatic world is not left behind: "Tax conditions: the Belgian model." We are being pointed out by all of Europe, and even beyond, because of our policy of making our country a tax haven for multinationals. I must admit that I am not surprised by the decision of the European Commission. Indeed, as early as 2008, in a book I had written on notional interests, I had addressed the issue of excess profit ruling, which was not yet called this. I was showing that it was a matter of replacing another measure that had been condemned by the European Union, namely the ruling infocap. This is the second time that our country has been condemned for the same provision. The origin of the law should, moreover, be investigated, since it had been voted by both the majority and the opposition without a debate, but above all because the practice diverges from the very content of the law. I am surprised by your reluctance to implement the European decision. We are witnessing a real illustration of the double standards system. When the European Union imposes austerity on us, which translates into your government's choices to postpone retirement until the age of 67 and trigger an index jump, we must follow strictly what the European Commission says. On the other hand, when it comes to attacking multinationals and simply demanding reimbursement of illegal aid, we can only note your hesitation, Minister. Are there many governments around the world that would refuse to recover 700 million euros to prefer to look for money from workers? I'll ask you two questions. Will you apply or challenge the European decision? Do you agree with me that the practice of the Anticipated Decisions Service in terms of excess profit ruling does not correspond to what is required by Article 185(2) of the Law? In other words, do you recognize that there is a gap between the content of the law and the practice of the service referred to above?
ParlaMint-BE_2016-01-14-54-plenair-ip094x.u7	Mr President, Minister, first of all I would like to correct Mr. Van Hees. In my view, the law instituting the excess profit ruling in 2004 was passed by a majority against opposition. It was at the time of a majority PS-MR, which makes me comfortable to question you. For a long time, the minister, the federal government, until recently, was quite proud to boast of the fiscal niches existing on Belgian territory and intended to accommodate multinationals. Your department itself published documents promoting Belgian specificities only in Belgium. Since the Commission's decision, however, there has been an embarrassment on your part. This decision, however, is not a surprise. It confirms the highly discriminatory nature of the scheme existing since 2004. Your embarrassment raises a question, because it is difficult for the public to understand that an amount of EUR 700 million is not actively sought by the public treasury and that you give the impression of meditating, being embarrassed and seeking arguments to ensure that, in the end, these tax gifts remain in the guise of those who have benefited from them. Seven hundred million is not nothing. In 2016, your government released an exceptional $400 million package for security issues. This gives an order of magnitude. This is a one shot. However, in relation to the dark measures and cuts already announced in the social security budget, which are still being demanded, with greater insistence, by your own party, we realize that there are double standards. When it comes to the money owed by multinationals, it is rather not, when it comes to additional efforts in the field of social security, more and more is needed. Minister, I would like to ask you specific questions. What is your official reaction, either as Minister of Finance or on behalf of the government, to the Commission's decision? Do you intend to appeal against this decision or not? Do you or do you not intend to activate the refund procedures? Do you intend, in the medium term, to adapt the legislation in order to finally restore, in the Belgian tax system, more equity between multinationals, on the one hand, and between them and small and medium-sized enterprises in our country, on the other?
ParlaMint-BE_2016-01-14-54-plenair-ip094x.u8	Mr President, ladies and gentlemen, for businesses in general there is only one thing worse than high taxes: insecure taxes. The system of excess profit rulings is a general system whereby companies are taxed only on the added value they create here. Any company can use that. The system was created under Verhofstadt's purple-green government. This system is now being called into question by the European Commission. It must always be possible to question a system. We are therefore cooperating in the investigation. We have worked on transparency regarding rulings. We have also worked on the automatic exchange of information in this area. We're going to get to the point, I think, an example. Putting a system into question is one thing, however, a system is completely different. It can't be! However, that is what the European Commission wants to do. It simply wants to cancel agreements made in the past and impose an invoice of EUR 700 million on companies that have correctly used a system offered to them by the then legislator, a system even promoted by the then majority. It's an invoice to companies that just invested in our country thanks to that system, who created jobs here and paid taxes here. We say of this measure: forget it, it can't be! Reclaiming that money now is pure madness. That undermines the investment climate, which undermines legal certainty, which is pure job destruction. The contrast between the aggressiveness with which the European Commission rages against Belgium and the indulgence with what is happening in Luxembourg by European Commission President Jean-Claude Juncker is therefore very great, my fellow Members. Thanks to LuxLeaks, we have been given access to the excessive nature of the deals that took place there. But that's not what we're talking about. This contrast, ladies and gentlemen, affects not only the investment climate in our country, but the investment climate throughout the European Union. What country will be the next to be dealt with in this way? It is also detrimental to the credibility of the European Commission. I therefore ask you, Minister, what will you do to ensure legal certainty and the investment climate in our country? What will you do to guarantee the jobs? Will you appeal to the European Court of Justice? In what way can Belgium, as a small country, continue to make the difference and remain attractive to investment vis-à-vis the large countries, with their large market, which initiated the procedure?
ParlaMint-BE_2016-01-14-54-plenair-ip094x.u9	Mr President, Minister, ladies and gentlemen, this is a very important dossier. I think it's time to do a conscience check. My party has been quoted in the newspapers. Colleagues, there have been three hearings with the ruling committee in the Chamber. There are two parties who, through Mr Gilkinet and myself, have raised the problem of the over-profit-making situation here. I'll give you a quote from the 2011 hearing. I quote myself: "This practice could pose problems under the European state aid rules." I got that from a report from 2011. Ladies and gentlemen of the majority, if you plow through the three reports, you will not hear a single critical word from the majority parties about the over-profit rotation. On the contrary, some fellow Members defended the system by hand and tooth. I am giving a second point of conscientious objection. I now turn to the Minister of Finance. The ruling service has always been a competence of the Minister of Finance. They're looking at the sp.a. Minister, I ask you whether it is correct or not that the BBI, which is under the responsibility of the Secretary of State for the fight against fraud, has stopped excess profit rulings between 2011 and 2014. I would like an answer from you to that. It has already been said, Minister, that you cannot be accused of the past. Now, however, it is your responsibility to decide what happens to the EUR 700 million. If the Commission had condemned the Belgian State to give 700 million to the companies, then, knowing you and your party, I do not doubt that this would be carried out for a second. Now that the Commission condemns Belgium and says that the companies must put 700 million in the state treasury, I think you have doubts about your initial reactions, Minister. Minister, we ask you to implement the European Commission's decision, if only because of fiscal justice. We cannot go on like the government, which grabs the little ones and leaves the big players untouched, and who is afraid of pulling on the arms of the multinationals. Public opinion will not accept that, I warn you.
ParlaMint-BE_2016-01-14-54-plenair-ip094x.u10	Mr President, Minister, Mr Van der Maelen, ladies and gentlemen, I would like to put the dossier in the right perspective. The system of excess profit rulings has been in place since 2005. Since then, every government that has borne responsibility has either tolerated the excess profit rulings or, in other words, has co-supported them. That was true for the Verhofstadt Government, for the Leterme Government and the Van Rompuy Government, and let us also be honest with the Di Rupo Government. In other words, the system of excess profit rulings bore the approval of the Chamber and of many government members. It's important to focus on that. However, it is also true that the system has collided on the foundations of corporate tax legislation. It is therefore right to ask whether we can maintain the system. Or should we not urgently look for new methods in order to safeguard two fundamentals? On the one hand, we must ensure that multinationals stay here and choose Belgium as the location for their decision-making power. We can do this by offering incentives, from the creation of coordination centres to the notional income deduction. On the other hand, Europe's remark is justified. The system runs counter to our corporate tax laws and does not comply with the obligations of most of the employers and SMEs, which are not exempted from taxes. The system has indeed gone a little wrong: in particular, the excess profit tax has been set far too high. The European Commission notes that in certain cases 90% of the profits of some companies will be exempt from any tax in the future. That is why I have a few specific questions. We're bumping into the limit. The situation cannot last. Firstly, what steps will you take at European level? What's your timeline? How do you and the government see the further developments in the file? Secondly, the companies that have obtained such rulings in recent years have, of course, done so with the idea that they were not contrary to Belgian law. What is the government doing to ensure legal certainty in tax matters? Thirdly, Minister, do you propose an initiative to reform corporate tax and establish a straight-line system ensuring equal treatment between multinationals and SMEs? Fourthly, there are still rulings in place. The application field still exists. Today there are terrorist bills that are to be established according to the rulings. In other words, how will the tax authorities handle it?
ParlaMint-BE_2016-01-14-54-plenair-ip094x.u11	Mr Minister, on Saturday, your party chairman read out his newsletter and expressed his intention to save extra money for people who are struggling, for pensioners, for people with disabilities and for the unemployed. Yesterday you are organising a press conference to announce, together with a number of fancy types of the financial sector, that it might be interesting to tackle the tax exemption from the savings book. The savings notebook doesn't pay any more today, but you still want to study if you can't hit the little saver a little bit more. Justice is clearly still not in the government's dictionary, not even in 2016. What happens that same week? Are there tensions within the N-VA group? Mr Vuye, let us know if we have to intercede. What happens that same week? The European Commission considers that the improper benefits for multinationals of EUR 700 million in recent years have been illegal. Illegally, the European Commission says, not immediately the think tank of the ABVV! I agree with you that legal certainty, transparency and professionalism are important in taxation. What bothers me, however, is the eagerness of your reaction, Minister. You will do everything you can to avoid the EUR 700 million being recovered. That is as if the Minister of Road Safety were to say that she will be the first to sue against penalties and fines for dead drivers. It bothers me that you are raging because you do not want the money to be recovered, Mr Van Overtveldt. This contrasts sharply with the many taxes that small businesses, self-employed and working people in our country have to pay. That the CEO of AB InBev says something like that, I could still understand, but not that you say that as Minister of Finance. What will you do with the verdict now? Will you commit attacks or has that happened in the past? That's important information. Will you still appeal? Will you, along with the companies, say that they should not pay taxes? Everyone in our country has to pay taxes, but not the multinationals. I think that such an appeal would be absolutely inappropriate and that you should do everything in your power to recover the EUR 700 million.
