ParlaMint-BE_2016-12-08-54-plenair-ip143x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2016-12-08-54-plenair-ip143x.u2	In accordance with Rule 17 (3) of the Rules of Procedure of the Chamber on the agenda of this afternoon's plenary session, the Government requests that the draft law amending the law of 11 April 2003 on the decommissioning of nuclear power stations and the management of nuclear fuel irradiated in those power stations and the law of 29 April 1999 on the organisation of the electricity market, Nos 2070/1 to 5, be submitted. The Government is requesting, pursuant to rule 17.3 of the House's Rules of Procedure, to include in the agenda of this afternoon's plenary session the bill amending the Act of 11 April 2003 on provisions for the dismantling of nuclear power plants and the management of irradiated fissile material in such plants and the Act of 29 April 1999 on the organization of the electricity market, Nos. 2070/1-5. Are you sure you don't mind? No observation?
ParlaMint-BE_2016-12-08-54-plenair-ip143x.u3	Mr. Chairman, I find it very special that the government is asking for this item to be placed on the agenda of our business. Without going into the debate in depth, I would still like to point out that in committee, when we worked on the subject, there were two different versions of the government's position. In the morning, we were told it was white. In the evening, we were told it was black. That is to say, if the report which is distributed to us here on the benches will be something extremely important for possible recourse. We know that appeals are in the order of the possible. CREG points out this in its opinion. I also wanted to thank the services which have done their utmost to give us this report, signed by Mrs Lalieux in particular, in time. However, discovering such a report knowing the importance of this document, when it is here in session, is at least problematic. Mr. Chairman, I would like to know what the government's motivation is for this point to require that we work today with a document that we receive in session on such an important subject. This is one of the parties, one of the chapters related to the extension of the Doel 1 and Doel 2 nuclear power plants. I'd like to understand why we can't work this safely next week. According to the minister's response, we will act properly in the light of the possibilities offered by our Parliament's Rules of Procedure, but at the very least I would like to understand the reasons behind this item, which is not on the agenda of our sitting today and which has not been the subject of consensus in the Conference of Presidents. We have argued in detail why we do not want this point to come urgently because there is a fundamental legal risk. Anyone who has attended our work can attest to this. I would first like to understand before I can, if necessary, react to the positions that the government will take. Thank you.
ParlaMint-BE_2016-12-08-54-plenair-ip143x.u4	Minister, I will give the floor to the government after the speeches of the colleagues who have asked for the floor. Thus, the questions will be grouped together.
ParlaMint-BE_2016-12-08-54-plenair-ip143x.u5	Mr President, I am going to go along with my colleague. For energy-related projects, we must always work in an emergency. This project has enormous consequences for the state budget. Although we are rapporteurs for this bill, we sometimes have completely contradictory answers between what was voted and the report. Mr President, I think working in serenity is growing up for all of us. Like Mr.Nollet, I think we can discuss this bill without a problem next week. So we could properly analyse the report, which has only been on the bench since today. I also ask that this bill not be placed on the Orders of the Day for our plenary sitting.
ParlaMint-BE_2016-12-08-54-plenair-ip143x.u6	Mr President, I fully agree with the previous fellow speakers. I myself am a reporter of the discussions in the relevant Chambers Committee. That committee meeting was turbulent. In the morning we received a statement from the Minister. In the afternoon I had to leave for another committee meeting and when I returned I heard the opposite. The Minister's opinion had changed completely. I think that we in Parliament should give everyone the opportunity to do serious work. The fact that we are getting the report on our banks and should proceed to the discussion and vote on the draft law almost immediately cannot be considered serious. I therefore propose that we postpone this item until next week. Frankly, I do not understand why the Minister, and by extension the Government, wants that point to be manifested today. We all know that there is a budgetary problem and we all know that nuclear interest must be collected effectively. Electrabel has already received a gift, because a much lower amount was requested, but well, passonsons. The draft law can also be dealt with next week, without any problem with the budget. So I wonder why the Minister clearly wants the matter to be dealt with now.
ParlaMint-BE_2016-12-08-54-plenair-ip143x.u7	Mr President, there have been three committee meetings, almost a hundred pages of report, and today the request, following the tabling of this report on our benches this afternoon, to deal with the document urgently. We had committee meetings that required a lot of questions. The answers are not necessarily complete and satisfactory. We believe it is important to be able to read the report in order to feed our debate in plenary and to be comprehensive in view of this distributional contribution. The latter is important to everyone, whether they are operators or government. I therefore do not see, Mr President, what can be the full justification for this urgency. I request that this matter be dealt with in the usual standards and deadlines at our meeting next Thursday.
ParlaMint-BE_2016-12-08-54-plenair-ip143x.u8	Mr Vice-President, I had written a letter to Mr Bracke to highlight the two-way approach to the agenda. I really find it a problem when, as parties not present at the Conference of Presidents, we receive an e-mail today at 11:05 stating that the agenda is changing and that the discussion of such an important legislative text is being added. That will be notified at 11:05. We have three hours to know that the agenda will change here. On the one hand, there are no problems for certain laws. It's about laws to give gifts to Electrabel. They go through at three o'clock; the decision is immediate. On the other hand, we have been asking Mr Bracke for two months to put the issue of Members' pensions on the agenda. There has been a year of discussion, which means that everyone can still retire at 55 years. That is not a problem, that point is being postponed. Mr Vice-President, when Mr Bracke comes back, he must make us respect our rights; the agenda and democracy must be respected. It's time to work on that file in depth. I say clearly that there are other things than giving gifts to electrabel, among others, and all before 1 January. That's all easy. So tell him that from our side.
ParlaMint-BE_2016-12-08-54-plenair-ip143x.u9	Dear colleague, first of all, I would like to remind you that when...
ParlaMint-BE_2016-12-08-54-plenair-ip143x.u10	One moment, one member still wants to intervene!
ParlaMint-BE_2016-12-08-54-plenair-ip143x.u11	Mr President, ladies and gentlemen, we have indeed spent a great deal of time on this draft law in committee. There have indeed been hearings. There is an opinion from the CREG. We have discussed matters very thoroughly. In fact, I have to say that many of the people who are now asking to wait for this, because they need to be able to go through the report thoroughly, have received that report and should have passed on their comments by yesterday at 14:00. I understand now that you have not even taken the trouble to read that report, which concerns me somewhat about the quality of the work here. Mr Hedebouw, I would also like to say a few words about your speech. I understand that you consider this to be a very important law and that you think that it should be considered thoroughly. Indeed, it would have helped if you had been effective in the committee during the discussion, because you would have been able to experience the discussions and could have heard the Minister's answers about a law that you consider to be very important. Finally, I think there was a certain line in what was told and pointed out in committee. Mrs. Temmerman, I remember you saying you'd been gone for hours and nothing had changed. In that respect, it is somewhat strange that you see a completely new turn in the story. I must add that the reason why we are discussing this now or should be discussing it is Mr Nollet's announcement that he will take delaying measures, that he will table amendments to send it to the Council of State, so that we cannot deal with the draft. If the question is to postpone it for a week, so that your delay mechanisms have more effect, then I think that is a question that is really not appropriate if you think this is an important design.
