Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BE-en_2016-03-25-54-commissie-ic373x	ParlaMint-BE_2016-03-25-54-commissie-ic373x.u1	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-03-2016	2016-03-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2016-03-25-54-commissie-ic373x	ParlaMint-BE_2016-03-25-54-commissie-ic373x.u2	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-03-2016	2016-03-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	PTB	Parti du Travail de Belgique	-	Left to far-left	VanHeesMarco	Van Hees, Marco	M	1964	
ParlaMint-BE-en_2016-03-25-54-commissie-ic373x	ParlaMint-BE_2016-03-25-54-commissie-ic373x.u3	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-03-2016	2016-03-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2016-03-25-54-commissie-ic373x	ParlaMint-BE_2016-03-25-54-commissie-ic373x.u4	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-03-2016	2016-03-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	PTB	Parti du Travail de Belgique	-	Left to far-left	VanHeesMarco	Van Hees, Marco	M	1964	
ParlaMint-BE-en_2016-03-25-54-commissie-ic373x	ParlaMint-BE_2016-03-25-54-commissie-ic373x.u5	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-03-2016	2016-03-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2016-03-25-54-commissie-ic373x	ParlaMint-BE_2016-03-25-54-commissie-ic373x.u6	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-03-2016	2016-03-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	notMP	Minister	-	-	-	-	JambonJan	Jambon, Jan	M	1960	
ParlaMint-BE-en_2016-03-25-54-commissie-ic373x	ParlaMint-BE_2016-03-25-54-commissie-ic373x.u7	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-03-2016	2016-03-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2016-03-25-54-commissie-ic373x	ParlaMint-BE_2016-03-25-54-commissie-ic373x.u8	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-03-2016	2016-03-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	Minister	MR	Mouvement Réformateur	Coalition	Centre-right	ReyndersDidier	Reynders, Didier	M	1958	
ParlaMint-BE-en_2016-03-25-54-commissie-ic373x	ParlaMint-BE_2016-03-25-54-commissie-ic373x.u9	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-03-2016	2016-03-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2016-03-25-54-commissie-ic373x	ParlaMint-BE_2016-03-25-54-commissie-ic373x.u10	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-03-2016	2016-03-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	notMP	Minister	-	-	-	-	GeensKoen	Geens, Koen	M	1958	
