ParlaMint-BE_2016-10-27-54-plenair-ip137x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2016-10-27-54-plenair-ip137x.u2	The President (in front of the standing assembly) Colleagues, we have learned with regret the death on 12 October 2016 of our former colleague Georges Désir who sat in the Chamber for the FDF from 17 April 1977 to 17 December 1978 and from 13 October 1985 to 13 December 1987. His life seems to be made up of several lives. Georges Désir was born in Ans on April 16, 1925 in a modest family. After his Greco-late humanities among the Jesuits, he began his studies in philosophy and literature at the University of Liège in 1944. Refusing compulsory work in Germany, he then enlisted as a volunteer soldier in an American unit and participated in the Allies' offensive in Germany. After the war, he resumed his university studies and also won the first prize in dramatic art at the Royal Conservatory of Liège. In 1946, he began his career on the radio. He is then part of the first team of the INR, the ancestor of the RTB. He hosted several cultural programs before creating and producing Visa for the world, which was the RTB's flagship program for many years. It is for him the realization of an old dream, an extraordinary chance to set foot on almost every continent. Georges Désir took his first political office in 1970 as city council member of Sint-Lambrechts-Woluwe. In 1976, he became mayor of his municipality, a post which he would continue to hold until 2006. In that position, Georges Désir gives the best of himself. During his five consecutive terms of office, he devotes all his energy to it. After all, he does not want to betray the expectations of the citizens of his church he knows well. He is a hard worker and a builder at heart and he puts his mark on the church he carries so in the heart and in every way has gotten to know. He will be carried there on hand and will enjoy the trust and respect of his fellow citizens until his passing. This convinced municipalist was for a long time the dean of the mayors of the 19 Brussels communes. In March 2006, Georges Désir officially inaugurated the Wolubilis showroom, thus realizing his dream of always. Even if the long speeches do not scare him, this excellent speaker also practice wonderfully this art more chiseled with the apostrophic, the formula, the image that permeates the minds. His speeches at the rostrum of our assembly testify to the richness of his style and his great culture. He is particularly interested in audiovisual, foreign affairs and communal problems. He also served in the Senate from 1978 to 1985 and from 1987 to 1995. When the Brussels-Capital Region was founded in 1989, he was appointed Minister of Housing, Environment, Nature Conservation and Water Policy in Charles Picqué's first government. Georges Désir will leave the memory of a raced and elegant man, of a great culture and of unquestionable charisma. I have conveyed the sincere condolences of our assembly to his family.
ParlaMint-BE_2016-10-27-54-plenair-ip137x.u3	Mr President, it was with sadness that we learned of the death of Mr Georges Désir, a man of many facets and who, at each of his challenges, left the mark of a great professional, particularly applied. Even though he was for thirty years the mayor of the Brussels municipality of Woluwe-Saint-Lambert, it was in the region of Liège that Georges Désir spent his youth. Perhaps a sign of a political destiny that he had not imagined, Georges Désir was a scout at the 18th Liège unit at the same time as the Minister of State Jean-Pierre Grafé and one of his future colleagues at RTBF, Georges Konen. This anecdote, perhaps, summarizes Georges Désir's two professional lives, which was initially one of the pillars of RTB thanks to its Visa for the World program. He made viewers discover the distant countries, sometimes far away, and allowed many candidates to tread the ground on other continents. When he came to Parliament as a representative of the people in 1977, he left his career as a journalist to devote himself entirely to his political course. Logically, he had a lot of interest in foreign political issues. One year earlier, in 1976, six years after joining politics, he became mayor of St. Lambrechts-Woluwe and he would remain for no less than thirty years. He was very close to his fellow citizens, developed his congregation and worked hard to give it a cultural dimension. We will also retain Georges Désir as one of the Brussels premiers when the Region was established in 1989. He was in charge of Housing, the Environment, Nature Conservation and Water Policy in the government led by Charles Picqué. The Brussels Region and the country lose a committed, educated and ambitious man. On behalf of the federal government, I also wish to extend my sincere condolences to his family and to all his relatives.
ParlaMint-BE_2016-10-27-54-plenair-ip137x.u4	Ladies and gentlemen, I would suggest that you observe a few moments of silence in memory of our late colleague.
ParlaMint-BE_2016-10-27-54-plenair-ip137x.u5	The President (in front of the standing assembly) We learned with regret the death on 20 October 2016 of Minister of State Roger Lallemand, Honorary President of the Senate. Roger Lallemand was born on 17 January 1932 in Quevaucamps, a small village in Hainaut, to which he remained attached all his life. After high school in Tournai, he enrolled at the Free University of Brussels and obtained the diplomas of Doctor of Law and Graduate in Romanesque Philology. At the beginning of 1979 Roger Lallemand entered the Senate. He will serve there until 5 May 1999. In addition to chairing the Justice Committee for more than 15 years, he will also chair the PS Group and chair the Assembly in 1988. His friends and political opponents would quickly recognize and appreciate this art of compromise that he practised with mastery, disinterestedness and serenity. Never seeking to impose it by a scathing split or an injuring word, he was instead cultivating the art of listening. Roger Lallemand thus gradually became one of the most surrounded and listened to senators. Before he sat in the Senate, Roger Lallemand was already a lawyer with clear ideals, who united ethics with personal commitment. The ethical was always at the heart of politics for him, he said. Roger Lallemand had also become friends with Jean-Paul Sartre and Simone de Beauvoir when he acted as lawyer for Régis Debray before the Bolivian courts. He also defended Willy Peers, the doctor known as the advocate of the legalization of abortion in Belgium. His name will forever remain linked to the law to partially depenalise the 1990 pregnancy break, but he is also the architect of the law on copyright and related rights. It would be futile to want to count the salient speeches given to Parliament and elsewhere by this stubborn worker, whose every intervention, in a language that is rich and stripped away, attests to experience and clairvoyance. Roger Lallemand was a very talented speaker who highlighted parliamentary debates. Its enormous working capacity, combined with an innate ability to reconcile opposing views and legendary calm, have often made it indispensable in difficult situations. We will remember him as a great humanist who never hesitated to participate actively in the most arduous debates in order to defend great causes with conviction. The name Roger Lallemand will remain committed to the long march towards the decriminalization of abortion, the prohibition of anti-personnel mines, the defence of free expression and the reform of the justice system. Its effective and persevering action will have marked Belgian political life. Roger Lallemand was a conciliatory man, naturally brought to indulgence. His approach to law was based primarily on respect for democratic values. The King had appointed him Minister of State in 2002. I have extended the heartfelt condolences of our assembly to his family.
ParlaMint-BE_2016-10-27-54-plenair-ip137x.u6	Mr President, a few days ago Belgium lost a brilliant lawyer, a leading politician and, more importantly, a high-quality man. A graduate of Romanesque philology and a Doctor of Law from the Université libre de Bruxelles, Roger Lallemand held the post of President of the Cercle du Libre Exam of the University between 1952 and 1956. In 1958 he became a member of the Brussels Bar. As an unparalleled advocate, Roger Lallemand devoted himself entirely to the domain of human rights. For example, he defended Régis Debray, who was arrested in Bolivia in 1967 for supporting Che Guevara. In 1982, he assisted the libertarian activist, Roger Noël, imprisoned in Poland for smuggling a radio transmitter to a trade union. It was also Roger Lallemand who had the ULB professor Michel Vincineau acquitted, who had been brought to justice for having dared to display his homosexuality. One of Roger Lallemand's major battles was that of abortion. Thus he was the lawyer of the gynaecologist Willy Peers, arrested on anonymous denunciation, in January 1973, for having carried out the abortion of a young woman with a mental disability of 27 years. He fought politically. Senator from 1979 onwards, he is the co-author of the law which partially decriminalized the voluntary termination of pregnancy, in the spring of 1990, with the Flemish liberal senator, Lucienne Herman-Michielsens. He was also at the basis of legal texts on anti-personnel mines or negationism. Thanks to his constant struggle, several progressive laws were passed that respect personal freedom and autonomy. Because he entered into dialogue with the people and respected them, progress could be made in the ethical debates. On 1 February 1991, Roger Lallemand had been made Commander in the Order of the Legion of Honour by French President François Mitterrand and he received the title of Minister of State in 2002. He also chaired the Judaism Foundation of Belgium and was an administrator at the ULB for many years. A man of letters, a man of culture, he was a friend of Jean-Paul Sartre, of Simone de Beauvoir. He liked to say that, I quote, "policy is not limited to the management of society, it is a moral of responsibility and solidarity, an ethic of generosity". He died at the age of 84. His name will remain engraved in the political history of this country. His name will also remain engraved on my personal journey since I had the privilege of practising my legal internship in the firm he was managing with Pierre Legros. On behalf of the federal government, I wish to extend my deepest condolences to his wife, family and all of his loved ones.
ParlaMint-BE_2016-10-27-54-plenair-ip137x.u7	Ladies and gentlemen, may I ask you to observe a few moments of silence in memory of the late Minister of State.
ParlaMint-BE_2016-10-27-54-plenair-ip137x.u8	Mr President, Prime Minister, ladies and gentlemen, we have just learned, a few hours ago, of the conclusion of a Belgo-Belgian agreement on the CETA Treaty. First of all, Prime Minister, let me express my strong criticism of the pressure you have exerted on the federated entities that have been passed on to you by Europe. Ladies and gentlemen, everyone here is talking about democracy. You have to be able to talk, have interesting debates. What has happened in recent weeks is unacceptable. It was a European Union that pushed with ultimatums, which banned a debate. What we have experienced in Belgium is, on a small scale, what Greece experienced last year. It is a European Union that does not accept any form of adversarial debate, which accepts only debates when we say yes. Today, this pressure must be denounced because it is contrary to a democratic vision of the construction of the European Union. The same phenomenon was seen during the referendum in France. People can speak in Europe provided they say yes. You can't say no. We can speak in the Netherlands about the European Constitution, provided that the Dutch say yes. Otherwise, we can't. We can speak in the Walloon Parliament about CETA, provided we say yes. Otherwise, we can't. Is this, ladies and gentlemen, your vision of the European Union? People are getting more and more tired of it! I even heard politicians. Mr De Gucht and Mr Verhofstadt even suggested that we not just hold a debate here, let alone vote on it. That's what politicians are doing today. As soon as a problem arises, it simply does not get voted on anymore. That is not our view of democracy! That is why, ladies and gentlemen, I would like to congratulate all the citizens who have made it possible for this debate to take place throughout Europe and in Wallonia. I would like to take this opportunity to thank the Walloon Parliament for opening a debate on CETA. This is still crazy, because you all say here: "It is an important agreement", but it is not even the subject of a mini-debate at the federal level! Is this for you the important debates? Is this for you the holding of a debate on CETA? My question will be very clear. We have heard that there is an intergovernmental agreement and regret it, given the elements currently in our possession. This agreement is, for us, a bad agreement. Today, no comma changes at CETA level itself: the basic text, the courts of exception for multinationals remain. Environmental and social clauses are not binding. It seems to us that this is a disastrous agreement, which is now put on the table in a Belgo-Belgian agreement. Prime Minister, are you going to come back to this agreement to save all of our agriculture, all of our jobs and not achieve an economic disaster, as is the case with the North American Free Trade Agreement (NAFTA), an agreement between the United States, Canada and Mexico that caused thousands of jobs to be lost?
ParlaMint-BE_2016-10-27-54-plenair-ip137x.u9	Prime Minister, I am not a green boy, but I understood that the present CETA proposal may have been of a kind to undermine the foundations of our environmental legislation. I am not a member of any consumer organisation either, but I had understood that the present CETA Convention is of a nature to potentially harm my interests as a consumer. I am not a top lawyer, but I have learned from my fellow lawyers that the arbitration procedure developed in the present CETA Convention may be of a nature to undermine the foundations on which our rule of law is built. Finally, Prime Minister, I am not a Waal, but I do sympathize with the Waals, I sympathize with the Walloon people, and until this afternoon I even had some sympathy with his political representatives, because they were the first and only ones who at last dared to turn a nose in the back room Europe, who had the courage of their convictions. The Flemings should have that, too. I am looking at you, Mrs Detiège, because you also know the dossier very well, for example, the dockwork dossier. If there is a Canadian shipping company under the CETA regime tomorrow, it would very well be able to do port work in our ports with its own people. If we challenge that, then the matter will come before the arbitration committee, which will be able to undermine our law on port work, for God's sake. That is why, Prime Minister, I wonder what persuaded the Walloon political representatives to take the tarpaulin? What arguments have you given them to change their minds?
ParlaMint-BE_2016-10-27-54-plenair-ip137x.u10	Mr President, Prime Minister, ladies and gentlemen, a great hope has been born in society for a week. This hope comes from a niet, that of a minister-president who dared to say no to the roller compressor of the free trade treaties that are obviously the CETA, the TTIP - which is also under discussion - and the TiSA. These new types of agreements are not mere trade agreements, but agreements that are actually aimed at breaking our health, environmental and social rules, those rules that protect us. This immense hope, this immense civic energy, is now being showered, because Wallonia and the Francophone entities have agreed to sign. Why? What about the resolution adopted in the Walloon Parliament on 27 April on the non-signature of an CETA if there is a specific court for multinationals such as the ICS system, if there are still negative lists, and if the precautionary principle is not protected? Mr Hedebouw, we discussed CETA here in this Parliament on 3 March, and the ecologists at the time proposed an amendment to ensure that the principle of the arbitral tribunal and the principle of CETA are subject to the approval of the Court of Justice of the European Union. This amendment was not accepted because there is no political majority for this type of provision. But we discussed this system here, Mr. Hedebouw. Prime Minister, my question is simple: what led Paul Magnette to change his mind?
ParlaMint-BE_2016-10-27-54-plenair-ip137x.u11	Mr President, Prime Minister, ladies and gentlemen, I would like to begin with these words: Merci Paul. Merci Paul Magnette. What Paul Magnette has achieved over the past week is that there will be a tilting in the debates on free trade agreements. In the past, these free trade agreements have been spurred uncritically by the parliaments. It's been over since the last week. Colleagues, especially those who support neoliberal ideas, this is just a start. The great merit of Paul Magnette is that we are going to have a debate on how we organise globalisation. Are we doing this as it has happened over the past twenty or thirty years, breaking down regulations and abandoning governments? We know what the outcome is. Globalisation benefits the 10 percent richest and large companies. The victims are at the bottom of the social ladder. They are left unprotected. I call on my fellow Members in this government not to be deaf and blind. Look what's happening. In Britain the Brexit was approved. In France and Germany extreme right-wing parties emerge, all capitalizing on the unrest and inconveniences experienced by many sections of social society by this kind of free trade agreements. Mr Prime Minister, Mr President of the Chamber, I would like to ask that the full text of the agreement and the intra-Belgian agreement be submitted to the Chamber. My group is asking for a plenary debate on this. It is not possible for this matter to be discussed only in the Flemish Parliament and in the Walloon Parliament. It is here in this Chamber that we must have the democratic debate on free trade agreements.
