ParlaMint-BE_2017-09-21-54-plenair-ip184x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2017-09-21-54-plenair-ip184x.u2	[[for the standing meeting]] The President [[in front of the assembly standing]] Ladies and gentlemen, Ladies and gentlemen, On 16 August, he died in Kortrijk, 82 years old, Eric Vankeirsbilck, Honorary President of the Chamber. Eric Vankeirsbilck was born on 11 January 1935 in Ingelmunster. Since childhood, Rik Vankeirsbilck has been a member of various associations, including the KAJ, the Catholic Workers' Youth. After his secondary studies at the Sint-Amandscollege in Kortrijk, his social movement drove him to the Social University in Heverlee, where he obtained the diploma of social assistant. When his Izegem party mate André Bourgeois asked him to set up a section of the CVP youth in Ingelmunster, Rik Vankeirsbilck went into this with great enthusiasm. His political career was launched: in January 1965 he became a city council member and immediately also ships in Ingelmunster. Six years later, in January 1971, he became mayor, a post which he would continue to hold until December 1991. Rik Vankeirsbilck was a maizer in the full sense of the word. He ensured the proper management of his commune but was also close to its administrators on a daily basis. True to his maxim "kindness costs nothing", he was always willing to help with tact and caution. He embodied this helpfulness in his role as director of the social credit company Voor Ons Volk, president of the social housing company De Mandelbeek and managing director of the nursing and nursing home Maria Rustoord. As chairman of the Catholic University of South-West Flanders, the current Catholic University of Vives, he again made an effort to offer his young regional colleagues a full range of higher education courses. In October 1973, Rik Vankeirsbilck became a member of the Chamber of Representatives of the Roeselare-Tielt arrondissement. For more than 20 years until May 1994 he exercised that mandate in an orderly, methodical and effective manner. After serving as Vice-President of the House for three years, Rik Vankeirsbilck served as President between 19 January 1988 and 10 May 1988, in full formation of the Martens VIII government. He then returned immediately to vice-president and remained so until the end of his parliamentary career in 1994. Rik Vankeirsbilck chaired several committees, including the Committee on the Interior, General Affairs and the Civil Service. In the interest of the proper functioning of our Assembly, he was a very active member of the Special Committee on Rules of Procedure and Reform of Parliamentary Work and chaired the Advisory Committee on the Status of Parliamentarians during the first half of the non-permanent years. In the performance of his parliamentary duties, Rik Vankeirsbilck could, if he had to, act decisively. However, he never lost his so distinctive courtesy and modesty. During his term as MP, from 1973 to 1994, Rik Vankeirsbilck witnessed at the same time and actor in an exceptional institutional transformation process, gradually transforming this country from a unitary state to a federal state. Rik Vankeirsbilck was firmly convinced that the new political structures, created after decades of debate, would enable and even promote the peaceful coexistence of the different Communities and Regions. He never doubted that our democracy was able to find solutions to the most diverse problems, to the well-being and happiness of all. In May 1994, after his withdrawal from active political life, Rik Vankeirsbilck continued to follow closely the daily life of his municipality of Ingelmunster, whose inhabitants showed to him to the end their friendship and esteem. But his political retreat was especially the moment for him to take full advantage of the presence of his three children and his four grandchildren, even though he always managed, even at the most agitated moments of his political life, to devote time to his family. On behalf of the Chamber, I expressed our sincere condolences to his wife, Marie-Jeanne, and to the family, whom I greet in our gallery at his funeral.
ParlaMint-BE_2017-09-21-54-plenair-ip184x.u3	Mr President, the government, together with the Chamber, wishes to pay tribute to Rik Vankeirsbilck, former representative of the CD&V/CVP and former President of the Chamber. During his term of office in the Chamber, he was well-known for his knowledge of the file and his former colleagues remembered him as a modest, enthusiastic and engaging man. He was also active in local politics. Perhaps the most emblematic of his cases was his vigorous struggle for the independence of his commune of Ingelmunster at the time of the merger of the communes. His sincerity and service were recognized by friend and enemy. As his daughter confirmed in the press this summer, he constantly presented the interests of his municipality to those of his party. His fellow citizens gave him the confidence for 20 years, until 1991. In the name of the government, I extend my sincere condolences to his family and his neighbors.
ParlaMint-BE_2017-09-21-54-plenair-ip184x.u4	Ladies and gentlemen, I propose that we observe a few moments of silence in memory of the former President of the Chamber.
ParlaMint-BE_2017-09-21-54-plenair-ip184x.u5	[[for the standing meeting]] The President [[in front of the assembly standing]] Ladies and gentlemen, Ladies and gentlemen, He died on August 6 in Charleroi, 73 years old, Jaak Van den Broeck, honorary member of the Chamber of Representatives. Jaak Van den Broeck was born in Hamme on 31 October 1944. After obtaining his diploma of upper secondary technical education, Jaak Van den Broeck became a teacher at the Sint-Jorisinstituut in Basel. His commitment in several Flemish nationalist associations led him to active politics, first as a member of the Volksunie, then as a member of the Vlaams Blok. Within this party, Jaak Van den Broeck became District President of Termonde - Saint-Nicolas in 1990. In January 1995, he became a communal councillor in Hamme, a mandate he held until his death. From May 1995 to June 2007, Jaak Van den Broeck was a member of the Chamber. As a member of the Commission for Justice and the Social Affairs Committee, he dealt with certain aspects of the fight against crime and transfers through social security expenditure. His interest was also in tax fraud, public procurement and military procurement. On behalf of the Chamber, I expressed my sincere condolences to his wife and his family.
ParlaMint-BE_2017-09-21-54-plenair-ip184x.u6	Mr President, as a professor of training, Jaak Van den Broeck became politically active in the 1990s. He becomes a member of the Volksunie and then of the Flemish Interest. He will be elected twice in the Chamber of Representatives, in 1995 and in 2003. He was also active in his municipality of Hamme, where he served as a city council member for more than 20 years. In the name of the government, I extend my deepest condolences to his family and his neighbors.
ParlaMint-BE_2017-09-21-54-plenair-ip184x.u7	Ladies and gentlemen, may I suggest that, in memory of this late colleague, we observe a few moments of silence.
ParlaMint-BE_2017-09-21-54-plenair-ip184x.u8	The President (in front of the standing assembly) Linda Musin, a former member of the House of Representatives, died on 14 August in Liège at the age of 60. Linda Musin was born in Liège on 15 November 1956. In 1979, she graduated from the University of Liège with a degree in history, after which she began her career at the archives centre of the Émile Vandervelde Institute. In 1987, she founded the Liegeois Institute of Social History, which, under her leadership, became a centre of documentation and research focusing on the history of the workers' movement in the province of Liège. Linda Musin began her political career in 1992 when she became a member of the PS OCMW Council in Fléron. From January 1995 she was also a city council member and from January 2001 to April 2010 mayor. Socially moved as she was, she managed, among other things, to set up a fully developed family planning centre. From June 2007 to May 2014, Linda Musin sat in the Chamber of Representatives for the province of Liège. In particular, she is Vice-Chair of the Naturalisations Committee and is particularly active in the Committee on Infrastructure, Communications and Public Enterprises. Following the rail accident in Buizingen in February 2010, it paid great attention to improving railway safety in Belgium. Linda Musin was also very involved in the fight for gender equality, in the fight against social exclusion and in the peace movement. This very month, this very dear colleague would again be a member of our assembly. However, a lingering disease decided differently. On behalf of the House, I offered our sincere condolences to her husband and family.
ParlaMint-BE_2017-09-21-54-plenair-ip184x.u9	Mr President, ladies and gentlemen, it was with deep sadness that we learned of the death of our former colleague Linda Musin. As a training historian, she felt that it was necessary to be able to learn from the past in order to build a better future. We will keep her remembering a committed woman with strong convictions. On behalf of the government, I extend my deepest condolences to his family and loved ones.
ParlaMint-BE_2017-09-21-54-plenair-ip184x.u10	Ladies and gentlemen, I would ask you to observe a few moments of silence in memory of our late colleague.
ParlaMint-BE_2017-09-21-54-plenair-ip184x.u11	You have received a draft agenda for today's sitting. You have received a draft agenda for today's meeting. In accordance with the opinion of the Conference of Presidents of 20 September 2017, I propose that you postpone discussion of the draft law amending the Code of Registration, Mortgage and Registry Rights in order to reform the Registry Rights, Nos 2569/1 to 9. In accordance with the opinion of the Conference of Presidents of September 20, 2017, I propose to defer the discussion of the bill amending the Code of Registration, Mortgage and Registry Fees to reform Registry Fees, Nos. 2569/1 to 9. Are there any comments on this? Is there any comment on this? As a result, the agenda was adopted as amended. Accordingly, the agenda as amended was adopted.
