ParlaMint-BE_2017-10-12-54-plenair-ip190x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2017-10-12-54-plenair-ip190x.u2	Colleagues, I have received a point of order from Messrs. Calvo and Nollet pursuant to Rule 54 of the Rules of Procedure. I am reading the text of this motion. "Mr. President, today we learned from the press that the Council of State had delivered an opinion on the government's draft law on the tax on securities accounts. According to the press, this opinion would be particularly critical from the legal point of view: insufficient justification for exempt products, risk of discrimination, disproportionality. The grievances seem numerous and serious. This opinion could therefore have dramatic budgetary consequences. Since the announcement at the end of July of this tax by the government, contradictory and controversial statements within the government itself on the feasibility and/or application of this tax have continued to follow. In light of these elements, we ask, on this point of order, and on behalf of our group, that the government speak through the Prime Minister, before the vote of confidence, to clarify how it will take into account the Council of State's key remarks on the draft bill." We have two options. On the one hand, according to the Rules of Procedure, any political group may vote on this motion for a five-minute speaking time. Anderzijds lees ik in de tekst dat aan de eerste minister wordt gevraagd: "...before the vote of confidence" - which will take place in a few moments - "to clarify how it will take into account the essential remarks of the Council of State on the preliminary bill." I can imagine that we are having a discussion on whether we should do this or not. However, we can also take the fastest route and address the Prime Minister with the question of whether he wishes to express himself on this issue, as stated.
ParlaMint-BE_2017-10-12-54-plenair-ip190x.u3	Mr President, I would like to justify our request.
ParlaMint-BE_2017-10-12-54-plenair-ip190x.u4	Would it not be wiser, Mr Nollet, for the Prime Minister to speak on what we asked him to do?
ParlaMint-BE_2017-10-12-54-plenair-ip190x.u5	I'll explain why.
ParlaMint-BE_2017-10-12-54-plenair-ip190x.u6	Mr President, I will listen to the initiators of this proposal and then I will react.
ParlaMint-BE_2017-10-12-54-plenair-ip190x.u7	As you wish, Prime Minister.
ParlaMint-BE_2017-10-12-54-plenair-ip190x.u8	Thank you, Mr President, Prime Minister, I think that is indeed the right attitude. We have had an intense debate here in Parliament for 48 hours, an extremely important debate on the state of the Union. Within this debate and within your initial statement, there was a chapter on a measure that has been the subject of much discussion within the majority and within your government. The purpose of this measure is to introduce taxation on securities accounts. This measure was so discussed in the government that it was thought, at some point in the summer, that it was no longer in your government agreement. Let us remember that last year, the CD&V, one of the partners of your majority, demanded, but without obtaining, a measure of that order. You came here to Parliament exactly 48 hours ago to present us with the content of your agreement, including this taxation. Today, we learn that the Council of State considers that on the basis of this text, the target you have told us about - that is, people who actually have some means to be able to exceed the amounts quoted - is absolutely not covered by the text as it is currently on the government table. If we asked you to speak before the vote of confidence here in the rostrum, it is to put things to rest around this issue. The environmentalists have long considered that there is now in your majority and in the proposals that you are defending, a blatant imbalance between what you are asking the people who work, the people who have difficulties, the people who are suffering to participate in the budget balance, and what you are asking speculators, those who have the means, those who have been enjoying the system for years without contributing to it as much as they should. It's a central issue, it's an extremely important dimension. When we talk about the state of the Union, I want to send back to you the state of disunity of your majority on this issue. But today, Prime Minister, we want to offer you the opportunity, at the very least, to restore balance. And not to follow what the Open Vld, notably through Vincent Van Quickenborne, immediately tried to train as a movement within your majority by saying "we sit down on the advice of the Council of State, no matter what it says; for us, what matters is what is in the text. Bar-point." While the Council of State rightly says that the tax as it is currently calibrated is totally discriminatory and unfair. So, Prime Minister, I need to hear from you here to find out who, from the CD&V on one side or from the Open Vld on the other, is right about this issue. Will you correct the text to take account of the fundamental remarks, and not only legal, of the Council of State or, as the Open Vld asks, will you, with your eyes closed, keep the text and its balance? That is why, Mr President, Mr Prime Minister, ladies and gentlemen, we have called for a Conference of Presidents. We hoped to be able to organize the work in such a way as to reach a consensus. Unfortunately, this has not been possible. So we had to table a motion for you to come and speak here. Frankly, this opinion of the Council of State is of paramount importance in order to judge the trust or mistrust that you deserve. And I am talking not only about the opposition parties, but also about the partners of the majority who have already spoken on this issue. Above all, Prime Minister, it is the confidence of the citizens that we are talking about, because they are entitled to expect from you a budget that is not only balanced, but above all allows for a fair contribution on the part of each of us to the objectives that are ours.
ParlaMint-BE_2017-10-12-54-plenair-ip190x.u9	Mr President, ladies and gentlemen, I will not be very long. You will remember, Prime Minister, that yesterday in the gallery, I gave an account of all your disagreements. I explained how much more time you spent dealing with your government's problems rather than the problems of our fellow citizens. What is distressing is that we had a long-hour debate yesterday on the tax on securities accounts. This debate was a very interesting debate and very clear positions were adopted, especially by our CD&V colleagues, who visibly attached great importance to this tax. I can understand them. At the same time, however, it must be borne in mind today that with the elements that emerge from the press with regard to the opinion of the Council of State, if the draft law is maintained as it stands, it will go to the Constitutional Court. In other words, the outright cancellation of this draft tax on the contribution of financial assets. I guess that's not what the CD&V wants, and maybe not what others want in your majority. At the same time, it is clear that those who fled this bill, on the day of the vote of confidence for your government, clearly intend to soap your board. This means that you are presenting yourself to us today with a government that is disunited, disarticulated. That's, maybe, the real problem. There will be a vote of confidence for a government that is not able to maintain its cohesion. That's the real problem. That is why we support this point of order and it is essential, Prime Minister, that you can tell us today what you intend to do with this opinion of the Council of State.
ParlaMint-BE_2017-10-12-54-plenair-ip190x.u10	Mr President, Prime Minister, we had a long and substantive debate yesterday. It was a good debate in which everyone defended their views. Today, however, it appears that yesterday, at the time when Mr Verherstraeten was in the chair defending the policy very strongly, you had the opinion of the Council of State, which states that the great powers will not contribute. That advice is very destructive for the securities tax. This afternoon, in our capacity as Members of Parliament, we asked the President of the Chamber for an opinion, but that was refused. After all, we need to get it off the Internet today. Prime Minister, we are asking for a debate on this today. It is important that all Members of this House know on the basis of what information they will press the voting button. Mr Verherstraeten, you defended the policy yesterday. I reminded you that your group left the negotiating table a year ago because you did not have a trophy in your pocket. Now you only have the securities tax in your pocket and it turns out to be an empty box. If you give confidence again today, I'll tell you right now that you're burying the securities tax. After all, there will be no more adjustments. If you really mean it, there will have to be a signal from your group today, otherwise the great capacities will never contribute.
ParlaMint-BE_2017-10-12-54-plenair-ip190x.u11	Mr President, Prime Minister, ladies and gentlemen, I have the impression that yesterday we had a bad play. In substance, I cannot imagine that this opinion of the Council of State came as if by chance during the night. You certainly had to know the content of it yesterday, when, in particular, the CD&V colleagues came to explain how important it was for them to foresee more fairness in the efforts imposed on citizens, whether in terms of health, pensions, with sometimes harsh and brutal measures. More fairness, you tried to make us believe it. But today, the castle of cards has collapsed: there is a hole in your government agreement and this hole is anything but banal. You can't make us believe you didn't know. From the beginning, you have imagined a tax on securities accounts that would allow the wealthy to preserve themselves through the legal constructions of the holding companies. Prime Minister, I asked you yesterday, in the event that the Council of State would not validate the scheme, whether or not you were going to review your copy in depth to assume more tax fairness. Neither you nor the Minister of Finance have answered me. Today, I understand that you were unable to do so because you knew that the opinion of the Council of State would nullify this important agreement that allowed your government to go through all the discussions of the summer. Therefore, you make the choice of a bank agreement on everything that concerns fairness in the efforts imposed on citizens. This is extremely serious because you can no longer claim this fairness. Today, you have two choices. First, the choice of ease: I already hear you say that you are going to look at this opinion, that we are going to work on it, that the government is going to work on it, and so on. Secondly, the choice of courage: commit yourself to the government as a whole – including your Finance Minister who did everything possible to sabotage this tax last summer with statements to everything. If you take the option of courage, you have to commit yourself to a review of this tax on securities accounts and above all to the fact that it affects all the great riches, including those who use the legal construction of the holding companies.
