ParlaMint-BE_2017-11-16-54-plenair-ip197x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2017-11-16-54-plenair-ip197x.u2	The meeting has resumed. The discussion is resumed.
ParlaMint-BE_2017-11-16-54-plenair-ip197x.u3	Mr President, Minister, ladies and gentlemen, for our group, the fight against tax fraud is important, and this is proof of the fact that we want to discuss some of the recommendations and work in committee with two Members. Don't worry, I won't take too long. I would like to dwell on one recommendation in particular. As a lawyer, I myself am a bit of an expert on experience, and I think there are still a lot of profits to be made in this respect. I attach great importance to the unconditional introduction of the mandate disclosure rules of the OECD BEPS Plan, in line with Action Line 12. In the future, tax schemes must be notified once they are made available to the customer. It concerns all tax schemes containing offshore structures and/or tax havens and constructions drawn up by financial intermediaries and tax advisors, with the aim of circumventing the CRS reporting. Therefore, this is not only a reporting obligation for relevant customers or banks or financial intermediaries, but also for consultants, for all tax schemes related to circumvention constructions. I think that we can effectively do much more against tax evasion than is currently the case. I refer to a country which has already introduced it and which you yourself are happy to refer to. The figures from the United Kingdom show that in the early years the legislative work to close loopholes has increased enormously, as much information on tax constructions and plans became known at that time. Until 2013, 925 tax structures of the 2 366 in the United Kingdom were broken down by legislative intervention, bringing millions to the British Treasury. Even Ireland, a country to which you have already referred, Minister, has in turn been able to raise some EUR 12 billion in ten years by tackling the aggressive fiscal schemes, including the introduction of special reporting obligations and the imposition of conditions on financial intermediaries. That measure has therefore proved its worth in a number of countries, and not least, to which we would also like to refer in other areas. So we certainly need to work on that recommendation. Furthermore, I continue to stress the importance of standardising the tax procedure, as well as raising the deadline for the tax assessment, in order to give so much more room for manoeuvre in the tax investigation. Finally, but not least, I would like to dwell on the need to improve and improve the effectiveness of the actual criminal proceedings. You are not directly responsible for the actual criminal proceedings, that is your colleague Geens. He is currently in the process of reforming criminal law and criminal proceedings. This is yet another ambitious reform of criminal procedure. He could include a number of measures to improve the actual criminal investigation in the event of tax evasion and tax fraud. I would just like to refer to the need to address the problem of Franchimont investigations, to the fact that the public prosecutors should have access to financial data in a uniform manner, and also to the possibility for the tax administration to take on a civil party in criminal proceedings. I also think that could contribute a lot. We have made clear choices in the recommendations for a coherent approach to both fiscal and criminal proceedings. We have opted for a dual system. I'm declaring myself. We strongly advocated in the recommendations, in particular CD&V, a coherent approach to tax fraud, with a clear coordination mission, before the investigation begins, not during or after, in order to save time. The building blocks for this are, firstly, a fixed coordination body, which steers and controls the fight against fraud and money laundering. This role could be assigned to the existing fraud college. A Committee F should also be set up, which we have been advocating for a while. Secondly, there must be a policy of tax prosecution with clear guidelines, without distinguishing between ordinary, serious and very serious fraud. Any form of fraud must be dealt with in an appropriate manner. That is why we are proposing a dual system in the prosecution policy. Ordinary fraud is dealt with administratively. That can usually happen quickly. Serious tax fraud is being dealt with under criminal law. For this purpose, the Attorney General shall draw up a circular indicating the una-via criteria. There will therefore be a clear coherent una-via approach. That concludes my comments on the recommendations relating to the reform of criminal proceedings. I am sure they can and will make a clear contribution to tackling tax fraud. I am also thinking of the recommendations relating to the organisation of the administration, which some of my colleagues have already mentioned. I'm thinking about staffing. What do they put it in? Moreover, as the opposition has often said, it does not always have to be about extra staff on those administrations. The hearings have shown that we must first look at where the deficits are and for which investigations staff must be removed elsewhere. We must be careful not to create new bottlenecks. If, for example, tax experts are to be employed in the public prosecutor's office, then we must ensure that the power can be prosecuted and that the court that is to deal with the case afterwards also has additional capacity. It is not just a portal for additional capacity, and the investigation can then be safeguarded in all links of the research chain, both at the tax administration and the public prosecutor's office as well as at the court of first instance and the courts of appeal. Especially at the Brussels appeal court, there is a very big problem. Special attention must be paid to this. I'm closing up. A lot of work has been done on that committee. Our group has also put a great deal of work into it, because we believe that it is an important committee and that it has not been produced without reason. We have taken the opportunity, as I said earlier, to work with the Panama Papers in our Parliament, just like the European Parliament. I would like to draw attention to the fact that it is a very international problem. Our work alone will not be enough to live up to our ambition to tackle tax fraud better. I therefore challenge you, Minister, to use the Belgian work we did here not only internally but also as an extension at European level. I hope you will. We can then show that as a small country we have said this still can and must be large in a number of domains. This certainly applies to the fiscal domain. Our country has always played a leading role in European integration and harmonisation. Well, let our country also play a leading role in fiscal harmonisation and integration, showing that Europe can also be a strong Europe with strong countries of establishment, not in competition with each other. It must be a strong Europe, fair to its citizens and businesses, with a just contribution from all. So I challenge you to make the work of the recommendations not only internal work, but also to place it on the European agenda. You must keep knocking on the same nail with a view to achieving tax harmonisation in Europe.
ParlaMint-BE_2017-11-16-54-plenair-ip197x.u4	Mr President, I would like to begin by calling for your particular attention and express my special thanks to Parliament. I've been a member of this assembly since July 2004. I can tell you in all conscience that tax fraud and tax evasion have always been elements for which this Chamber has paid particular attention. We had an exceptionally strong committee of inquiry in 2009 which made a number of recommendations. A few of the current Members of Parliament were on that committee at the time. Mr Gilkinet and Mr Van der Maelen were then members of that committee, as were Mr Van de Velde, who was admitted as independent. I think we will then be around with those who sat on that committee at that time. It is exceptional that a Parliament pays particular attention to tax fraud for so many years. As chairman of the Subcommittee for the Court of Auditors, I can also tell you that I regularly speak with foreign colleagues. They are surprised at what has happened here in this assembly in the face of tax fraud. Colleagues, perhaps there is also the answer to the question as to why in many other countries the Panama Papers have led to the resignation of ministers or the fall of a government, even to the unmasking of a number of people with a great deal of influence on third parties. With us, the Panama Papers have made a special impression on constructions, but Parliament has also been working on this issue, through the formulation of a number of recommendations to identify and manage such tax fraud. That explains why such constructions are not surprising to this Parliament, or less so than in other countries. Ladies and gentlemen, after today, we must all stand shoulder to shoulder again, because Parliament is making a number of recommendations to the government. Whatever the composition of the government, with these recommendations, this Parliament again sets out the direction in which we must fight tax fraud in the future. It sets out the direction for future ministers and for the people who will discuss this for our country at international level. That is the essence of the matter. We are making the recommendations here. We'll indicate the direction. We say where they can go and what they can do to combat tax fraud. We did that in 2009 and we are doing it again today. I am particularly grateful to the chairman of the committee for using the Panama Papers to update all the services involved in the fight against tax fraud. He brought them to Parliament so that we could talk to them about how we can deal with tax fraud together. It may be said that something is too little or too much about it, or that something is not right, but this report gives us the right direction in which this Parliament should work in the future. Whatever the outcome of the vote, it will appear that this report will be important to combat tax fraud in the future. It is also important that we retain the exemplary role of this Parliament. A colleague of mine said at a meeting of the international umbrella organisation of mathematicians that we are exemplary in this area. Whatever the next election means, this direction will be maintained. Parliament will retain its autonomy to set out in all areas the direction that our country must take to combat tax fraud. Everyone must realise that tax fraud is one of the most serious crimes in this country. We must ensure that there is fairness, that everyone pays the right taxes at the right time and that everyone is treated equally in this area. This applies both to every citizen and to every company. The fact that we have not reached a consensus is because in some areas there are indeed differences of opinion between certain trends in our society. Although we could have done that last time, we have not been able to bridge it this time. That makes sense, too. Mr Laaouej has just given his views on the points that could not be accepted. Mr Laaouej, I agree with you on this point. We could not go with you on many points where you wanted to go further or in another direction. In some areas, we have resolutely asked the experts to give us the two views. In the end, we have made a majority choice. Ladies and gentlemen, nothing is better than having a majority in a Parliament. Nothing is better than getting the majority position finally included in a report. We would rather not have a position on certain points or a discussion on subjects in which we have been working for so long. Mr Laaouej, I would like to briefly discuss with you the points where we saw differences and we could not go with you. There are indeed differences between us and you, mainly sp.a and PS. After all, we must honestly admit that CdH and Ecolo-Green abstained in the vote on the recommendations and in the overall vote and that only the PS and sp.a voted firmly against. That is, of course, a fundamental difference in vision. I repeat Mr Dispa's words in the final vote, I believe that it was also Mr Gilkinet's words 'that great steps have been taken in the right direction or that smaller steps have been taken, but that the direction is at least the right one'. Of course, that's what binds us. Mr Gilkinet, you will, of course, be able to elaborate on this later.
ParlaMint-BE_2017-11-16-54-plenair-ip197x.u5	I will speak earlier to explain our vote, Mr Van Biesen, but I do not allow you to interpret it in my place. We have suggested measures that are well reflected in the final report. That is why we will not vote against it, despite the criticisms that we have to make by the majority. But do not interpret this constructive attitude as enthusiasm for the sabotage of the work of the commission that you practiced during the final sprint.
ParlaMint-BE_2017-11-16-54-plenair-ip197x.u6	Mr Gilkinet, it is a pity that you always fall into the same terminology, but that will be characteristic. I consider this, in other words, not to be a real comment. Let us now discuss the points on which we disagree. The first point is the Antigoon doctrine. That is why the experts have indicated two possible directions. We are making a recommendation on the anti-goal reasoning in tax law. This doctrine states that unlawful evidence may still be used in tax proceedings. Today there is no legal framework for this and we believe that this leads to legal uncertainty. We must avoid that this regulation would encourage arbitrary public intervention by, for example, tax officials. We are clearly going in the opposite direction to what the doctrine says, namely that everything that is wrongly obtained can always be used anywhere. Sometimes it was important for the majority to draw our colleagues' attention to the taxpayer's charter and to the fact that every taxpayer has rights in addition to obligations. Those rights should certainly not be harmed. A second important element on which we disagree with the Socialists is the extension of the powers of the FSMA and the National Bank. The PS and the sp.a wanted to set up two new tax control institutions alongside the BBI. We didn't think that was the right way. The BBI is the institution responsible for detecting tax fraud and, ultimately, must indicate where that fraud can be brought to justice. It is not up to the FSMA or the National Bank to play fiscal controller. Another important element that has just been discussed regularly concerns the direction of the administration itself. In this context, we make it very clear that more people, more opportunities and more resources should be made available. We have formulated this under one broad global heading. We thought it was clear that all these services should be entrusted with the right resources, the right opportunities and the right people with the right training. However, that was not enough for the opposition, which wanted to include a quantifiable statement in the recommendation, as Mr Laaouej explained earlier. Sometimes the opposition even wanted to place a percentage on certain recommendations, for example 20% more staff, so that the matter would be resolved. Of course, that is not the right direction, because the recommendations we are making are valid not only today and are addressed not only to this government but also to future governments. We are making recommendations which will determine the policy on tax fraud over the next ten years. So it is not about how many people there are today and how many need to be raised, but about the fact that the administration must be given the right people, the right resources and the right opportunities. This also means that we will have to invest a lot in such a way that we are at the same level as all the institutions which today have third parties who can develop tax arrangements abroad. The administration must be able to fight tax fraud by the same means as the fraudsters themselves. So the direction we are heading is the same, the only difference being that the opposition wants to focus its recommendations on the current government while it should apply to the present and the next governments. Another point on which we also disagree is the friendly settlement. If one sits around the table with 17 members and 11 of them go in a certain direction, then they form a majority. It seems logical to me that the report reflects this majority view. Let us be honest, leaving out such a majority position would not have been correct. Eleven of the 17 members asked for the friendly settlement to be included in the report. In each committee and at each hearing, it was asked to introduce the extended friendly settlement as soon as possible. Eleven of the 17 members of the committee have argued in this direction. It is therefore logical that this should be stated in the report. The fact that one then says not to accept the majority is a bit unfortunate. We live in a democracy and a majority can still take a majority position. For us in the report, a minority position should have been in addition to a majority position, but it was not possible for us to amend and change the direction of the position. This is also the reason why we pointed out the clear majority of 11 out of 17 on all the points on which we differed. In a democracy, this must be respected.
ParlaMint-BE_2017-11-16-54-plenair-ip197x.u7	Mr Van Biesen, I naturally agree with your last remark. Eleven out of 17 is a majority, and we respect that. However, please do not tell us that you do not understand why we do not approve the report. If there is only what the majority wants and what we are against, then it is quite obvious that it is an important point for us that we do not approve it. Moreover, it is not true that everyone has argued in favour of maintaining the friendly settlement. I shall come back to my point just now, in particular the report of our experts. That report states that, in the context of fiscal prosecution policy, a distinction must be made between ordinary tax fraud, serious tax fraud and very serious tax fraud. In the context of the latter, the experts proposed to exclude the possibility of an extended friendly settlement. So, if you say that everyone has pleaded for the rapid introduction of the extended friendly settlement, then this is in fact wrong.
ParlaMint-BE_2017-11-16-54-plenair-ip197x.u8	Mr Vanvelthoven, you are mistaken. In the first design of the experts were four degrees. Do you remember? The expert note first mentioned four degrees. You also supported the original, first gradation, namely that there is impunity. No one can ever be made a criminal offence for the ordinary little fraud. That was the first point of view. Then we talked about three degrees, and in the end we landed on two degrees by a clear majority. Even your best friend, Mr Claise, made it clear at the RTBF that the sooner the friendly settlement would have a legal framework again, the better it would be for tax fraud so that the government would at least be able to recover its money before it would expire. Even Mr Claise thought that, and he is not the one who has the greatest sympathy for this majority. Experts suggested four gradations, then three gradations and eventually landed on two gradations. That is a majority position, Mr Vanvelthoven. Another point on which we did not agree, Mr Laaouej, and which shows why we had to work in this way, is that even if we give the services all the means and possibilities, the limitation period for tax fraud cases still had to be extended to many other periods, from five to eight years and sometimes ten years. That's contradictory. If one says in the first recommendation that each service must be performant and have sufficient resources, and then says that it will not be enough to do it within five years and we will add a few more years, then that report contradicts itself. And a report that contradicts itself, this majority had no ears for it. There are five or six points on which we did indeed differ, which each of us is entitled to. Above all, what is important is the direction that is being taken, even after those five to eight years, even after all the reports. On the one hand, there is the report here, on the other hand, there is the very bulky book in which all the conversations are with everyone we have heard. The direction that everyone pointed out is the direction this Parliament is heading. That is why I am still very proud to have been the first Vice-President in the first Committee on Tax Fraud and Vice-President in the Panama Papers. I am particularly proud that we have been working very hard in this House over the last ten years on combating tax fraud and we are setting out the right recommendations and the right direction in which tax fraud should be tackled. After this report, please let us transcend the gap between majority and opposition and come to the essence of the matter, without trying to assess the current government on the basis of these recommendations. It is now up to them to include these recommendations. It is up to Mr Van Overtveldt to change his policy with these recommendations in the direction indicated here today. This applies not only to Minister Van Overtveldt, but to all ministers responsible for combating tax fraud over the next ten years. I hope that Parliament will have the same strength as it has over the last ten years to follow this up, so that everyone knows that our country, whatever it may be, is taking a clear example for many other countries in the fight against tax fraud. That can also be said out loud.
ParlaMint-BE_2017-11-16-54-plenair-ip197x.u9	Mr President, ladies and gentlemen, I have no problem with the majority. We differ in a number of areas, and that is a good thing. I have just said a few words about the way in which the report has been drawn up, and I am not going to go back to that either. The purpose of my speech is to explain why and on what points we disagree with the majority. You are right, Mr Van Biesen, it was not the intention of the long-term work of the Panama Commission to produce a report containing recommendations that should be implemented next year. It was intended to indicate a direction, and this for more than one legislature. However, that does not exonerate the Minister of Finance today; he has to do what he has to do over the next two years, while he is still at the head of the Ministry of Finance. What are we missing? I've noted a few points. It is important to clarify this tonight. What we often hear when we talk about the Panama Papers, and certainly about the Paradise Papers, is that it is about avoidance and that this is not really a problem, that this is not really illegal. I think everyone agrees, it has been said here by most speakers, there needs to be more transparency. We are talking about fencing companies. The word itself says it, that are companies that protect something. Those are companies that protect who's really behind it. If we want transparency, we must say clearly and clearly that we do not allow such constructions. In other words, we simply have to ban screen companies. That makes us illegalize them. This means that we do not have the debate afterwards that such constructions are actually legal, that they are not prohibited. Unfortunately, our plea for a ban on the sale of fencing companies has been killed in committee. Furthermore, I find it incomprehensible that it does not seem to make any difference to the majority whether someone is cheating 100 euros or 100 million euros. We have discussed this very seriously. In order to determine whether it is a matter of ordinary fraud or a matter of serious tax fraud, we had tabled an amendment to the effect that the amount of the evasion of taxes or of fraud should also be an element of the assessment. Colleagues of the committee, I honestly assumed that this was a very obvious amendment. I had the impression that Mr Van Biesen wanted to go along with that for a piece. Unfortunately, after a lot of discussion, however, it was no pasarán with our N-VA colleagues. I believe that it is clear to everyone that if we have to distinguish between ordinary and serious tax fraud, the amount of tax evasion should also be a criterion. Unfortunately, that amendment was rejected. The next point that we have raised on several occasions is the very minimal attitude of our committee in the recommendations on the international fight against tax fraud. I have had the impression all along that this is also reflected in the texts 'that the recommendations formulated by the majority are more likely to provoke resistance and inhibition. The opposition's proposals to give our country a leading role at international level and to implement the international standards, which have been decided upon in the meantime, in a voluntaristic manner, have been constantly blocked. Let me give you some examples. With regard to the transposition of the Money Laundering Directive and the money laundering standards, the majority in its recommendation does not want to go beyond the timely transposition of minimum standards. We do not need the recommendation for that, which is an international obligation. Our ambition was to do more than the minimum. In this respect, the experts, too, had proposed that the minimum standards should be exceeded as far as possible in the case of transposition. That was in the report of the experts, but has disappeared in the recommendations of the majority. The same story applies to the OECD standards on double taxation conventions. The recommendation is to fill in new international standards as little as possible by quoting 'to limit the transposition of minimum standards'. So once again it is the minimum and no more than the minimum. So all our proposals to be more voluntarist were rejected. We have always heard the argument that nothing much can be done internally and that everything has to be regulated at international and European level. Europe is issuing directives and leaves Member States a range of the absolute minimum to much more. However, the Committee of Inquiry recommends that we do the absolute minimum while other countries in Europe do much more than we do. That's unfortunate. Even in our committee on combating international tax fraud, we have not had the courage to recommend that the present and future governments should do more and play a leading role in this matter. In my view, that is absolutely a missed opportunity. The definition of tax havens has also been briefly discussed. I would almost like to repeat what Mr Deseyn said. He has stated that it is not in that area because in a country a rate has a certain level, that we have to decide that the country in question is a tax haven. It is happening today that the nominal rate is a reasonable rate. In fact, however, no taxes are paid in that country. It doesn't happen in the facts. What we need to look at, if we really want to avoid paying taxes anywhere and there is no double non-taxation, is the effective tax burden. We have proposed this in amendments, but they have been voted away.
ParlaMint-BE_2017-11-16-54-plenair-ip197x.u10	That it was voted off is not entirely correct, Mr Vanvelthoven. We discussed this in committee. You refer to the problem of not effectively taxing in a particular country with which treaties are concluded. This can be resolved by adapting the double taxation treaties. That is a recommendation that has been included in the package of recommendations. It contains several recommendations on double taxation treaties, but the specific problem to which you have rightly referred and the article to which several references have been made, on the billions that have been secreted from Belgium to Dubai, have to do with the adaptation of the double taxation treaties to clarify for contracting countries that definitively taxed income and the words "definitively taxed" mean more than is taxed for subtracting or applying discounts. It is considered as a general rule, after any applicable discounts or deductions are applied to the tax regime. That is the problem with a number of countries, including Dubai. The problem is not resolved in the proposal that you put forward in your amendment, but in the recommendations on the re-negotiation of double taxation treaties to clarify that concept of "determinatively taxed'.
ParlaMint-BE_2017-11-16-54-plenair-ip197x.u11	Colleague, we fully support the re-negotiation and review of our double taxation treaties in the light of what has happened in recent times. We support the Minister in that, if he starts doing so, but if the Minister has to look at it again, would it be good that Parliament should tell him to look at the effective tax burden in the countries with which we are concluding a double taxation treaty or not? That is what we said in our amendment. You come up with the explanation that it should only be done in the context of the double taxation treaties. That's right, that's where it has to be. But it would be a good thing if the Special Committee on Panama Papers at least told the Minister to look at the effective tax burden in those countries if he renegotiated the double taxation treaties. That is what we are asking for, and we have asked the committee to support it, but it did not want to include it in its texts. You say that today and you explain it, but it's not in there. That's a missed opportunity. The next point on which we disagree is banking secrecy and third party reporting. We also discussed this earlier. I don't remember through which social medium Twitter or facebook Mr Deseyn in the coffee room spread the message that there was an agreement in the majority on the special committee Panama Papers. Coffee room or back room, it's very similar. However, it was important what the committee would decide, not what the majority in the coffee room would decide. Apart from that, Mr Van Biesen's reaction was very quick. Mr Deseyn said that banking secrecy in Belgium was finally a thing of the past, but Mr Van Biesen reacted immediately. Had it not been such a serious subject, it would of course have been laughable. If we then discussed it in committee, we had to massage on all sides to ensure that the same thing was actually said. I must say that Mr Van Biesen was right. When I read the lyrics, I see that there has been no end to banking secrecy in our country. Let's face it, we just talked about it. There too, there are the words of Mr Deseyn who says that what was internationally by those 90 countries is absolutely fantastic and that this would happen in our country too. However, we are not doing it. We don't recommend it. There is no automatic data exchange in Belgium, because your texts contain a condition, "as far as it is useful and necessary." That is not stated anywhere at international level. This is being introduced into our country. Workers' wages are published to the tax authorities, pensioners' pensions are published to the tax authorities, and the benefits are published to the tax authorities. All this is done automatically, but it does not say "as far as it is useful and necessary." So you've let yourself roll. I understand that you want to explain this afterwards, but here we are not doing what was agreed internationally. Here we do less again.
