ParlaMint-BE_2017-06-28-54-plenair-ip175x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2017-06-28-54-plenair-ip175x.u2	A limited general discussion was held in accordance with Rule 116 of the Rules of Procedure. Pursuant to rule 116, bills are subject to limited general discussion.
ParlaMint-BE_2017-06-28-54-plenair-ip175x.u3	I propose that a single discussion be devoted to these draft laws. I propose that you devote one discussion to these bills. The limited general discussion is open. The limited general discussion is open. The rapporteurs are Messrs. Van de Velde et Laaouej. They refer to their written report.
ParlaMint-BE_2017-06-28-54-plenair-ip175x.u4	Mr President, ladies and gentlemen, I will not be very long. We have been discussing this budgetary adjustment for several months now. The introduction by ministers, the hearings of the Court of Auditors and the European Commission, and the interventions of parliamentarians in the Committee on the Budget have led to lengthy delays. I wonder to what extent we could not imagine a procedure that would allow budgetary debates to be collected. We're just going to rehearse. This may be interesting, but it is appropriate that we organize ourselves better to shorten the review of adjustments and budgets. Indeed, the period is far too long. The problem with this adjustment is that it presents figures and trajectories that are overtaken by new considerations, which are not yet integrated. It's not a reproach, it's a finding. I am thinking in particular of the Councils of Thematic Ministers, which have budgetary consequences. The Minister of Budget explained to us that it would not necessarily be this year, although cybersecurity has allowed for some budgetary slippages. In any case, for 2018-2019, we wonder what the effects will be on the budget. These are aspects that we have not been able to address during the debates on budgetary adjustment. Another example is the government's ambitious investment plan. Here too, I believe that this can only be based on a revised multi-year trajectory, in particular in order to identify the ways in which it is financed. What about corporate tax reform? It was legitimate to question the two ministers in this regard during the adjustment review. Many of us have asked the government if it is considering this reform in a neutral fiscal framework. We haven't been answered. I imagine that arbitrations are continuing within the government. This is the first arbitration to take place. Therefore, I cannot imagine that the government is moving forward on this front without having first decided the question of the possible budgetary neutrality of corporate tax reform. Depending on whether you do it in a neutral way or not, the impact will obviously be different and not negligible on the budget path. At this stage, we still do not have an answer and we are being asked today to discuss the budgetary adjustment. I could multiply the examples that led me to say that the budgetary adjustment was obsolete. It should not be seen as a form of political aggression, but simply as a concern about the prospect of having to hold a debate on unstable figures. It is true that the budget is made of projections but nothing prevents us from trying to get as close to reality as possible, whether for 2017 or for the years to come. It is also important to recall that the government has decided to postpone the balance. It is recalled that the government agreement of the current majority was sealed on the desire to reach balance in 2018 by explaining that the brutal measures taken in 2015 – index jump, reduction of social contributions with the known impact on the financing of social security, increase in the price of medicines, cuts in public spending – would generate a boost in our economy that would translate, he said, both by creating jobs and by reviving growth. As far as growth is concerned, we know that we are still below the euro area average; this is, I believe, an unsolved and in any case unexplainable concern. On employment, I will reserve the discussions for later. However, it should be borne in mind that between the projections that existed in 2014 and the plans of the Office of the Plan, the variances are only tens of thousands. I ask the government to put this in parallel with the cost to workers of the index jump on one side and the "unfinancing" of social security caused by reductions in social contributions on the other. I am not sure that in total it can be considered a success, but again, I repeat, it is a debate that we have had many times in committee. I'm not going to repeat the same thing every time. Another point that seems important to me is that today we have the forecast of the Federal Office of the Plan on what would be the deficit by 2019 with, according to the Federal Office of the Plan, an effort of nine billion to do if we are indeed to achieve balance in 2019. I concede that the National Bank is talking about eight billion. That would be between eight and nine billion. We'll see. This remains colossal! That is why I solemnly ask for it, without arrogance: is it really in the government's intentions to achieve balance in 2019? I still haven't had an answer. We know that in 2018, it's impossible, but in 2019, do you intend to reach balance or do you consider that it will probably be better to leave the bill to others, to the next government? Here too, I think we need clarity. For the rest, you know the criticisms I have addressed to you. The government's deleveraging is nothing but a façade. We are returning to the 2013 public debt situation. You can't really say that you're convincing on the public debt side, just as you're still not convincing on the assessment of tax revenues. Then there is a major problem: it is that the famous task force which was to be set up and which we have called for many times is still not there. I can imagine that this involves public procurement procedures and takes time, but finally, it is still not there. There is therefore permanent doubt as to the assessment of tax revenues. After three years, it seems to me that, more than in the face of a delay, we are faced with a defect and it is high time, minister, to remedy it. In this connection, it should be noted that the Court of Auditors once again raises a major doubt on the evaluation of the performance of a number of posts, in particular the so-called savings from notional interest as a result of the reduction in the OLO rate: EUR 325 million. Both the Court of Auditors and the European Commission cast doubt. These 325 million are subject to bail. You don't take it into account, you keep it. In the same way, with regard to an additional 52 million on tax regularisation, the Court of Auditors kindly tells you to pay attention because this would require a doubling of the registered files. I must add the EUR 100 million on which there is still some doubt, concerning both the regulated investment funds and the specialised investment funds. The total of these three items amounts to EUR 500 million of revenue, of which one can doubt. This amount, while you are making an effort of $870 million in this fiscal year, when you take into account your buffer but also the additional efforts, is two-thirds. Two thirds of the effort is based on unquestioned revenues. That's a lot. I believe that your budgetary adjustment is again seriously lacking, but this is not the first time. Obviously, you're used to presenting us with files that don't stand the way. Unfortunately, I have to regret it and tell you once again. What about your discussions with Europe? Have you finally clarified whether or not the flexibility clause is accepted? We are still talking about a stake of 426 million euros. Minister of Budget, do you have any additional information to provide us today? I come to another point which I also think is alarming. My colleague Frédéric Daerden spoke to you about this during our discussions in committee. Alternative funding for social security is deteriorating. In particular, there has been a decrease in income from personal income. Minister, what about it? You've raised the discount rate for furniture, but the recipe is decreasing. Is this a reduction in the taxable base? If that is the case, it may be due to a reduction in dividends, but then give us the numbers. Or it can be explained by the fact that your famous liquidation reserve, which is a machine to reduce the discount furniture by tax engineering, is working to the fullest. I told you in 2015-2016 to pay attention to your liquidation reserve. This measure will structurally result in a decrease in the yield of the furniture discount. This will mean a deterioration in the tax justice we are committed to. Perhaps others in the majority are also attached to it, and I am thinking in particular of the CD&V. But above all, there is a deterioration in the financing of social security. This means that it is not enough to raise the discount rate facialally to please the CD&V partner. Erosion of the tax base should be avoided. There is no point in increasing the rate if you put in place devices that will empty the base of all its substance. I am very afraid that we will be confronted with this phenomenon with the famous liquidation reserve which no one is talking about, but which I have not forgotten, and which will still be the subject of a number of debates. I come to another point, ladies and gentlemen. We do not see any trace, in the budgetary adjustment, of the famous mobility budget! It would probably be time to take stock of that. Minister of Finance, I know you need to coordinate with the Minister of Employment, also with the Minister of Mobility, no doubt. Where are we? Does Mr Reynders' major announcement that an additional 450 net euros would be allocated to workers make any progress? Is the tax framework ready? I don't see anything in the adjustment, which suggests that there is still no progress on this issue. Mr. Minister of Finance, I would also like to hear from you about inflation. Indeed, it calms down. But we are emerging from a peak two months ago, particularly impressive, which was able to make a large part of the specialised press say that we had, in Belgium, one of the most important rates of inflation in Europe. This was reflected in the deterioration of purchasing power that does not offset the increase in disposable income that you put on your credit, but that I will point out to you that in reality it is a perfect elasticity. This can be seen in previous periods: there is the one that is taken by your government at every economic growth, however weak it may be. What says a little economic growth, means increased disposable income mechanically. However, due to the slowdown in economic growth in Belgium in comparative terms with the other euro area countries, we had observed that disposable income had shrunk. It takes a little longer, but it would be a shortcut to say that it's because of your policies. No! There is a natural elasticity between disposable income and economic growth, as there is a natural elasticity between personal tax revenues and economic growth. Do not attribute results in terms of the evolution of disposable income to macroeconomic mechanics. But I'm going back to inflation. You may have disposable income that increases but if you have galloping inflation, it will neutralize it. In other words, the result for people is nothing! Here too, perhaps we should see how you break down the explanation of this inflation. It's a problem that doesn't leave us worried. Another point, Minister, which is more directly addressed to you. This is the situation in the FPS Finances. It would be a good idea to take stock of the discussions with FPS Finance officers in the context of the budgetary adjustment. In their view, it would lack the means to carry out its verification and monitoring tasks. You will argue that this is a problem of organisation and social relations within the department. No! This is a problem that concerns the budget. A tax administration that does not function well, where there is grunt, movements, it is an administration that will not meet its commitments at the level of tax establishment and collection, i.e. at the level of revenue. It is high time, Minister, to tell us what is happening. Would I dare ask you to take stock of the evolution of the "fairer tax" issue? I no longer know very well what the position of the various partners of the majority is. Value gain or not? Mr Dewael said, not long ago, that this was a bad measure. I feel like Mr. Beke's relaxed a little bit. Where are we today? Will you, at the start of 2018 or on the occasion of the corporate tax reform, come with a tax reform plan to make it fairer? I hope that you will not once again reduce direct taxes to increase indirect taxes. For it is of no use! Reducing direct taxes, yes, as long as they are financed and do not affect public spending and social security. But if it is again to reduce direct taxes to increase VAT or excise duties, it will be tantamount to giving one hand to take over from the other, transforming progressive taxation into regressive taxation. If that is the case, that is no fairer. No! The question is: what are you doing with the bases of financial income and capital gains? That's where we're waiting for you. If there's nothing on the menu, you have to tell Parliament. Let's stop playing hide-and-seek! I don't know if our CD&V colleagues will have anything to say. In any case, minister, it is legitimate for us to ask you where we stand in relation to all this. I come to another point which is a real scandal. It's a scandal! And it is still not settled either by the budgetary adjustment or by the law on various provisions that we are talking about. You maintain the non-indexation of tax reductions for pensioners and beneficiaries. I don't know how much it brings you. A few tens of millions of euros? We'd have to do the math again. But don't you find it deeply unfair to deprive pensioners, especially those who benefit from a small pension, of the indexation of their tax reduction, which is now just over €2,000. You will still look for 2% of their EUR 2,000, about EUR 40 per year. Mr. Bacquelaine is not here, but do you not think it necessary to restore some justice to the pensioners you have already imposed an index jump? Going to tell me that minimum pensions are being increased by communicating loudly – I saw a Belga pass yesterday and Mr Daerden explained it to me – and, moreover, maintaining the non-indexation of tax reductions for pensioners is more than contradictory. It becomes imposture and, that, people know it. People know that! I call on the government to take responsibility. We tabled an amendment in the Committee on Finance to restore this indexation immediately, to stop this injustice. I hope there will be people in the majority to support us. This is becoming indecent and unacceptable. With regard to the other point, let us note some positive elements. Only the Minister of Finance and Mr. Van Rompuy listening to me. I'm talking to them. With the chairman of the commission and the Minister of Finance, we can already move forward. I see Mrs. Wilmes is taking notes. [[Laughs]] New initiatives: EUR 60 million: better than nothing! Indeed, 15 million for each political family: 15 million for the judiciary, 15 million for the police, 15 million for the non-trader and Mrs De Block and 15 million for the energy transition and Mrs Marghem. It's not much, but it's better than nothing! However, there is nothing about development plans related to public investment. We still don't know how you're going to manage financially at the SNCB level. At the level of justice, the Court of Auditors tells you that, just for the arrears, there are 18 million euros and there are still problems at the level of prisons. The 15 million won't be enough. We know that we have arrived at the bone and that you continue constantly to snack on the means of justice. Similarly, it is explained that there is not enough money at the Régie des Bâtiments to pay the rents. How are you going to do that? By interdepartmental provisions, as usual... these interdepartmental provisions are still not Mary Poppins' hat. We're not at Walt Disney's. At some point, it stops and the crates are empty. How are you going to do that? Another particularly sensitive and ethical point is development cooperation. In this respect, the Court of Auditors tells you that you will not be able to fulfil all your obligations. For all these reasons, this is an adjustment that we do not know if it happens too soon or too late, but which is completely overtaken by events, an adjustment with many uncertainties. We don't know where you're going, especially with regard to corporate tax reform, fiscally neutral or not. What funding for investment plans? Your choice not to finance the tax shift leads to finding 9 billion euros by 2019. How are you going to do that? You have already postponed the fiscal balance and are expected to refer the bill to future government and generations. In this adjustment alone, there are at least 500 million euros of revenue that do not keep the road, budgetary shortcomings in departments that are strategic. You will understand, of course, that we do not adhere to your budgetary adjustment. We do not adhere to your budgetary policy. We will vote against your budget adjustment!
ParlaMint-BE_2017-06-28-54-plenair-ip175x.u5	Mr President, ladies and gentlemen, budgetary control is always an opportunity to examine not only the figures but also the implementation of the measures themselves. Where are we in the year, where are we in the legislature? The measures to be taken by a government in such a budget are based on the question of where and from whom the money is to be obtained, to whom and to whom it is to be spent and what action is needed to create more sustainable economic growth. In fact, the answers and therefore the measures are quite well known. Many international economic bodies and organisations have already expressed their views on this issue. There is actually quite a broad consensus on this, except for those like Paul De Grauwe, for example. The recommendations are almost the same every year, especially for a country like Belgium. The first recommendation is always to save on public expenditure. Secondly, a government needs to reduce growth-killing taxes, so the taxes shift to taxes on things that less disturb growth. Thirdly, it must activate the population, maintain infrastructure and control debt. That actually sounds pretty obvious. How do we deal with these recommendations in Belgium? The implementation of such measures in this area takes time. These measures are also courageous measures. It is, moreover, the measures taken consistently by the government when it took office. In the meantime, the government has already achieved savings of 2% of GDP in public expenditure compared to unchanged policies. That's a pretty strong figure, a good start. I think it's also the way forward to move on. The tax shift meant not only a shift, but also a reduction of 8 billion euros, away from the growth-killing taxes on labour. Together with the index jump and the reform of the 1996 law, this has made our companies competitive again and rebalanced the trade balance. This was accompanied by a reduction in the bridge pension, the introduction of flexi-jobs and the introduction of activation plans for the long-term unemployed. In this way, we have also implemented the other recommendation, namely to activate the population. Together with the investment pact to reinvest in infrastructure, all this results in a reduction in the structural deficit, which was more than 3% when the government took office. This budgetary control reduced it to 0.84% by more than two thirds. It is also interesting to look at the concept of structural deficit. The concept of structural deficit is not so old in the history of our country. We used to look only at the nominal deficit. What's the nominal deficit? That is simple: the difference between the amount spent in a year and the amount received. The structural deficit also looks at the impact of measures in the slightly longer term. What is the impact of promises being made today, but having to pay in five years' time? Then it's interesting to compare it to the past. For example, let us look at the 1990s and 2000s, when there was a booming economy. Today, growth is finally attracting a little bit, but 1.6 %, the European average, cannot be called a high economy in a historical perspective. This contrasts sharply with growth in the 1990s and 2000. During that real high-conjunction there was at most one budget in nominal equilibrium and even that is debatable. At the same time, many promises were made for, for example, leave schemes with pension rights, measures that will have to be paid in the future. The pension rights that were then granted are paid by the current government and the next governments. The accounts that were entered into then are now being paid. The result is that we actually have to look at some kind of implicit public debt. If all these promises are added up, it is an interesting figure, which was recently issued...................................................................................................................................................................................................................................................... These figures were established in a study by the University of Freiburg, published by the Bank for International Settlements. That is the debt we have to bear, not so much in a credit with banks and bondholders. That is the fault, the promises we have made to our own people. In pensions alone, there is a pit of EUR 1 557 billion, or 379 % of GDP. Those are hallucinating numbers. This debt could have been avoided when the first signs of an ageing population emerged. We all knew how many children were born and how many people would retire. Unfortunately, the measures were limited to something like the Silver Fund. Today, fortunately, we have a different policy in this area. Today there is a policy that does address these problems, which does guarantee the affordability of our pensions. Only with the reform of pension systems will we have halved the ageing bill. You may not have seen that right away in the budget at a time of one year, but that is a measure for which we will be grateful not only to our children but also to our grandchildren. They would have to pay the invoice. Europe also recognises the importance of these measures. At the time, the ageing bill was not seen coming. That was like the sovereign debt, which some PSs thought would disappear by itself, as it had come there by itself. So nothing was done about the ageing bill. Europe saw that problem and put Belgium on a mid-term objective, because it was so bad with all the promises it was supposed to make. In the medium term, Belgium had to achieve a structural surplus of 0.75 % in the budget. Those are the surpluses that we should be making in order to pay for our ageing population. Thanks to the measures taken by this legislature, Europe has stated that the mid-term objective was quite strict. The measures have such an impact on the affordability of the invoice that the mid-term objective was reduced to 0 %. In this way, too, last week, the OECD placed us among the best students in the classroom, which concerns countries that implement its recommendations most consistently. The results of the policy on the implementation of many recommendations on which there is an economic consensus are repeated every day. The employment rate is at an historic peak. The efficacy rate is over 69 percent, something we haven't seen in a very long time. The unemployment rate is lower than it has been for years and even falls below structural unemployment. As you know, if you go under structural unemployment, you will get pressure on wages because of the scarcity of the labour market. The scarcity of the right people and workers then creates an upward pressure on wages. Today we are below that with our unemployment rate. The OECD is even seeing our unemployment rate fall down next year to a level before 2007, before the banking crisis, for the difficult years. At the same time, there is a record number of start-ups, a historically low number of bankruptcies, companies being competitive again and the trade balance is finally positive again. Once again, we export more goods and services and import more prosperity, which has come here. I repeat a title from the newspaper, very exemplified: "The structural deficit is melting away." Of course, this is not due to the heat outside, but to a combination of growth and growth-enhancing policies. In addition, in such a budget, we should not only look at the hard economic figures, the cash: how much comes in and how much goes out? What we do, of course, is also done to strengthen the prosperity and well-being of the population. We are also doing much better than average for the welfare indicators in the OECD reports. There are the OECD's best life indicators. On nine out of 11 of these indicators, we do better than the rest. We know the smallest pay gap between men and women from all over the developed world. Is there a pay gap and is it too big? Yes. Today, however, it is the smallest pay gap between men and women in the developed world. We should be proud of that. That is not the realization of this government alone, absolutely not, we must acknowledge. I just wanted to point out that we are doing very well in this area. People's disposable income is rising. That is a merit of this government. The risk of poverty is decreasing. That makes sense, too. The best dam against poverty is work. If we look at the difference between regional governments, then we see clearly the difference in policy. The composition of this government is similar to that in Flanders, while the government in the South of the country has a completely inverse composition. In Flanders today we see a shortage of labour. We have unemployment below the balance. We have a shortage of labour and there is a budget in balance. The employment rate really rises to Scandinavian proportions. Brussels and Wallonia have different records, unfortunately in terms of unemployment. There is an exploding government deficit in 2018, a South European unemployment rate and a participation rate that would have led to the bankruptcy of social security without the transfers, without the import of Flemish tax money. Perhaps we should think of Greek measures for a Greek administration, taking over control and making transfers conditional. Colleagues, that is the state of the country. That is the state of this budgetary control. If we look at it in the longer term and take account of the promises made and the reforms that have been made, it can actually be said that this is one of the first budgets that has been in balance for years, for decades, and that will ensure that we no longer allow future debts to rise and explode. That is the strength of the structural reforms we are undertaking, that is the strength of change. Thank you.
ParlaMint-BE_2017-06-28-54-plenair-ip175x.u6	This is a budgetary adjustment, not a budget. So we must not try to find out what is not there. The reforms have been put in place from the 2017 initial, and the following will be implemented in the 2018 initial. This first adjustment in any case confirms our government's commitment to supporting job creation, increased purchasing power and the competitiveness of our country, with a view to ensuring the long-term financing of our social security. No new taxes, no new savings for the citizen, and the government – as Mr Laaouej pointed out – has even gone further by providing additional margins for police, justice, the non-market sector, the civil service and renewable energies. It's not enough yet, you hear it, you see it. But this shows a clear will, a vision and a long-term perspective: we do not spend the money we do not have. It's not the same everywhere. Moreover, this adjustment reflects budgetary prudence with the maintenance of a margin to offset any changes in tax revenues. In the same spirit of caution as the Budget Minister monitors, the figure used for growth projections is 1.4, while international agencies expect 1.6 growth. The budgetary results and the limited effort of this adjustment reflect a positive economic dynamic set up by this government in particular. Structural reforms are gradually yielding results. The context of this increase in growth and the massive creation of jobs clearly and positively influences fiscal year 2017. The choices made, our choices, are therefore the right ones! The Monitoring Committee on 20 June, prior to the release of its July report, has already provided the Budget Minister with an update on the budgetary situation in 2017. Although the adjustments were made some time ago, we now see that there are new parameters and recent evaluations. There is an upward trend in tax revenues, as well as control over public spending, which is not surprising when we know the quality of the Minister of Budget. Thank you for applause from the Minister of Budget. It's perfect, we need room drivers! In terms of deficit, the Court of Auditors pointed out in its report that the structural improvement of 1 % in 2017 was higher than in previous years. The nominal balance and the structural balance are improving and it is now seriously moving us away from the dangerous areas of 3%. The progress made since 2014 is important. There is a real positive development in relation to the past, because our government is instilling a new policy and building on a realistic budget that is able to strike a balance between fiscal prudence, structural reforms and new investments. Many parameters are changing in the right direction and this is confirmed by independent bodies. For example, for growth, like the National Bank, the Federal Office of the Plan increased its growth projection to 1.6% from 1.4% in February 2017. We are above the 1.5% figure foreseen by the European Commission. What is reassuring is that all this comes from the support of domestic demand, in particular private consumption and business investment. It is a sign of a strengthening of business confidence in economic prospects and opportunities. As the National Bank points out in its new report of June 2017, there is a clear positive impact of the tax shift, the next wage effects of which will occur in January 2018. Increasing disposable income, of course, boosts our growth. In terms of job creation, the results are also there. The forecast continues to be revised upwards. The Federal Office of the Plan plans to create 260,000 new jobs over the five-year period, which is a record. The good functioning of the labour market is confirmed by the high level of vacancies in enterprises. It is sufficient to consult the Eurostat reports on this subject. This labour market dynamic reduces the unemployment rate and forecasts are 6.8% for 2017 and 6.6% for 2018 with the National Bank's outlook for a significant increase in the employment rate to 70.2% in 2019. This is a very favourable development. The Plan Bureau points out that purchasing power in 2017 and 2018 will be supported by the many job creations. It highlights the high level of household confidence and, in particular, confidence in the labour market situation. It should also be noted, and it will please the Minister for SMEs, that there are twice as many people who start their businesses and move into self-employment. Business start-ups have never been so high and there have never been so few bankruptcies. Moreover, the 2017 OECD report shows that Belgium was one of the countries with the highest tax burden in 2016. We therefore want to continue along this path: to reform to create more activities, more jobs and to finance social protections in the long term, while ensuring fiscal consolidation at the service of all citizens. The Secretary-General of the OECD confirmed eight days ago that our macroeconomic policy framework was sound and that it has been strengthened in recent years by many major reforms in the areas of labour taxation, pensions, business regulation and support for self-employed and SMEs. This is an eight-day statement.
ParlaMint-BE_2017-06-28-54-plenair-ip175x.u7	Mr Piedboeuf, yesterday we referred to the sensitive issue of tax reductions for pensioners. You know that they benefit from a basic reduction of just over EUR 2000 and the government has previously decided to freeze the indexation of this tax reduction, which represents an annual loss of EUR 40 for the people concerned. You're talking about the pensioners, the purchasing power, the government's balance sheet, which you think is fair. Do you agree that a measure such as this strikes unfairly, indiscriminately, regardless of the level of the pension, many of our pensioners? Do you not consider that this adjustment can be used to stop this injustice and to restore indexation? How do you position yourself? Your argument in committee was that it had been done in the past and that the measure was being extended. Do you stick to that logic? Is the MR group responsible for maintaining the freeze on the indexation of tax reductions for pensioners?
ParlaMint-BE_2017-06-28-54-plenair-ip175x.u8	The MR group, like the majority, maintains its line because, as I have just told you, we do not spend the money we do not have. We have a clear line of consolidation and improvement of economic activity. And when we have restored this economic activity, when we have continued to create jobs, then we will find margins that will allow us to distribute, which you usually do but which we must catch up after! The OECD secretary also confirmed that we were in top performers...
ParlaMint-BE_2017-06-28-54-plenair-ip175x.u9	Mr President, I wanted to respond to what Mr Piedboeuf said. As I understand it, the few tens of millions of euros you are going to look for from pensioners are a decisive factor for your economic policy, the revival of demand and the consolidation of public finances. So your entire budget structure – of which we know that in reality, it continues to lead to abysses since you need to find 9 billion by 2019 – all your economic policy would also be based on the non-indexing of pensioners' tax cuts, that is, on a few tens of millions that you are going to take from pensioners who have absolutely nothing to ask anyone. You say we don't spend the money we don't have. That's not what you're doing. You're going to look in the boarding house pocket. You deprive them of some of their income. That's what you're doing. It's easy to talk with other people's money, Mr. Piedboeuf!
ParlaMint-BE_2017-06-28-54-plenair-ip175x.u10	Mr. Laaouej, what you say is extraordinary. You say, on the one hand, that we will have to find EUR 9 billion and, on the other, you say that we must continue to spend. One day you'd have to explain to me how you come up with reasoning like that!
ParlaMint-BE_2017-06-28-54-plenair-ip175x.u11	Mr Piedboeuf, for example, by perhaps listening a little more to your partners from the majority, from the CD&V, who are proposing that you move forward on the field of fairer taxation.
