ParlaMint-BE_2017-03-23-54-plenair-ip162x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u2	[[for the standing meeting]] The President [[in front of the assembly standing]] Ladies and gentlemen, just yesterday we paid tribute in a dignified and serene manner to the victims of the terrorist attacks of 22 March, or now England is in the heart of London, just before the British Parliament, without a doubt a symbolic place. Once again, terror, death, wounded: a shock that has been felt all over Europe. This cowardly attack cost the lives of several people and resulted in several injuries, including young students. The perpetrators of attacks and violence are clearly aimed at destroying individual freedoms and democracy. We must strongly condemn this fanaticism that feeds terrorism. It is the very negation of humanity, this humanity imbued with differences and therefore with respect. The British authorities made it clear last night that they will not rest until they have called the perpetrators and instigators of this atrocity to account. A number of arrests have already been made. Terrorism, ladies and gentlemen, remains our main challenge. Vigilance remains imperative. In the name of the Chamber, I have expressed my condolences to my colleague in office of the House of Commons. I have told him that in these terrible circumstances our people are very sympathetic to the British people.
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u3	Mr President, ladies and gentlemen, a car and a knife, it did not take more to blindly kill and hurt innocent citizens. The chosen date and place, so symbolic, may not be the result of chance. One year after these terrible attacks that have hit our country so painfully, it is the heart of British democracy that is being targeted. Ladies and gentlemen, one day, terrorists want to divide us again. We know what it feels like to be attacked. We know how difficult it is to deal with such trauma. We can arm ourselves against terror, we can take security measures, but the battle is far from over. I would also like to inform Parliament that, at this very moment, we are following closely the situation in Antwerp, in which an individual with suspicious actions and material was intercepted. Mr President, on behalf of all Belgians, I have offered my most sincere condolences to Prime Minister Theresa May. We work closely with the security and intelligence services and I assured my counterpart of course that she could count on our support and cooperation. I have expressed my sincere condolences on behalf of all Belgians to British Prime Minister Theresa May. We work closely with the security and intelligence services. I have promised my colleague all the support and cooperation.
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u4	Ladies and gentlemen, I would ask you to observe a minute of silence in tribute to the victims of this attack.
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u5	Thank you.
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u6	In accordance with the opinion of the Conference of Presidents of 22 March 2017, I propose that the discussion of the motion for a resolution (Mr Georges Dallemagne, Mrs Véronique Caprasse, Mr Francis Delpérée and Mr Wouter De Vriendt, Mrs Gwenaëlle Grovonius and Mr Olivier Maingain and Mr Dirk Van der Maelen) be postponed to Thursday 30 March 2017 on Belgium's support for Tunisia, Nos 1427/1 to 6, be postponed to Thursday 30 March 2017. In accordance with the opinion of the Conference of Presidents of 22 March 2017, I propose that you postpone the discussion of the motion for a resolution (Mr Georges Dallemagne, Ms Véronique Caprasse, MM. Francis Delperée and Wouter De Vriendt, Ms Gwenaëlle Grovonius and Messrs. Olivier Maingain and Dirk Van der Maelen) on Belgium's support for Tunisia, Nos. 1427/1 to 6, on Thursday 30 March 2017. Are you sure you don't mind? [[No.]] It is thus decided. No observation? [[No]] That will be the case.
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u7	Ladies and gentlemen, as an introduction, I am referring to last week. At that time, speaking time was quite exemplary. I hope the same for this week.
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u8	I would remind you that if three questions are attached, the answer is limited to five minutes.
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u9	Mr President, Prime Minister, ladies and gentlemen, it is difficult to move from the gravity of a minute of silence to the usual game of topical issues, but this is what the parliamentary agenda wants. Prime Minister, yesterday in committee, we had the opportunity to ask your Finance and Budget Ministers about budgetary adjustment. The answers that were provided to us were so laconic that it seemed useful to us to come back to you. What about the budget adjustment? Not much to hear from your ministers. First, you chose to deflate the safety mattress, buffer, which was meant to counter the bad news we receive every year about tax revenues. The monitoring committee recommended last July a mattress of more than EUR 1 billion. Here, with the adjustment, we find ourselves with a mattress of just over 500 million euros. What is worrying is that, in the meantime, the work you announced on updating and validating the method of calculating tax revenues has not been successful. At least we didn't get the results. So we can always have the same concerns about the reliability of the figures put forward by the FPS Finances. With respect to a number of technical corrections, the minister explained to us that she had done dental work to correct the corrections made by the monitoring committee on a point-by-point basis. We will await the opinion of the Court of Auditors to correct the government's corrections. Finally, there are 60 million new expenditure outside the European Commission's flexibility clause. You have applied a fairly easy recipe, that of the four-quarters: four times 15 million. There are for each party of the majority. In budgetary terms, it is probably not very rigorous but it allows each party to have something to get under the tooth: there are 15 million for each of the partners. You have put the political balance of the majority ahead of budgetary balance. Prime Minister, what about the strategic investment pact? Unless you're wrong, there's nothing in the adjustment about it. What about corporate tax reform? We knew there would be nothing in terms of implementing reforms, but we still see that notional interests allow you to make budgetary gains. You've already increased the household discount, how are you going to finance the long-awaited corporate tax reform? What about the effort that remains to be made in 2018? We've read the figures from the Planning Office, they're much more worrying than yours. Do you validate the $6.5 billion required to achieve fiscal balance in 2018?
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u10	Mr President, Prime Minister, as Mr Dispa has already said, I do not think it is clear that, after the memory of the victims, we should proceed immediately to the order of the day. However, I will do my best. Mr Prime Minister, budgetary control has actually been dealt with this weekend on a whim. Why on a trot? Because you and your government did not have the courage to talk about the great abilities, to talk about fair taxation and fair taxation. However, one of your government parties, CD&V, launched it, I believe in September or October. This immediately led to major problems and even a small crisis in your government. You said at that time that you would draw that problem to you. We therefore hoped and were actually convinced that you would finally tackle this problem in this budgetary control. Nothing could be further from the truth. You do not find it a problem to make wage increases very difficult now and in the future, you do not find it a problem to impose sanctions on long-term sick people, but you find it an immense problem to ask for a fair contribution to the great abilities. Prime Minister, what you have said in the past must finally be achieved. The current budgetary control has actually only taken place from the point of view of the survival of your government and not from the point of view of fair and correct taxation. Mr Prime Minister, the IMF, an independent body to which your Minister for Finance is so keen to refer, has said something about this today. I believe that you will also refer to it in your reply, but you must read everything. The IMF has said today that an added value tax is also an added value for the economy. You're laughing, but that's a fact. Prime Minister, how is it that the added value tax is not included in this budget control? When will this finally happen? Do you also find in the IMF report a reason to finally introduce the value added tax and finally ask for fair taxes on the large assets?
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u11	Mr President, Prime Minister, my question is linked to the questions on budgetary control, in particular on a particular part of it. Of course, I want to hear the added value of all kinds of new taxes that need to be devised in our country, but in your budgetary control I see things that I think have much more added value. Indeed, the mobility budget will be speeded up effectively. We were able to read that in the paper today. Mobility is really a crucial issue. Employees at many companies are in traffic every day nowadays. International reports show that 2% of extra economic growth can be achieved in our country if we can reduce congestion costs. That is why your government agreement states that a mobility budget will be created to provide a budget next to the company car so that people can think about how to move in the most favourable way. That way we can do something about the congestion problem. I am pleased that the government is now working on this and that this is reaffirmed in the notifications of this budgetary control. We have seen that the FPS Finance has appointed an external expert to fill out the mobility budget in concrete terms. At the time, my party put on the table the cash budget, the exchange of the car for a net cash sum. You repeated that in your State of the Union. In addition, there is, of course, a need for a broad debate on mobility and the future of the company car fleet. Mr Prime Minister, my question is what exactly is the role of the consultant appointed by the FPS Finance. What's the timing? When can we really see where we will land with the mobility budget? I also understand that the social partners are currently talking about this. How do these conversations relate to each other? I would have liked to have heard more about that.
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u12	Mr President, Prime Minister, my colleague Benoît Dispa reminded you a moment ago that you have been expected on firm feet since your big announcements last October. However, we have not seen anything coming, whether in terms of investment, corporate tax, the mobilization of savings or capital gains. There is another subject that you announced in October, the Mobility budget. On this Mobility budget, you obviously did not advance by a metre. However, should I remind you that Belgium holds the record for traffic congestion? Should I recall the particularly high economic impact of these traffic jams? I must also point out how important it seems to us that workers have the freedom to use these amounts as they see fit. Not only for the purchase of a company car, but to be able to combine several modes of travel, or even - we plead in this sense - to buy accommodation closer to their place of work or to benefit from service vouchers or to equip themselves for telework? We learn that you have decided to have a social secretariat work on this file. Do I have to understand that it is so complicated or that you do not have the resources in this government to draft a bill in this area? Prime Minister, why don't you manage this file internally? I am also surprised that the social secretariat to which you entrusted the file is specialized in "Caféria plans". It's an inquisitive thing! What agreement have you reached within the government? Did you give this social secretariat full freedom to write everything he wanted in the bill? How will you guarantee that tomorrow there will be no scam and that the workers will not be taxed? How will you clearly allow this freedom while guaranteeing the same tax system as is currently in place?
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u13	Mr President, ladies and gentlemen, a few days ago we approved the agreement on budgetary control. This is a budgetary control. As I have said, this budget work has not been the most difficult since the beginning of this Parliament, for a very simple reason: the original budget as it was prepared had been done correctly. The Monitoring Committee considered that there was an effort to make of EUR 313 million. We have been careful in this budgetary control and I would like to highlight it. Indeed, contrary to what has been mentioned, we have re-established a security margin, mainly for the assessment of tax revenues, estimated at more than 550 million euros, or 0.13% of GDP. In other words, we are presenting budgetary control with an effort for 2016-17 of 1.2% of GDP, in line with our commitments, plus a margin of security. I also heard that the IMF report had been mentioned. In my opinion, it would be interesting to highlight it as a whole. The IMF report is particularly positive about the choice of this government to implement structural reforms for the competitiveness of our companies and the purchasing power of the people working. That's a statement. Two years after the first major structural decisions, we can see the first concrete results in terms of job creation. There are 105,000 jobs that have already been created in the private sector. Moreover, the decline in the number of bankruptcies is significant in the country. Another very interesting figure: since this Parliament, three times as many people make the choice each month to become independent, to create their jobs and, often, to create many more jobs. I also want to highlight budgetary prudence. We have maintained fiscal control on the basis of 1.4% of growth as estimated by the Plan Bureau, while the IMF report you mention forecasts growth of 1.6% for our country in 2017. It is therefore, in a way, a second buffer, a second safety margin that we have decided not to take into account this figure of 1.6%. What is the important point? Of course, in the coming weeks and months, we will continue to pursue more structural reforms, more socio-economic decisions, the recovery of our economy and hence of social cohesion. I confirm that the government is working hard on certain important issues for the future. The problem of taxation for economic activity remains a major challenge for this government. It is our will to achieve results in the coming months. The year 2017 should also be a useful year in this respect. I also confirm that the investment strategy is particularly crucial. Last week I was given the opportunity in this House to confirm our commitment to this. The government will implement clear commitments over the next few weeks and months. I hope this can be done with the support of the Länder. Finally, Mrs Fonck, mobility is one of the central themes for an investment pact. We need to see, in line with the decision in the original 2017 budget, how to implement reforms to give more free choice and avoid systematically encouraging the choice of company car. It is the direction that is taken, the will to give this free choice between extra pocket salary or a company car. Things are well done because the inter-professional agreement which has been reached has given rise to an initiative by the social partners; they have indicated that they will issue opinions to the government on this subject. The government will therefore translate what was decided in the original 2017 budget and we will continue to work as intensively as possible on this issue by consulting with all those who need to be. It is for the ministers to consult the various actors concerned. When they reach us, we will also examine the views of the social partners. We are cleaning up our country for a long time. We are making reforms to create additional jobs. Let me point out here that, two years ago and a few months ago, the structural deficit was 2.2% of GDP. Today, it has been reduced to -0.8% of GDP.
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u14	Prime Minister, your answers are not much more convincing than those of your ministers. Where are the billions for strategic investments? In any case, they are still not included in the 2017 budget year. What is the status of corporate tax reform and its financing? We'll have to wait a little longer. What about the effort to be made for 2018? You didn't say much about it. Prime Minister, I have the feeling that you overestimate the results of your policy. When we compare the Belgian figures with those of the European countries, we can see that in terms of growth we are doing less well than they are and not better in terms of employment. Therefore, tax shift does not seem to be a truly effective lever. You underestimate the efforts to be made. You're talking about a deficit of 0.8% of GDP. The Plan Office is announcing a deficit of 1.5% of GDP, but you have not said anything about it. You have made an effort of 313 million through this budgetary control. But the Plan Office announced an effort of $6.5 billion in 2018. I wish the parties of the majority good courage to achieve this goal.
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u15	Mr Prime Minister, not only do you not have the courage to discuss this with your partners in budgetary control, but you do not have the courage to answer my questions here in Parliament. I asked you two questions about capital gains tax and you simply did not answer them. You do not even have the courage to answer Parliament's questions. In your place, I would be a little more modest about the realizations of this government. We are below the European average, Prime Minister. You and your government have no merit at all, but they have no merit at all, in the fact that the world economy and the economy in Europe are attracting again. Even with better figures, you won't be able to properly estimate your income, because they're underneath it. So I'd be a little more modest. Prime Minister, Mr Peeters sent a tweet this morning about the specific passage in the IMF report, namely that the added value tax is beneficial to the economy. Mr. Peeters, you tweeted this. But shortly afterwards, Prime Minister, that tweet was withdrawn. Was that on your order? Why is that? Prime Minister, I will not leave you alone until I get an answer from you on the value added tax. You promised. When's this coming?
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u16	Mr President, our agenda setting has led us to a rather odd debate, because a question about the mobility budget does not have much added value in a debate on the added value tax. Nevertheless, I shall reply. Prime Minister, I am pleased that you are continuing to work on the mobility budget. On behalf of our group, however, I would like to raise four points which are really important to us in the dossier. Firstly, if we are to make a mobility budget, it must be behavior-driven. If it is to be behavior-driven, one must reward people who move less, who think about their travel behaviour. This can only be done if there is a cash component in the solution, but I know that you yourself are in favour of it and that this will also be worked out. Secondly, it must also become a matter for all workers in the long term. We are now looking mainly at those with a company car, but we also have to go to such a budget for those who do not have a company car in the long term. Thirdly, the time is right to drastically green the company car park. In two generations' time, we must succeed in getting the fuel car out of the company car park. By 2030, we should be able to create an investment- secure environment with the sector to do so and put a greening of our fleet on the agenda.
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u17	Prime Minister, thank you. You're telling us that the government is working hard. The least we can say is that on this issue of the Mobility budget, you are providing less than a minimum service. While this agreement has been in place for months, you decide to entrust it to a social secretariat specializing in "caferia plans", but also, rather than waiting for the recommendations of the social partners, which you have asked for, you consult an external partner. I have just heard Mr. Lachaert and I also know that the CD&V has tabled a text on the subject. Rather than paying an external partner, we would do better to work in parliament. We have tabled a text ourselves. Since you're waiting for several pieces, I'll give you one more. I call on colleagues to be able to put the subject on the agenda of the Committee on Social Affairs as soon as next week, with freedom of choice, the extension of the dossier to a quality of life component, both in terms of mobility, housing and service titles, and, finally, we call for equal treatment for employers and workers. Minister, I hope that you will let your majority move forward in Parliament as well. We will then be able, together, to reach solutions.
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u18	Thank you, Mrs. Fonck. Your reply was a little too long.
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u19	Prime Minister, I have already regularly questioned you about the disastrous deal the European Union has made with Turkey, with the full support of the entire government. I have already pointed out, among other things, that this is a blackmail policy. That was hoarded. You repeatedly said that you are not naive and that the deal was a step in the right direction. Yesterday, however, I read an interview with you in Knack and you agree with me. The criticism I made at the time, from you: Europe made a big mistake two years ago in the negotiations on that deal. We have accepted to start talks with Turkey with a theme, the refugee crisis, on which we were the weakest. That country is economically heavily dependent on us but we have not played that out." Prime Minister, indeed, the government, together with the rest of the European leaders, has given Erdogan an unprecedented strategic asset. He feels untouchable and the threatening language he expresses these days is a direct consequence of that. Last week it also came to light that the deal is even more shady than we thought. It turns out that Merkel and Rutte made an extra concrete appointment when they closed that deal. They have agreed to allow 150 000 to 250 000 refugees from Turkey to enter the European Union every year. They would have agreed that, without the other European leaders knowing anything about it. It was put behind their backs; it seems to be happening in the European Union. Prime Minister, I would like to know today whether you were aware of those agreed numbers. Are you okay with that? Are you going to at least respond to that? Now that you yourself admit that mistakes have been made in the negotiations, do you not think that shady deals with a dictator, who threatens the entire population of a continent, would be better stopped? Or do you want to continue such deals? I'm curious to hear your answer.
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u20	Mr President, ladies and gentlemen, I have always been clear about relations between Europe and Turkey. I always thought it was necessary, for obvious geopolitical reasons, to cooperate with Turkey. At the same time, I have always stressed that an approach based only on the problem of migration was too limited. We must discuss with Turkey other issues such as the evolution of the rule of law, fundamental freedoms, freedom of the press. It is not the first time I have said this in Parliament. I've always been clear about that. Moreover, I have already pointed out that we are not naive. We are aware of the Turkish Government's instrumentalisation of conditions for geopolitical reasons. On the other hand, it is also true that the migration agreements produce concrete results for the route between Turkey and Europe. It is also clear that I do not accept the statements made by the President of Turkey, especially the most recent statements. I have responded very clearly to that. The attacks against Berlin, the attacks against the Netherlands, the attacks against Belgium and against a member of the government are not acceptable. I call at European level for a strong cohesion, for a strong European mixed strategy for the future relationship with Turkey. That's my commitment. We will remain on that line.
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u21	Prime Minister, I did not receive an answer to my question as to whether you were aware of the agreement made by Merkel and Rutte with the Turkish Prime Minister. Don't answer that. It's a lot to say. You are talking about the democracy and freedoms of the press, which you consider so important in Turkey. Erdogan is currently receiving EUR 4.5 billion from the European money to get that right. You see what's happening. He's only making it worse. On the day when we commemorate a gruesome attack of Islam terrorism in our country on the day of another attack in London, that man says that tomorrow no European anywhere in the world can walk safely on the streets. You say that his statements are unacceptable and that you distance yourself from them. However, you only do this in words, not in deeds. You will lose all credibility if you continue shady deals with that man who threatens a total population. Finally add the deed to the word. Do not freeze the accession negotiations with Turkey, but stop them and close the money supply.
ParlaMint-BE_2017-03-23-54-plenair-ip162x.u22	The next item is the debate on four oral questions on criticism of Secretary of State Francken for his sneak-out to Doctors Without Borders. Mr Calvo, you are asking for the floor on the order of business?
