ParlaMint-BE_2017-12-21-54-plenair-ip208x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2017-12-21-54-plenair-ip208x.u2	[[for the standing meeting]] The President [[in front of the assembly standing]] Ladies and gentlemen, Colleagues, On Thursday, 7 December, Minister of State Philippe Maystadt died in Nivelles. He was just 69 years old. Philippe Maystadt sat in the Chamber for Charleroi District from April 1977 to November 1991 and from May 1995 to June 1999. Philippe Maystadt was born in Petit-Rechain, near Verviers, in March 1948. His father's professional activities, an industrial engineer, led the family to move and settle in Charleroi. Philippe Maystadt attended the Jesuit College, the College of the Sacred Heart. He then began studies in law and economics at the same time, first in Namur, then in Leuven. He graduated as a Master of Arts in Public Administration at Claremont Graduate School in Los Angeles, and obtained an assistant position in the Faculty of Law at the University of Leuven where he obtained his doctorate in public law. While the brilliant young graduate Philippe Maystadt initially seemed to be promised a long academic career, in the mid-1970s he entered politics through Jean-Jacques Viseur, his former student friend, at the time a cabinet collaborator of Alfred Califice, Minister of Labour. Philippe Maystadt joined the Social-Christian Party (PSC), for which his father had been a member of the communal council of Farciennes. In 1979, only two years after his first election as a member of the Chamber, he became Secretary of State for Walloon Affairs in the Martens I government: in the then political context that was a delicate task. Maystadt was immediately noticed by his intelligence and his zeal, his file knowledge and his great bargaining power. Until 1998 - for almost 19 years - Philippe Maystadt was Minister. He served as Minister of Public Administration from 1980 to 1981. From 1981 to 1985 he was Minister of the Budget. He played a leading role in the recovery policy and he helped draw up the Savings Plan: then a saving of 230 billion Belgian francs over three years, implemented with special powers. From 1985 to 1988 Philippe Maystadt was responsible for Economic Affairs, and from 1986 to 1988 also Deputy Prime Minister. For ten years, from 1988 to 1998, he was Minister of Finance: under Wilfried Martens, and under Jean-Luc Dehaene, to whom he declared a huge admiration for his knowledge of the issues and his willingness to compromise. As Minister of Finance, Philippe Maystadt is reforming the management of public debt and in order to reduce the cost of financing public debt, he is introducing competition between banks. Under its leadership, Belgium also joins the European Economic and Monetary Union and the Belgian franc is linked to the German mark. Between 1995 and 1998, in addition to the post of Minister of Finance, he was also Deputy Prime Minister and Minister of Foreign Trade. After the election defeat of Christian democracy in 1999, Philippe Maystadt abandoned active politics. On 1 January 2000, his appointment as President of the European Investment Bank widened his horizons. He made the EIB a solid institution, truly at the service of the European Union. After the end of that mandate, in 2011, Philippe Maystadt held a number of prominent positions in two areas close to his heart: the economy - for a time he was chairman of the main microfinance cooperative in Belgium - and especially higher education: until recently he was chairman of the board of directors of the ARES, the association of higher education institutions in the French Community. In recent years, Philippe Maystadt thought and wrote a lot about the adaptation of the political company and representative democracy. Ladies and gentlemen, Colleagues, Philippe Maystadt, husband, father and grandpa, still cherished many projects, both professionally and privately. He faced with courage and lucidity the incurable lung disease he was suffering from. A few months ago, a reporter asked him about what happened after death, and he said: "Nothing. And that's what makes me serene. I'm not afraid of what can happen next. It reassures me. 'You are dust and you will return to dust.' In between, I had the chance to have a full life, to experience exceptional moments, to discover the beauty of the world, and, I hope, to have been a little useful. As for the trace I will leave, I do not care." On behalf of our Assembly, I have offered our deepest condolences to his wife Kathleen and his family.
ParlaMint-BE_2017-12-21-54-plenair-ip208x.u3	Ladies and gentlemen, ladies and gentlemen. It is with great sadness that we learned, a few days ago, in plenary session, the disappearance of Minister of State Philippe Maystadt. With his departure, the Belgian political debate loses one of his great figures. A striking, endearing personality, a brilliant spirit. With great modesty, he was a listening man and a man of decision. He also had immense pedagogical qualities, this ability to simply explain complex mechanisms in order to be able to maintain rich and fruitful exchanges with his interlocutors. Recognized unanimously for his intelligence, hard work and sense of compromise, Philippe Maystadt will choose the CFP family to carry his convictions after an already promising academic career. As a man of knowledge, he has developed his expertise throughout his political career, first as a member of parliament and then as a minister. His many qualities brought him to the head of the European Investment Bank. He played an important role in achieving economic and monetary union, as well as in realising the euro. He was European, heart and soul. His attitude and ideas have touched and inspired many of us. A few months ago, as part of my consultations on an investment pact, I had the opportunity to meet Philippe Maystadt. It was an opportunity for an exciting and useful exchange on the role of investment in economic development and social cohesion. Close to the citizens and always listening to others, he will bear witness, throughout his life and to the end, to his deep attachment to his region, the Charleroi region. On behalf of the entire federal government, I extend our deepest condolences and support to his family, his wife, his children and all his loved ones.
ParlaMint-BE_2017-12-21-54-plenair-ip208x.u4	Ladies and gentlemen, in the memory of this Stateman, I would ask you to observe a moment's silence.
ParlaMint-BE_2017-12-21-54-plenair-ip208x.u5	In accordance with the opinion of the Conference of Presidents of 20 December 2017, I propose the legislative proposal (Mrs Peter De Roover, David Clarinval, Servais Verherstraeten and Patrick Dewael) to reform corporate tax (no. 2864/1) to be considered.
ParlaMint-BE_2017-12-21-54-plenair-ip208x.u6	In accordance with the opinion of the Conference of Presidents of 20 December 2017, I propose that you take into consideration the bill (MM. Peter De Roover, David Clarinval, Servais Verherstraeten and Patrick Dewael) on corporate tax reform, No. 2864/1.
ParlaMint-BE_2017-12-21-54-plenair-ip208x.u7	Are you sure you don't mind? [[No.]] It is thus decided. No observation? [[No]] That will be the case.
ParlaMint-BE_2017-12-21-54-plenair-ip208x.u8	Mr De Roover, you have the floor.
ParlaMint-BE_2017-12-21-54-plenair-ip208x.u9	Mr President, I would like to refer to the relevant legislative proposal No. 2864 the question of urgency. The first phase of the corporate tax reform will enter into force from 1 January 2018. So that's very soon. This reform, as everyone here knows, has a profound impact on taxation, both by large companies and by SMEs. Not least, with regard to policy decisions for the coming year and years and in the end-of-year period in which traditionally most financial years are closed, it is of particular importance that companies have legal certainty about the future and on this basis can make the necessary assessments and make decisions. In addition, the fall in the rate will result in company tax latency from next year at the lower rate applicable as from then on approval. This is particularly the case for companies that keep their accounts in accordance with IFRS rules or US accounting standards, where so-called reduced tax assets, such as transferred losses, have to be recognised in the accounts. If the reform is not adopted before the end of the year, the lack of approval would have a substantial impact on reporting to the shareholders of the companies in terms of, inter alia, tax latency. In addition, the first phase of the reform also provides for a set of compensatory measures to apply from 1 January 2018. Once again, in the absence of approval and publication of the measure before the end of the year, some of these compensatory measures could become retroactive and the Belgian State would be exposed to possible claims before, for example, the Constitutional Court. It is of course important for the balance within the funding of the reform that all compensatory measures can also be fully effective from 1 January 2018. For these reasons, Mr President, ladies and gentlemen, it is in the interests of legal certainty for companies as well as legal certainty for the Belgian State and for the budget that the reform can be approved before the end of the year. In short, for obvious reasons such as those mentioned above, we are asking for the urgency of this fine piece of legislation. I would also like to express my gratitude to both the majority and the opposition parties who have adopted a constructive attitude over the last few days because they have been able to place the general interest above the private interest in this matter. In conclusion, allow me to wish all my fellow Members a peaceful Christmas and a happy year-end.
ParlaMint-BE_2017-12-21-54-plenair-ip208x.u10	Colleagues, consideration is being given and the request for urgent action has just arrived. We speak by sitting and rising. May I ask that those who support the emergency rise?
ParlaMint-BE_2017-12-21-54-plenair-ip208x.u11	Mr President, Prime Minister, ladies and gentlemen, this government outsources its asylum and migration policy to a dictatorship. The political police of Omar al-Bashir came here to identify migrants in transit from Sudan. You're being astonished today, Secretary of State. These same Sudanese, once back there, are molested, assaulted, threatened. It may take you a month to check what a dictatorship really is. Working with a tyrant, Prime Minister, has a cost. It is this violence suffered by these Sudanese. It's a human cost. But there is also a political cost, it is shame for this country. These Sudanese migrants, before returning to Sudan, were at Maximilian Park or North Railway Station. On several occasions, I asked the Minister of the Interior whether there were any quotas imposed by the police to determine how many migrants had to be arrested that day. Twice, the Minister of the Interior said to me: "No! Finally, you must dare ask this question!" Today, however, it appears - it is in the press - that there is a report of the exact figures. The title of the minutes is "Preparation meeting for the measures imposed by the authority on Maximilian Park" and, unfortunately, figures are given. There is, for example, the estimated number of people to be asked for a major action on 21 September, 250. Minister, when will you stop covering your Secretary of State and your Minister of the Interior? How long will you lead these unworthy policies of democracy?
ParlaMint-BE_2017-12-21-54-plenair-ip208x.u12	Prime Minister, we warned you. By bringing agents from the Sudanese dictatorship here and letting them decide who is to be put back on the plane to Sudan, you have made a pact with the devil. In all your eagerness to send refugees back, you have taken the risk of torture. Don't tell me you didn't know all that. Don't tell me you're falling out of the sky, because that would be hypocritical. The responsibility of your government, and in particular of your Secretary of State, Theo Francken, is very great. Colleagues, there is a fundamental question. How far are we going to send people back to their country of origin? We know that return is the culmination of a fair asylum policy, but will we send back political opponents? Shall we send people back to be tortured there? The balance in this asylum policy is completely lost. Theo Francken always talks about being soft for the vulnerable. Today we know that this is definitely not the case. It's no big deal. People are sent back quickly, but where they end up is none of your business. You don't care anymore. What's to be done now? How will the government deal with that? Prime Minister, you say that you will no longer organise deportations to Sudan until 31 January next year, but in the VTM news, your Secretary of State, Theo Francken, responded bits, and he noted that no expulsions were planned until 31 January in any case. We repeat here with great conviction and conviction that there can be absolutely no cooperation with the Sudanese dictatorship in our country. You crossed a red line! Stop the identification missions from Sudan. That is what we are asking you to do, and that is the answer we expect from you.
ParlaMint-BE_2017-12-21-54-plenair-ip208x.u13	Mr President, Prime Minister, three months ago to the day, Mr Maingain denounced here Mr Franken's agreement with the Sudanese Ambassador, allowing the presence in Belgium of a delegation of Sudanese representatives, including secret service agents, to identify migrants of Sudanese origin in Maximilian Park. This unprecedented collaboration with the Sudan, whose President has been prosecuted since 2009 by the International Criminal Court for genocide, war crimes and crimes against humanity in Darfur, is contrary to our international commitments. We reminded you of the jurisprudence of the Aliens Litigation Council, which, on 17 July, already confirmed in a case concerning a Sudanese prisoner for deportation to the Sudan, that such a return was contrary to article 3 of the European Convention on Human Rights, given the real risk of being subjected to torture. Jurisprudence that a Secretary of State for Migration had to know and respect! So you were well aware of the dramatic consequences this mission would have for the people thus expelled. Both Mr Jambon and Mr Franken had then told us that the operation was proceeding in full compliance with international law, carefully assessing the risk of expulsion - in the light of Article 3 of the European Convention on Human Rights - and that such an assessment was taking place, whether or not a person had applied for asylum. Today, we find that nothing has been verified and guaranteed for those Sudanese who are returning home and who are now tortured and ill-treated. Your Secretary of State then announced that an investigation would be opened into whether they had been tortured. Is this your scrupulous assessment of the risk of torture in soudan? An investigation requested more than three months after the conclusion of your agreement with the Sudanese authorities? Last night, as you announced the suspension of the deportations to Sudan during this investigation, until the end of January, we learn that new raids were under way at Maximilian Park, which, according to a police report published this morning in the press, correspond to an arrest schedule and quotas fixed and assessed by your Minister of the Interior, quotas which he has always denied the existence of! Prime Minister, the list is long: serious misconduct, provocation and lies on the part of some members of your government. Their credibility is no longer, as is that of your authority as head of government. It's not Maximilian Park that needs to be cleaned, but you have to clean up some members of your government!
ParlaMint-BE_2017-12-21-54-plenair-ip208x.u14	Mr President, I am sorry to note that, since the beginning of the speeches, neither the Prime Minister nor Mr Franken has been deigning to look at parliamentarians. The rules defined when the government had respect for parliament are shaken!
ParlaMint-BE_2017-12-21-54-plenair-ip208x.u15	[[...]]
ParlaMint-BE_2017-12-21-54-plenair-ip208x.u16	You can move around. But it doesn't matter. Prime Minister, I know you're easily losing your nerves when you're in trouble. (...): You are ridiculous.
ParlaMint-BE_2017-12-21-54-plenair-ip208x.u17	I'm the one who's ridiculous? Prime Minister, last night on my way home, after a long day like the ones we all know right now, I've been thinking about you. I wondered how you were going to sleep and if you were even going to fall asleep, when we learned yesterday that the technical cooperation concluded with the Sudanese regime on Mr. Franken's proposal had led people deprived of their liberty to torture and imprisonment. Did you sleep well? Did your conscience allow you to sleep? I also want to ask Mr Franken this question, although I know the answer, not only to all members of the government, but also to all the members of the majority who applauded this technical cooperation. Yesterday, while everyone was denouncing, civil society was indignant, and NGOs were asking you to finally take the measure of Mr Franken's policy, your only reaction was to confirm what your Secretary of State already said about The First, a few days ago, that there was no more planned flight to Sudan before January. But no commitment to Dublin. And while you were saying these words, the police were arresting fourteen people at the Gare du Nord. No stop, therefore, at deportations, Prime Minister. A technical break, no doubt! Your Secretary of State is still undressing you on Twitter this morning. Still this morning, as if that were not enough, the press reveals that your Minister of the Interior did not tell Parliament the truth about the numerical targets for arrests around the Gare du Nord. Undressed once again! What steps is your government taking to secure the immediate release of these individuals? Do you intend to issue them with a humanitarian visa to bring them back to Belgium, where they will be able to benefit from the care and security to which everyone must be entitled? In the light of this information, what protective measures does your Government intend to take with regard to all Sudanese present on Belgian territory? Will you finally suspend the Dublin agreements as far as they are concerned? It still appears that Mr Franken's services have committed a serious mistake by failing to ensure that the Belgian authorities are able to understand, even though the opposite was said to us in committee, what was happening in the talks with the torturers you invited and accompanied to our country. What measures do you intend to take in this regard? It is clear that neither Mr Franken nor the appropriate minister respect your authority.
ParlaMint-BE_2017-12-21-54-plenair-ip208x.u18	I invite you to conclude, Mrs Fernandez.
