ParlaMint-BE_2017-11-23-54-plenair-ip199x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2017-11-23-54-plenair-ip199x.u2	Proposal tabled by: Proposal submitted by: Jean-Jacques Flahaux, Kattrin Jadin, Richard Miller.
ParlaMint-BE_2017-11-23-54-plenair-ip199x.u3	The text adopted by the committee is the basis for the discussion. (Rgt. 85, 4) (2150/6) The text adopted by the committee serves as the basis for discussion. (Rgt. 85) (2150/6) The meeting's open. The discussion is open. The rapporteurs, Mr Dallemagne and Mrs Grovonius, referred to the written report.
ParlaMint-BE_2017-11-23-54-plenair-ip199x.u4	Mr President, ladies and gentlemen, the Cotonou Agreement and its predecessor, the Lomé Convention, form the backbone of the European Union's development cooperation policy. As the situation on the ground is changing more rapidly, it is a good thing that we are also regularly reviewing this agreement. This also gives us the opportunity to reflect on this initiative. A large number of countries covered by the Cotonou Agreement, the ACP countries, three regions of Africa, the Caribbean and the Pacific have grown significantly since 1975. Latin America and Asia, among others, have a stronger economy. Africa has strong growth in certain regions, in other than a standstill or even a decline. Several initiatives related to that Cotonou Agreement have now been taken within the international community, such as adopting the SEG agenda in 2015. It is therefore logical that the ambitions for Cotonou 2020 should also be closely aligned with these initiatives. In this resolution, we want to place a strong emphasis on cooperation and consultation between the EU and the ACP countries, between the ACP countries themselves, but also between the EU Member States. Therefore, it is imperative that all EU countries are involved in defining a common position and that the final objective and who will take action in order to achieve optimum results are first properly agreed internally. The EU should not make a top-down story from Cotonou 2020, but should work in a permanent dialogue with all relevant actors, such as the UN, the World Bank, other major donors, the ACP countries and civil society, and from the outset we should be able to build on existing activities to avoid working side by side with each other and that resources would not be spent efficiently. The government's Central Africa note and the refocusing of the partner countries of federal development cooperation towards mainly Africa make this continent an important place within our vision for Cotonou 2020. However, we must not forget that Cotonou has three regions which were primarily designed to promote economic and social development and cooperation with the EU. Too one-sided a focus on Africa could alienate the other regions. In short, it is important for our group that this resolution should emphasise, firstly, strong internal dialogue and good agreements within the EU; secondly, in-depth cooperation with partners from all levels, local to global, on the ground; thirdly, coherence between Cotonou and existing initiatives, in particular the SEGs and, fourthly, continued attention to all Cotonou partner countries. Africa is a continent with enormous potential and is therefore sometimes a contender in the geopolitical game, but remains an important partner. In the future, however, we must continue to pay sufficient attention to the other two regions of the region, Asia and Latin America. We find all these elements in this text, and that is why our group will support this resolution.
ParlaMint-BE_2017-11-23-54-plenair-ip199x.u5	Mr President, ladies and gentlemen, the main objectives of the Cotonou Agreement are the reduction and eventual eradication of poverty and the gradual integration of the African, Caribbean and Pacific (ACP) States into the world economy, while respecting the Sustainable Development Goals. This partnership agreement between the members of the African, Caribbean and Pacific Group of States, on the one hand, and the European Community and its Member States, on the other, was signed in Cotonou on 23 June 2000. Its lifespan is 20 years. It therefore needs to be reviewed at European level. In this context, we have a role to play. It is in this context that this text intervenes. This is an important text, but what I will highlight and welcome here tonight is the fact that in committee we have done constructive work on it. It is rare enough for me to mention this: many amendments tabled by the opposition have even been accepted. I wanted to welcome this work and consensus text, which is why my group will support it. However, despite this inclusive way of working that allowed us to present this text to you today, there are still some points of attention that I would like to raise. First of all, I want to point out that, in the current context and in view of the many human, social, climate and societal challenges facing us, official development assistance retains its full meaning and, in my view, is the most predictable channel to reach the poorest and most vulnerable populations. However, we cannot achieve our development goals with the drastic cuts that are imposed on our official development assistance. We had these discussions yesterday with Minister De Croo, and we will have them in the next few days when the budget notes arrive in plenary. It is indeed essential to maintain a strong policy of international solidarity and to continue the development of transparent agreements throughout the world on the basis of a just partnership. We are talking about a partnership, and therefore about objectives that must necessarily be common and shared. This idea was often too weak in the basic text, which explains many of our amendments in committee. I would also like to point out that the Economic Partnership Agreements (EPAs) concluded in this framework yesterday, today and tomorrow must provide a basis for regional cooperation. To do so, they must be used as tools for regional development and integration. Effective monitoring mechanisms must therefore also be put in place, involving a broad spectrum of civil society, in order to detect and prevent any potential negative impacts resulting, inter alia, from trade liberalization in a context where, as can be seen, it is very difficult to regulate such trade, particularly in terms of respect for human rights. I therefore stress, as in the case of request No 13, the need for a common parliamentary monitoring and monitoring process, in view of the impact of the EPAs, as well as the structured mechanisms for monitoring by civil society. In view of the countries with which we have partnerships, it is a matter of ensuring that these agreements preserve their sensitive sectors, in particular agriculture, which is closely linked to food security, a priority for my group. To this end, it is necessary to abandon the donor/recipient mentality unambiguously in order to move towards a relationship of genuine partners, while honouring the commitments on state aid for development and respecting the specificities and different levels of development of the partner countries, including in the case of budgetary aid. These are the things I still wanted to share with you tonight. I thank you, of course, for your attention to my speech.
ParlaMint-BE_2017-11-23-54-plenair-ip199x.u6	Mr President, ladies and gentlemen, tonight I want to speak frankly, without a language of wood. Normally, we should be 150 parliamentarians present for this debate. In view of the composition of the assembly tonight, this is far from the case, including in my own group. I'm sweeping in front of my door. Many are alarmed at the arrival of hundreds of thousands of immigrants or refugees, mostly economic and from Africa. At the same time, what is being done on the ground to take the problem from the source? That is the big question. We obviously don't do enough. We're a long way from what we should do. Recently, at a parliamentary meeting chaired by Karine Lalieux, as part of the 2030 agenda, we had the great honour of welcoming Herman De Croo, the father of the current Minister for Cooperation, whom I would have liked to see tonight. What he told us is very toned and does not please: "It is our own selfish interest to work for Africa and with Africa". I give you a few figures because few people know that, today, Africa is 1.2 billion people. By 2050, it is not so far away, there will be 2.5 billion Africans and, by 2100, 4 billion Africans at a stone's throw from Europe. Are we thinking of making Europe a fortress? No, it's obviously impossible. If we do not act frankly and fundamentally, a large part of this African population will arrive, legally or not, in Europe or elsewhere. I intend to describe refugees as economic and climatic. Portugal and Spain are currently experiencing an unspeakable drought. More than 50% of their dams are below the usual levels. This prospect of doubling or even tripling the population and gradually drying up Africa and even the south of the European continent will have inevitable consequences. Today, we tend to keep our noses on the handlebars, to see only the problems that will affect us tomorrow morning. No! We must think from the perspective of the medium and the long term. To this end, together with Kattrin Jadin and Richard Miller, we have tabled a motion for a resolution. As Gwenaëlle Grovonius rightly said, we wanted it to be inclusive. That's why we all worked together – this expression reminds us of demonstrations – in an extremely open way. Nevertheless, we have all worked together, taking into account, as Gwenaëlle Grovonius has said, the many amendments that have been proposed to us, in a very constructive way, by the opposition, whether it be Ecolo, socialist or cdH. In this context, the work done on this resolution in the Committee on External Relations has been extremely constructive. We have also conducted numerous hearings. We have heard the President of the Parliamentary Assembly of the European Union – ACP countries, Louis Michel in this case, who has kept us clear, true and frank on this subject. That's what we expected from him. We are at the start of the renegotiations of the old Lomé agreements, which are now called the Cotonou Agreement. Relations between the European Union and the ACP countries are a historic product: they were mainly the former colonies of France and some other countries of the European Union, to which the former colonies of Great Britain have been added. There are special, but not yet close, relations between the countries of the European Union and the 79 countries of Africa, the Caribbean and the Pacific, many of which are African countries. These 45 years of relations will be celebrated in 2020 and in the same year we will renew the Cotonou Agreement, which was signed on 23 June 2000. This Cotonou framework is the cornerstone of cooperation and dialogue on political, economic, trade and development assistance between Europe and the ACP countries. This 2020 deadline, with the beginning of negotiations in a few weeks, in the spring of 2018, seemed interesting to me in order to provide our government with a series of proposals. The aim is to conclude a new, ambitious, socio-economic development partnership for 20 years and to reaffirm our strong economic ties with the ACP countries. I welcome the interest of our Committee on External Relations in this subject and thank President Van der Maelen and the two co-rapporteurs, Gwenaëlle Grovonius and Georges Dallemagne, for their investment. I know that our Minister for Cooperation is also attentive to this negotiation and that Belgian officials hold positions of great responsibility for carrying out these negotiations. Mr President, first of all, we must take stock of this Cotonou Agreement in order to improve its content. This was intended to remedy a political aspect by strengthening cross-compliance objectives. The provision of European Development Fund funding has been linked to good governance and respect for the rule of law and fundamental rights. The diversification of local economies should foster a policy of supporting entrepreneurship and investment with the ultimate aim of integrating them into the global economy. The third axis sought to foster dialogue between the State and civil society in order to be a factor for political stability – this is one of Africa's major problems – without yet offering guarantees for minority rights such as the treatment of homosexual rights in some countries, since in many African countries, unfortunately, the mere fact of being homosexual is equivalent to the death penalty. The partnership has produced common positions in international forums such as the Paris Climate Agreement. The European Union is the second largest trading partner of the ACP countries behind the United States. The commercial weight of the area has grown despite the effects of the 2008 economic crisis. From 2000 to 2008, access to the European market was achieved through non-reciprocal national preference, which constitutes a derogation from WTO rules. For the following decade, the Free Trade Agreements were signed under Economic Partnership Agreements (EPAs), which proved particularly difficult to negotiate as they opened up more ACP markets to European exports with safeguard clauses. The comparative advantage - I hope that Ecolo is interested in the issue - granted to the ACP countries has gradually eroded. The ACPs have lost market shares on the European market to their competitors in Asia or Latin America. However, these EPAs are slow to be signed and implemented. An assessment and adaptation of these will have to be carried out. There is an economic imbalance between the ACP countries. Indeed, the agreements involve least developed countries, as development is slow to bear fruit for the good of all. On the other hand, it is becoming difficult to justify the continuation of traditional development cooperation in middle-income countries, the number of which fortunately continues to grow within the ACP group. Some of them even now have a higher GDP per capita than some EU Member States such as Bulgaria and Romania. South-south relations are characterized by their too great weakness. For the time being, North Africa – for political reasons – is not part of the ACP. Political dialogue must therefore become more interactive. So far, it has been incomplete and has been a mixed success. Ladies and gentlemen, in view of this fact, which includes positive aspects, but also – alas! – many disappointments, it is necessary to draw ambitious and attractive paths for this Union. We must therefore dare to open a European Union-ACP negotiation with a view to achieving a renewed partnership for the next 20 years, taking into account developments in development cooperation, trade relations, the successes and difficulties of each other, the Paris Agreements and the UN Sustainable Development Goals. First of all, it is important to take into account the 2030 Agenda, the new modes of governance and the dynamics of enhanced regionalisation. Secondly, there is a need to ensure greater diversity in the production and export of ACP countries, which are still too dependent on their agricultural or even mining sectors – where, unfortunately, the Chinese have taken a "somewhat special" place. In addition, we must integrate the strong ideas of the future European development policy, such as the association of classical development aid with other private resources or the modulation of partnerships. In addition, we must act within the framework of the 2030 Sustainable Development Agenda, which was adopted at the UN in September 2015. Similarly, European funds and national funds must be raised under increased control of the European Parliament. As such, let us be clear: these funds will have to be substantially increased; otherwise, we will not be able to do so. We must take into account, as I have already mentioned, the differentiated development of the ACP countries, despite their reluctance, and help to strengthen the construction of regional organisations. A common framework will need to be established defining the common values, principles, essential elements and interests that underpin cooperation between the parties, and then three regional pillars, each with specific partnership priorities and programmes, since the Caribbean, Africa and the Pacific cannot be assimilated. There will also need to be a component on the management of migration flows, although I know that this is a touchy subject. I am thinking in particular of intra-European migration movements as positive opportunities and not necessarily as threatening fantasies. Efforts should be made to develop the private sector and promote foreign direct investment. In resource-rich ACP countries, the main challenge is not to obtain more aid, but rather better governance and a more equitable distribution of national resources. This requires the strengthening of the state – which is important to say – in order to ensure fair and just functions, the redistribution of wealth and social protection. Economic growth must be redistributed and have a positive impact on the poverty rate. Finally, we have tabled an amendment to ensure that the partnership is legally binding with consultation procedures, but also with sanctions for violations of human rights, democratic principles and the rule of law in particular. This legal force would ensure predictability, transparency and mutual accountability. The ACP countries are also a priori in favour of this. Ladies and gentlemen, ladies and gentlemen, I have taken the initiative of this resolution so that the majority and the opposition can provide the government and, more specifically, the Minister for Development Cooperation, with a number of ideas to prepare for this negotiation. I am pleased to see the political union around which amendments by the majority and the opposition could be adopted in committee. And I hope that it will be today in plenary by as broad a vote as possible. There is a common strategic destiny between the European Union and the ACP countries. Focusing on a single pillar, economics, at the expense of politics would be a mistake. The second is necessary for the success of the first. Focusing on migration issues would pollute this negotiation. These issues are important but not exclusive. Both the development and political and economic dimensions must be taken into account within each regional pillar. The relationship between the European Union and the ACP countries must go far beyond a relationship between donors and recipients. It therefore seems increasingly clear that the negotiation of a new agreement after 2020 will not be a mere formality. The fundamental changes that have taken place in the European Union and in the ACP Group make it necessary for this cooperation to be thoroughly reviewed, while guaranteeing the various partner countries and their citizens an agreement better adapted to the current global reality. A simple adaptation of Cotonou does not seem to be the preferred option in a changing world. Louis Michel, Chairman of the Delegation of the ACP-EU Joint Parliamentary Assembly, was pleased to come and share his analysis and experience at a hearing. He told us that post-Cotonou will be a political and strategic challenge for both the European Union and the ACP countries. This is the challenge ahead of you. Ministers, I hope that this parliamentary contribution will help you to defend a high ambition in these negotiations.
ParlaMint-BE_2017-11-23-54-plenair-ip199x.u7	Mr. Flahaux, your voice was hoarse. We admire your courage!
ParlaMint-BE_2017-11-23-54-plenair-ip199x.u8	Mr President, I think a word of thanks to the colleagues from MR, who have taken the initiative to put this important issue on the agenda, is more than deserved. I would also like to thank those Members who took part in the debate in committee. As has already been said, the debate was very inclusive, amendments by both majority and opposition were dealt with and accepted. Our group will adopt this motion for a resolution, even though we would have liked to see greater importance attached to European support for regional integration between ACP countries and for a more critical text on how the European Union organises trade with those countries. We have not brought in the two amendments in this area, but for the rest all colleagues have shown sufficient willingness to go along with proposals, including ours. That is why our group will support the motion for a resolution.
ParlaMint-BE_2017-11-23-54-plenair-ip199x.u9	Is anyone else asking for the floor? Is anyone still asking for the floor? The meeting's over. The discussion is closed.
ParlaMint-BE_2017-11-23-54-plenair-ip199x.u10	The vote on the proposal will take place later. The vote on the proposal will take place at a later stage.
ParlaMint-BE_2017-11-23-54-plenair-ip199x.u11	The general discussion is open. The general discussion is open.
