ParlaMint-BE_2017-06-29-54-plenair-ip177x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2017-06-29-54-plenair-ip177x.u2	Mr Prime Minister, on 26 January and 15 May you made a passionate plea in the hemisphere to renew politics together with a majority and opposition, to work together on a more virtuous policy. At that time, our Group, Ecolo-Green, was very assertive and open to that call. However, I have to note that this call is not fully accepted for the time being. This week, in the Working Party on Political Renewal, we were faced with a text by the majority, unfortunately not yet negotiated with all the groups in the hemisphere. That is not the cooperation between the majority and the opposition that we absolutely need at the moment. Fortunately, in the meantime, we will have the opportunity to work on this together, ladies and gentlemen. I am truly very satisfied with that. I want to go even further. My group welcomes a number of things that are on the table today, a number of breakthroughs that are being made. Politicians who claim that there is nothing on the table today are not people who want to renew politics but who want to break down politics. It is, for example, a very good thing, ladies and gentlemen, that there should be a system whereby we will know all the private mandates and allowances of politicians. That is a solution to an issue such as that of Yvan Mayeur, things that we should have known and that really cannot and should not have happened. Prime Minister, it can and must be much more. There are still a number of breakthroughs within reach, breakthroughs for greater transparency and confidence in politics, breakthroughs to respond to the call you made in January and May and to show a first set of important reforms before the summer. I won't bother you with all the things that are still on the table, but with one where you have to help us out. It has already been agreed today that Members of Parliament will be transparent about the contacts they have. In principle, there will be a transparency register in Parliament. That is a good thing. That question has also been asked to the government. It would be logical if the government were to enter into such a story and that not only we, but also Cabinets and Ministers would be transparent in that respect. My only question today is whether you want to commit yourself to this and in that way want to be the father of a political agreement on more cleanliness and transparency in Belgian politics. I hope so. You are the youngest Prime Minister in the history of this country, and these are moments where you can show it.
ParlaMint-BE_2017-06-29-54-plenair-ip177x.u3	Prime Minister, a few months ago, when asked by my colleagues about your government's willingness to reform governance, you said that the government had to go beyond the majority/opposition divides because the citizen expected a clear and precise answer on these bad examples. The Political Renewal Working Group has completed its work since the day before yesterday. We must note the lack of consensus on essential points for political renewal, for a profound change in the behaviour of certain agents, all parties. That is not how we will give a clear and positive signal to our fellow citizens. We have gone astray in the House, in its functioning, in its rules, when these are not really the real problems of the population. Even here, we have very few agreements despite the simplicity of the proposals. Since Publifin, it doesn't stop! The climax of opacity in management has been reached at Samusocial: to grant disproportionate treatment on the account of the least favoured of our society is of an unqualified lowness! My group took an active part in this work with the firm conviction that, together, we had learned the lessons and that we really wanted a change. But, obviously, this is not the case. When these scandals emerged, we all screamed with wolves. A few days later, while some of these files are still the subject of judicial investigation or information, the emolument has fallen back and blown it out as well. Simple proposals such as the referendum, the decumulation, the political career have found no consensus, nor have our proposal to allow small parties to participate with a consultative voice in the Conference of Presidents. This has been swept away with one back of the hand, to believe that one Member is not the same as another Member. Anyway, the mountain will have given birth to a mouse! My question is simple, Prime Minister: what concrete measures, legislative or otherwise, do you think you are taking to fill this lack of consensus and within what time frame?
ParlaMint-BE_2017-06-29-54-plenair-ip177x.u4	Prime Minister, you are a talented ping-pong player. Every time we asked questions about the political renewal in the government, you very much referred to the parliamentary working group responsible for political renewal. You said that the government would support Parliament's efforts. What, however, have we had to establish in this working group responsible for political renewal? All the proposals made there to bring the political renewal to the government were blocked, mainly by the MR, by your party. Did that happen on your order, Mr. Prime Minister? There will be a lobby register for Members of Parliament, which is a very good thing. However, it is not going to happen for the government. Have we forgotten the bill of surrender and Kazakhgate? There was also a simple question of getting the notifications from the Council of Ministers within 48 hours, but it does not seem to be possible. Strange, but at the Flemish level, such matters can succeed. There was also a question of abolishing the staff of former ministers. You do not want to know about abolition, but you may want to carry out a reform, which is, at least, a good step. We note, however, that there are a lot of measures for Members of Parliament, including transparency. There's a consensus on that. That is very good, but there are very few proposals for the government. The decumulation is not coming, which is very unfortunate. We do not want phantom MEPs here who only come to the button on Thursday. We really don't need them. A combination of the mayorship of a large city like Bergen or Antwerp and MP does not work. The party funding also disappeared very quickly and was tucked away in the Working Party on Political Parties, which meets with closed doors. The party apparachiks can decide for themselves what everything looks like. That 70 million euros won't stand the daylight. Prime Minister, you still have time. There is another possibility to adapt recommendations. Do you intend to make any efforts with your government in the coming days? The Members of Parliament have certainly made an effort in the working group, and I would like to see the government's efforts now.
ParlaMint-BE_2017-06-29-54-plenair-ip177x.u5	Mr President, ladies and gentlemen, we have had the opportunity on several occasions in plenary to address these important issues. Members of Parliament have worked intensively in recent weeks in the working group that has been set up, and the first decisions were announced last week. There is no doubt about the first important point: we need to work harder and better to gain the confidence of our fellow citizens. Everyone, both opposition and majority, is aware that it is necessary and crucial to make clear decisions and send a clear signal to strengthen that confidence of our fellow citizens in the democratic institutions. Secondly, I do have some experience with parliamentary discussions and therefore I know that it is not obvious to achieve unanimity in Parliament, even on ethical issues. This is a result of democracy, because there are different opinions. A few months ago, on behalf of the government, I launched a call for strong cooperation between majority and opposition. Mr Calvo, you have acknowledged that this cooperation between the majority and the opposition has taken place, so much so that, on a large number of subjects, significant progress has been made in the decisions which Parliament has announced in the working group. A few months ago, I believe that it would not have been possible to obtain a very large majority for greater transparency on public and private mandates, including on the issue of remuneration. A few months ago, it would have been difficult to gather a majority to drastically strengthen the Court of Auditors' control over the exercise and responsibilities in the framework of public mandates. The third important point is a clear limitation, 150 % for wages, without exception. That too is a clear signal. I would add that we are not now in a situation without rules. There are rules for MPs and government members. A great deal of rules exist and they must be respected, enforced, adapted and strengthened. I feel frustration and respect for your personal frustration, but in a democratic debate it is necessary to convince a majority. I am pleased that political will has been shown, allowing progress to be made. I insist on my point that the government wants to cooperate with Parliament. We have also taken initiatives in the government. I have, of course, recalled all the rules for members of the government and employees of cabinets, in order to prevent conflicts of interest. That goes without saying. These rules are recalled and everyone's responsibility is engaged. We will continue to look for ways to improve the situation. Without wanting to answer for too long, but to be precise, I come to one final point, in particular a lobby register. I would like to make that clear, even with the necessary nuance. I am in favour of transparency. I am in favour of combating conflicts of interest for Members of Parliament and a fortiori for members of the government; that is obvious. In this context, there are constraints that must be taken into account if we are to act intelligently and effectively. I will give some information on this subject. The first is the fact that ministerial offices are faced with numerous requests for contacts from citizens and associations who want to raise awareness of one or the other topic. The volume of these contacts is one of the objective elements of the difficulty. We are ready to discuss with you how we can move forward on this. Secondly, today there is no legal definition or regulatory definition of the interest group or the type of contacts that should give rise to communication or information. We must therefore work on this topic. As I wrote to the President of the Commission, who asked me about the subject, I would like to tell you that examples can be drawn from other countries or from the European Parliament to measure the progress that can be made in this area. I shall give some concrete examples, based on my experience in the last two years. I have had discreet meetings with Audi's CEOs with a view to investing in Audi Brussels. If these meetings had not been discreet, I am sure that it would not have been possible to convince Audi's CEOs to invest in Brussels. This is the same reasoning for AB InBev. At the time of the merger, as Prime Minister, I quietly met with the company's officials as part of the decision to be taken regarding the headquarters of AB InBev in Belgium. I am not sure that a decision could have been made if this conversation had been the subject of numerous communications. Last example. In the context of Brexit, many companies are reluctant to integrate the internal market, perhaps in Belgium. I also have contacts with insurance companies, as do the Minister of Finance. I think we need to take into account a concern for efficiency in relation to the notion of transparency. In one word, we remain determined and hope that everyone, majority and opposition, will be able to work together with common sense and a clear vision of the future for greater progress in that perspective.
ParlaMint-BE_2017-06-29-54-plenair-ip177x.u6	Thank you, Prime Minister. First of all, I want to reassure you. Our message here that there are important breakthroughs, but that it can and must be more, is not an expression of personal frustration. After all that has happened, after the Telenet affair, Kazachgate and the Samusocial file, it is a broad call in society to push ahead, to reform firmly and to do everything within reach. That's one. Secondly, I'm gonna end up positive. You are saying, and this is a breakthrough, which you will have to pay in the next few days, that you will still be open to a system of lobbying at government level, which must of course be workable. That, Mr President, is hopefully one of the adjustments that we can negotiate with each other between now and 12 July, so that we can leave on holiday with a clear message, which everyone has understood, that politics will be done in a different way.
ParlaMint-BE_2017-06-29-54-plenair-ip177x.u7	Mr President, I thank the Prime Minister for his answer. It's nice to give back trust to the citizen, but we need action or it won't work! I do not think that self-satisfaction will restore that confidence to the citizens. I would like to quote an author whom I very much appreciate, Giuseppe di Lampedusa, when he makes his main character say in Le Guépard: "Does everything change so that nothing changes?" Perhaps this is the fate of the public thing? Personally, I would have wanted it to be the opposite!
ParlaMint-BE_2017-06-29-54-plenair-ip177x.u8	Thank you very much, Prime Minister, for your reply. It is up to us to regain the trust of the citizen. We can only do this by taking drastic steps forward in the area of transparency. That is what we have done in committee, in the working group. A number of recommendations could go much further for us. On 12 July, we will adopt or not adopt the final recommendations. Prime Minister, I hope that they will be amended, amended by the government, which would nevertheless accept a lobby register. It may not be the lobby register that we have in mind, but a lobby register that you think is workable for your government. We look forward to that. After all, we cannot afford a second Kazachgate. We do not want any more laws being drawn up entirely by lobbyists and parliamentarians being pushed down the throat. Finally, it is regrettable that the system of cumulation is not in place. Maybe you can bring your coalition partners to that after all.
ParlaMint-BE_2017-06-29-54-plenair-ip177x.u9	Mr. President, Prime Minister, last Tuesday, a new cyberattack has affected most of the world's countries. Some have been seriously affected, such as Ukraine, as Kiev has seen its subway, airport and banks paralyzed. The Chernobyl site was also reached. Our country has been hit. It was said that, in the end, we had been relatively little affected, as if we were accustomed to massive attacks. I remember the attack on Belgacom four years ago, in 2013, when we talked about a major attack. Today, five companies have been affected and it is estimated that we are doing well. And probably when compared to other countries, that is the case. Prime Minister, what is the perimeter of this attack? Have other companies been affected? Why are these companies? Were they particularly targeted or were they more fragile, more open to attack? What was the response of the Cybersecurity Centre? You told us that today there is a plan – I think the government has adopted it since April – that foresees and envisages three levels of attack. What was our country's level of attack? What was the response of the Cybersecurity Centre? What has been the CERT's response to the affected companies and others? You recently told me in committee that Belgium was not left with its arms. Nevertheless, should we not speed up a series of measures, including the implementation of this watch 24 hours a day, 7 days a week, or the consolidation of the Federal Computer Crime Unit (FCCU), since I hear voices saying that there is probably a mechanism that should be consolidated? I also hear that the European Commission is now announcing new measures to be able to connect international centres. Will Belgium benefit from these European measures? Finally, I also hear NATO Secretary-General Jens Stoltenberg predicting that in the event of a massive attack, Article 5 of the NATO Treaty could be activated. Do you agree with this view? Under what terms and in what cases could this article be activated?
ParlaMint-BE_2017-06-29-54-plenair-ip177x.u10	Mr President, Prime Minister, we are talking about June 27, but before that, there was May 12. On 12 May, the international community faced an unprecedented cyberattack. They are affected not only by private companies but also by computer services that manage sensitive policies such as, for example, public health policy. On 27 June, we saw the reissue of these attacks. The example of the paralysis of the European network of an air transport undertaking is obviously illustrative of the danger involved. The G7 is seized of our European Council on 19 June. Prime Minister, we know that many years ago we had been talking about providing our public services with a platform specifically dedicated to cybersecurity. The Federal Cyber Emergency Team (CERT) was created in 2009. On the other hand, 2015 was an even more important year since it saw the establishment of the Centre for Cybersecurity Belgium (CCB). However, the question of the vulnerability of our computer systems, whether private or public, is raised. I would therefore like to ask you on a few points. Has a recent threat assessment been carried out by the CWB in collaboration with our European partners? What collaboration is currently in place at this stage between the CWB, Digital Agenda services and our specialized federal police services? Have there been any cooperation with private companies? I am thinking in particular of Microsoft. Finally, can your government take further steps to protect our businesses, especially SMEs that often do not have immediate defence capabilities in the face of such attacks?
ParlaMint-BE_2017-06-29-54-plenair-ip177x.u11	Mr President, Prime Minister, ladies and gentlemen, the question that I am asking was tabled on 17 June, after I asked you about the national cybersecurity plan. I wanted to know what was happening to our defence capabilities in a context where Belgium and dozens of other countries had been affected by a virus in May. Unfortunately, two days ago, new cyber attacks had to be reported. Five Belgian companies would be affected while the main targets appear to be in Ukraine and Russia. The questions I intended to ask you then, with reference to WannaCry, remain valid today. Prime Minister, what initiatives have been taken by the authorities to prevent and curb such attacks? What is the financial harm suffered by companies? Could it have been estimated? Are judicial investigations and, possibly, intelligence services under way to identify the perpetrators of these attacks? Beyond business, are there any risks to the public? Are citizens at risk of having their computer equipment infected? How to detect and respond to infections? Today, computing is everywhere and we use it in all our daily actions. This goes from social contacts, for example with Facebook, to tax returns, to numerous contacts with the administration, hence my concern. Is a campaign directed towards the general public, towards the population? Moreover, in the press this morning, a specialist from the Catholic University of Leuven pointed out that anyone could afford a computer attack if they put the price on it. In concrete terms, once again, what measures are being taken to identify and combat the sponsors of such attacks?
