ParlaMint-BE_2017-05-11-54-plenair-ip168x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2017-05-11-54-plenair-ip168x.u2	Mr. Chair, Prime Minister, there have already been seven sessions that the Political Renewal Group is seeking to establish lines of strength for the moralization of public life. We must note that in other parts of the country, in the regions, in particular Walloon and Brussels, there is at least the beginning of reforms. Acts are taken by both governments and parliaments. Curiously, very curiously, while at the federal level, a leadership role should be taken, nothing like that! First of all, I welcome the contributions of the representatives of the various parties who want and wish to implement reforms in depth. The reforms deal with key issues: the status of the representative, the transparency of his remuneration, the prohibition of cumulations, conflicts of interest, which should be dealt with quite spontaneously, if only by reference to good practice, whether abroad or at European level. Quite curiously, we have a committee chairman who regularly finds that it is enough for a party to disagree – often his own – to say that, therefore, it does not go any further. This is not an acceptable method because it is not acceptable for the federal parliament, by the will of a party, to be held in check in its ability to set an example. So of two things one: or the majority finds the ways of understanding, because obviously it is a lack of confidence in the parties of the majority, or then you take over, Prime Minister, and you decide to convene the presidents or party representatives to carry out an ambitious reform of public life. However, after the Dutroux case, there was a Prime Minister who launched the reform of the justice system and the police by bringing together all the democratic parties around the table. No one could come to these negotiations without having the will to succeed. The circumstances would be exactly the same today. The will to succeed animates the opposition parties. It is deplorable that, in the end, a majority party is preventing progress. Are you finally going to set the tone for us to succeed in this negotiation?
ParlaMint-BE_2017-05-11-54-plenair-ip168x.u3	Prime Minister, we must be aware of the scale of the crisis of confidence that citizens express in the political world. You personally supported the establishment of the working group; you said so in this forum. You had even made a commitment not to work on it in a majority-opposition logic. Today, I'm worried. According to the timetable assigned to it by the Conference of Presidents, this working group has six or seven weeks left to succeed. I must note that there is no great progress on important points. Of course, on details, we will make an electronic declaration. This will simplify the audit by the Court of Auditors, agreed. On the fundamental points on which the citizens expect us: full decumulation, the question of capping remuneration, the question of transparency, etc., even this was not possible last Tuesday. In committee, you have expressed your support for the introduction of the European system as the Greens call for for Belgium. Even that, within the working group, is not possible. I come back to you today hoping that you will be able to send two signals, make two commitments. Firstly, we maintain the timetable and you are the partner, the pilot who, within your majority, facilitates real progress, not on details, on central points on which the citizens expect us by the end of June. That's the first commitment. The second commitment I am asking you is that we step out of this majority-opposition logic and move forward with a coalition of those who want to modernise the institutions.
ParlaMint-BE_2017-05-11-54-plenair-ip168x.u4	Prime Minister, whatever some of my colleagues say, the working group is working. It meets weekly and gathers results. My colleagues have cited a few examples. I will do the same: convergences in principle on the transparency of mandates and remuneration, the strengthening of the powers of the Court of Auditors, the register of lobbies, the presence of parliamentarians in committee, etc. In a unique configuration, in which all the political formations of this Parliament are equally involved, the chairman of our working group is endeavouring to organize our work with the necessary method and neutrality. Gathering all points of view - and there are many - is not always the easiest thing, each having its own sensitivity, but above all the desire to express it. I will not insult the other committee chairmen, whether they are from the majority or the opposition, who know how difficult this work is. We are talking here about the future of the functioning of our democracy. Yes, we have to move seriously. Yes, we have to move quickly. But it is not by attacking the chairman and the working group and going out to the press from the slightest divergence that this will promote the atmosphere within this working group or foster convergence. To do this is to sow the seeds of dissension. Mr. Maingain, Mr. Nollet, are you really thinking of moving things forward like this? By doing this, you certainly do not promote political renewal, but your personal promotion. Prime Minister, I come to my question. That has been said, you have called on Parliament to move forward on political renewal. At the federal level, we have heard and are working on this message. We hope that this will also be the case at the level of the federated entities, and in particular that the Walloon Region will do more than a facade renovation following the Publifin scandal. As far as the federal government is concerned, we are moving forward with ambition. Prime Minister, how do you envisage this question?
ParlaMint-BE_2017-05-11-54-plenair-ip168x.u5	Mr President, ladies and gentlemen, first of all I would like to join those who have expressed that we must have our eyes wide open and clearly measure that certain situations, in Belgium and in other countries, sometimes neighbouring countries, have shaken the confidence of citizens in democratic institutions. Responsible for both the majority and the opposition, our duty is to work, to take measures at all times, so that the democratic model is as virtuous as possible and can generate confidence. Our duty is to work continuously to achieve this balance; to fight conflicts of interest, to work for greater transparency; and at the same time - it is a balance to be made - to avoid widespread suspicion and voyeurism. This requires courage and responsibility. I am pleased that Parliament has decided to set up a specific committee dedicated to political renewal, as I was in favour. Two specific questions were asked to me. Mr Nollet, I am responding precisely to that. Yes, I wish the calendar was kept. I hope that decisions can be taken in the coming weeks. It would be a strong signal if, within a few months of intense parliamentary work, commitments and decisions could be implemented. Secondly, I would like this work to go beyond the majority/opposition divide. That's my wish. I am speaking to both the majority and the opposition in this rostrum. This implies that everyone is making efforts. If the opposition's reasoning is to consider that when one does not get 100% satisfaction, one disrespects it, then one will not succeed. Similarly, the majority must show its openness to hear the opposition's suggestions and proposals. We are at half the distance if I take into account the programme that had been envisaged. I hope that majority and opposition will have the ability to work together on as many points as possible, even if not on all. This is the logic of the democratic debate: one can share the objective but have different views on ways, modalities and concrete measures. Work is being done. I know that in the parliamentary committee, we are looking at what is happening abroad, on certain subjects, to feed parliamentary work. I hope that everyone will show courage and responsibility so that we can find each other and give a signal that meets the legitimate expectations of our fellow citizens and the democratic debate.
ParlaMint-BE_2017-05-11-54-plenair-ip168x.u6	Prime Minister, your wishes are divided, but the reality is not that. What did we find at the last meeting of the working group? That a rule as basic as enforcing the limitation of the amount of remuneration to one and a half times the salary of a parliamentarian, which is still a reasonable and fair standard, could not even be unanimous in the working group. The N-VA strongly opposed this, because it did not want the special functions of parliamentary assemblies to be covered by this limitation. Read the press, she understands! To hear some, there would only be us who would not understand. The truth is the fact that even this rule was not accepted by a party of deplorable conservatism. Mr Calomne, I see that whenever the N-VA is called into question, it must not even defend itself. There's always a service RM to get to the stand! I must say that in the submissive genre, you are! Since you want us to put order...
ParlaMint-BE_2017-05-11-54-plenair-ip168x.u7	[[...]] [[Protests]]
ParlaMint-BE_2017-05-11-54-plenair-ip168x.u8	Yes, Mr. Miller!
ParlaMint-BE_2017-05-11-54-plenair-ip168x.u9	May I ask you to conclude, Mr. Maingain?
ParlaMint-BE_2017-05-11-54-plenair-ip168x.u10	Since you want order, Mr. Calomne, yes, we need order in Wallonia! Having said that, I found that the MR was just as responsible for some scandals as other parties in Wallonia. I won't forget it!
ParlaMint-BE_2017-05-11-54-plenair-ip168x.u11	Prime Minister, I take note of your repeated commitments regarding the timetable and methodology. If we have invested in this working group, which we have asked for, it is of course because we are aware that our thirty-eight proposals would not be accepted as they are. We are lucid in this regard. However, with regard to the essential points on which we are all – all parties – expected by the citizens, I regret to have to tell you, Mr Calomne: at this stage, there is no real progress in committee. On cumulation, what is your proposal? What about transparency? Yes, Mr. Ducrame, you can inform him. Why is not what is possible in the European Parliament and what the Liberals accept and even defend and implement here?
