ParlaMint-BE_2017-10-11-54-plenair-ip188x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2017-10-11-54-plenair-ip188x.u2	The next item is the debate on the government statement. The next item is the discussion of the Government's statement. Mr Laaouej has the floor.
ParlaMint-BE_2017-10-11-54-plenair-ip188x.u3	Mr President, ladies and gentlemen, Prime Minister, we have listened very carefully to you, as it should be in an assembly like ours. It is difficult, however, not to ask you from the outset whether there is not, between you and the social realities experienced by our fellow citizens, as a prism, a mismatch. You gave us a vision of society from your imagination. And, to put your story as credible, you have skillfully added some modesty accents. You have brought good governance, prosperity, security, growth and jobs to our country. Nothing less. You have aligned a series of figures more enchanting than each other by draping yourself with the sense of objectivity. But this is just a posture, Prime Minister, a posture that is not enough to mask more raw realities. Then let's break the ice! And ask us what is the cost to our public accounts of the measures you have taken. And then, above all, who will finally pay the price? You've shown a lot of satisfaction. But what are you satisfied with, basically? Are you satisfied that Belgium is almost the only European country where purchasing power has not increased in recent years? Are you satisfied with the spread of job insecurity? Do you take any pride, Prime Minister, in seeing that part time, imposed on women, is increasing considerably in our country? Are you happy to see that the price of so many drugs increases for sick people? Do you think, Prime Minister, sometimes of the workers in Caterpillar? That was a year ago. Do you think you have responded to the concerns of teachers, firefighters, medical personnel, railway workers, who will have to work longer? I could thus continue this sad series of examples, examples drawn from reality, from real life. The way our fellow citizens live on a daily basis. Realisms far removed from the figures that you mechanically aligned yesterday in this rostrum. We tell you very simply: we must return to earth. This is where it happens, in real life, far away from the one you told us about. Then, Prime Minister, you gave us a speech on the state of the Union, even though your government is lizarding and showing its disunity, week by week, day by day. You're at the head of a government arena that goes from bisbrouille to bisbrouille. Even as the country expects your government to respond to its difficulties, you spend the clearest of your time dealing with the problems that draw attention to the partners of your laborious coalition. So you spend more time resolving your disagreements than dealing with people's problems. The examples are shoveled. You have exhibited a trophy: a tax on security accounts. As soon as the measure is announced, the Minister of Finance, who is probably not very happy with it, announces that he does not believe it and that it will probably be defeated by the Council of State. Branch-bas de combat in the majority and return to the Council of Ministers for a reshaping. This has earned you in a daily newspaper, which is not known for its outrages, a very evocative editorial where it is referred to as a "government of amateurs". On the pension file, after different bell sounds on the pension of the elderly unemployed and, it was believed, a reminder of your so-called summer agreement, the Open Vld announces the tabling of a bill that Minister Bacquelaine immediately refutes. This cacophony intervenes on the sensitive subject of pensions that become, with you, the instrument of your internal quarrels. Prime Minister, this limits to indecency, let me tell you. The list of your buffaloes could go on. They're on people's backs. The scope of privatizations expands day by day. We know Belfius will be there. Proximus is also in the collimator, as well as SNCB. I wouldn't talk about it if it hadn't come out of the mouth of an N-VA minister. You and your services denied, and then a member of the Open Vld suggested that the subsidiaries could be. Do you realize the signal sent to users and agents of this public service? The SNCB, already in bad shape, becomes hostage to your discords and overbidding. This is totally unacceptable! [[Applause on PS and sp.a benches]] In the same register, the Minister of Defence explains to Parliament that with regard to the replacement of the F-16s, the French offer is rejected. He was led to say the opposite 24 hours later. We're not talking about a detail here. We're talking about a case that weighs billions and will heavily impact our public finances. The editorial was perhaps still very tender when he spoke of a "government of amateurs". We could go on with the florileg. I am also thinking of those Members of the majority who claimed to have an agreement on Panama Papers with the lifting of bank secrecy. It did not take 24 hours for the CD&V and the Open Vld to show their disagreement in view of the greatest number. For public opinion, this is an extra pantsnade, and it is certainly not the last one on this issue. The most serious of all, it is the incartades and matamaursque exits of one of your ministers that no longer needs to be named. It is true that the government follows him as one man on the sulphurous path he has taken and which degrades the image and vocation of our country in its attachment to certain fundamental values. You will one day be an accountant, and you know that, Prime Minister. Fortunately, there were voices on the benches of the majority, some in the liberal ranks, who wanted to remain discreet – I can respect it but I regret it. Others from the Christian Democratic family, on the CD&V benches, expressed their outrage. I want to pay tribute here to the courage of our colleague, Eric Van Rompuy, who has said all his disgust. He may have reminded you that all the legal arguments of the world will never be worth democratic ethics or respect for human dignity, Prime Minister. [[Applause on PS and sp.a benches]] On democratic ethics, a small word on the Catalan issue. A little word, because I know that the issue is complex and that it deserves better than vain political controversy. However, a major event took place yesterday, with the declaration of independence and a call for dialogue. You can see that things are not simple. But, Prime Minister, in the concert of European nations, there is a time when you are asked to take a clear and unambiguous position. At that time, you will have to live up to your function. It is not just the Rajoy government, there is Spain as a whole, a friendly country and a member of the European Union. You will have to say exactly what Belgium's position is because, in the concert of European nations, you represent all of us and you represent the values that we believe in, Prime Minister. As I said, your government is that of the bulldozers. You're wasting a lot of time and you're also the government of social insecurity. Ms Demir explains that you will not live up to your commitment to bring the allowances to the poverty line. Cynicism, impotence or mixture of the two, let's know! Confirm, Prime Minister, that you will not live up to the commitment you made, namely to bring the allowances at least to the level of the poverty line. Should I remind you that it is not only the middle classes that have had to suffer your attacks on their income or social protection? The most fragile also pay heavily for the effects of your policy. Beneficiaries have had to suffer, like workers, your index jump, your tax increases – the one on electricity – or the increase in the cost of health care or certain medicines. I would like to say to Mr Ducrame, who has slightly apostrophe me in the media, that of course we can act on the revalorisations that have taken place, in particular on the income of social integration – he is not here but you will pass on the message to him. I will be objective and of good count: among the revalorisations, there were also indexations – it would no longer be lacking that you did not respect them! – and, as in the past, part of the envelope related to well-being. But let's be lucid! Mr. Ducrame is going to be that sailor who is scrambling a boat while others are filling it with water. Mr. Ducrame leads the boat of social integration while you fill it with precariousness. Be careful not to make Mr. Ducrame a "sparadrap minister" of social integration, because that is also the reality of your government: a government that is precautioning at arm's length. On the other hand, reductions in social contributions will deprive social security by adding €8 billion over the legislature. Do not lose sight of the fact that, by the index jump, you have punctured 2.5 billion wages a year, or 12.5 billion in total over the legislature. This makes 20 billion accumulated over the entire legislature, taken directly into the hands of workers or indirectly through social security. We understand that the FEB gives you a good newsletter. When you definance social security at this point, you are undermining the standard of living of our fellow citizens and workers in particular. You take the risk, which you visibly assume, of strengthening the precarization of our social fabric. Basically, what you're doing is a transfer of social security and wages to shareholders. It's a formula I used this morning in the media. I'll take care of it. When we look at the figures and see the increase in the profits of BEL 20 companies – I only count those – this is more than 13% in a year, while Belgium is the only country in Europe – sad reality – where we see stagnation in the purchasing power of workers, with wages rising by only 0.3%. You empty the social security funds and you are surprised that you cannot absorb or, at the very least, alleviate poverty. Prime Minister, it's not just the shareholders that matter. There are also workers who make our country run on a daily basis with their labour force. They too have the right to be rewarded by a fair sharing of the wealth produced. Having imposed an index jump on them eventually proved to be as damaging to the economy as it was unfair to them. We will never stop telling you, Prime Minister. The index jump, I said, lost 2% of salary. This is a permanent and cumulative loss of 400 euros per year on average, or 25 000 euros over a career. The European Commission figures show that while wages in Europe increased by 0.7% in 2017, they increased by only 0.1% in Belgium. Indeed, we see the widening of wage inequalities for Belgian workers. You repeat once again your mantra: reduce wage differentials to have extra jobs. In short, impoverishing workers to create jobs. That is, in short, your policy. But in addition to your anti-salarial policy, there is a more widespread degradation of purchasing power. I come to your famous formula: "We have allocated workers a thirteenth month." Show me the worker who will come and explain to us that he received a thirteenth month. For what you never say, Prime Minister, is that in front of your income tax cuts – which exist, not for everyone, for only a few of the workers – there is an index jump; there are increases in consumption taxes; there is an increase in the cost of health care. In a typical situation, compared to the 1,900 euros you post as a trophy, there are sometimes 1,800 euros of taxes, index jumps or increases in health care costs that weigh on the household budget! Should I also point out that several million pensioners and social workers do not benefit from any tax reduction related to your shift tax? And it's even worse! We are not talking enough about this in this Parliament: you have frozen, for four years, the indexing of the tax advantages of pensioners and beneficiaries. Prime Minister, you will also have to be accountable at some point. On the legislature, you have, and I have recalled, carried out a tax baton of more than 3 billion euros in taxes on consumption. It's never before seen! At the same time as you degrade through taxation, by means of wages, you also degrade the labour law, this wall that must exist between employers and workers. You're gonna get them to work overtime, with 45-hour weeks. You tear up the social contract on one of its cardinal points: pensions. Nevertheless, in spite of your pre-election commitments, you are pushing the legal age of retirement to 67 years. In the end, you have to work more to earn less. Do you realize the insecurity in which you place millions of our fellow citizens? Indeed, if there is something that defines the social contract, it is pensions. With the stabbing of a gun, you've come to tear this social contract apart. This is not over since we are being announced new reforms that will further weaken entire parts of the pension system. Prime Minister, you justify your attacks on workers by arguing that this is the only way to create jobs. That's not true! I invite you to read the reports of the National Bank and the Planning Office. Do I have to remind you that even with weak growth, there is always job creation? To say the opposite is not to know the economics. But the jobs you say you have created are not enough to compensate for the increase in the working-age population. You're talking about linear numbers. I'm talking about the employment rate. The reality is that in Belgium, although there is a very small improvement, the figures remain below those of other European countries. You're talking about an employment rate that goes from 67.2% to 67.5%. I take your figures to better indicate that, compared to a growth of 0.5% in Belgium, the euro area has an employment rate growth of 1%, twice as much. I can even, Mr Prime Minister, take another angle, based on figures from the National Bank or the European Commission. There is also something to make you modest. Indeed, in 2017 in Europe, the number of lower jobs increased by 1.4%, compared with 0.9% in Belgium. That is the reality of your policy. So your recipes don't convince. They only convince you. We are doing less well than elsewhere in Europe. In addition to draining the state funds, you've cut wages. So there is a double loss, both for our economy and for workers. But the sharpest criticism of your policy comes from the University of Ghent. The Commission has assessed the cost to public finances and social security of the jobs you claim to create. According to this university, based on figures from the Bureau du Plan et de la BNB, every job you create, and which you charge to the tax shift, would cost between 102,000 and 146,000 euros! I'm not the one who says it, but the University of Ghent. You said you wanted to be modest. I understand you. There are reasons to be. I therefore encourage you to finally admit that your economic policy is a failure. Professor Peersman, since he is the one in question, concludes in these terms: "The creation of jobs is more due to European economics than to government policy." It seems to me that this lighting should, perhaps, lead you slowly to think. On the subject of employment, Prime Minister, you who claim to be working for the workers, I would like to ask you a very simple question: what have you done in the last year to prevent new tragedies such as Caterpillar from happening again? That is what you should answer, Prime Minister! In view of this system that allows perpetually obsessed groups – and you have levers, especially with the Minister of Finance! – through the distribution of dividends to shareholders, in contempt of workers, after the social dramas we experienced last year, we expected a strong reaction from the government. You even announced it. It wasn't. Yesterday, Prime Minister, you did not have a single word for the former workers of Caterpillar, nor for those of ING, 3M, RTL, Blokker, Bombardier – to name but a few examples. No, you hammered your usual slogan: "Jobs, jobs, jobs." But not a word of empathy or compassion for all the workers trained in the torment of massive restructuring! [[Applause on PS benches]] On the contrary, when we look at your agreement this summer – we'll see what you're going to table in parliament – you've made the choice to facilitate layoffs and further weaken workers. I am sorry to tell you: I see indifference, if not a form of contempt for the world of work. Finally, Prime Minister, let me return to one of your assertions, which I am sure will have received the attention of many of us and which I have no doubt will open up a dispute of numbers. Perhaps this will allow us to get some things straight. I hear you're quoting ONSS about the evolution of job insecurity. However, something surprised me in your formulation. You said that you had created 130,000 jobs – I explained how much that had to be nuanced – by saying that, for the most part, this was a full-time job, the number of which you estimate to be 60,000. You will clarify your thought, but tell us that this last figure is the essential, it seems to me an abuse of language. We went to check the numbers. We have consulted Eurostat, and what have we found? In the period 2014-2016, 70% of all jobs created in Belgium, which you attribute to the tax shift, were part-time – especially women's work. That is the reality of the figures, Prime Minister! And there's worse! It's worse and it's probably the heart of my speech. There's worse. We ask you, Prime Minister, to fight social dumping more effectively. You represent us at European level. There seems to be unanimity to say that more needs to be done. I heard Mr Clarinval talk about it on a television set, which knows – I must say – certain economic realities. But while we are asking you to fight social dumping at European level, what are you doing at national level? You're introducing Belgian social dumping. You extend the area of precarisation of employment with flexi-jobs, with the introduction of acting in the public service, with a tailor-made status for Uber workers and the famous collaborative economy that continues to grow. Flexi-jobs, I said, first the Horeca and, now, the retail trade. You even ask pensioners to work in precarious conditions and we don't know, tomorrow, in what other sector, you're going to expand this precarious way of getting people to work. You are introducing competition in Belgium between workers, between those who have a good job and those who have a poor job to ensure that there is pressure on those who have a full-time job and who work in good conditions because, tomorrow, employers will be able to shop. That is the reality of your policy!
ParlaMint-BE_2017-10-11-54-plenair-ip188x.u4	Mr. Laaouej, Mr. Dewael wishes to interrupt you.
ParlaMint-BE_2017-10-11-54-plenair-ip188x.u5	I'd love to.
ParlaMint-BE_2017-10-11-54-plenair-ip188x.u6	Mr President, I will make my speech in Dutch, the simultaneous translation works. I don't follow. Mr Laaouej hangs up an image and he mentions a figure. He points to the level of activity or effectiveness of our country, which is 67 percent. I shall return to that in my speech. That figure must indeed be higher. He refers to countries of the European Union where that percentage is much higher. I could refer to the Netherlands, Germany or the Scandinavian countries. They arrive at an activity rate of almost 80%. Two cases one. When it is said that these countries are more effective in terms of their effectiveness, we should also look at the measures taken by these countries. On the one hand, Germany, the Netherlands and the Scandinavian countries cannot be put forward as models and, on the other hand, the measures taken in these countries can be condemned. Germany is regularly cited here by the PS. People talk about mini-jobs, the precarious jobs, among other things. Those jobs do count in the calculation of an activity rate. So I don't follow. Mr Laaouej, if you are in favour of the German and Dutch models, then I conclude that the Parti Socialiste has been won today for the measures taken there. However, you are not. You praise the results, but you denounce the politics that is being pursued there. Secondly, you are talking about the pre-carisation of jobs. What the hell is wrong with the fact that people want to work part-time, entirely according to their own choices? What's against a flexi job now? Mr Laaouej, you mentioned interim jobs in the government. Actually, I'm ashamed that it's only now that an interim job in the government becomes possible. What the hell is against that? I was in government negotiations in 2008. At that time, there was already talk of acting in public services. The Walloon Region was already doing so in practice! They didn't want to hear about it, they didn't want to hear about it, they did it a little and tough. In the Walloon Region temporary agency work was applied here and there, but if they wanted to register it in a government agreement, they could not. Interim jobs are not allowed in the government. Can you explain to me what the hell you can have against the fact that someone who doesn't have a job today can end up in the labour market because he has an interim job and may be able to move on to a part-time job and even a full-time one? Can you explain that to me? I don't understand.
ParlaMint-BE_2017-10-11-54-plenair-ip188x.u7	Ladies and gentlemen, I have no problem with interruptions, but I would ask you to limit them to two minutes. I give the floor again to Mr Laaouej.
ParlaMint-BE_2017-10-11-54-plenair-ip188x.u8	Let us be careful: I thank Mr Dewael. His questions are very interesting. It may be recalled that he was asking for group leaders not to be interrupted, but that is no big deal. I'll answer you. I am going from your assertion: everyone has the right to choose a part-time job. When you have a single parent family, when you have to take care of your children's education alone and pay rent; when you don't know how to manage your time and the difficulties you face are insurmountable, do you really think you have a choice? Do you think employers still offer full-time, stable and well-paid jobs? Sometimes people can only take what they're offered. You don't know the realities! You live out of reality! From time to time, visit single-parent workers and families and, in particular, women who are the main victims of your anti-social policy. For the rest, you venture into the public service field. It's a piece of land I know a little bit about. There has always been a regulatory framework for dealing with urgent needs: specific auxiliary tasks, exceptional and temporary needs, all situations where jobs can be used in the very short term. This has always existed. But the Socialist Group is honoured to refuse the introduction of flexi-jobs and acting in the public service. Because we rely on it to deliver quality services to citizens. Tomorrow you're going to ask an ISI inspector, social inspectors, clerks, magistrates, to work on an ad interim basis? Is that your vision of society? When it comes to the functions of authority and the public service, we have no right to envy the precarization at work, today, in the world of wage-earners. On the contrary, we want stable and quality jobs. Your binary logic is a rhetoric I won't fall into. The trap is big: "Look at Germany, the Scandinavian countries: they do much better than we do! You're not consistent." Mr Dewael, do you imagine the brutality with which you treated the workers? The index jump, a punction on the legislature of 12.5 billion on wages! Can you imagine what this means in terms of the overall impoverishment of our workers? Mr Dewael, with the cuts in social security that will result in massive budgetary difficulties - I will come back and that will be my conclusion - you will not get away with it! Do you realize the problems in which you are going to plunge the whole population? If the economic fabric of Germany or other countries is to be compared with ours, let us look at underinvestment in research and development. What has your government done to strengthen the quality of our economic fabric and allow us to gain export shares? Nothing! You signed blank cheques without any consideration. No jobs or investments! It is here today, the failure of your policy! I was just coming to the passage where I explained to you that we had another vision of the economy, but I think I just explained it. So I'm going to be able to slide to the next page. Simply, Prime Minister Dewael, I am not the only one to say this, since the OECD and even the IMF - which I never thought I should ever mention, but everything happens - point out to you that addressing inequalities strengthens the economy. It is the OECD that says so, Mr Dewael! So say once and for all that it is not wages that lead the economy; it is your austerity policy that seriously harms it. A word about public services. I turn to see if Mr. Bellot is with us, but he's not here. He called yesterday for less disruption. It is audible, understandable and respectable on the part of a Minister of Mobility. But we too have requests to make to him. Mr Bellot, are you ready to ask your colleague Bacquelaine to come back to the pension reform that affects public service workers, for example, medical staff (including nurses) and railway workers? They will be hard hit by your reforms, because they will have to work longer. The Prime Minister paid tribute to the medical staff, but can you imagine how insecure he is when he is in a difficult job and is going to have to work longer for a discount pension? In other words, Mr. Bellot, even if you're not here, but the government will send you the message, you're making requests, too. Are you going to rebut the desire of some to precarize the public service? Are you going to conjure up this fiery, anti-public service obsession? And also, stop, Mr. Bellot and others, your provocations. You're definanceing SNCB. You cause as much as possible the insufficiency of the transport service, but you advocate the minimum service. Again, this is not consistent. People feel it as a provocation; this is what public service officials say. Above all, what is most unacceptable is that you polarize the debate when you seek, in the name of a petty politician's policy, to oppose users to agents. There is no need to oppose users to agents. When you're for public services, you think about the users and the agents. Our public services are not a disembodied reality! Behind the public services are men and women who carry them on a daily basis and perform their duties professionally. Since I'm talking about public services, I can't not talk about security. I won't be long. There would be a lot to say and I have excellent colleagues who could talk about it better than I do, I do not disagree. Nevertheless, there is one thing in the news of the last few days that has struck me strongly: the problem of road safety. It's very concrete. One of my colleagues pointed out that in Hainaut, only three teams - I think everyone is sitting well - of two people are responsible for covering the entire territory of Hainaut province during the night to ensure road safety! Can you imagine the risks that people get caught up in, the disarray in which people are placed who have to wait hours before the police arrive, even if only to see an accident? This is your disinvestment in public services! It also affects the police and we expect you, Mr. Minister of the Interior, to finally fill the necessary personnel throughout the territory. This is essential and it is becoming urgent! I think there are a lot of people here who are attached to municipal life, to local authorities. Happily indeed! Today, whenever you can, your budget deficit leads you to transfer the charges to the local authorities: the emergency zones, the police zones, social assistance! The negative impact of your tax reform on local government finances and perhaps tomorrow the reform of the hospital service, we will see. In other words, whenever you find it difficult to meet your budgetary obligations, because you mismanage the public accounts, you refer to the local authorities. It is a way of working that is not worthy of a government that seeks to guarantee federalism, federal loyalty and respect for users! Because behind the communes, there are users waiting for them to be served with quality! The sloppyness of public services does not come from anywhere. This is the opportunity here to ensure a transition to public finances. Here too, we are very far from your early parliamentary commitments. You postpone the fiscal balance after 2020 and you tell us, Prime Minister: "I don't want to slow the recovery of the economy." That's your argument. We understand it because we are not ourselves either for fiscal fetishism. Except that the return to balance in 2018 was part of your government agreement! How did we get there? This has come about because, I repeat, your government has embarked on an expensive policy of blank cheques, reductions in social contributions, unfunded tax reforms. That's what the National Bank and the Plan Office told you right from the start. What you said, "No, there will be back effects." The return effects are not there, Prime Minister, which is why you are postponing your balance. That being said, we are not going to encourage you to pursue a policy of austerity, let it be clear! But at the same time, I would like to draw your attention – and I think you have on these issues, in spite of everything, a sharpness, which perhaps other members of your government do not share – to corporate tax reform. For the past few days, a picture has been circulating in the media, showing how you plan to finance corporate reform. Don't get caught, Prime Minister! We're talking about a five-billion-dollar steering wheel. And when I see the way some people try to convince you that it will be budget neutral, it's all around you, it's smoking! We have to stop the crazy train! When you're told that by 2020, we're going to go look for 2.3 billion on notional interests by removing them, wait! Wait! Notional interests that, if today they are removed, would only earn 400 million, does it mean that there is in the government a magician who already knows what the rate of notional interest will be in 2019? Don't get caught! For after not having financed the tax shift, not financing the reform of the corporate tax, let it be clear, and I am telling you without a doubt, it is clearly leading the country to fiscal ruin! You would be the first to be responsible, and you should be held accountable when the time comes, Prime Minister. We are not against corporate tax reform, as long as it is linked to investment and innovation, provided it is targeted at SMEs! This may already solve the problem of fiscal steering. But there is a very important marker: we do not want a shift bis tax that will ruin the budget and which, by ricochet, again will lead you to confuse social security with a cash drawer. That is precisely what we do not want! I conclude, Mr. President, and thank you for your tolerance... with regard to speaking time. On the subject of public debt, my faith, there would be much to say. You are going to see the European Commission and you are probably going to say to it: "The deficit is not being eliminated. We're letting the deficit go, but we're going to go out of debt." To do this, you obviously have only one solution: resell the assets. You have used a kind of litot or euphemism: "the dynamic management of state assets". No! Privatization, it must be said! Belfius first, Proximus arrives and we even heard about SNCB. It's a leak forward and it's a miscalculation. I do not have time to develop, I may do so later, but I have already explained it to the Minister of Finance. Another point for the Minister of Justice who has just been absent is the reform of legal aid which is disastrous for access to justice. We have concrete figures. It is also the reform of a whole series of areas of justice in proceedings and disinvestment. I do not rely here on the recent example of what is happening at the Registry of the Brussels Court of First Instance, which is completely closed for the filing of the documents. In short, you are making a massive disinvestment in justice and setting up a two-speed justice system. Ladies and gentlemen, yesterday, you tried to make it look like almost everything was going well in our country. The Socialist Group notes that your government is far removed from the realities of the vast majority of the population. Your Government will aggravate the inequalities, preserve the most affluent in our country, without ever taking into account the difficulties of workers, pensioners, the sick and the social beneficiaries. Your entire policy is helping to increase inequalities, to make workers worse, and to clear the state's coffers. You are very far away, Prime Minister, from our idea of shared prosperity and social cohesion, which, obviously, we do not give the same meaning. For this reason, we cannot trust you. [[Applause on PS benches]]
ParlaMint-BE_2017-10-11-54-plenair-ip188x.u9	Colleagues, the head is off, as they say. I have indeed been a bit lenient to the first opposition party, which, according to tradition, is the first to be given the floor. From now on, I suggest that we do as best we can... It is the largest opposition party. I therefore propose that from now on we stick to the agreed speaking time of 20 minutes.
ParlaMint-BE_2017-10-11-54-plenair-ip188x.u10	Mr President, I do not want to give the impression that we are taking away more from the people than is already being said. That is why I would like to return the fountain pen to Mr Laaouej, whom I congratulate, not so much for the content of his speech but for the fact that he spoke here for the first time as group chairman. [[Applause]] I do not mind you giving yourself a little less time, Mr President. As they say, only lawyers with bad records need a lot of words. So I can be much more concise. What is most striking, contrary to the impression given over the last few months, is that this State of the Union demonstrates that this government, fortunately but not, is not going to stop, to the regret of whom it envies. We do indeed have a good project on the table, even in the second half of this legislature. That is a compromise between different parties. I am always surprised that it has been pointed out that this government consists of four different parties. Well, that's right. Nor do we intend to merge. We have our own social and programmatic approach to reality. What the Prime Minister put forward yesterday is not an N-VA declaration but a State of the Union of the government. That is the government that we loyally support within the idea of compromise, which makes sense. The unity of government policy is being demonstrated here. This is the place where laws are passed. This is the place where a policy is supported. The fact that discussions are taking place, that there is an input from political parties and from partners, does not bother me at all within a democratic reality. It is perhaps hard for the opposition to establish that, according to the compromises agreed up to today and until the end of the legislature, we will be working together. For my group, the starting point is always the general interest. Private interests should not serve as a benchmark. However, this happens too often. Especially with a reform government, with a government proposing changes to the status quo, there are always so-called winners and losers. In our view, the revision of privileges is not so much the reduction of business, it is simply the breaking of taboos, which always cost us too much of social progress in the long run. That is a courageous but also the only correct approach to politics. That is why we are calling for value-driven realism. We prefer that to inspired but often hollow rhetoric. Mr Prime Minister, I would like to comment on a number of points that you raised yesterday in the gallery. Firstly, you stated in the international part of your speech that Europe represents a thought and a dream. This is, of course, also the dream of the free expression of citizens and the high good of self-determination. For example, you pointed out that solutions, which are currently at stake, must fit in with the international order between Barcelona and Madrid. For the sake of international order, I would like to refer to the United Nations Charter, which, fortunately, calls the right of self-determination of peoples fundamental and pushes forward. Yesterday, Puigdemont showed a sign of dialogue, which we were unfortunately not allowed to see on the Madrid side. I therefore hope that our government will continue to draw the line of value-driven realism, promoting dialogue and giving room for the free expression of the will of Catalans. You also mentioned the European dream, and you said that it should be closer to the expectations of the citizens. We are also in complete agreement with this statement. In this respect, it has often been missed in the past. Can I, however, put three clamps on it? This is yet another realistic project, which is all the more important, to restore citizens' support and confidence in the European project. That is, firstly, strengthening the internal market because it promotes prosperity. Secondly, guaranteeing a solid basis for the euro coin, which means strict compliance with convergence criteria, so that we have a solid currency. Thirdly, the control and control of external borders, so that the opening up of internal borders remains a viable option in the future. I would like to add, of course, the respect for European diversity. Those are the points on which European citizens are not only awakened today, but which they also see threatened and on which they are threatening to give up their confidence. If, as you said, we want to be in the cockpit of the European idea, then I believe that these four key points should be taken into account. I'd also like to cut the Brexit. You've done the same. You rightly said that our economic interests must be safeguarded. Our group regrets that we have to say goodbye to the British as a member of the European Union, but the decision has been taken and the facts are more important than the Lord Mayor of London, as is sometimes said there. You rightly pointed out that Britain is our fourth trading partner, and that means that these important economic interests, especially for Flanders and therefore for the whole country, should encourage us to help find good solutions, a soft Brexit, to put it this way, and that this great caution should be over ideological sharpening. After all, we do not forget that your beautiful adagium jobs, jobs and jobs will be determined by success or failure. We have no interest in making the British enemies of a country like ours, which borders on the North Sea. The choices to be made within Europe must not only be seen on the basis of the interests of the large Member States, such as Paris and Berlin. Not only do they belong in the cockpit. Europe must be a project of all European nations and must also serve the interests of all European Member States. That's it. That's it. That's it. That's it. That's it. The economic and social objectives of the government are well known, namely to make work more rewarding. We are doing so, the tax shift, the rising purchasing power, especially for lower and middle wages. You have also rightly pointed out that this basic social policy is also in place.
ParlaMint-BE_2017-10-11-54-plenair-ip188x.u11	Mr De Roover, I have listened very carefully to your European discourse. Yesterday I thought I'd see a copy of Emmanuel Macron here. Today I hear something completely different, so there seems to me to be a certain discord. However, I would like to ask you a question, although I know that, as usual, you will, of course, ride around the question very handyly, but I would like to ask you this. Yesterday I heard the Prime Minister on Catalonia say the following: "Spain is facing a serious institutional crisis. The Spanish Constitutional Court invalidated the referendum." This means that the Prime Minister here accepts the role and function of the Spanish Constitutional Court on behalf of all government parties. I got away from that last week. I have made it clear that a court of law must comply with certain standards, that of impartiality and independence. I believe that the Spanish Constitutional Court does not respond to that. What's your vision on that? Do you share the Prime Minister's view, in which he appears to be taking the stand in the case of judgments handed down by an operetta Constitutional Court conducted from Madrid?
