ParlaMint-BE_2017-07-06-54-plenair-ip178x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2017-07-06-54-plenair-ip178x.u2	Mr President, Prime Minister, the news shows us every week that the terrorist threat remains significant in our territory. Fifteen days ago, an attack was foiled at Central Station. These new arrests followed, on the night of Tuesday to Wednesday, brothers Saouti and a man arrested in the north of France. They are charged with belonging to a terrorist group. An important arsenal has been discovered. Disquietingly too, uniforms and a gyrophare were found in the garage they rented. I would like to pay tribute to the quality of Franco-Belgian cooperation, to this netting and to the efficiency of our services. Statements from the Federal Public Prosecutor's Office raised concerns about an imminent terrorist attack. These comments were subsequently nuanced, but there was still a fear of a 22 March scenario. What do we know about these charges? Was there an imminent threat there? What kind was it of? The uniforms discovered give rise to fear of a specific attack on the law enforcement forces or a way of concealing themselves in order to better attack the population. OCAM maintains the level of threat and police forces at a level 2+. Is this not a paradox with regard to what could be a specific threat to our security forces? With regard to the statement by the Federal Prosecutor's Office, I can understand the fears of an imminent attack. This was known in the past when Abdeslam was arrested. At the same time, however, this statement may be a source of concern to the population. Is it not appropriate to frame this statement, possibly to qualify it or to communicate on the specific measures taken by the government to protect the population and prevent it from being attacked?
ParlaMint-BE_2017-07-06-54-plenair-ip178x.u3	Mr President, Prime Minister, I did indeed take note of the searches, resulting in good results. I welcome this and, also on behalf of my group, thank the detectives for their good work and the services for their efforts. However, Prime Minister, this makes us think about a few things. First of all, uniforms were found again. Whether they were real police uniforms, counterfeit uniforms or discarded uniforms, there is no conclusion yet. Maybe you know something about that. Anyway, it can't be that uniforms fall into the hands of people with wrong intentions. And then there's all sorts of things. In the past, I've asked a lot of questions about fake cops with criminal intentions. This concerns the citizens, and that needs to be addressed. In this respect, I refer to the recommendations of the P Committee, which drew attention in several annual reports to the obligation to collect and even destroy police uniforms in incinerators. The second aspect that concerns me is the problem of the weapons to be destroyed. A number of kalashnikovs and riotguns have been found. That's good, but these weapons need to be destroyed. We know the problem and have discussed it on a regular basis. These weapons have to be destroyed, but they don't go as they should. Where will the weapons that have now been found end up after seizure? I fear that they will end up in the basements of some courthouse, but will not be destroyed as it should be. The courthouses have thousands of weapons waiting for destruction, but that can't last. Police and registry services are therefore in difficulty because they do not want to bear these costs. Prime Minister, first of all, are the uniforms found genuine uniforms, fake uniforms or discarded uniforms? How will you deal with this problem? Secondly, what steps will you take with regard to the weapons to be destroyed?
ParlaMint-BE_2017-07-06-54-plenair-ip178x.u4	Mr President, Prime Minister, as we speak, the military coalition against Daesh has been successful. Mosul collapsed, Raqqa is ceding. We can commend the work done and the decisions taken by this government to attack Islamist terrorism also on the ground in Daesh. Unfortunately, the murderous ideology of Islamist terrorists continues to spread and to lead people to radicalize through a process that we are studying very seriously in the committee of inquiry into the attacks, chaired by our colleague Mr Dewael. Yesterday, in the night, following an agreement between the Belgian and French security forces, interventions took place. This happened during the night, so the majority's decision to allow searches 24 hours a day was a good decision. People were arrested, the Saouti brothers. Prime Minister, you have never hidden the fact that it was impossible to guarantee full security, but the work of the intelligence, security and investigative forces every day is to be welcomed in order to dismantle the possible risks of terrorist acts. I think what happened today really goes in that direction. Weapons have been found. Uniforms have been found, and our colleague has just highlighted the concern about finding police equipment and uniforms. We share this concern. Prime Minister, it was suggested that a threat was imminent. It will be recalled that on 22 March there was also a reaction from the terrorists. What is your analysis of the situation? Has the MACO reassessed the level of threat? What are the latest developments?
ParlaMint-BE_2017-07-06-54-plenair-ip178x.u5	Mr President, ladies and gentlemen, I too would like, as Members of Parliament have done, to welcome the extremely committed work of all our security forces, in this case in partnership with the French services, which, in the course of several searches carried out during a joint operation, has enabled us to discover equipment, weapons and thus continue to make progress in this battle against terrorism. It is an important signal that shows the effectiveness and determination of our security forces, but it also shows, after the various serious events in Europe, including Belgium, that we must remain extremely vigilant, extremely alert. It is the responsibility of all actors – the government, of course, with the security services – to remain extremely attentive and determined to act. That's a first point. Secondly, an investigation is under way. I should even say that investigations are under way in the context of the fight against terrorism. You understand that I cannot reveal here the factual details of these ongoing investigations. However, I can tell you that all means are mobilised from the various investigators, the federal prosecutor's office, the security services to continue to make progress in these various investigations. Thirdly, in Belgium there is independence from evaluation of the threat. That evaluation is the responsibility of the OCAD. This is not the first time we have had this discussion in plenary. I think that is a good and pertinent choice and I can tell you that the OCAD has decided not to make a new adjustment to the threat level. That's not a government decision. So, according to the decision of the OCAD, we remain at level 3. Level 3 is not an ordinary level of threat. Unfortunately, we have been living below level 3 in Belgium for a long time. Level 3 means that the threat is possible and likely. With regard to the communication of the public prosecutor, I would like to say very clearly that it was an answer to a question from journalists. What was the answer of the public prosecutor in this context? That is the same answer I have given a few times, namely that there is no zero risk. There's no zero risk. Unfortunately, two weeks ago we saw this again, with a threat that did not materialise, since the attack could be avoided in the heart of Brussels at the Central Station. And in the last few months, everyone has witnessed the attacks in Britain, Germany, France and Belgium a little over a year ago. Finally, two important points. I share the reasoning about the uniforms and the weapons. There is certainly a task and a responsibility for the authorities to work even more actively and harder on this. As far as weapons are concerned, we have taken a number of initiatives. Let me give you a few examples. We have adopted a draft law on the reform of the legislation on arms. In concrete terms, we have also taken an initiative with regard to the loaders. We want to change regulation and put an end to the over-the-counter sale of certain shippers. I should not remind you that we have taken decisions very quickly to strengthen legal means in the fight against arms trafficking. You mentioned the issue of judicial buildings. This is indeed a problem on which we must continue to work. You probably know that weapons that circulate illegally in countries like Belgium and France often come from the Balkans. We must, together with our intelligence services and investigators, be fully mobilized against the arms trafficking of this part of Europe; and we are. In a word, you understand, we are vigilant, we are attentive, we are at the side of the security services, whose work we welcome. I must not remind you that in just over two years, more than 200 convictions for terrorism have been handed down, which shows the intense work that is being done. Over the next few hours, the government will regularly monitor the situation, as we do consistently. At every moment, the OCAM, based on its information, is likely to reassess the level of threat. At all times, together with the Crisis Centre, we are adapting the measures that need to be taken. We're vigilant. We're alert. We're determined. There is no zero risk. The current level 3 is not an ordinary level. We will continue to mobilize to try, as far as possible, to ensure the safety of our citizens.
ParlaMint-BE_2017-07-06-54-plenair-ip178x.u6	Prime Minister, thank you for this explanation. Suspects are apparently still on the run. Weapons have still not been found, as there appears to be no link between the weapons that were discovered and the weapons sought after March 22, 2016. This shows how much we must all remain focused on the fight against terrorism. In this regard, I invite you to implement as soon as possible the recommendations of the Committee of Inquiry into Terrorist Attacks. You said, OCAM is an independent body. That's right, and that's so much better. That must remain the case. Nevertheless, the paradox between the level 2+ applied to the police forces, which seem to be targeted, and the level 3 applied to the population cannot be saved. That is an inquiring element for the parliamentarian that I am. Finally, with regard to the communication from the Public Prosecutor's Office, I believe that a communication which evokes fears of an imminent attack should have been followed by a communication, in particular from the Crisis Centre, to enable it to be contextualised or even nuanced, in order to avoid excessive fears among the population.
ParlaMint-BE_2017-07-06-54-plenair-ip178x.u7	Thank you, Prime Minister, for your reply. I see you're working on the matter. Of course, that makes me happy. I'd still like to give you a few tips. I would urge that the Committee P's recommendations on uniforms be fully implemented. I would also like to urge that more controls should be introduced when purchasing new uniforms. I'd definitely look into this. More specifically with regard to the destruction of weapons, I understand that the recognised arms dealers are willing to help find solutions to the problem. I certainly wouldn't refuse that outstretched hand. The destruction of weapons involves a great deal of expense. Normally the destruction is done at the expense of the sentenced person, but the costs cannot be recovered because they are not included in the list of court fees. Please work, together with the Minister of Justice, on adjusting that list of court fees. This will make the government a lot of money. Finally, Prime Minister, this relates to the status of the Trial Bank. I have put many questions to Minister Peeters, written and oral. There is a lot to change, because that institute is the only company in Belgium to put it so that it is not covered by the tax laws. All companies in Flanders, Wallonia and Brussels pay taxes. The Trial Bank doesn't pay taxes. That statute must be changed in order to ensure fair taxation.
ParlaMint-BE_2017-07-06-54-plenair-ip178x.u8	Prime Minister, thank you for your answer. We have all said it and you have also insisted: it is important to thank the security forces for the work they have done. Mr President, I come back to a point to close my reply. I welcome the operations that took place yesterday and the failure of the attack at the Central Station. Indeed, ladies and gentlemen, we must welcome the work being done by each of the democratic groups in this House to try to find legislative, legal and effective responses, but also to respect the rights of our fellow citizens and of individuals in general. The real response to the threat and terrorist crimes is here that it is organized, thanks to the democracy that is ours.
ParlaMint-BE_2017-07-06-54-plenair-ip178x.u9	Chers collégues, you regrette de devoir interromre les questions orales but I forgot to make a report.
ParlaMint-BE_2017-07-06-54-plenair-ip178x.u10	I have received amendments to the draft law providing for compensation for the staff of the Federal Public Service for Foreign Affairs, Foreign Trade and Development Cooperation and the persons treated as such who are victims of damage caused by exceptional risks abroad, Nos 2498/1 to 3. I have received amendments on the bill to provide compensation for staff of the Federal Public Service, Foreign Affairs, Foreign Trade and Development Cooperation and for persons treated as victims of damage caused by exceptional risks abroad, Nos. 2498/1 to 3. In accordance with the opinion of the Conference of Presidents of 5 July 2017, I propose that the draft law be sent back to the External Relations Committee in order to discuss those amendments. In accordance with the opinion of the Conference of Presidents of 5 July 2017, I propose that the bill be referred to the Committee on External Relations for consideration of these amendments. The draft law will be debated in plenary today after the committee has discussed the amendments. Discussion of the bill will continue in plenary, after consideration of the amendments in committee. Are you sure you don't mind? [[No.]] It is thus decided. No observation? [[No]] That will be the case.
ParlaMint-BE_2017-07-06-54-plenair-ip178x.u11	Mr President, at what time and in what room will the committee be held?
