ParlaMint-BE_2017-01-12-54-plenair-ip152x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2017-01-12-54-plenair-ip152x.u2	We must proceed with the admission and swearing-in of the successor who is eligible to replace Mr Johan Vande Lanotte, who resigned on 10 January 2017. We must accept and take the oath of office of the alternate appointed to replace Mr Johan Vande Lanotte, who resigned on 10 January 2017. The successor who will replace him is Mrs Annick Lambrecht, first successor to the West Flanders constituency. The alternate is Ms. Annick Lambrecht, the first alternate in the electoral district of West Flanders. Mrs Annick Lambrecht's credentials were declared valid at our meeting on 19 June 2014. Mrs. Annick Lambrecht's credentials were validated in our meeting on 19 June 2014. Since the additional examination provided for in Article 235 of the Code of Choice refers exclusively to the maintenance of the eligibility requirements, in the light of the documents obtained, it is a mere formality in the present circumstances. Since the supplementary verification, provided for in article 235 of the Electoral Code, relates only to the preservation of the conditions of eligibility, it appears that this verification, in the light of the documents obtained, has only a character of purely formality. I therefore propose that this Member be admitted. I therefore propose that you proceed to the admission of this member. Are you sure you don't mind? [[No.]] It is thus decided. No observation? [[No]] That will be the case. I recall the words of the oath: "I swear to comply with the Constitution" "Your judge d'observer la Constitution" "Ich schwöre die Verfassung zu befolgen." I recall the terms of the oath: "I swear to observe the Constitution" "Ik zweer de Grondwet na te leven" "Ich schwöre die Verfassung zu befolgen '. I would ask Mrs Annick Lambrecht to take the constitutional oath. I ask Mrs Annick Lambrecht to take the constitutional oath.
ParlaMint-BE_2017-01-12-54-plenair-ip152x.u3	Mrs Annick Lambrecht will be part of the Dutch language group. Mrs Annick Lambrecht will be a member of the Dutch language group.
ParlaMint-BE_2017-01-12-54-plenair-ip152x.u4	Mr President, thank you for your good wishes and congratulations to the newcomer. I just wanted to point out that we are here, with one of the major groups in this House, with a female majority. It's so rare that I wanted to highlight it! [[Applause]]
ParlaMint-BE_2017-01-12-54-plenair-ip152x.u5	Mr President, Mr President, ladies and gentlemen, an agreement between the social partners on wages, on the quality of employment, on pre-pensions, on increases in allowances for pensioners, persons with disabilities or unemployed persons, an agreement on the fight against poverty, I would say it is unexpected. I therefore come directly to my question. Will the government fully support this agreement, as the social partners ask? In any case, this agreement shows that, when we trust social consultation, the business-union dialogue, there are results. Of course, at a time when the wages of the big bosses are increasing, are exploding and corporate dividends are constantly increasing at the expense of employment – as we have seen at Caterpillar – some will say that having just over 1% is little. And those who say this, I understand them; they are right. But I would tell you that at a time when the government continues to weaken the country with your plan to definance social security or your projects on employment flexibility to the detriment of workers' well-being, I believe that all the positive news is good to take and that "one of yours is better than two you won't get it". This agreement also shows the social responsibility of both employers' organizations and trade unions, which are so often criticized by part of this assembly. Today, it is these actors that I want to support because we need, not the confrontation that you are constantly organising, but the cohesion that they have just offered us. So my message is to say to you, "Support them!" And to them: "Bravo!"
ParlaMint-BE_2017-01-12-54-plenair-ip152x.u6	Mr President, Mr Vice-President of the Commission, ladies and gentlemen, I too would like to congratulate the new Member of the European Parliament. On balance, of course, I wish the remaining male members of the Socialist Group much strength, but that will work. Mr President, I note that the representatives of the PTB are not present today. However, this is an important moment in social history. At a time when agreements are being made which point out that the social partners can accept their responsibilities, these representatives of the people send their cats to Parliament. I do not know whether a symbolic meaning should be attached to it. Mr Deputy Prime Minister, just before midnight last night, I heard from the media that the social partners had reached an agreement. This means that wages will be able to increase by up to 1.1 % on top of the indexing of 2.9 %. This means that there is a margin of around 4 %. Ladies and gentlemen, we all know that we come from a period of sustained wage moderation. I'd like to remind you of that. This wage moderation has not been achieved since Mr Michel's team joined. There was also a competition pact during the previous legislature, based on the principle of a wage freeze. We took action at that time. I also refer to the reduction of VAT on electricity, which has enabled wages to be further moderated and controlled. Colleagues, these measures were needed because our companies were struggling with a wage handicap of around 16%. You know the vicious circle in which the business world ends up. Companies get tough, can no longer compete and go on the bottle, resulting in job losses. This is creating a downward spiral for our economy. I am pleased to note that the new wage agreement will not jeopardise the competitiveness of companies. Wages will continue to rise more slowly than in the neighbouring countries. This is necessary as long as there is still an absolute wage handicap which must be further reduced over the coming months and years. Mr. Deputy Prime Minister, the government's relay policy is working. Companies are competitive again and create jobs. I would remind you that over a hundred thousand jobs have been added in the past period. Companies that grow can also pay higher wages. This is therefore good for companies and for employees, who will earn up to 4% more. This increase in purchasing power will give oxygen to the economy. This agreement is also a good thing for the social partners themselves. They've taken their responsibilities. If the social partners can show that they are taking responsibility, I would call on the opposition to accept its political responsibility at some point by supporting this government's policy, but I will not push it too far today. On a day like today one has to moderate a bit. Mr Vice Prime Minister, my question is also Mrs Onkelinx's question. What will the government do now? There is an agreement with the social partners. That's a whole. Will you approve parts of it and leave others in question? I think it is important that, as soon as the agreement comes forward, the government takes on its political responsibility as soon as possible and makes clear its political intentions regarding this social pact.
ParlaMint-BE_2017-01-12-54-plenair-ip152x.u7	Mr President, Mr Deputy Prime Minister, ladies and gentlemen, we must first be able to welcome this agreement and to welcome the great sense of responsibility of the social partners. If I say so, in my opinion, this night's agreement is a strong demonstration of how wrong the government is when it wants to take over issues such as, for example, the reform of the financing of social security or the reform of the 1996 law, while the social partners know how to reach agreements. Here we see that the social partners are in a position to reach a balanced agreement, in favour of both the purchasing power and the competitiveness of enterprises. It's important. Beyond the margin, this agreement contains qualitative aspects: ways of working for the future (on burn out), but also on the digital evolution of our economy. There is also a qualitative aspect that concerns the victims of collective redundancies in 2016 – I am thinking for example of Caterpillar or ING. This agreement allows them to benefit from a pre-pension scheme, now called unemployment with an additional business, which is maintained at the age of 55. This is important for all those who have been subjected to brutal dismissal as a result of relocations. Deputy Prime Minister, last night, I also saw on Twitter that a partner of your majority had already wiped out this agreement, accusing the social partners of sending the bill back to the state. Ladies and gentlemen of the N-VA, I know how much you hate the social partners! I know how much you want a policy of statehood, not co-management with the social partners! On the other hand, let me tell you that this money is not government money. It is first and foremost people's money, which is actually managed by the government. Deputy Prime Minister, will you implement and validate this agreement? Or are you going to follow the lead of your government partner, the N-VA? Thank you.
ParlaMint-BE_2017-01-12-54-plenair-ip152x.u8	Mr President, Mr Vice-President of the Commission, Mr President-in-Office of the Council, ladies and gentlemen, our group is today calling for the added value of social dialogue and dialogue. We are therefore pleased that this agreement exists. It is proof, ladies and gentlemen, that social dialogue is working. That is the basis for social peace, which is the basis for entrepreneurial investment, which is the basis for workers to retain their jobs or find one. It is mainly a breeding ground, so that people can regain confidence in the future. The Socialist colleagues will not say it to the detriment of me, and it is not often that I quote Rudy De Leeuw, but he said: 'This agreement offers perspective'. If we look at the wage margin for the next two years, I can only see that the government's policy of reducing labour costs is paying off. That's good for those who don't have a job, because jobs are created, and that's good for those who do have a job, because they're gonna make more money. It's about the net pay and not about all kinds of checks. As far as the welfare envelope is concerned, I said during the State of the Union that the previous government was making very commendable efforts and that the current government would do more. The government specifically asked to focus on the most vulnerable. The social partners are doing so, and our group is very pleased that something extra is happening for single people with dependent children. The bridge pension is a sensitive issue, ladies and gentlemen. The government has created a legal framework in which the social partners could deviate from the entanglements we had foreseen. And the social partners apply it. They increase the bridge retirement age, but a little slower. That may not be an ideal solution and I hope that, with the future jobs, it will not even be necessary to apply them, because there are no restructurings needed, but in some circumstances it is not the ideal solution, but it is a socially acceptable one. I congratulate the social partners on this agreement and thank them for defending it this morning. I encourage them to continue to do so, so that the agreement can be approved by their supporters and implemented through sectoral agreements. I have another question for you, Mr. Deputy Prime Minister, and for the government. The coalition agreement contains a few prior commitments. One of these commitments is, I quote: "Social dialogue must be seen as a matter of urgency." It is true, Mr Prime Minister, that our group is calling for the coalition agreement to be implemented and for this social dialogue to be fully respected.
ParlaMint-BE_2017-01-12-54-plenair-ip152x.u9	Mr President, ladies and gentlemen, Mr Vice-President, this government has certainly not made it easy to conclude social agreements over the last two years. By repeatedly making savings to ordinary people, to people who are having a hard time, to people who are working, they have actually ordered one protest after another. Yet this week you want an important draft that wants people to work harder for less wages, to hunt through Parliament. This design will also block people's wages. Nevertheless, ladies and gentlemen, and this deserves respect, the social partners have managed to reach an interprofessional agreement in this difficult context. I welcome the fact that political parties who have very often denounced the bankruptcy of the social dialogue in this hemisphere are being flagged back today. I welcome the fact that employers and workers today say that competitiveness and purchasing power need not be contradictory but can be reconciled. I'm glad the VBO and the ACV are saying together today that those who are hard at work in this country deserve some raise. It will be necessary with all those invoices! I am glad that UNIZO and the ABVV say today that single parents with dependent children deserve more attention and a push in the back. So I think you can only do one thing, Mr Peeters, and that is to say clearly to the social partners today that you support them and that you will approve the agreement. You can't be the arsonist again today. You have to be the fireman today. The social partners have reached a number of agreements, but they have also presented a number of issues to you, to us, to Parliament, and to the government. I am thinking, for example, of the digital agenda, of mobility, of competitiveness, of burn-out, of youth unemployment, of people of my generation looking for a job. We need to turn this negotiating agenda into an agenda for action. What will you do with that? A national investment plan is planned. Let us write this plan together. Let us take the outstretched hand. First, however, I would like to clarify the attitude of this government towards the IPA that has been achieved.
ParlaMint-BE_2017-01-12-54-plenair-ip152x.u10	Mr President, Mr President, ladies and gentlemen, for months we have heard in the street, in the Committee on Social Affairs, and sometimes here too, that social consultation has died in Belgium, and that the government does not respect the social partners; these are very hard words. It is therefore gratifying that such an agreement has been reached unanimously by the Group of Ten. It hasn't happened in more than ten years. I think everyone has to say hello to him. In our view, this agreement has a good balance. It allows us to continue to restore the competitiveness of our businesses. We know that this is the way to create jobs, and it will also help to safeguard our social security. But it also guarantees the purchasing power of the most active workers in our country. We are particularly pleased that it also takes into account the future reform of the 1996 Act. It saves the indexation of wages. It takes into account a range of pre-pension and wellness objectives, and I would dare say that it anticipates the accountability that the government is considering in this area. So, Minister, I have four questions for you. Will the government approve the interprofessional agreement? Will this agreement have unforeseen budgetary consequences? Can you provide details on the timing of pre-pensions and the wellness envelope? Finally, how will things be done, given the revision of the 1996 Act and the interprofessional agreement?
ParlaMint-BE_2017-01-12-54-plenair-ip152x.u11	Mr President, Minister, ladies and gentlemen, we are particularly pleased that the social partners reached an interprofessional agreement yesterday. This will make it possible to increase wages in the private sector by 1.1 %. The lowest pensions and replacement income can also rise by 1%. The agreement also provides for a fight against burn-outs and a reorientation of the mobility budget for workers. So I am a very satisfied Member of Parliament, Minister. I also hope that, after final approval by the trade unions and workers, the entire government will implement the content of the agreement reached. Even though you have imposed very difficult and strict contours on the social partners, the negotiators have managed to reach a balanced and realistic agreement. That wasn't easy. They got out together, employers and employees, Minister. What can we conclude from that? From this we can conclude that the social model works in our country and that they do what the government cannot do. Sie buy tie. That is what I conclude from this. Mr Minister, some of my fellow Members from the majority are so keen to break down that model and level it down. However, the social partners have not been intimidated. They are now achieving results and are working very creatively with the limited resources. Part of the welfare envelope will be used for the benefits of persons with disabilities, to bring them back to the level of living wage. That's something the government left behind. The social partners are still correcting the blunders of government policy, particularly in the area of pensions. The social minimums for workers with incomplete careers will be increased, which will be particularly beneficial for women's pensions. Minister, I am very pleased, but I do have one question. Will the government fully honour the agreement? Or are you planning on working on this again?
ParlaMint-BE_2017-01-12-54-plenair-ip152x.u12	Mr President, ladies and gentlemen, nothing is as it seems: it seems to be the policy of this government, which once again makes it possible to conclude social agreements. Apparently everyone's happy today. It even brings Mr Dewael to the dream that the opposition could be brought to reasonableness. I believe, however, that this expectation will probably not be fulfilled. At certain points in its policy, the government had to make the difficult choice between what we might call the in- and out-group. Anyone who has a job must, of course, be consulted at some point with all the others responsible to ensure that as many people as possible can join their group and that as many supporters of the out group can join those who have a job. That policy has paid off. We've had tens of thousands of jobs created. Let us be honest: politics does not create jobs; we open up the opportunity to create jobs. After the efforts we have made to do so, we finally have the opportunity to let the people who are in that structure, who have a job, enjoy the economic revival, with all the positive consequences that this will have, with a net increase in wages above inflation rates. Of course, we approve of that. It shows that this government, through its policy, offers the opportunity to move forward together. We are also very pleased that the philosophy of the agreement is fully in line with the remembrance of the 1996 law. This means that we do not let the movement that consists in entering the pay gap with abroad be affected, and that at the same time there is the possibility of offering a net wage increase. We congratulate the social partners on this, because in my group's view, social dialogue is always an added value from the moment when they can reach an agreement themselves. We like to leave them that space, but this remains the responsibility of politics. I have recently heard a great deal of opposition colleagues expressing a great deal of concern about the budgetary balance in this country before the recess. I assume that they will also respect that any agreement, including this agreement, is considered against that background. I would have asked this question to the Prime Minister, but you will answer in his name. Will we also look at the budgetary impact of the agreement in question and ensure that we can incorporate that positive agreement between employers and employees into the general government policy?
