year,term,context
2003,nature,modern international conditions and changed of the modern world only
2004,nature,thanks to god thanks to are slowly turning into forests
2004,nature,of obtaining profits and both and the environment and people
2004,nature,we could understand the true of the recommendations last year
2004,nature,of violence by its profound therefore this violence by its
2004,nature,therefore this violence by its violence domestic violence against women
2004,nature,violence against women by its is not spectacular it does
2004,nature,in shipbuilding because of the of her work
2004,nature,proposal for a law on protection first reading p z
2004,nature,to prevent adverse effects on and the environment let s
2004,nature,single amendment of the nomotechnical please engage so we vote
2004,nature,which is prohibited by our protection act to enter in
2004,nature,are not excessive amounts our protection act provides for penalties
2004,nature,four amendments are of nomotechnical amendment 5 is indicated in
2004,nature,because mostly spatial plans of parks and national parks for
2004,nature,into some other textbooks of see fellow stazic 230nd paragraph
2004,nature,veterinaryism the hunting act the protection act the sea fishing
2004,nature,to the committee of nomotechnical becoming an integral part of
2004,nature,of the conflict the real and causes of war conflicts
2004,nature,to dismiss as unacceptable by of things is exactly what
2004,nature,and because of the financial the costs would be around
2004,nature,vast eternity is not that at all which is actually
2004,nature,make decisions primarily concerning financial so please give it nice
2004,nature,not only of a declarative but they are on the
2004,nature,with laws croatian laws the of the incident the provoked
2004,nature,that is it has the of the consultation and the
2004,nature,streams so that in a that once looked nice we
2004,nature,line with the state of and often in contrast to
2004,nature,contrast to the state of and that means that this
2004,nature,difference between the state of and the state of records
2004,nature,consistent with what is in and with what is in
2004,nature,extremely against the state of and the real state of
2004,nature,thing i assure you in and downstairs there is a
2004,nature,spatial plans for national parks parks and areas of special
2004,nature,law of material and legal here are two examples we
2004,nature,laws of material and legal could be changed without any
2004,nature,items stems from the very of it i e the
2004,nature,law on the protection of the law on agricultural land
2004,nature,cosmetics more or less the of the change and that
2004,nature,areas are protected by the protection act of course there
2004,nature,amendments are just nomotechnical in i suggest you shorten your
2004,nature,his opinion of the inconclusive of certain agents i don
2004,nature,of specially protected parts of part of national parks and
2004,nature,assessment not an insult insulting telling someone that he was
2004,nature,going to proposal for a protection act first reading p
2004,nature,that the current law on protection is now unsuitable and
2004,nature,for the management of protected established by cities under the
2004,nature,next conclusion proposal for a protection act is hereby adopted
2004,nature,to the debate on the protection act it s time
2004,nature,of state colleagues and colleagues is defined as a significant
2004,nature,provides special protection to its and natural values on the
2004,nature,croatia in the area of protection has already lasted over
2004,nature,with a normative system of protection especially in the context
2004,nature,and other protected parts of that enjoy international legal protection
2004,nature,plitvice national park and velebit park the republic of croatia
2004,nature,agreements in the area of protection and this obliges us
2004,nature,correctly and systematically towards our and our national good for
2004,nature,of world cultural heritage and which was brought in paris
2004,nature,high degree of conservation of so far around 10 of
2004,nature,protection and full conservation of and its values as well
2004,nature,outlines a new concept of protection to preserve overall and
2004,nature,fisheries bring certain issues of protection closer together this is
2004,nature,course with everything relating to protection in the end let
2004,nature,important the responsibility of the protection board and the institute
2004,nature,board and the institute for protection at the ministry of
2004,nature,the ministry of culture and protection i would further point
2004,nature,words “in the affairs of protection” it s not enough
2004,nature,for a certain time on protection matters in order to
2004,nature,the debate proposal for a protection act first reading of
2004,nature,next conclusion proposal for a protection act is hereby adopted
2004,nature,indicated we ve had the protection act so far but
2004,nature,organisms to be transmitted in uncontrollably their genetic heritage is
2004,nature,consequences that it creates in the development of individual organisms
2004,nature,of what they found in which are in hunting fishing
2004,nature,that s one protection in when you mutated a pair
2004,nature,the parliamentary majority will by vote in favour of the
2004,nature,is already included in the protection programme
2004,nature,included in the programme of protection in that section relating
2004,nature,to all others and in protection it is
2004,nature,proposed programme is in the protection programme
2004,nature,unacceptable the state institute for protection is not a separate
2004,nature,the work of the national protection institute are provided in
2004,nature,institutions in the protection of
2004,nature,plans of national parks and parks along with county institutions
2004,nature,the national park velebit the park učka the lonjsko polje
2004,nature,forward in national parks and parks
2004,nature,claim which is factual in the representative jarnjak estimated to
2004,nature,on appropriate information on the purpose and course of the
2004,nature,he s like that in he s just thinking don
2004,nature,is a subject of another the topic is the proposal
2005,nature,certain proposals of a procedural on the proposal for a
2005,nature,the fourth proposal of this is the proposal for a
2005,nature,carries with it the continual of its meaning so a
2005,nature,and additions to the organisational proposed by the amendments and
2005,nature,of amendments corresponding to the and level of the proposed
2005,nature,that do not in their endure delays and do not
2005,nature,an example of the illogical of the love of political
2005,nature,tradition in the area of protection in our country has
2005,nature,of declaring protected parts of thanks to its geographical location
2005,nature,high degree of conservation of so far 9 9 of
2005,nature,protection are classified national park park strict reservation special reservation
2005,nature,reservation park forest monument of monument of park architecture and
2005,nature,landscape some protected parts of about our homeland also enjoy
2005,nature,agreements in the area of protection this has provided quality
2005,nature,against national importance the 2000 protection act regulates the area
2005,nature,act regulates the area of protection in a way that
2005,nature,law on the protection of of 2003 and to regulate
2005,nature,protection and full conservation of and its values on the
2005,nature,biological variety in 1992 the protection activity is expanded to
2005,nature,protection and sustainable use of to all relevant sectors and
2005,nature,law on the protection of in the first reading carefully
2005,nature,them and the issue of protection such as the law
2005,nature,protection and full conservation of and its values in the
2005,nature,to the final bill of protection second reading p z
2005,nature,the final proposal of the protection act please let s
2005,nature,result i find that the protection act was passed by
2005,nature,m looking for something about day and i can t
2005,nature,are made only in express and that changes in relation
2005,nature,to determine the boundaries of park and the boundaries of
2005,nature,and the spatial plan of park vranjsko jezero therefore and
2005,nature,protected area and it s parks or national parks so
2005,nature,we crashed in the medvednica park the second criterion is
2005,nature,commission is already in the of things because it is
2005,nature,croatia are of a renewable and have special protection of
2005,nature,are not of such a as to prevent the granting
2005,nature,standards for the protection of the protection and conservation of
2005,nature,to be purely technical in thank you
2005,nature,about definitions and that by things shouldn t leave that
2005,nature,nomotechnical and real fundamental legal that obviously cause doubts here
2005,nature,an objection and a business then we will not vote
2005,nature,we are fully aware of here in croatia so this
2005,nature,three amendments to the nomotechnical so i would like to
2005,nature,would arise from the very of the law itself thank
2005,nature,in which the environment and protection system is developed and
2005,nature,the area environmental protection and or economic development policies of
2005,nature,different proposals of a procedural concerning the law amending and
2005,nature,data collection by the state protection office in addition to
2005,nature,to ask questions about the of the question but i
2005,nature,representative ivica pančić to declare park kopački rit a national
2005,nature,of bilja public institute of park kopački rit croatian forests
2005,nature,and justifications that the existing park kopački rit has been
2005,nature,a proposal for a spatial park which the government of
2005,nature,issue of protected parts of is of national interest and
2005,nature,responsibility for the protection of that has national value is
2005,nature,the procedure prescribed by the protection act was not respected
2005,nature,state interest in moving the park into a higher category
2005,nature,maintained and preserved in the park status however in order
2005,nature,proposed expansion of the existing park for 15 square kilometers
2005,nature,not just talking about that park and that possibly national
2005,nature,world of natural resources biodiversity protection against the impoverished europe
2005,nature,ii not taking care of protection not taking care of
2005,nature,places where a protected area park or national park cannot
2005,nature,those resources we have protected preserved nature unpolluted air unpolluted
2005,nature,we have protected nature preserved unpolluted air unpolluted water unpolluted
2005,nature,reserve what is the existing park to which it tries
2005,nature,notorious fact this is where park director s shifts were
2005,nature,shifts were mentioned an expert park director has been replaced
2005,nature,day of experience in protecting oh please maybe the previous
2005,nature,i think it is a protection office or i do
2005,nature,when it comes to the protection profession here you haven
2005,nature,ago amongst other things for protection and i got to
2005,nature,responsible when it comes to parks national parks and other
2005,nature,the protected area of the protection act has acquired the
2005,nature,acquired the status of the park and within it a
2005,nature,law a zoo reserve the park category in the area
2005,nature,by the adoption of the park act kopački rit in
2005,nature,area today the management of park kopački rit is conducted
2005,nature,conducted by the public institution park kopački rit based on
2005,nature,procedure provided for by the protection act proposer of this
2005,nature,the area of the existing park kopački butt from an
2005,nature,category of protection as a park within which there is
2005,nature,law on the protection of the law on spatial planning
2005,nature,the adoption of the new protection act and then to
2005,nature,that we pass a new protection act a professional institution
2005,nature,in the first place the protection institute and that the
2005,nature,act on the protection of is the opposite and i
2005,nature,opinion and professions of the guard i repeat again these
2005,nature,busy people who know what s protection means and what
