ParlaMint-FR_2020-01-28-O1127.u1	The next item is the question to the Government.
ParlaMint-FR_2020-01-28-O1127.u2	Mr André Chassaigne has the floor.
ParlaMint-FR_2020-01-28-O1127.u3	Prime Minister, the highest administrative court in our country has delivered on Friday an opinion of unprecedented severity on your bills establishing a universal pension system, giving reason to the French people who, in their majority, demand the withdrawal of your reform. [["Congratulation" and applause on the benches of the GDR, SOC and FI groups]] The Council of State pointed out that the Government had failed to comply with the provisions of the Organic Law of 2009 and asked you to remedy them before they were tabled on the bureau of our Assembly. Because you decided to force yourself, you didn't. You have thus treated with contempt the obligation set out in section 39 of our Constitution: when the Government introduces a bill, it is obliged – I insist on this word – to comply with the provisions of the organic law. The Council of State has also highlighted the legal risks associated with your project and its inconsistencies. In spite of this, the Conference of Presidents has decided to include this now illegal text on the Assembly's agenda, in order to force us to discuss it in an untenable time frame.
ParlaMint-FR_2020-01-28-O1127.u4	He's right!
ParlaMint-FR_2020-01-28-O1127.u5	[[Applause on the benches of the GDR, SOC and FI groups]] Yet, half of the groups in our assembly had opposed it. Of course, Prime Minister, you are not solely responsible. You have asked, your Members have carried out themselves, imposing on us this situation. [[Same movements]] Yet, Prime Minister, those who are the majority in this assembly are, on the issue of pensions, a minority in the country. [[Same movements]] Outside this House, you do not have a majority: 61% of French people ask for this text to be withdrawn. It is not too late to store your reform that is neither done nor done and that deconstructs one of the major components of our social contract. Respect the law, respect the French; Finally withdraw this reform!
ParlaMint-FR_2020-01-28-O1127.u6	The Prime Minister has the floor.
ParlaMint-FR_2020-01-28-O1127.u7	Mr President Chassaigne, you are asking me about the parliamentary review procedure for bills establishing a universal pension system and you are asking me how we will take into account the opinion of the advisory bodies of the Council of State, which have the function of advising the Government. Moreover, you express your wish, which you say is shared by a majority of French, that the text should not be examined and that it should be withdrawn. I would start with this last point. The argument that this House should follow the opinion expressed by a majority of French in the polls seems to me very curious.
ParlaMint-FR_2020-01-28-O1127.u8	We have to hold a referendum!
ParlaMint-FR_2020-01-28-O1127.u9	I would like to point out that the Members of your bench have consistently opposed the abolition of special schemes. You take that position. It is respectable, especially because you have formulated it. However, I do not believe that it has the support of the majority of the French,...
ParlaMint-FR_2020-01-28-O1127.u10	Yes!
ParlaMint-FR_2020-01-28-O1127.u11	You don't know that! If that was the case, why not hold a referendum?
ParlaMint-FR_2020-01-28-O1127.u12	[[Applause on the benches of the LaREM groups, and on several benches of the MODEM group]] ... when they are surveyed by sample. President Chassaigne, it should not be that, when the polls seem – I insist on this verb, because I always read them with great caution, having been instructed by experience – you give your rightness, you give them your attention, while, when this is not the case, you do so in the name of your positions. [[Applause on the benches of the LaREM group and on several benches of the MODEM group]] Mr President Chassaigne, we are committed to carrying out this reform, which is good. It will be, I am not the only one to announce it, massively redistributive, including for those whose incomes are in the last deciles, the most modest French.
ParlaMint-FR_2020-01-28-O1127.u13	It's not enough to say that to make it true!
ParlaMint-FR_2020-01-28-O1127.u14	The impact assessment provided to all parliamentarians and those interested in the parliamentary procedure provides a considerable amount of information.
ParlaMint-FR_2020-01-28-O1127.u15	It's the opposite!
ParlaMint-FR_2020-01-28-O1127.u16	[[Claims on several benches of the LR, SOC, FI and GDR groups]] We will not assess the quality of such a study based on its weight. However, the thousand pages of the document provide a considerable amount of information.
ParlaMint-FR_2020-01-28-O1127.u17	It's not the number of pages that count!
ParlaMint-FR_2020-01-28-O1127.u18	Ladies and gentlemen of the opposition, it would have been interesting to compare the amount of information brought about by this impact study, and its density, with the information written during the last pension reforms.
ParlaMint-FR_2020-01-28-O1127.u19	The real subject is prescriptions!
ParlaMint-FR_2020-01-28-O1127.u20	In any case, President Chassaigne, we will see that all the data has been provided. That is so much better, because we are not afraid of the debate.
ParlaMint-FR_2020-01-28-O1127.u21	Yet you're preventing it from happening!
ParlaMint-FR_2020-01-28-O1127.u22	It is perfectly legitimate, not only because it is a parliamentary debate, but also because it will make it possible to draw up a text to recast our social pact. The Council of State has delivered its opinion, which will obviously be taken into account by the Government.
ParlaMint-FR_2020-01-28-O1127.u23	This had to be done before the texts were tabled!
ParlaMint-FR_2020-01-28-O1127.u24	[[Claims on several benches of the LR, SOC, FI and GDR groups]] That is why such opinions serve to inform the Government when there is a risk of unconstitutionality on a particular subject. You will also note that the Council of State does not indicate such risks on these bills, except on one point: if the commitment to raise teachers' salaries were enshrined in the law, it would be for the legislator to require the Government to table a programming law. According to the Council of State, this is the only provision that could be deemed unconstitutional.
ParlaMint-FR_2020-01-28-O1127.u25	That's not right!
ParlaMint-FR_2020-01-28-O1127.u26	We'll take that into account. In any case, Mr.President Chassaigne, do not doubt it: the Government and the majority are determined to present to the National Assembly and the Senate the bills establishing a universal pension system,...
ParlaMint-FR_2020-01-28-O1127.u27	It's a bill with holes!
ParlaMint-FR_2020-01-28-O1127.u28	... and provide, in parallel, for the necessary revalorisation and for the duration of teachers' salaries. [[Applause on the benches of the LaREM group and on several benches of the MODEM group]] We will be examining the text very soon, in a precise way, beyond the postures, in the special committee responsible for examining these draft laws and then in the Chamber. I'm glad.
ParlaMint-FR_2020-01-28-O1127.u29	Mr Philippe Vigier has the floor.
ParlaMint-FR_2020-01-28-O1127.u30	Prime Minister, Parliament is not a chamber for recording executive decisions. Only two weeks ago, I told you this forcefully on behalf of the Liberties and Territories Group. Since then, we have learned of the conditions under which we are going to examine pension reform: the initiation of the accelerated procedure, the deadline for tabling amendments limited to five days, the planned drafting of twenty-nine orders, which will deprive the National Assembly of a debate on entire sections of this bill.
ParlaMint-FR_2020-01-28-O1127.u31	It's surreal!
ParlaMint-FR_2020-01-28-O1127.u32	Since then, in addition, the Council of State has delivered an opinion without concession: insufficient time for referral, sloppy impact assessment, etc.
ParlaMint-FR_2020-01-28-O1127.u33	- You're tricked, even!
ParlaMint-FR_2020-01-28-O1127.u34	...weak financial projections, undermine the principle of equality, unconstitutionality of commitments made to raise teachers' salaries and renunciation of the promise to create a universal pension system.
ParlaMint-FR_2020-01-28-O1127.u35	Recognize that it's been a lot!
ParlaMint-FR_2020-01-28-O1127.u36	I would add that the negotiations on penitibility are still under way, and that at this stage we have no visibility on this fundamental issue. Prime Minister, it is not acceptable to bring down Parliament in this way. By depriving us of a real debate, you take the risk of aggravating the distrust of French and French people. A reform of pensions is, however, essential, as we have said, in order to combat the injustices that affect women, those who work in difficult jobs, those whose careers are broken down, or certain independent professions – I am thinking in particular of farmers. You are in power, and therefore have a duty to create the conditions of trust, by improving the impact assessment, as directed by the Council of State, by involving the parliamentary groups in the drafting of the twenty-nine ordinances, and by allowing the social dialogue to end on financing and penitibility. [[Applause on the benches of the LT group]] How do you intend, Prime Minister, to ensure a thorough and sincere debate in Parliament, without changing the timetable for the examination of this text?
ParlaMint-FR_2020-01-28-O1127.u37	The Prime Minister has the floor.
ParlaMint-FR_2020-01-28-O1127.u38	President Vigier, do we want to introduce a universal pension system? The answer is yes.
ParlaMint-FR_2020-01-28-O1127.u39	You don't!
ParlaMint-FR_2020-01-28-O1127.u40	It won't be universal!
ParlaMint-FR_2020-01-28-O1127.u41	We have committed ourselves to this and consider that the overhaul of the existing 42 pension schemes within a truly universal system by distribution – I insist on the word – and by points is good news. If some oppose it – and this is a respectable opinion – we believe, for our part, that it is an excellent reform, powerfully redistributive, that will guarantee the financing of pensions in the long term and even – I know that such subjects are not fashionable, but I ignore fashion, because I want to talk about serious things – that this reform will constitute a considerable progress in the consideration of transformations...
ParlaMint-FR_2020-01-28-O1127.u42	Degradations, you mean!
ParlaMint-FR_2020-01-28-O1127.u43	[[Claims on several benches of the LR, SOC, FI and GDR groups]] ... present and future of the professional world. I say this with great sincerity and tranquillity: we collectively have an interest in improving our current systems, by founding a universal system of pension by distribution and by points. You are asking me, Mr Vigier, about the quality of the information that will be provided to parliamentarians and about the quality of the debate that will result. I would like to say again: the impact study for this bill, which has already been transmitted to the National Assembly, is very comprehensive.
ParlaMint-FR_2020-01-28-O1127.u44	Not at all!
ParlaMint-FR_2020-01-28-O1127.u45	What insincerity!
ParlaMint-FR_2020-01-28-O1127.u46	Where are the projections?
ParlaMint-FR_2020-01-28-O1127.u47	Maybe you read it in extenso. Many questions remain, and this is quite natural, because such a complete overhaul is necessarily based on financial projections, which are based on economic assumptions: the whole system is affected as soon as a parameter is changed. The questions, of course, are numerous. I never thought that this reform would be simple, because the subject is complex. Having said that, I say it in a relaxed and sincere way: I am sure that this House, thanks to the information available to it, and the additions that will result from the public debate, is in a position to examine this piece of legislation...
ParlaMint-FR_2020-01-28-O1127.u48	A text with holes!
ParlaMint-FR_2020-01-28-O1127.u49	... which has fewer than seventy articles, in good conditions, and take the time to evoke point by point...
ParlaMint-FR_2020-01-28-O1127.u50	"Point by point"... There's no lack of irony!
