ParlaMint-FR_2020-02-18-O1146.u1	The next item is the question to the Government.
ParlaMint-FR_2020-02-18-O1146.u2	Mr Yannick Favennec Becot has the floor.
ParlaMint-FR_2020-02-18-O1146.u3	My question is to the Minister of Economy and Finance. The good news for the French industry is not legion! As a result, Alstom's acquisition of the railway branch of the Canadian Bombardier group can only please us.
ParlaMint-FR_2020-02-18-O1146.u4	It's not done!
ParlaMint-FR_2020-02-18-O1146.u5	With this acquisition, we will have a transport giant, able to challenge international competition, truly capable of innovation and investment, among other things, to move towards clean transport and meet the climate challenge. This new package will also be a great opportunity: we hope that the railway industry will bring more jobs to our territories. I recall that Alstom currently employs 9500 employees in France, notably in Belfort, La Rochelle, Villeurbanne, Valenciennes, Tarbes and Creusot. This good news for French industry must, however, be validated by the European Commission. However, we all remember the latter's rejection, a year ago, of the proposed merger between Alstom and Siemens. This veto on the creation of a European railway giant was not only an economic but also a political mistake. That is why the Libertés et territoires Group wants the Minister of Economy and Finance to reassure us of the positive outcome of this takeover,...
ParlaMint-FR_2020-02-18-O1146.u6	It's not up to him!
ParlaMint-FR_2020-02-18-O1146.u7	[[Applause on the benches of the LT group]] ... as regards both the agreement of the European Commission and the sustainability and growth of jobs in our territories.
ParlaMint-FR_2020-02-18-O1146.u8	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2020-02-18-O1146.u9	You are right, Alstom is a strong group that has a large order book in the rail sector and has recently achieved commercial successes, both in France and internationally, allowing it to continue its strategic trajectory without worry. Nevertheless, the group has recently concluded – it has just announced – an agreement to buy Bombardier. This will enable it to strengthen its industrial and research and development capabilities, as well as its shareholding, since it will be joined by the Caisse de dépôt et placement du Québec, a large institutional investor in Quebec. For all his reasons, we are very pleased. As you have indicated, it is the beginning of a process that is engaged. First of all, it means making sure that the industrial footprint in France goes in the right direction. Mr. Poupart-Lafarge, President and CEO of Alstom, confirmed this, as there is complementarity between Bombardier's and Alstom's sites. Secondly, from an organisational point of view, the fact that this is not a merger between equals, as was the case between Alstom and Siemens, is rather good news. [[Applause on several benches of the LaREM group]] Thirdly, the case must be defended before the European Commission's Directorate-General for Competition. The Minister of Economy and Finance, Bruno Le Maire, has just mentioned it with the competent Commissioner, Mrs Vestager, so that, as part of the assessment of competition rules, the fact that the agreement strengthens Alstom against a Chinese group, CRRC – China Railroad Rolling Stock Corporation – which can now, as we know, enter the European market is taken into account in accordance with the European industrial policy framework.
ParlaMint-FR_2020-02-18-O1146.u10	Mr Yannick Favennec Becot has the floor.
ParlaMint-FR_2020-02-18-O1146.u11	[[Applause on the benches of the LT group]] Thank you. What matters to us is the quality of the industrial project and its impact on the territories in terms of employment and sustainable mobility, particularly through the sustainability of small railway lines.
ParlaMint-FR_2020-02-18-O1146.u12	Mrs Caroline Fiat has the floor.
ParlaMint-FR_2020-02-18-O1146.u13	Prime Minister, throughout the weekend, we have only heard of the municipal election in Paris, despite us. All the news was obscured, including the mobilization of hospital staff on 14 February to claim his love at the public hospital. Worse, the murder of a 32-year-old colleague stabbed to death by a patient was ignored. As soon as a State official dies in the performance of his duties, it is customary to pay tribute to him with a minute of silence in this House. But this morning, great surprise, not to say astonishment, at the Conference of Presidents: you refused, Mr President, our request to pay tribute with a minute of silence to this nurse killed in the performance of her duties! [[Members of the FI, GDR and SOC groups as well as some non-attached Members stand up]] I therefore have no question to ask the Government. My group and I propose, for the remainder of my speech, to observe a minute of silence in tribute to this caregiver.
ParlaMint-FR_2020-02-18-O1146.u14	Mrs Fiat, we are all sensitive to the emotion caused by the tragedy you have just mentioned. However, as I indicated to the chairman of your group, the practice limits minutes of silence to exceptional and solemn cases. There can be no minute of silence in this House at the initiative of a Member or a group. Let me add that health professionals sit on all benches and everyone here shares the grief of the bereaved family. I therefore ask you to continue your question. Otherwise, I shall be led to withdraw the floor.
ParlaMint-FR_2020-02-18-O1146.u15	That's amazing!
ParlaMint-FR_2020-02-18-O1146.u16	It's not brilliant!
ParlaMint-FR_2020-02-18-O1146.u17	Mr Meyer Habib has the floor.
ParlaMint-FR_2020-02-18-O1146.u18	Madam Keeper of the Seals, today the President of the Republic unveils the first part of his strategy against Islamist separatism. It's about time! The urgency is absolute: 150 neighbourhoods are now held by Islamists and political Islam is the first threat to the republican order. There are obviously jihadists returning from the combat zones, but the first concern is the hundreds of Islamists who will be released from prison in the years to come. As I speak, 530 Islamist terrorists are incarcerated in France, plus 900 radicalized. I recall that in London, on 29 November and 2 February, the terrorists had just been released after a reduction in their sentences. Minister, these men are time bombs. They declared a total war on our country. They practice taqiya. If tomorrow only one pass to the deed when we get out of prison, we'll be, you'll be responsible! The national anti-terrorist prosecutor and the Directorate-General for Internal Security expressed deep concern. In a rule of law, they will one day be freed, and that is quite normal. So what to do? The electronic bracelet is not enough, and it is absolutely impossible to put a policeman behind each other. Zero risk will never exist, we agree, but the law must be toughened. I propose: first, the immediate expulsion of convicted foreign Islamists; Second, the deprivation of nationality for binationals;...
ParlaMint-FR_2020-02-18-O1146.u19	All right!
ParlaMint-FR_2020-02-18-O1146.u20	... thirdly, the suppression of early release, as Boris Johnson has foreseen in an emergency; Fourthly, on a case-by-case basis, the extension of security detention and administrative detention, as the Israelis have successfully practised.
ParlaMint-FR_2020-02-18-O1146.u21	Netanyahu, get out of this body!
ParlaMint-FR_2020-02-18-O1146.u22	[[Applause from non-attached Members]] The Constitution, will you tell me? If we have to, let's review it! When the lives of our compatriots are at stake, there is only one principle: precaution. Minister, are you going to implement these measures?
ParlaMint-FR_2020-02-18-O1146.u23	The next speaker is Ms. Custody of Seals, Minister of Justice.
ParlaMint-FR_2020-02-18-O1146.u24	As you know, the President of the Republic and the Government are fully mobilized in the fight against radicalization and Islamist terrorism. With regard to the release from prison of prisoners convicted of terrorist acts, which you mentioned, we already have an expanded system to ensure the safety of our fellow citizens.
ParlaMint-FR_2020-02-18-O1146.u25	He's bad!
ParlaMint-FR_2020-02-18-O1146.u26	During the year 2020, forty-three detainees who were finally convicted of acts related to Islamist terrorism will have served their sentences and will therefore be released. As soon as they leave, they will be monitored by a specialised judge and will have to comply with strict obligations under judicial supervision. We have also opened four day-care centres, in Paris, Lyon, Marseille and Lille, to ensure the best possible care for them by specialists. In addition to this judicial follow-up, the law strengthening internal security and the fight against terrorism provides for administrative follow-up, with special surveillance of these individuals by the intelligence services. Individual administrative control and surveillance measures – MICAS – may be imposed on them. I am thinking in particular of marking obligations or prohibitions on leaving the municipality of residence.
ParlaMint-FR_2020-02-18-O1146.u27	That's not enough! We've got to be held back!
ParlaMint-FR_2020-02-18-O1146.u28	In the absence of strict compliance with this dual judicial and administrative follow-up, the persons concerned may return to prison. On the other hand, the provisions on security detention – as you mentioned – which provide that certain convicted persons should not be released because of their dangerousness, are already applicable to the most serious terrorist acts, including murders. I fully understand your requirement, Mr. Habib. We share it,...
ParlaMint-FR_2020-02-18-O1146.u29	Thank you, Minister...
ParlaMint-FR_2020-02-18-O1146.u30	[[Applause on the benches of the LaREM group]] ...but we must be aware that a new legal instrument could not apply to prisoners who are leaving prison now.
ParlaMint-FR_2020-02-18-O1146.u31	Mr Meyer Habib has the floor.
ParlaMint-FR_2020-02-18-O1146.u32	I listened carefully to you, minister, but doubt cannot benefit terrorists.
ParlaMint-FR_2020-02-18-O1146.u33	He's right!
ParlaMint-FR_2020-02-18-O1146.u34	[[Applause on a few benches in the UDI-Agir Group and on several benches in the LR Group as well as among non-attached Members]] Two hundred and seventy French were killed because of Islamism. Our only concern must be the French.
ParlaMint-FR_2020-02-18-O1146.u35	Mr Michel Herbillon has the floor.
ParlaMint-FR_2020-02-18-O1146.u36	Prime Minister, four days ago, your Minister of Solidarity and Health stated that she would not be a candidate in Paris because of a "very busy agenda" and "many reforms in [his] ministry". Forty-eight hours later, she resigned to run the presidential party's campaign in the capital.
ParlaMint-FR_2020-02-18-O1146.u37	Rachida, get out of this body!
ParlaMint-FR_2020-02-18-O1146.u38	How can we return to this point on his word in just 48 hours?
ParlaMint-FR_2020-02-18-O1146.u39	He's right!
ParlaMint-FR_2020-02-18-O1146.u40	How would the records of the Ministry of Health have suddenly become so secondary? This improvised candidacy, imposed by the President of the Republic, speaks volumes about the Government's priorities and responsibilities. How can one abandon his position when the public hospital is experiencing an unprecedented crisis, when the hospital strike has lasted for more than a year, while more than 1200 heads of service have called for help and resignations are increasing, while the situation of residential institutions for dependent elderly people is so worrying? How can one abandon his post, when it is urgent that the Government finally present its plan on the absolutely crucial task of dependency? How can one abandon his position in the midst of a crisis of coronavirus, when the Ministry of Health plays a central role in the fight against the epidemic?
ParlaMint-FR_2020-02-18-O1146.u41	It's true, it's messy!
ParlaMint-FR_2020-02-18-O1146.u42	But she's going to save us the Eastern Railway Station!
ParlaMint-FR_2020-02-18-O1146.u43	Finally, how can the minister responsible for pension reform desert at the very moment when the debate is beginning in the House? [[Applause on the benches of the LR Group and among non-attached Members]] Prime Minister, your minister's departure alerts us, in such a situation of political and social disorder. How can the servant of the state that you are choose to put the interests of his party ahead of those of the country?
ParlaMint-FR_2020-02-18-O1146.u44	The Prime Minister has the floor.
ParlaMint-FR_2020-02-18-O1146.u45	[[Applause on the benches of the LaREM and MODEM groups]] Thank you for your question, Mr Herbillon. It gives me the opportunity to publicly say that Agnes Buzyn was a remarkable Minister of Solidarity and Health...
ParlaMint-FR_2020-02-18-O1146.u46	That's why she left!
ParlaMint-FR_2020-02-18-O1146.u47	[[Applause repeated on the same benches. – Protests on the SOC, FI and GDR benches as well as on several LR benches]] ...and that she will be an exceptional mayor of Paris!
ParlaMint-FR_2020-02-18-O1146.u48	Pretentious!
ParlaMint-FR_2020-02-18-O1146.u49	You said the same thing about Griveaux!
ParlaMint-FR_2020-02-18-O1146.u50	That's amazing!
ParlaMint-FR_2020-02-18-O1146.u51	In any case, it is the electoral fight in which it has engaged.
ParlaMint-FR_2020-02-18-O1146.u52	A little calm, please! Let the Prime Minister freely answer a question that is freely asked! Only you have the floor, Prime Minister.
ParlaMint-FR_2020-02-18-O1146.u53	[[New protests]] Why are you putting yourself in this state, Mr. Jacob?
ParlaMint-FR_2020-02-18-O1146.u54	Mr. Little, please!
ParlaMint-FR_2020-02-18-O1146.u55	[[Vif applause on the benches of the groups LaREM, MODEM and IDU-Agir]] You yourself have chosen to refer to Mrs Buzyn's candidacy in Paris. I answer Mr Herbillon's question. Don't get in this state, Mr. Jacob! [[Mr. Christian Jacob strongly protested. Protests on the benches of the LR group]] If Agnès Buzyn was there, she'd tell you it's very bad for your health! Really bad, I assure you! [[Same movements]] Mr Herbillon asked a question – I'm trying to answer it completely.
ParlaMint-FR_2020-02-18-O1146.u56	I remind you that the questions are free, like the answers!
ParlaMint-FR_2020-02-18-O1146.u57	[[Applause on the benches of the LaREM group. – Mrs. Emilie Bonnivard protested. – Long protests and clapping of desks on the benches of the GDR group]] [[Smiles and applause on the benches of the LaREM and MODEM groups]] Since you're asking me, I'll answer you! Mrs Buzyn was a remarkable minister; She's engaged in an electoral fight: I hope she wins it. I'm saying there's evidence! Besides, you want her to lose it – you said so too! Come on! Let's not play the scathed virgins, let's not have the gossips already mentioned on some benches...
ParlaMint-FR_2020-02-18-O1146.u58	That's amazing! It's not the Prime Minister who answers, it's a candidate in the campaign!
ParlaMint-FR_2020-02-18-O1146.u59	[[Protests on the benches of the LR group]] A word on the substance, Mr Herbillon: I know that is what interests you, not the question of this or that.
ParlaMint-FR_2020-02-18-O1146.u60	What do we do about the East Station?
