Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2002-04-23-lower	ParlaMint-NO_2002-04-23-lower.ana.ud2524e46	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-04-23	2002-04-23	Lower house	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-04-23	-	Reference	English	Chairperson	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.AGV	Valle, Ågot	F	1945	
ParlaMint-NO-en_2002-04-23-lower	ParlaMint-NO_2002-04-23-lower.ana.ud2524e62	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-04-23	2002-04-23	Lower house	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-04-23	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.ESF	Faldet, Eirin	F	1944	
ParlaMint-NO-en_2002-04-23-lower	ParlaMint-NO_2002-04-23-lower.ana.ud2524e117	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-04-23	2002-04-23	Lower house	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-04-23	-	Reference	English	Chairperson	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.AGV	Valle, Ågot	F	1945	
ParlaMint-NO-en_2002-04-23-lower	ParlaMint-NO_2002-04-23-lower.ana.ud2524e124	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-04-23	2002-04-23	Lower house	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-04-23	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.SONS	Sjøli, Sonja Irene	F	1949	
ParlaMint-NO-en_2002-04-23-lower	ParlaMint-NO_2002-04-23-lower.ana.ud2524e167	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-04-23	2002-04-23	Lower house	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-04-23	-	Reference	English	Chairperson	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.AGV	Valle, Ågot	F	1945	
ParlaMint-NO-en_2002-04-23-lower	ParlaMint-NO_2002-04-23-lower.ana.ud2524e175	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-04-23	2002-04-23	Lower house	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-04-23	-	Reference	English	Chairperson	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.AGV	Valle, Ågot	F	1945	
ParlaMint-NO-en_2002-04-23-lower	ParlaMint-NO_2002-04-23-lower.ana.ud2524e273	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-04-23	2002-04-23	Lower house	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-04-23	-	Reference	English	Chairperson	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.AGV	Valle, Ågot	F	1945	
ParlaMint-NO-en_2002-04-23-lower	ParlaMint-NO_2002-04-23-lower.ana.ud2524e282	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-04-23	2002-04-23	Lower house	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-04-23	-	Reference	English	Chairperson	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.AGV	Valle, Ågot	F	1945	
ParlaMint-NO-en_2002-04-23-lower	ParlaMint-NO_2002-04-23-lower.ana.ud2524e289	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-04-23	2002-04-23	Lower house	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-04-23	-	Reference	English	Chairperson	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.AGV	Valle, Ågot	F	1945	
ParlaMint-NO-en_2002-04-23-lower	ParlaMint-NO_2002-04-23-lower.ana.ud2524e409	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-04-23	2002-04-23	Lower house	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-04-23	-	Reference	English	Chairperson	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.AGV	Valle, Ågot	F	1945	
ParlaMint-NO-en_2002-04-23-lower	ParlaMint-NO_2002-04-23-lower.ana.ud2524e430	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-04-23	2002-04-23	Lower house	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-04-23	-	Reference	English	Chairperson	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.AGV	Valle, Ågot	F	1945	
ParlaMint-NO-en_2002-04-23-lower	ParlaMint-NO_2002-04-23-lower.ana.ud2524e486	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-04-23	2002-04-23	Lower house	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-04-23	-	Reference	English	Chairperson	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.AGV	Valle, Ågot	F	1945	
ParlaMint-NO-en_2002-04-23-lower	ParlaMint-NO_2002-04-23-lower.ana.ud2524e495	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2001-2002, Sitting day 2002-04-23	2002-04-23	Lower house	Term 2001-2005	Session 2001-2002	-	Sitting day 2002-04-23	-	Reference	English	Chairperson	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.AGV	Valle, Ågot	F	1945	
