Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-12-05-ps2013-023-04-002-086	ParlaMint-CZ_2014-12-05-ps2013-023-04-002-086.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-12-05	2014-12-05	Lower house	ps2013	-	ps2013/023	ps2013/023/04	ps2013/023/086	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-12-05-ps2013-023-04-002-086	ParlaMint-CZ_2014-12-05-ps2013-023-04-002-086.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-12-05	2014-12-05	Lower house	ps2013	-	ps2013/023	ps2013/023/04	ps2013/023/086	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	PavelKovacik.1955	Kováčik, Pavel	M	1955	
ParlaMint-CZ-en_2014-12-05-ps2013-023-04-002-086	ParlaMint-CZ_2014-12-05-ps2013-023-04-002-086.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-12-05	2014-12-05	Lower house	ps2013	-	ps2013/023	ps2013/023/04	ps2013/023/086	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-12-05-ps2013-023-04-002-086	ParlaMint-CZ_2014-12-05-ps2013-023-04-002-086.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-12-05	2014-12-05	Lower house	ps2013	-	ps2013/023	ps2013/023/04	ps2013/023/086	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	PavelKovacik.1955	Kováčik, Pavel	M	1955	
ParlaMint-CZ-en_2014-12-05-ps2013-023-04-002-086	ParlaMint-CZ_2014-12-05-ps2013-023-04-002-086.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-12-05	2014-12-05	Lower house	ps2013	-	ps2013/023	ps2013/023/04	ps2013/023/086	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-12-05-ps2013-023-04-002-086	ParlaMint-CZ_2014-12-05-ps2013-023-04-002-086.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-12-05	2014-12-05	Lower house	ps2013	-	ps2013/023	ps2013/023/04	ps2013/023/086	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	PavelKovacik.1955	Kováčik, Pavel	M	1955	
ParlaMint-CZ-en_2014-12-05-ps2013-023-04-002-086	ParlaMint-CZ_2014-12-05-ps2013-023-04-002-086.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-12-05	2014-12-05	Lower house	ps2013	-	ps2013/023	ps2013/023/04	ps2013/023/086	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-12-05-ps2013-023-04-002-086	ParlaMint-CZ_2014-12-05-ps2013-023-04-002-086.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-12-05	2014-12-05	Lower house	ps2013	-	ps2013/023	ps2013/023/04	ps2013/023/086	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	FrantisekVacha.1966	Vácha, František	M	1966	
ParlaMint-CZ-en_2014-12-05-ps2013-023-04-002-086	ParlaMint-CZ_2014-12-05-ps2013-023-04-002-086.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-12-05	2014-12-05	Lower house	ps2013	-	ps2013/023	ps2013/023/04	ps2013/023/086	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-12-05-ps2013-023-04-002-086	ParlaMint-CZ_2014-12-05-ps2013-023-04-002-086.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-12-05	2014-12-05	Lower house	ps2013	-	ps2013/023	ps2013/023/04	ps2013/023/086	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	PavelKovacik.1955	Kováčik, Pavel	M	1955	
ParlaMint-CZ-en_2014-12-05-ps2013-023-04-002-086	ParlaMint-CZ_2014-12-05-ps2013-023-04-002-086.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-12-05	2014-12-05	Lower house	ps2013	-	ps2013/023	ps2013/023/04	ps2013/023/086	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
