Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-05-14-ps2013-008-06-022-058	ParlaMint-CZ_2014-05-14-ps2013-008-06-022-058.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-14	2014-05-14	Lower house	ps2013	-	ps2013/008	ps2013/008/06	ps2013/008/058	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-05-14-ps2013-008-06-022-058	ParlaMint-CZ_2014-05-14-ps2013-008-06-022-058.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-14	2014-05-14	Lower house	ps2013	-	ps2013/008	ps2013/008/06	ps2013/008/058	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PavelBlazek.1969	Blažek, Pavel	M	1969	
ParlaMint-CZ-en_2014-05-14-ps2013-008-06-022-058	ParlaMint-CZ_2014-05-14-ps2013-008-06-022-058.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-14	2014-05-14	Lower house	ps2013	-	ps2013/008	ps2013/008/06	ps2013/008/058	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-05-14-ps2013-008-06-022-058	ParlaMint-CZ_2014-05-14-ps2013-008-06-022-058.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-14	2014-05-14	Lower house	ps2013	-	ps2013/008	ps2013/008/06	ps2013/008/058	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	LudvikHovorka.1963	Hovorka, Ludvík	M	1963	
ParlaMint-CZ-en_2014-05-14-ps2013-008-06-022-058	ParlaMint-CZ_2014-05-14-ps2013-008-06-022-058.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-14	2014-05-14	Lower house	ps2013	-	ps2013/008	ps2013/008/06	ps2013/008/058	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-05-14-ps2013-008-06-022-058	ParlaMint-CZ_2014-05-14-ps2013-008-06-022-058.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-14	2014-05-14	Lower house	ps2013	-	ps2013/008	ps2013/008/06	ps2013/008/058	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	LukasPleticha.1974	Pleticha, Lukáš	M	1974	
ParlaMint-CZ-en_2014-05-14-ps2013-008-06-022-058	ParlaMint-CZ_2014-05-14-ps2013-008-06-022-058.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-14	2014-05-14	Lower house	ps2013	-	ps2013/008	ps2013/008/06	ps2013/008/058	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-05-14-ps2013-008-06-022-058	ParlaMint-CZ_2014-05-14-ps2013-008-06-022-058.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-14	2014-05-14	Lower house	ps2013	-	ps2013/008	ps2013/008/06	ps2013/008/058	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	LukasPleticha.1974	Pleticha, Lukáš	M	1974	
ParlaMint-CZ-en_2014-05-14-ps2013-008-06-022-058	ParlaMint-CZ_2014-05-14-ps2013-008-06-022-058.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-14	2014-05-14	Lower house	ps2013	-	ps2013/008	ps2013/008/06	ps2013/008/058	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-05-14-ps2013-008-06-022-058	ParlaMint-CZ_2014-05-14-ps2013-008-06-022-058.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-14	2014-05-14	Lower house	ps2013	-	ps2013/008	ps2013/008/06	ps2013/008/058	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	LukasPleticha.1974	Pleticha, Lukáš	M	1974	
ParlaMint-CZ-en_2014-05-14-ps2013-008-06-022-058	ParlaMint-CZ_2014-05-14-ps2013-008-06-022-058.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-05-14	2014-05-14	Lower house	ps2013	-	ps2013/008	ps2013/008/06	ps2013/008/058	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
