Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-03-19-ps2013-007-02-006-013	ParlaMint-CZ_2014-03-19-ps2013-007-02-006-013.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-03-19	2014-03-19	Lower house	ps2013	-	ps2013/007	ps2013/007/02	ps2013/007/013	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-03-19-ps2013-007-02-006-013	ParlaMint-CZ_2014-03-19-ps2013-007-02-006-013.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-03-19	2014-03-19	Lower house	ps2013	-	ps2013/007	ps2013/007/02	ps2013/007/013	Reference	English	Regular	notMP	Minister	-	-	-	-	MichaelaMarksova.1969	Marksová, Michaela	F	1969	
ParlaMint-CZ-en_2014-03-19-ps2013-007-02-006-013	ParlaMint-CZ_2014-03-19-ps2013-007-02-006-013.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-03-19	2014-03-19	Lower house	ps2013	-	ps2013/007	ps2013/007/02	ps2013/007/013	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-03-19-ps2013-007-02-006-013	ParlaMint-CZ_2014-03-19-ps2013-007-02-006-013.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-03-19	2014-03-19	Lower house	ps2013	-	ps2013/007	ps2013/007/02	ps2013/007/013	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	MiroslavOpalka.1952	Opálka, Miroslav	M	1952	
ParlaMint-CZ-en_2014-03-19-ps2013-007-02-006-013	ParlaMint-CZ_2014-03-19-ps2013-007-02-006-013.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-03-19	2014-03-19	Lower house	ps2013	-	ps2013/007	ps2013/007/02	ps2013/007/013	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-03-19-ps2013-007-02-006-013	ParlaMint-CZ_2014-03-19-ps2013-007-02-006-013.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-03-19	2014-03-19	Lower house	ps2013	-	ps2013/007	ps2013/007/02	ps2013/007/013	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2014-03-19-ps2013-007-02-006-013	ParlaMint-CZ_2014-03-19-ps2013-007-02-006-013.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-03-19	2014-03-19	Lower house	ps2013	-	ps2013/007	ps2013/007/02	ps2013/007/013	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-03-19-ps2013-007-02-006-013	ParlaMint-CZ_2014-03-19-ps2013-007-02-006-013.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-03-19	2014-03-19	Lower house	ps2013	-	ps2013/007	ps2013/007/02	ps2013/007/013	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2014-03-19-ps2013-007-02-006-013	ParlaMint-CZ_2014-03-19-ps2013-007-02-006-013.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-03-19	2014-03-19	Lower house	ps2013	-	ps2013/007	ps2013/007/02	ps2013/007/013	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-03-19-ps2013-007-02-006-013	ParlaMint-CZ_2014-03-19-ps2013-007-02-006-013.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-03-19	2014-03-19	Lower house	ps2013	-	ps2013/007	ps2013/007/02	ps2013/007/013	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JaroslavZavadil.1944	Zavadil, Jaroslav	M	1944	
ParlaMint-CZ-en_2014-03-19-ps2013-007-02-006-013	ParlaMint-CZ_2014-03-19-ps2013-007-02-006-013.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-03-19	2014-03-19	Lower house	ps2013	-	ps2013/007	ps2013/007/02	ps2013/007/013	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-03-19-ps2013-007-02-006-013	ParlaMint-CZ_2014-03-19-ps2013-007-02-006-013.u12	Parliament of the Czech Republic, Chamber of Deputies, 2014-03-19	2014-03-19	Lower house	ps2013	-	ps2013/007	ps2013/007/02	ps2013/007/013	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	JanaHnykova.1963	Hnyková, Jana	F	1963	
ParlaMint-CZ-en_2014-03-19-ps2013-007-02-006-013	ParlaMint-CZ_2014-03-19-ps2013-007-02-006-013.u13	Parliament of the Czech Republic, Chamber of Deputies, 2014-03-19	2014-03-19	Lower house	ps2013	-	ps2013/007	ps2013/007/02	ps2013/007/013	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-03-19-ps2013-007-02-006-013	ParlaMint-CZ_2014-03-19-ps2013-007-02-006-013.u14	Parliament of the Czech Republic, Chamber of Deputies, 2014-03-19	2014-03-19	Lower house	ps2013	-	ps2013/007	ps2013/007/02	ps2013/007/013	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	JanaHnykova.1963	Hnyková, Jana	F	1963	
ParlaMint-CZ-en_2014-03-19-ps2013-007-02-006-013	ParlaMint-CZ_2014-03-19-ps2013-007-02-006-013.u15	Parliament of the Czech Republic, Chamber of Deputies, 2014-03-19	2014-03-19	Lower house	ps2013	-	ps2013/007	ps2013/007/02	ps2013/007/013	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-03-19-ps2013-007-02-006-013	ParlaMint-CZ_2014-03-19-ps2013-007-02-006-013.u16	Parliament of the Czech Republic, Chamber of Deputies, 2014-03-19	2014-03-19	Lower house	ps2013	-	ps2013/007	ps2013/007/02	ps2013/007/013	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	JanaHnykova.1963	Hnyková, Jana	F	1963	
