Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-02-06-ps2013-006-03-019-054	ParlaMint-CZ_2014-02-06-ps2013-006-03-019-054.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-06	2014-02-06	Lower house	ps2013	-	ps2013/006	ps2013/006/03	ps2013/006/054	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-02-06-ps2013-006-03-019-054	ParlaMint-CZ_2014-02-06-ps2013-006-03-019-054.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-06	2014-02-06	Lower house	ps2013	-	ps2013/006	ps2013/006/03	ps2013/006/054	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2014-02-06-ps2013-006-03-019-054	ParlaMint-CZ_2014-02-06-ps2013-006-03-019-054.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-06	2014-02-06	Lower house	ps2013	-	ps2013/006	ps2013/006/03	ps2013/006/054	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-02-06-ps2013-006-03-019-054	ParlaMint-CZ_2014-02-06-ps2013-006-03-019-054.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-06	2014-02-06	Lower house	ps2013	-	ps2013/006	ps2013/006/03	ps2013/006/054	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavFaltynek.1962	Faltýnek, Jaroslav	M	1962	
ParlaMint-CZ-en_2014-02-06-ps2013-006-03-019-054	ParlaMint-CZ_2014-02-06-ps2013-006-03-019-054.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-06	2014-02-06	Lower house	ps2013	-	ps2013/006	ps2013/006/03	ps2013/006/054	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-02-06-ps2013-006-03-019-054	ParlaMint-CZ_2014-02-06-ps2013-006-03-019-054.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-06	2014-02-06	Lower house	ps2013	-	ps2013/006	ps2013/006/03	ps2013/006/054	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	IgorNykl.1963	Nykl, Igor	M	1963	
ParlaMint-CZ-en_2014-02-06-ps2013-006-03-019-054	ParlaMint-CZ_2014-02-06-ps2013-006-03-019-054.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-06	2014-02-06	Lower house	ps2013	-	ps2013/006	ps2013/006/03	ps2013/006/054	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-02-06-ps2013-006-03-019-054	ParlaMint-CZ_2014-02-06-ps2013-006-03-019-054.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-06	2014-02-06	Lower house	ps2013	-	ps2013/006	ps2013/006/03	ps2013/006/054	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	PavelKovacik.1955	Kováčik, Pavel	M	1955	
ParlaMint-CZ-en_2014-02-06-ps2013-006-03-019-054	ParlaMint-CZ_2014-02-06-ps2013-006-03-019-054.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-06	2014-02-06	Lower house	ps2013	-	ps2013/006	ps2013/006/03	ps2013/006/054	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-02-06-ps2013-006-03-019-054	ParlaMint-CZ_2014-02-06-ps2013-006-03-019-054.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-06	2014-02-06	Lower house	ps2013	-	ps2013/006	ps2013/006/03	ps2013/006/054	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2014-02-06-ps2013-006-03-019-054	ParlaMint-CZ_2014-02-06-ps2013-006-03-019-054.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-02-06	2014-02-06	Lower house	ps2013	-	ps2013/006	ps2013/006/03	ps2013/006/054	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
