ParlaMint-BE_2019-07-18-55-plenair-ip004x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2019-07-18-55-plenair-ip004x.u2	By letter of 26 June 2019, the Attorney General of the Ghent Court of Appeal provided documents in order to enable the Chamber to possibly authorize prosecution of one of our colleagues under article 59 of the Constitution. By letter of 26 June 2019, the Attorney General shall send documents to the Court of Appeal in Ghent to enable the Chamber to allow, in application of Article 59 of the Constitution, any prosecutions against one of our colleagues. In accordance with Rule 160 of the Rules of Procedure, the documents were referred to the Prosecution Committee. In accordance with Rule 160 of the Rules of Procedure, the documents were sent to the Commission for the Prosecutions.
ParlaMint-BE_2019-07-18-55-plenair-ip004x.u3	The general discussion is open. The general discussion is open.
ParlaMint-BE_2019-07-18-55-plenair-ip004x.u4	Mr President, I refer to the written report.
ParlaMint-BE_2019-07-18-55-plenair-ip004x.u5	Mr President, I refer to the written report.
ParlaMint-BE_2019-07-18-55-plenair-ip004x.u6	Mr President, ladies and gentlemen, normally we did not have to stand here. After all, a budget was tabled last year, but part of the crew left the ship while the quay was in sight. The budgetary situation of our country calls for serious, not political jousts. What is before us today is a draft for the third series of provisional appropriations. It is not a draft budget which initiates major measures and new policies. However, it is a design that makes it possible to pay the bills and suppliers. As a Belgian government, we cannot fail to meet citizens and businesses. Open Vld therefore approves this bill. However, let us be serious. The budget deficit remaining at 3.1 % of GDP in 2014 fell to 0.7 % in 2018. However, we expect the Monitoring Committee's estimates for the current year shortly. The previous government has not been able to complete the journey because of the fall of the government, which means that we have lost a costly year on the budget and have not been able to take the structural measures necessary in the long term to ensure balance in the budget. The explanation why the budget could not be approved in December remains incomprehensible to me and to many, and costs the community a lot of money. Today, therefore, we must discuss how we avoid losing another year. The saying that current affairs is the best way to keep a budget on track is no longer true. Ascending ageing costs and a flattening of economic growth ensure that the deficit grows in times of current business rather than decline. Let me also be clear, as in last week's committee meeting: post-electoral games about indexing the donation for the royal family or discussions about the cabinets are not only based on false information, they are not helping us either. I would like to make a few points about this. Indexing is a principle of "except where certain parties that fundamentally question "all', for all personnel-related costs, and the donation is essentially staff-related costs. As far as the operating budgets of the Cabinets are concerned, I no longer understand what is being said in committee. It shouldn't be much crazy. Have some Cabinets been given more budget? Yes. If some ministers had to take over additional powers, they would need more funding, but this was always accompanied by serious savings. Moreover, the employees of the Cabinets were entitled to a redundancy allowance. I don't think there's any question about this either. The proof of the pudding is in the eating . A small example, the budget of the De Croo cabinet increased by EUR 200 000, while the Van Overtveld cabinet, of the former finance minister, had a budget of EUR 700 000. In short, this is a saving of EUR 500 000. Cabinet budgets have fallen by EUR 5 million as a result of the fall of the government. Instead of losing us in such bogus debates, I do not want to repeat myself, our attention must go to the budgetary challenge ahead. How do we solve a structural deficit by 2024? If we do nothing, it will rise to 2,6% of GDP. For the better understood, since half of GDP is public expenditure, this means that if we do nothing, the government as a whole will have 5% more expenditure than the revenue. The bill for federal policy is not yet included. The answer will undoubtedly consist of many aspects. It is time for us to work on this. For that, we need a strong government. I hear a lot of parties here over the last few days talking about what can be done, who should talk to whom and who should not be talking to. It would be a good thing for the parties who have received the great mandate to sit at the table in each part of the country. They have been given a mandate to ensure that this country is also governed by federal law. This is the only way to act decisively to meet the budgetary challenges. It is not just about this year's budget, about the plans for the next few years, but also about safeguarding the future of the next generation, social security, harmony, cooperation, entrepreneurial spirit and the success of this country. That's why Open Vld is always a constructive partner. We shall be voting for these provisional appropriations with conviction.
ParlaMint-BE_2019-07-18-55-plenair-ip004x.u7	Ladies and gentlemen, I would like to draw your attention to the fact that Mr Leysen, as the oldest member, was the chairman of the Finance Committee on duty, for which I thank him, and I would also like to congratulate him most warmly on his maiden speech. [[Applause]]
ParlaMint-BE_2019-07-18-55-plenair-ip004x.u8	Mr President, ladies and gentlemen, it is a great honour to be able to speak on behalf of the country's second largest political party. In the newly elected Parliament we are as many as 96 newcomers. We must do what our predecessors have left us. Our starting point is the legacy of the previous legislature. Johan Van Overtveldt, former finance minister, mentioned the Swedish heritage. Anyone who shares in an inheritance hopes to get good news. Anyone who shares in the Belgian legacy, the legacy of the Swedish coalition, mainly sees corpses falling out of the closet. After all, the gap in the budget left by the entire Michel administration is vengeful. The debt mountain left behind by the entire Michel government is scandalously high, despite two major windfalls, namely the falling interest charges and the favourable economic situation. Remember the pronunciation "Show me the money!" The Community had to be frozen, putting state finances in order was the commitment of the previous government. Today, it appears that just this clean-up is the weak point of the past administration period. The budget deficit reports follow one another: 7, 8, 10, now EUR 11 billion deficit. In every newspaper article that has appeared in the last few weeks, apparently a billion more were added. Eleven billion euros is a huge sum. But that 11 billion is actually just the beginning. The ageing population will shift a few gears in this legislative period, expenditure on pensions and health care will continue to increase and the pace of this increase will increase in the coming years. By the end of this legislature, another EUR 5 billion a year will be added. Public investment in this worn-out country has also been lagging behind the rest of Europe for years. If we want to achieve the European average in terms of public investment, we also need an additional EUR 4 billion per year. The EUR 11 billion is therefore only the beginning; many tens of billions of euros will be added in the coming years. Many observers are therefore irritated by the lightness with which those responsible in Parliament deal. Since 26 May, we have seen politicians traveling around, who are mainly engaged in political games, aiming at maximizing their own party political interests, or politicians who are primarily engaged in their own political career and how they can get to work in the European Union, the European casino, the big pack-de-poen show. Verhofstadt, Leterme and now Michel, they are all political leaders who, while failing to get the country's budget in order, seem not to have the slightest difficulty in doing so with their personal budget and financial planning. How should we, as newcomers to Parliament, ever take this institution seriously, when those who are here are primarily concerned with themselves and the way they can leave the sinking ship? The Verhofstadts, the Michels, the Peetersen have now applied for and received political asylum in Europe. After us deluge him , after us the flood. Without a new budget, the heart of a coalition agreement and the foundation of any policy, the rest of the government has nothing more to say to Parliament. Parliament, all of us, must play our full part. We have a professional responsibility to do our job. Last week, the rest of the government asked the Monitoring Committee to draw up a report on the budgetary situation. As soon as that report is available, at the end of July, the Flemish interest wants the Finance Committee to meet immediately to evaluate the dramatic state of the budget. Parliament must fully fulfil its legislative role in the coming weeks and months. The previous government has shamelessly forwarded the invoice to our children and grandchildren. Ladies and gentlemen, we cannot allow that to happen again! I listened very carefully to Mr Leysen last week. As far as possible, we in this House must carry out reforms across party boundaries, examine pistes and draw up proposals. That is not only the right of the hemisphere; it is also our damn duty. I have already made a number of proposals in the Committee on Finance and the Budget. Firstly, where is the study commissioned by Van Overtveldt on the cost of migration? Several countries, including Norway, have had that significant cost for society calculated. The Dutch Planning Bureau also made the calculation. The conclusion was harsh but at the same time crystal clear, I quote: 'At all ages of entry immigrants appear to be a burden on public finances'. A recent report by the Norwegian government came to a similar conclusion. That is why the bill for the Flemish Interest was quickly made. We want our taxpayers' money no longer to be spent on asylum seekers, but on our own people, our own pensions, our own health care, our own workers and entrepreneurs, our own elderly people and our own security. A second proposal is the following. All political parties had programme points calculated by the Federal Planning Bureau before the elections. Well, my party had it calculated what a waiting period on social security and social assistance could mean for newcomers. According to the Planning Bureau, the measure will generate no less than EUR 1.5 billion per year in the budget. Even more, as the conditions are tightened, it can yield up to EUR 5 billion a year. We are already reaching out across party boundaries in order to work out this proposal in concrete terms. It is, moreover, a matter of government policy in Austria and Denmark. Thirdly, I, together with the Minister, note that the budget is further derailed by the ever-increasing contribution to the European Union. My party already counted it. No one pays more to the European Union than the Fleming. Flemings pay EUR 2.4 billion to Europe every year. That's almost 600 euros per working Fleming. Worse still, after the Brexit those amounts will only increase. A reduction of a few percentage points on the contribution to the European Union could soon save a few hundred million euros a year on our budget. Countries such as Denmark, Sweden and the Netherlands have negotiated substantial discounts for their citizens, but this has not happened in our country. The Flemish parties have never agreed to any discount. We were and are still represented in Europe by bangs with Tuscan outhouses, who like to sponsor the pivotal European institutions at the expense of the Flemish taxpayers. Our Belgian politicians are always in the front row for European top nominations, but apparently in the last row to serve the interests of our citizens. So far, three very concrete proposals for our budget. I can be brief and clear about our amendments to the emergency budget. The citizens of this country have to pay more and more: the invoices, the energy bills, the excise duties, the retirement invoices, they all went up. While the hardworking citizen in this country has to pay more and more, the money continues to flow to the Royal House. Instead of constantly milking the taxpayer, we are asking Parliament to finally completely wipe out the flow of money to the Royal Palace. Ladies and gentlemen, a majority in Parliament wants to abolish the Senate. The Senate is an old talk barracks, which costs a lot of money, a relic from past centuries. Let's get this over with. Finally, allow me to touch on the many millions of euros flowing towards the reception of asylum seekers. I listened very carefully to Mr Lachaert in committee when he spoke last week about collective responsibility. It is indeed a collective responsibility of the then full-fledged Michel government. At the Council of Ministers of 28 September 2018, at the suggestion of Minister Jambon and Secretary of State Francken, no less than 2,224 places were opened, whereas places should have been closed. On 15 November 2018, the Francken cabinet announced that another 1,500 additional places were created. The asylum figures show that the Minister's name has changed in recent months, but that the policy has remained the same. This country was, is and remains a magnet for fortune seekers from all over the world. The political joust between Open Vld and the N-VA before and after the elections will never compensate for inaction for five years. The pot blames the kettle for looking black. Already in the second half of 2018, under Secretary of State Francken, the number of asylum applications in Europe fell, but the number of applications in Belgium increased. That is not surprising, since the necessary tightening of Belgian asylum and migration policies, unlike several other European countries, has always remained dead letter. No tough tweets, no social media campaigns or expensive advertising agencies can hide that. Measures that could have an impact, such as a firm expulsion policy, a tightening of family reunification and a stepping up of access to social security, remain out to date. Mr President, I hope that we can have a debate on this in Parliament. You will understand that my group will vote against the draft law.
ParlaMint-BE_2019-07-18-55-plenair-ip004x.u9	It was also his maiden speech for Mr Vermeersch, for which I congratulate him. [[Applause]]
ParlaMint-BE_2019-07-18-55-plenair-ip004x.u10	Mr President, when you were appointed President of the Chamber, you said that you would be the chairman of all Members of Parliament and not just of those with whom you lobbied for that Presidency, including those whose ideology you do not share. I found it very disturbing that colleagues were not listened to. Here was more noise and less discipline than in my little girls' classes. I would ask you, as chairman, to urge colleagues to be elementary polite so that they can listen to their colleagues. Anyone who wants to have a coffee chat can do so in the places that are intended for that purpose.
ParlaMint-BE_2019-07-18-55-plenair-ip004x.u11	Colleague Pas, I also found it a little disturbing. I've been through worse, but that's not an apology. In fact, I would like to ask that we show respect for each other in this sitting and in the next part-session and that those who are present follow the debate. There are other possibilities for those who do not want to follow the debate outside our assembly.
