ParlaMint-BE_2019-11-28-55-plenair-ip015x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2019-11-28-55-plenair-ip015x.u2	Mr President, Mr Minister, ladies and gentlemen, access to justice for all is a fundamental right in many respects hindered. And, despite the reforms, funding for legal aid remains largely inadequate today. In this regard, the debate on the definition of the point of legal aid is truncated. Whatever the nomenclature adopted, the budget envelope is closed and insufficient. The work on the redefinition of the nomenclature does not say anything else and leads us to this conclusion: regardless of the number of points connected with a procedure, its value still does not guarantee the fundamental and constitutional right of access to justice. The reality is that today we come to a paradoxical situation: the more complex a procedure is, the less the lawyer is paid. The investment of the lawyer is, however, what will make the difference between a right simply defended and a guaranteed right. I would also like to take this opportunity to highlight the professional conscience of the vast majority of legal aid lawyers who consider their mission to be of public benefit and believe that their clients' primary right is to defend their rights. Mr Minister, there is another paradox, particularly in criminal matters. In the face of an increasingly powerful prosecutor's office, the role of the lawyer should have been strengthened. Nevertheless, the reforms of the previous legislature have sought to make savings to the detriment of the people in question. When we know that 75% of criminal cases are dealt with through legal aid, we immediately measure the gap that has widened in recent years between citizens, whether accused or accused, and the State. Minister, for more people, every day, the middle class now understood, justice becomes difficult to access and no longer fulfils its role as a universal public service that it should be. More than ever, we face two-speed justice. Minister, what is your assessment of the past legislature? Do you believe that legal aid lawyers are now in a position to ensure equal access to justice for all litigants? What is the meaning of the discussions about the definition of the point when the envelope, of the agreement of all, remains insufficient? Finally, do you recognize that the difficulties of access to justice in fact lead to the existence of at least two-speed justice?
ParlaMint-BE_2019-11-28-55-plenair-ip015x.u3	Mr President, Mr Aouasti, you are asking me about my assessment of the previous legislature with regard to justice. I don't have time to answer, but it's a positive assessment. We did a good job. I wrote four reports that you can read on the website. With regard to the value of the item and legal aid, first of all, we have developed this new nomenclature in conjunction with the Bar Associations. I'm not saying there was a full agreement, but there was a broad consensus in 2016. I think the reason you asked me this question is because, this morning, in the newspaper Le Soir, there was an article about the panic in the Bar Association. The Bar Association responded by saying that it was fake news: "We are not going to rewrite the nomenclature. We will simply evaluate it together with the minister. So don't worry." An untouchable nomenclature does not change anything, either good or bad, especially not good. As for the value of the point, I have always told the Orders that I guarantee them a value of 75 euros. Despite the fact that it's a closed envelope in your opinion, I did it. The point is 75 euros. For the rest, you preach a convinced one. I have pleaded on several occasions for the increase of the budget in the electoral programme and I am doing it again, now, in another framework that you are not supposed to ignore. Legal aid must be more publicly funded. On the other hand, I said the same thing to the Justice Committee when Ecolo-Groen tabled his bill on this subject. You can't say I've been unfair to legal aid, on the contrary!
ParlaMint-BE_2019-11-28-55-plenair-ip015x.u4	Minister, thank you for your answer. I have a commitment from her, that of a refinancing of legal aid. I also consider irony to be a serious question. Finally, I note that this assessment shows – as you yourself say – that no nomenclature is untouchable. What we regret, unfortunately, is that the envelope remained untouchable, which led us to guarantee a point of 75 euros but with a value that had been determined many years ago. It will be up to the next government to give justice its brilliance and its role: that of a public power in the service of the protection and security of all citizens.
ParlaMint-BE_2019-11-28-55-plenair-ip015x.u5	Minister, the Royal Gift is, in theory, a self-absorbed public institution under your supervision. In practice, it is a shadowy vehicle, without any parliamentary supervision, that does not exist in any other country and that serves to transfer as much luxury as possible from the royal family to the taxpayer. While the housing bonus of the Flemish taxpayer is taken away, it must be paid for, for example, the renovation of a dressing with ceremonial clothing for the king worth 280,000 euros. This is the way to build an entire house, Minister. It's hallucinating. Unlike all members of the royal family, the taxpayer does pay rent to the Royal Gift and on top of that all other costs. Recently I asked you again about the value of the patrimony of the Royal Gift. At that time, in your reply, you ended up with a reference to the answer to a question I asked 11 years ago, on 16 January 2008. You still don't have a clue. The taxpayer must clearly know as little as possible, but he must be financially responsible for the films of the Habsburg predators. When Laeken's profit society became known, several colleagues suddenly called for an investigation. The Flemish Interest naturally supports this research. Mr President, I have already submitted a proposal to this effect to the services at the beginning of October. Moreover, it is the fourth parliamentary term in a row that I have done so. Have you woken up too, Minister? Do you think this crime of mass murderer Leopold II still fits into the 21st century? Would it not be better, pending the disappearance of the monarchy, to take an example from the British Crown Estate, which produces money independently and transparently and does not cost money?
ParlaMint-BE_2019-11-28-55-plenair-ip015x.u6	Mr Minister, ladies and gentlemen, there are two things in the file on the Royal Gift that are incredibly disturbing me. First, there are some obvious questions about the Royal Gift. What's in it, what's in it, what's in it, what's in it, what's in it, what's in it, what's in it, what's in it, what's in it, what's in it, what's in it, what's in it, what's in it, Who's using it? What are the costs involved? Who's gonna take the fall for that? You're gonna put taxpayers' money in it? If so, under what conditions? It is not normal that it takes months of investigative journalism to get an answer to these questions. Secondly, the Royal Gift sometimes dares to set off costs in the direction of the taxpayer when there are no good reasons for doing so. When questions come to mind, Baron Paul Buysse doesn't answer them with a great deal of enthusiasm. I can't say that's normal. Around the whole file of the Royal Gift hangs the atmosphere of the ancien régime. We need to get rid of that as soon as possible. What we need is total transparency about all the constructions and the money flows that go around in them. What we also need is the awareness that parks and domains that are used exclusively by others, but for which public funds are used, must also become public. We do not accept, ladies and gentlemen, that taxpayers should bear the cost of using parks and areas that they do not enjoy. We therefore reiterate the proposal to at least open up the Laeken domain to the public. Minister, in principle all federal government expenditure must be clearly identified in the budget. This applies, for example, to the Civil List, but also to the Royal Gift. Is it true that the Royal Gift transfers a lot of costs to the taxpayer without a good reason, and that it is almost impossible to find out exactly how much it costs?
ParlaMint-BE_2019-11-28-55-plenair-ip015x.u7	I give the floor to Mr Dedecker, who was already in the starting blocks. Ladies and gentlemen, as of next week you will be faced with the question of speaking time.
ParlaMint-BE_2019-11-28-55-plenair-ip015x.u8	Mr President, I will comment on that.
ParlaMint-BE_2019-11-28-55-plenair-ip015x.u9	I don't doubt that.
ParlaMint-BE_2019-11-28-55-plenair-ip015x.u10	Mr President, Minister, at the end of the last century our King Leopold II of Saxony-Coburg made a fortune of slave labor on his rubber plantations in Congo. That blood money he invested in real estate in our country. When he felt his end approaching he wanted to favor quite a few mistresses, he also wanted to disinherit his two daughters and also did not want to pay inheritance taxes. I am surprised, by the way, that the colleagues from PTB-PVDA are not asking a question about this today. Because Leopold II did not want to pay inheritance rights, in the year 1900 he placed his real estate in the Royal Gift, to give it to the people. In 1903, the then silly Senate and Chamber accepted that donation. The conditions were that his heirs were allowed to remain in possession of the patrimony and that the patrimony should not be alienated. So to speak, so to speak. Who carries the burden? The population. Who gets the pleasures? The Saxons-Coburgs. In 1930, the government felt that this couldn't be done anymore, and she had a law passed. Article 1 of that law states that the Royal Gift no longer receives money from the taxpayer, but that the institution must be self-sufficient. We are now ninety years later and all this time the Saxon-Coburgs have been grazing. It has got even worse, because when I was a Member of Parliament in 2000-2001, as the President of the Chamber will remember, it was even suggested that the children of Astrid and Laurent should not only live for free, but also receive a donation, hundreds of thousands of euros of pocket money. Mr President, before you take the floor, I have just one question.
ParlaMint-BE_2019-11-28-55-plenair-ip015x.u11	(...)
ParlaMint-BE_2019-11-28-55-plenair-ip015x.u12	Mr Verherstraeten, I will not talk about abuse. For example, I will not talk about Duchess Duchess Castle, which is rented for EUR 100,000 and for which we still have to pay EUR 637,000 for outside work. I'm sure your party's in for something. Minister, I only have one question. When does that abuse end?
ParlaMint-BE_2019-11-28-55-plenair-ip015x.u13	Mr President, even though the clock is not running yet, I will certainly try to keep to the speaking time. Minister, the problem has already been outlined by the three previous speakers. Leopold II was so generous in giving his property at the age of 65 to the Belgian State. The Belgian State could then continue to work on it. As a principle, that was very noble, even though there were a number of catchies. The Belgian State then founded the Royal Gift. That was and is still an independent public institution. The principle is that it must be self-sufficient. Article 1 of the Royal Decree of 9 April 1930 states: "This institution must combat all its expenditure by means of the resources at its disposal," now comes the "without charge to the Public Treasury." The investigative journalists have been working on this over the past few months and have exposed a number of painful things. First of all, there is the lack of transparency. There is indeed insufficient transparency. There's gonna be a lot of questions coming up anyway. What exactly is the patrimony? What exactly are the maintenance costs? What exactly are the sources of income? There's got to be some clarity. Even worse, I think that there may be a possibility that I speak in the conditional and I hope that your answer will provide clarity about maintenance costs and management costs to other governments. I am talking not only about the federal government and the Government of the Buildings, but also about Regions and local authorities. That creates a strange and annoying feeling, a feeling of us-know-us, a feeling we don't stand for. So we need to be clear about this. Parliament deserves that clarity. We look forward to your answer. I understand from Baron Buysse's reply that the board of directors met today. What was the position of our federal representatives there? Have any decisions been made there? I want to know how we deal with the problem of lack of transparency and the transfer of costs to other public authorities.
ParlaMint-BE_2019-11-28-55-plenair-ip015x.u14	Thank you for your questions. I think that history has already been well described in the question. It is indeed a donation, which is subject to a number of binding obligations in relation to a number of goods at the disposal of the royal family. For those goods, the Royal Gift has the maintenance burden. This also applies to a number of other goods, such as the Dudenpark, which was housed in the Royal Gift in 1930. The Royal Gift has legal personality and has full financial autonomy. Some of the goods it manages are absolutely part of the rich heritage of our country. Formally, the Royal Gift is under the supervision of Finance. For this purpose, the Finance Department calls on the Court of Auditors, which assists Parliament in the financial supervision of public institutions. The Court of Auditors has systematically provided a clean sheet for every inspection of the Royal Gift: no comment at all. I do not need to remind Parliament how many public institutions can only dream of getting a clean sheet year after year. Indeed, for many public institutions this is more often the opposite. You ask questions, but I may also have a question for Parliament. If the press had not conducted an investigation here, would we be having this debate here today? The Court of Auditors is at your disposal for one hundred percent. You can ask the questions you want at the Court of Auditors. The Court of Auditors has an obligation to clarify that. As a Member of Parliament, you can absolutely use the Court of Auditors to get the clarity you want. It is true, as the press articles say, that there are regular expenditures involving the use of public money. This is based on bilateral agreements, sometimes with other governments, sometimes even with cities and municipalities, sometimes with private partners. The Court of Auditors did not comment on the validity and legality of the bilateral agreements either. If there is a bilateral agreement, I would also like to remind you that the responsibility for such an agreement lies with both parties. It lies not only with the Royal Gift, but also with the opposing party, often other governments or cities and municipalities. As far as the question of transparency is concerned, I understand from the statements made by the Chairman of the Management Board that the Royal Gift is absolutely willing to do so and that all the necessary documents are already being made available today. However, I believe that an open communication, which belongs to an institution such as the Royal Gift, is absolutely necessary and that great steps can be taken forward. Let me get this straight. Firstly, the accounts are transparent. Secondly, every year there is an audit by the Court of Auditors and the Court of Auditors has no comments. Thirdly, I absolutely agree that today, through the Royal Gift, an institution with prestige, it is absolutely possible to take steps forward in order to communicate about it in a more open way.
