ParlaMint-BE_2019-07-10-55-plenair-ip003x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2019-07-10-55-plenair-ip003x.u2	Ladies and gentlemen, may I ask you to stop your conversations, to sit on your bench and to pay some attention to the meeting? You have received a draft agenda for today's meeting. You have received a draft agenda for today's sitting. I also propose that you include in the agenda of this afternoon's plenary session: - the composition of the Prosecution Committee. I would also suggest that you enter on the agenda of this afternoon's plenary session: - the composition of the Commission for the Persecutions. Is there any comment on this? Are there any comments on this? Accordingly, the agenda was adopted. The agenda has therefore been adopted.
ParlaMint-BE_2019-07-10-55-plenair-ip003x.u3	By letter dated July 1, 2019, the Prime Minister transmits a copy of the Royal Order of June 28, 2019 entitled "Government - Amendment - Appointment".
ParlaMint-BE_2019-07-10-55-plenair-ip003x.u4	By letter dated 28 June 2019, the Chamber's Open Vld Group informed me of the appointment of Mr.Egbert Lachaert as Group Chair from 27 June 2019. By letter dated 28 June 2019, the Open Vld Group of the Chamber informed me that Mr Egbert Lachaert will be appointed as group chairman from 27 June 2019.
ParlaMint-BE_2019-07-10-55-plenair-ip003x.u5	Mr Lachaert, you know what to do after the sitting.
ParlaMint-BE_2019-07-10-55-plenair-ip003x.u6	In accordance with the opinion of the Conference of Presidents of 10 July 2019, I propose that you allow members to put oral questions in committee to the government in day-to-day business today. In accordance with the opinion of the Conference of Presidents of 10 July 2019, I propose that Members be allowed to put oral questions in committee to the government in current cases as of today. No observation? (No) That will be the case. Are you sure you don't mind? [[No.]] Thus shall be done.
ParlaMint-BE_2019-07-10-55-plenair-ip003x.u7	In accordance with the opinion of the Conference of Presidents of July 3, 2019, I propose that you allow members to ask written questions to the government in day-to-day business with immediate effect. In accordance with the opinion of the e Conference of Presidents of 3 July 2019 I propose that Members be allowed to put written questions to the government in current cases with immediate effect. No observation? (No) That will be the case. Are you sure you don't mind? [[No.]] Thus shall be done.
ParlaMint-BE_2019-07-10-55-plenair-ip003x.u8	Pursuant to rule 145, paragraph 3, of the Rules of the House, I propose, pursuant to rule 147 of our Rules, that the Speaker of the House be empowered to rule in this Parliament on applications made after the termination of the work of the boards of inquiry, for the disclosure or copy of records of the hearing of witnesses by commissions of inquiry or documents given to them by witnesses. Pursuant to Rule 145, third paragraph, of the Rules of Procedure, I propose that the President of the Chamber be authorised to decide, during this parliamentary term, pursuant to Rule 147 of our Rules of Procedure, on requests submitted after the completion of the proceedings of the Committees of Inquiry, for inspection or for copies of minutes of witnesses' interviews made in committee of inquiry or documents submitted by witnesses. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] Thus shall be done.
ParlaMint-BE_2019-07-10-55-plenair-ip003x.u9	We must make the appointment of the standing committees. In accordance with the opinion of today's Conference of Presidents, I propose the following names: - Committee on Social Affairs, Employment and Pensions - Committee on the Constitution and Institutional Renewal - National Defence Commission - Committee on the Economy, Consumer Protection and the Digital Agenda - Committee on Energy, the Environment and Climate - Committee on Finance and the Budget - Committee on the Interior, Security, Migration and Administrative Matters - Committee on Justice - Commission on Mobility, Public Enterprises and Federal Institutions - Committee on External Relations - Committee on Health and Equal Opportunities. We must proceed with the appointment of the standing committees. In accordance with the opinion of the Conference of Presidents of today, I propose the following names: - Commission for Social Affairs, Work and Pensions - Commission for Constitutional and Institutional Renewal - Defence Committee - Commission for Economics, Consumer Protection and Digital Agenda - Commission for Energy, Environment and Climate - Committee on Finance and Budget - Committee on Home Affairs, Security, Migration and Administrative Affairs - Commissie voor Justitie - Commission for Mobility, Public Enterprises and Federal Institutions - Committee on External Relations - Committee on Health and Equal Opportunities. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] Thus shall be done. In accordance with Rule 158 of the Rules of Procedure, appointments of members of committees shall be made to the proportional representation of political groups and each member of a political group represented in the standing committees shall be a member of at least one committee. Members who are not members of any political group or who are members of a political group not represented in the Standing Committees shall sit on at least one of these committees of their choice, without a deliberative vote. Pursuant to Rule 158 of the Rules of Procedure, the appointments of members of committees shall be made on the basis of the proportional representation of political groups; each member of a political group represented on the standing committees shall be made up of at least one committee. Members who are not members of a political group or who are members of a political group, which is not represented on the standing committees, shall sit on at least one of those committees of their choice, but shall not have the right to vote. I would point out that the committees are composed of 17 members according to the proportional distribution:
ParlaMint-BE_2019-07-10-55-plenair-ip003x.u10	May I point out that the committees consist of 17 members on the basis of proportional representation:
ParlaMint-BE_2019-07-10-55-plenair-ip003x.u11	For your information, I should like to inform you of the names of the following committee chairmen: For information, I would like to inform you of the names of the following committee chairmen: - Committee on Social Affairs, Employment and Pensions c Remission for Social Affairs, Work and Pensions Marie-Colline Leroy - Committee on the Constitution and Institutional Renewal c Remission for Constitution and Institutional Renewal Özlem Özen - National Defence Commission Defence Committee Peter Buysrogge - Committee on the Economy, Consumer Protection and the Digital Agenda c Communication from the Commission to the Council, the European Parliament, the European Economic and Social Committee, the Committee of the Regions, the Committee of the Regions, the Committee Stefaan Van Hecke - Committee on Energy, the Environment and Climate c conversion for Energy, Environment and Climate Vincent Van Quickenborne - Committee on Finance and the Budget c Commission for Finance and Budget Kattrin Jadin - Committee on the Interior, Security, Migration and Administrative Matters c Mission for Home Affairs, Security, Migration and Administration Ortwin Depootere - Committee on Justice c Remission to Justice Kristien Van Vaerenbergh - Commission on Mobility, Public Enterprises and Federal Institutions c redirection for Mobility, Public Enterprises and Federal Institutions Jean-Marc Delizée - Committee on External Relations c Mission for External Relations Els Van Hoof - Committee on Health and Equal Opportunities c Mission for Health and Equal Opportunities Thierry Warmous The committee chairmen are hereby appointed. It is for each committee chairman to convene its committee and to proceed to the work of the committee, including the appointment of the bureau of the committee and the rules governing its work. We will shortly forward all the legislative proposals already submitted and considered to the various committees. All committees therefore have work to do and can begin their work. You are asking for the floor, Mr Buysrogge?
