ParlaMint-BE_2019-09-26-55-plenair-ip006x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2019-09-26-55-plenair-ip006x.u2	By message of September 18, 2019, the Raad van de Vlaamse Gemeenschapscommissie announces that it was constituted in its session today. By letter dated 18 September 2019, the Council of the Flemish Community Commission informed us that it had been declared legal and complete at that day's meeting.
ParlaMint-BE_2019-09-26-55-plenair-ip006x.u3	The President [[in front of the assembly standing]]
ParlaMint-BE_2019-09-26-55-plenair-ip006x.u4	[[for the standing meeting]] Ladies and gentlemen, ladies and gentlemen, José Desmarets, Honorary Vice-President of the House, died on 8 August at the age of 93 in Uccle. José Desmarets was the son of a Schaerbeekian pastry chef. As a young student, he took part in the resistance against the Nazi occupier and hosted a Moldovan Jew hunted by the Gestapo. For this action he, like his father, received the Yad Vashem distinction of ‘Just among the Nations'. Shortly after the Second World War, José Desmarets obtained the diplomas of Doctor of Law and Bachelor of Political and Social Sciences at the Catholic University of Leuven. He became legal adviser and then director of the newspaper La Cité. From 1959 to 1988, José Desmarets was a city council member in Uccle. During those thirty years he held three ships' mandates. From November 1971 to October 1985, José Desmarets was stationed in the Chamber for the PSC. He was a very active member of, among other things, the Finance, Public Works and Middle Classes committees. From 1974 to 1979 he also served as chairman of the PSC group. In 1980-1981, José Desmarets was successively Deputy Prime Minister and Minister of National Defence, Minister of Planning and Scientific Management and, finally, Deputy Prime Minister and Minister of Middle Classes and Planning, in the governments of Martens II, Martens III and Martens IV, and in the government of Eyskens. In October 1985, José Desmarets passed from the House to the Senate, where he completed his national political career two years later. Colleagues, José Desmarets has marked political life not only by his powerful labour force but also by his humanist commitment since his early childhood. On behalf of the House, I offered our deepest condolences to his four children and his family.
ParlaMint-BE_2019-09-26-55-plenair-ip006x.u5	Mr President, ladies and gentlemen, José Desmarets, born in Schaerbeek on 16 September 1925, died in Uccle on 8 August 2019. He obtained a doctorate in law and a license in political and social sciences at the Université Catholique de Louvain. Within the state, José Desmarets held senior positions, notably as Deputy Prime Minister and Minister of National Defence in 1979 and 1980, as Deputy Prime Minister and Minister of Planning and Scientific Management in 1980, and as Minister of Middle Classes in 1980 and 1981. He was also a communal councillor in Uccle, Honorary Vice-President of the House of Representatives, where he sat for the PSC. José Desmarets has always fought for the fight against extremists as a resistance fighter against Nazism and communism when he became director of the newspaper La Cité. In addition, he had also volunteered as a war volunteer. José Desmarets profoundly marked Belgian politics by his humanist commitment. On behalf of the government, we extend our deepest condolences to her four children and her family.
ParlaMint-BE_2019-09-26-55-plenair-ip006x.u6	May I invite the Chamber to observe a few moments of restraint?
ParlaMint-BE_2019-09-26-55-plenair-ip006x.u7	The President [[in front of the assembly standing]]
ParlaMint-BE_2019-09-26-55-plenair-ip006x.u8	[[for the standing meeting]] Ladies and gentlemen, ladies and gentlemen, Luc Gustin, an honorary member of our assembly, died on 12 August in Burdinne at the age of 68. After his training as a regent, Luc Gustin became a teacher in secondary education, then an educational inspector – a profession that, in the opinion of his colleagues, he exercised with great commitment. Politics was his other passion, first and foremost at the local level. Thus, in January 1983, Luc Gustin became a communal councillor in Burdinne and, in the immediate aftermath, also a mayor of his commune, a mandate which he continuously exercised until his premature death. As Deputy Head of Cabinet of Minister Pierre Hazette, Luc Gustin put his shoulders under a series of educational reforms in the French Community from 1999 to 2004. During that period he also participated fully in the conversion of the PRL to the MR, and took over with great enthusiasm the presidency of the MR federation of the Hoei-Borgworm arrondissement. From July 2004 to May 2019, Luc Gustin was a member of the House almost without interruption. Without ever losing sight of the interests of his commune, Luc Gustin devoted himself to his parliamentary mandate with great dedication. He was a highly appreciated member of the Committees on External Relations, Finance and Budget, Public Health and the Committee on Infrastructure, where he had ample opportunity to draw attention to the specific needs of rural communities. Ladies and gentlemen, ladies and gentlemen, we will remember Luc Gustin as a thoughtful man and a caring colleague, respectful of everyone and tirelessly seeking compromise. On behalf of the House, I extended our deepest condolences to his wife Paule and his family.
ParlaMint-BE_2019-09-26-55-plenair-ip006x.u9	Mr President, ladies and gentlemen, on 12 August, Luc Gustin left us as a result of a long illness. Personally, he's a friend with a brilliant political career that I lost. His death affects not only his family, but also all the citizens of Burdinne. Last year he won for the seventh time mayorship in his congregation, where he devoted himself continuously for 35 years to his fellow citizens with extraordinary work. Very appreciated by all, he was listening, had a sense of compromise, a great professional conscience and showed kindness and respect in all respects. He was also a convinced Liberal, who helped strengthen the Liberal presence in his commune and province. His work with the Minister of Education Pierre Hazette, his tenure as president of the federation of the MR of Huy-Waremme and his accession to the position of Member of Parliament – a position he exercised with great commitment – attest to a very strong political investment. It is a huge loss, not only for the citizens of Burdinne and the liberal party, but especially for his family, his wife Paule, his son Gilles and his grandchildren. It is important to remember the man he has been: his warmth, his strength of conviction, his availability, his political fervour and his friendship will be lacking to all. On behalf of the government, we extend our deepest condolences to his wife Paule, his son Gilles and all members of his family.
ParlaMint-BE_2019-09-26-55-plenair-ip006x.u10	Thank you. I invite the Chamber to observe a moment of silence.
ParlaMint-BE_2019-09-26-55-plenair-ip006x.u11	Mr President, Mr Justice Minister, as you know, there are many scandals at present, particularly in the Liège region. Public agents now allow themselves to sell to themselves, for a symbolic euro, companies that we have all paid for. This is outrageous, especially as they do so to make even more money on the back of the community. That's amazing! And the person at the heart of all this canvas, of this mixture of private and public interests, is Mr. Stéphane Moreau. Ah! Stéphane Moreau, who is also being prosecuted by the Public Prosecutor's Office on four counts which I, ladies and gentlemen, allow myself to cite: the misappropriation of public goods for personal use, forgery in writing, abuse of social property, suspicious banking operations and fictitious jobs. That's a lot, Minister! We learned last week, ladies and gentlemen, that not only did Mr Stéphane Moreau buy back our public companies, but he also bought back his trials through a criminal transaction that allowed him to escape the trials by paying a transaction to the prosecutor's office. Minister, do you intend to intervene in this criminal transaction? Don't tell me you can't do anything! In December 2018, you co-signed with the College of Attorneys General – so it is not just the Attorneys General – very clear criteria that exclude the possibility of offering a criminal transaction. I remind you, minister, since you have signed them yourself: the seriousness of the facts (will you dare say here that there is no seriousness of the facts?); relevant history (is there not a significant history?); and the absence of a serious challenge to the facts. Minister, it is clear that the criminal transaction does not lend itself to this type of act today. You have to step in. I look forward to your reaction.
