ParlaMint-BE_2019-01-31-54-plenair-ip268x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2019-01-31-54-plenair-ip268x.u2	[[for the standing meeting]] The President [[in front of the assembly standing]] Ladies and gentlemen, on January 17th, Tenerife Achille Diegenand, honorary member of the Chamber, died. He was 82. After obtaining the diploma of PhD in physical education and graduate in physiotherapy at the University of Leuven where he would later become a lecturer, Achille Diegenant began his career as a gym teacher and independent physiotherapist. During the same period he entered the CVP and became mayor of Itterbeek in March 1971. Shortly thereafter, in November 1971, Achille Diegenant was also elected MP for the CVP. As he was attached to his region, he paid a great deal of attention to the economic, social and cultural development of the Pajottenland. As a convinced Fleming, Achille Diegenant was also very active in the Committee for the Revision of the Constitution. He was particularly concerned with the Dutch speakers in Brussels and in the Brussels Rand, and worked for the division of the judicial district of Brussels-Halle-Vilvoorde. But Achilles Diegenant will be remembered in the first place for his inexhaustible commitment to public health, the environment and, above all, sport. In his search for a full statute for professional athletes, he laid the foundations of the 1978 law on the employment contract for paid sportsmen and women. After serving sixteen years in this House, he completed his national political career as a provincial senator from December 1987 to April 1995. It was at the end of this term, on 6 April 1995, that the Diegenant-Mahoux law was passed, which bears his name. This was the culmination of a long-standing commitment to genuine recognition and regulation of physiotherapy training and the physiotherapist profession. After his withdrawal from national politics, Achille Diegenant remained a communal councillor for a few years in Dilbeek and, until his last days, he became involved in the local CD&V. As an ardent athlete, he was chairman of many local sports associations, as well as of national and international sports federations, which he had often co-founded himself. But above all, in the fall of his life, he liked to make time for his wife, his six children and his seventeen grandchildren, who he assisted with advice and deed on the edge of the sports field and wherever he could. Ladies and gentlemen, ladies and gentlemen, with Achille Diegenant we are losing a passionate politician who enjoyed general respect and sympathy in our Assembly. On behalf of the Chamber, I have expressed our sincere condolences to his wife Marth and his family.
ParlaMint-BE_2019-01-31-54-plenair-ip268x.u3	Mr President, ladies and gentlemen, together with you, the government pays tribute to our former colleague, Mr Achille Diegenant. Achilles Diegenant was a very passionate and dedicated politician. As a sports enthusiast, his first passion, Achille Diegenant fought throughout his political career for the recognition and status of both athletes and physiotherapists, the profession he had exercised himself before entering politics. He was very involved at local level and his colleagues greatly appreciated him for his determination, professionalism and kindness. A leading figure of the CD&V in Dilbeek's section, he was also mayor of Itterbeek. He also sat as a group leader on the municipal council of Dilbeek. Achille Diegenant was also a loving family man, who liked to spend time with his seventeen grandchildren. On behalf of the government, I extend my deepest condolences to his family and loved ones. We wish them much courage in this difficult ordeal.
ParlaMint-BE_2019-01-31-54-plenair-ip268x.u4	Ladies and gentlemen, I propose that we observe a few moments of silence in memory of our late colleague.
ParlaMint-BE_2019-01-31-54-plenair-ip268x.u5	Mr President, Prime Minister, you are wrong! You are wrong in saying that the problem your government is facing with the climate would be poor communication about your actions. Your problem is not communication but lack of ambition, a problem of coherence and lack of concrete action. You must and we must all, in this House, be aware of what is happening, week after week, whether it rains or sells: tens of thousands of Belgians, especially young people, now present in our stands, are on the street to tell you both their concern for the future and their desire to act to preserve this planet and to be able to benefit from a future like that experienced by previous generations. The least we can say is that your answers, so far, have not met expectations. The balance sheet will not be changed; however, there are 10 weeks left to act. Prime Minister, I would like to ask you: about the concrete commitments you have made to representatives of the Climate Coalition; about the enhancement of the ambitions of the National Energy-Climate Plan, as set out in the resolution we adopted at the end of December; about the laws necessary for the exit of nuclear power and the creation of a framework for the development of renewable energy; about a climate law that would set out a path and means to meet this extraordinary challenge; about our proposals to reduce the number of cars on the roads, to better support public transport, to encourage banks to divest fossil sectors. Prime Minister, change cannot wait any longer. You must and we must live up to the climate of our fellow citizens.
ParlaMint-BE_2019-01-31-54-plenair-ip268x.u6	Prime Minister, the climate lives with a lot of people. A number of people are genuinely concerned. It is therefore an important issue, and things must be done to do so. I do not think it is a coincidence that the very first interparliamentary resolution we adopted in this House was about climate. As chairman of the committee, I was very keen to get it implemented and approved. There were questions and recommendations, but of course there must also be measures: motivated, quantified measures that are effectively on the table. Concrete measures. We passed a law here last summer confirming a commitment from 2015. We have committed ourselves not only to confirming our existing policies, but also to taking new measures. A whole package of measures, because we want to increase our federal climate effort by almost 50%. The question, of course, is: how are we doing this now? I asked your Minister this question last year, but unfortunately I did not receive an answer. In the meantime, you have received the climate organisations. I think it is important that this should happen and that we should be able to hear more about it. In concrete terms, I have the following questions, Prime Minister. Firstly, there would be a list of new measures. What new measures should we take to have this effect by 2020? Explain it to us. We would like to know the state of play. Secondly, I believe that we can learn a great deal from the discussion with the climate organisations. So we would like to hear from you a report on what has been said and what you can report so that Parliament can get on with it.
ParlaMint-BE_2019-01-31-54-plenair-ip268x.u7	Prime Minister, for the fourth Thursday in a row, young people in Brussels are arguing for a better climate policy. Their commitment and their fighting skills are truly heartwarming. Our group has therefore been deeply disturbed by the criticism that has been made of these young people. On the one hand, it was said that they had to think about what they could do themselves, and on the other hand, it was said that they only came to Brussels to skip school and that if such a climate march was organized on weekends, which would attract much less people. Prime Minister, this weekend we saw 75 000 people arguing. Proximus says even more. Mr De Roover, you think this is ridiculous, but there are 75 000 people who have argued for another, a better, climate policy. Mr Prime Minister, with the exception of some, everyone in the hemisphere may agree that we cannot ignore this call. Young or old, everyone says something has to happen for the climate. Last week, during a speech for diplomats, you stated that the government is already doing a great deal for the climate, but that it is being poorly communicated. We have already done a lot, but perhaps too little explained, you said. Prime Minister, I regret that statement, especially as you say to the thousands of demonstrators that they did not really understand. You've already done a lot and you'd be well on your way. Prime Minister, today 3 500 scientists say that we are not on the right track at all and that much remains to be done. The Climate Action Network has set up a ranking with the countries that are very good, good or reasonably well on their way. In addition, there are countries covered by the qualification moderate, poor or very poor. Our country is placed in the "poor" category. I will not deny that much has already happened, Prime Minister, but people are asking for more. My first question is therefore what will happen in the short time that you have left. It is clear that we need to add a big tooth. You've met the organizers of the march. What did you promise them? What will happen in the future?
ParlaMint-BE_2019-01-31-54-plenair-ip268x.u8	Mr President, I would like to take the floor for a personal statement. I was named as if I would ridicule young people who show commitment. I assume Mrs Temmerman has a little less experience in education than myself. I've been teaching students at the TSO for 30 years. In those 30 years I have been a particularly strong supporter of young people's social commitment, let that be clear, Mrs Temmerman. I'm not gonna take your reproach. At the same time, Mrs Temmerman, I know what the disastrous consequences of truancy are. It may be that you distance yourself completely from that, but it is my profession as a teacher who revolts there. That is why I say that this aspect must be taken into account. Well, that's different than making fun of me.
ParlaMint-BE_2019-01-31-54-plenair-ip268x.u9	Mr President, I will be very brief. I am not blaming Mr De Roover for not having contact with young people. Mr De Roover, you have so much experience in education and I would not have that experience. I can tell you that I have no experience with education, but I do have a lot of experience with the training of young people who have fallen off the school boat, a lot of experience and probably much more than you. These young people today also say that climate policy needs to change. Before you accuse others that they would not be aware, you should first inform yourself.
ParlaMint-BE_2019-01-31-54-plenair-ip268x.u10	Mr President, Prime Minister, ladies and gentlemen, I will not argue and enter into discussions like the one that has just taken place. One thing is certain, today, for the fourth time, a group of young people manifesting themselves in favour of climate change and asking the policy to intervene more strongly and proactively in favour of stronger measures. Very sincerely, all we can say about this is that they are right. This does not mean, however, that nothing has been done. It is a message that must also be conveyed to our youth. We unanimously voted for a resolution whose ambitions have been revised upwards following the debate at COP24, the publication of the IPCC report and the first citizen's event that brought together 75,000 people, an event in which I participated. It must also be said that five offshore wind farms are installed in the North Sea and that three more wind farms will be operational by 2020. The package will provide energy to 50% of Belgian households. By 2030, offshore wind capacity will provide the energy equivalent of four nuclear power plants. This is also an important step forward. In addition, I recall the agreement of the burden sharing which took years to complete. This burden sharing between the Regions is now acquired. Nor should we forget that we are the second country to have issued green bonds for EUR 41⁄2 billion. They will help the energy transition in all areas. Prime Minister, you have said this week that you want to act more, faster and stronger. To this end, you have met with representatives of the Climate Coalition, which brings together about 70 environmental organizations. What follow-up will be given to this meeting? Has it already made it possible to identify work paths?
ParlaMint-BE_2019-01-31-54-plenair-ip268x.u11	Prime Minister, climate is at the top of the agenda. That is a good thing. Citizens, businesses, politics, we all know for a long time that the world is warming up and that we face a huge challenge. This has been the case in recent years. There has been massive investment in renewable energy and focused on energy-saving measures and sustainability. So saying nothing happens is not right. However, it is not enough. We need to show more ambition to achieve our goals. Politics must play a leading role in this. However, we will not be able to do so alone. We're gonna have to work together. We're gonna have to take everybody on a tow. Businesses still need to step up and see the opportunities that energy conversion and sustainability offer. Climate scientists and our universities are thinking about tomorrow's solutions and systems. We need to encourage citizens to invest in energy-efficient homes, sustainable mobility choices and solar panels. We need to convince politicians to engage in cross-party engagements. We have to be ambitious and we believe we can, but then we have to have everyone with us. We fit for a climate policy that doesn't look back at people who are having a harder time. We are looking forward to a climate policy that only focuses on banning, on increasing and increasing taxes. We need a positive climate policy with measures that are feasible and affordable and have a real impact. There must be a business model in which businesses and citizens can make investments that are good for the climate and for themselves. My party has already come up with some good proposals, think of the greening of the company car fleet. We are also going for a lower VAT rate for energy-efficient investments, including for demolition and reconstruction. Colleagues, the fingering and the 'yes, but mentality' can stop now. Stop whining, we know what needs to be done. As a country, we have everything we need to meet this challenge. We reach out to other parties to speed this up. Prime Minister, what initiatives will you take so that our country can take further steps forward in the coming months?
