ParlaMint-BE_2019-03-14-54-plenair-ip274x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u2	In accordance with the opinion of the Conference of Presidents of 13 March 2019, I propose that you register on the agenda of this afternoon's plenary session: In accordance with the opinion of the Conference of Presidents of 13 March 2019, I propose that you include in the agenda of this afternoon's plenary session: the discussion of points 12 and 13 after the discussion of point 2: 12. the draft law on judicial costs in criminal matters and equivalent costs, Nos 3412/1 to 7; 13. the legislative proposal (Mr Gautier Calomne and Mr Philippe Goffin, Mrs Sybille de Coster-Bauchau and Mr Raf Terwingen, Mr Egbert Lachaert, Mr Stefaan Van Hecke, Mr Christian Brotcorne, Mr Peter Vanvelthoven and Mr Patrick Dewael and Mrs Carina Van Cauter) amending the Civil Code to allow marriages to take place on Sundays and/or public holidays, Nos 3564/1 to 4. the discussion of items 12 and 13 after the discussion of item 2: 12. Bill Nos. 3412/1 to 7 concerning criminal justice costs and related costs; 13. the proposed law (MM. Gautier Calomne and Philippe Goffin, Sybille de Coster-Bauchau and MM. Raf Terwingen, Egbert Lachaert, Stefaan Van Hecke, Christian Brotcorne, Peter Vanvelthoven and Patrick Dewael and Mrs Carina Van Cauter) amending the Civil Code to allow the celebration of marriages on Sundays and/or public holidays, nos. 3564/1 to 4. Are you sure you don't mind? [[No.]] It is thus decided. No observation? [[No]] That will be the case.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u3	I have received amendments to the legislative proposal (Mr Elio Di Rupo, Mr Paul-Olivier Delannois, Mrs Fabienne Winckel, Mr Jean-Marc Delizée, Mr Frédéric Daerden, Mr Daniel Senesael and Mr Frank Wilrycx) amending the Royal Decree of 20 July 1971 establishing benefit insurance and maternity insurance for the benefit of the self-employed and assisting spouses in order to lift the waiting period, No. 3098/7. I have received amendments to the bill (MM. Elio Di Rupo, Paul-Olivier Delannois, Fabienne Winckel, MM. Jean-Marc Delizée, Frédéric Daerden, Daniel Senesael and Frank Wilrycx) amending the Royal Decree of 20 July 1971 establishing an insurance scheme and maternity insurance for self-employed and assisting spouses, with a view to abolishing the waiting period, No 3098/7. I propose that these amendments be sent to the Committee on Industry, Science Policy, Education, the national scientific and cultural institutions, the Small and Medium-sized Enterprises and Agriculture (Art. 93, No. 1, Rules of Procedure). I propose that you send these amendments to the Committee on the Economy, Scientific Policy, Education, National Scientific and Cultural Institutions, the Middle Classes and Agriculture (Art. 93, No. 1 of the Regulation). The legislative proposal will be discussed in plenary today after discussion of the amendments in committee. The discussion of the bill will continue in plenary, after consideration of the amendments in committee. I do not think it is right that the committee meeting should take place after the oral questions. Are you sure you don't mind? [[No.]] Thus shall be done. No observation? [[No]] That will be the case.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u4	Prime Minister, the words echoed this morning by your Minister of Pensions, Mr Bacquelaine, are provocation and sabotage once again. At the beginning of this month, the social partners agreed, on the one hand, on an interprofessional agreement (with wage increases and end-of-career conditions) and, on the other hand, as provided for in the Generations Pact, on raising the lowest allowances to avoid too high a drop in wages. In the meantime, and from this same rostrum, I invited you to put yourself on the side of solutions and to fully honour this agreement. An agreement that is essential, both for social peace and for the living conditions of the most fragile among us, in order to prevent more workers from slipping into poverty. Even the MR group leader, Mr Clarinval, said in the same forum: "We encourage you to continue to validate this interprofessional agreement as soon as possible in its entirety". Patatras, today, has a discordant voice in the ranks of the MR, that of Minister Bacquelaine, who refuses the proposals of the social partners with regard to raising the lowest pensions and who, in other words, invites you not to honour the interprofessional agreement, which wants to sabotage it. Prime Minister, this is unacceptable! We're starting to get used to message jamming, discordant voices, conflicting messages from your party. Between the neoliberals and the right-wing leftists, I admit that I am no longer very well there. It's hard for me to follow the line. I am simply asking you, Prime Minister: who should we believe? Is it Mr. Clarinval or Mr. Bacquelaine? Are you committed to fully honouring the agreement of the social partners with regard to raising the lowest allowances, in this case pensions? Prime Minister, an agreement is an agreement!
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u5	Prime Minister, for the past five years, your conception of social bargaining has been to sit down on the employers' side to put the knife under the hands of the workers to impose your positions; a government consultation with the bosses against the workers who were rarely entitled to the chapter. As your government is in day-to-day business, things have changed. A draft Interprofessional Agreement (IPA) was presented. We see the difference. However, all partners agree that this draft agreement is particularly sensitive. Indeed, under your government, the workers have been mistreated as never before: you have forced them to work until the age of 67, you have imposed an index jump on them and you have mostly amended the law to prevent wage increases. In this context, of course, the margin is low: 1.1%. This is certainly better than 0.8%, but I understand that it is difficult for workers to accept it. The ink of the draft agreement was not yet dry that your Vld partners were already questioning it, followed, of course, by the N-VA, always ready to help you against the workers. But today - and this is the summit - a member of your government, of your party, decides to torpedo the AIP project and above all, the distribution of the welfare envelope. Prime Minister, put your ranks in order! Be clear! Does your government support the PIA project and the allocation of the wellness envelope? If confirmed in the coming weeks, are you committed to fully implementing it?
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u6	Mr President, Prime Minister, two weeks ago there was a wide-ranging debate here in plenary on the social agreement within the Group of Ten. At that time, the N-VA group leader stressed that the N-VA was in favour of granting a rise of 1.1 percent to strengthen the purchasing power of the workers, which had already been made possible by the good work of the Michael I government. We also made it clear at that meeting that we absolutely cannot agree to a number of parts of that social agreement, because it will certainly reverse the Michel I administration's policy and, above all, because they are detrimental to the affordability of our social security. The focus then was on reducing the entry age for the SWT, which in the meantime has shown that its impact is somewhat greater than the social partners have shown. At that time it was already clear that there was a fundamental disagreement within your remaining Michael II government. Open Vld has announced with great conviction that he will never or never approve that part of the interprofessional agreement, for which Mr Lachaert received applause from several banks in this hemisphere. Yesterday it became clear that Minister Bacquelaine, the Minister for Pensions, with whom I have been working for a long time and whom I know as a very brave and sensible man, cannot agree with the draft agreement of the social partners either. He even wrote you a letter about that. In concrete terms, he did not agree with the proposal that minimum pensions for people with a full career would increase less quickly than for those with an incomplete career. That criticism is justified, because that proposal runs counter to the philosophy of previously decided policy by Michel I in order to strengthen the link between the number of years worked and pension benefits. The N-VA fully agrees with the substantive criticism of Minister Bacquelaine and with his view that it is not up to the social partners to lay down such arrangements for the calculation of pensions. Do you agree as Prime Minister with the position and criticism of your Minister for Pensions? More importantly, do you maintain your position that the government will implement the entire interprofessional agreement in all its parts, despite growing opposition from Open Vld and within your own MR, and despite the fact that there are issues in the agreement that run counter to the policy you have been pursuing with us for four years?
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u7	Mr President, Prime Minister, I have just heard my colleague and I have the impression that, through the mail in question, Minister Bacquelaine has been the spokesperson for the N-VA. Fifteen days ago, you yourself were pleased here with this IPA project between the social partners. It is true that as quickly as possible, the Open Vld and the N-VA tried to torpedo the agreement. But the MR seemed to support him. This morning, it's the pomp: we learn that your Minister of Pensions, who you also meet in your party – of which you are the president – wrote you a letter. We wonder why! Then, this mail falls from the truck and finds itself in the press, so one can wonder if it is not rather a press release. Mr Bacquelaine still slips you a famous banana skin under the foot! "That's right," you tell me. Your attitude is quite revealing. He not only wanted to torpedo the agreement – as N-VA spokesman, it's normal... – but he also torpedoes you. There is reason to worry about the turn of events in your government. Let us come to the content, which is even more surprising. In essence, Minister Bacquelaine explains that this draft agreement, which you purportedly supported, is contrary to government policy. He adds that you make a mistake in supporting this PIA project. Prime Minister, unlike what is happening in your minority government, we support this PIA project, because it is not only positive for workers and employers, but also positive for social peace, employment and well-being. Far from the electoralist postures adopted within your government, it has been since the opposition that we support it. You're the Prime Minister. What will then be your attitude? Will you support this PIA project - not just you, as Prime Minister, but also your Minister of Pensions and the government as a whole?
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u8	Mr. Chair, Prime Minister, a draft Interprofessional Agreement (IPA) had therefore been submitted two weeks ago. The MR was hot to support this draft agreement. There was more than one comment to make on this draft IPA, let us be very clear on this point. Workers are angry because of the proposed low wage increase of 1.1% while profits are maintained in Belgium. It's disgusting to offer them only 1% increase. So there was more than one reason to reject this PIA. Today we hear that there are even leftists in the ranks of the MR! Perhaps they were going to ask for an increase in wages, what do I know? I don't know what the right-wing leftists think! Of course, being on the right weighs more than being leftist on the right. We're going to ask him if 1% is right or leftist! I repeat, therefore, there was more than one reason to reject this PIA, but what is meant by a member of the MR? Clearly not leftist him, Mr Bacquelaine! He intervened to say that this PIA should not be signed. Why? Listen carefully to the reason given! Because Mr Bacquelaine objected to the 2.4% increase in minimum pensions for workers who did not have a full pension. That's disgusting! Colleagues, who are these workers? Who are these workers who don't have a full career? Nine out of ten women! Nine out of ten women don't have a 45-year career. When Minister Bacquelaine says that there will be no increase of 2.4 %, he says to all those women that they should not get an increase of 2.4 %. That is absolutely scandalous, ladies and gentlemen. The PTB published a study according to which one in three women in Belgium receive a pension of less than 750 euros. The reasons are very clear. You have created this inequality, honourable Members of the Right. When Mr. Bacquelaine says everywhere that minimum pensions are increased, he often forgets to add that this applies only to those with full careers. It's a lie out of omission. The minister is not here, but we have to tell him. The ideology behind this, Liberal colleagues, and that is what is disgusting, is that you consider that women who do not have a full career are solely responsible for this. It's their fault. It's because of their own choices. Now, you know that's not true. It's because they take care of the family, otherwise you wouldn't punish them! Prime Minister, are you going to come back to your pension minister's decision to punish women once again because they don't have a full career of 45 years? Will you finally support all pensioners who need it in this country?
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u9	Mr President, ladies and gentlemen, two weeks ago we had a chance to have a thorough and interesting debate here in the Chamber on IPA, as always on Thursday afternoons. And I confirm every letter of my statement two weeks ago. The interprofessional agreement is positive, the principle of the agreement is positive, because it will give more room for social peace in the future, because it is good for the competitiveness of companies and because it gives more wage margin. I also said two weeks ago that this agreement is a whole for both employers and employees. I also explained that, for both employers and trade unions, this agreement was being considered in a comprehensive manner. Each training had the opportunity to position itself. In this assembly, some critics and others express their support. They do not necessarily support each of the points of the agreement. Several groups expressed their support, generally considering the different points: more purchasing power, support for the most fragile through the welfare envelope and the ability to define additional supports related, for example, to mobility. The MR Group expressed itself in the voice of its group leader, the Deputy Prime Minister also in the decisions taken in Kern, and a position was expressed on the subject. I persist and sign. The Minister for Pensions is normally responsible for providing information to the Prime Minister and his colleagues on the consequences of the proposals of the social partners. In doing so, it does not call into question the entire interprofessional agreement, but it is a matter of considering that there is a point of attention that I want to stress here. This is the question of encouraging - support - full careers. Contrary to what you said, Mr Hedebouw, the latest increases for full careers have benefited women far more than men: 200,000 women have benefited. It's much more than for men. To be concrete, this government, for the past four years, has released more than EUR 1 billion to support lower pensions. To take the example of the minimum pensions of employees, it is 130 additional euros per month. It's very concrete, it's very specific. Another word for our colleague from the N-VA: I repeat that the government has already approved an initial IPA, which also used 100% of the welfare envelope, with the support of the N-VA. We must not forget that. What's going to happen? Simply put, the unions will continue their consultation phase, as I said two weeks ago. Once a decision has been made by the unions, it will be communicated to the government. Three types of steps must be taken. Legislative steps must be taken on a number of subjects, for which texts may be necessary. In addition, a regulatory approach must be undertaken through royal decrees. In addition, the National Labour Council will have a role to play, particularly in connection with the debate that took place here two weeks ago. I am replying to all colleagues, hoping that my remarks will clarify that nothing has changed. Not an iota has changed in two weeks on the subject. This letter cannot be interpreted as a challenge to the agreement as a whole. It is simply a way of drawing attention to this issue of full careers and an encouragement to link the pension to the work actually done. It is not a question of contesting or challenging this aspect of the agreement that has been concluded.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u10	Prime Minister, you are not answering the question. Will you follow the path of the social partners or the path of Mr Bacquelaine in raising the lowest pensions? Prime Minister, the law is the law. This is the Pact of Generations. A deal is a deal. This is the agreement of the social partners. When the social partners tell you that you have to raise all the lowest pensions, including those for incomplete careers, they know what they're doing. They want to correct actions taken by your government that disadvantage women, women workers, who are far more likely to have incomplete careers than men. That's why your measure is bad. That is why the social partners are reaching out to you and proposing that you correct it. Prime Minister, I expected a clear commitment from you to implement the proposal of the social partners with regard to the lowest pensions. You haven't clarified your position. You did not say that you were going to choose the social partners instead of Mr Bacquelaine. It's very serious. We'll follow you to the end on this file.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u11	Prime Minister, for once, you reassure me. You reassure me by disavowing Mr. Bacquelaine. Undoubtedly, your Minister of Pensions disregards social consultation. Undoubtedly, your Minister MR does not like people who do not have the opportunity to have a full career. You won't follow him, I'm glad.
