ParlaMint-BE_2019-01-10-54-plenair-ip265x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2019-01-10-54-plenair-ip265x.u2	[[for the standing meeting]] The President [[in front of the assembly standing]] Colleagues, we have learned with regret the death of Minister of State Philippe Moureaux, honorary member of our assembly. Born on 12 April 1939 in Etterbeek, Philippe Moureaux enrolled after high school at the Free University of Brussels where he graduated as a doctor in philosophy and literature. Professor emeritus of historical criticism at the ULB and specialist of the Austrian Netherlands, Philippe Moureaux began his political career as an adviser to the office of Deputy Prime Minister André Cools. He joined the House of Representatives in November 1981 and will not leave our Assembly until April 12, 1995. He will also serve in the Senate from June 1999 to May 2014. It was in May 1980 that Philippe Moureaux, who still had no elected office, began his ministerial career as Minister of the Interior and Institutional Reforms in the Martens III government. In analysing the institutional evolution of Belgium and its major geopolitical stakes, he was a real forerunner. Observers retain the finesse of its analysis and its front-line participation in the federalization process of the country. In October 1980 he transferred his portfolio of the Interior to that of Justice in the Martens IV government. Many remember him as the father of the 1981 Anti-Racism and Xenophobia Act known as the Moorish Law, adopted as Minister of Justice in Mark Eyskens' government. In December 1981, Philippe Moureaux became Prime Minister of the newly established French Community. He held that position until December 1985. In May 1988 he returned to the federal government as Deputy Prime Minister and Minister of the Brussels Region and Institutional Reforms in the Martens VIII and IX governments. In March 1992 he became Minister of Social Affairs in the Dehaene I government. When he had completed the reform of health insurance, he resigned as Minister. In 1995 he was awarded the honorary title of Minister of State. At these successive posts, Philippe Moureaux sometimes had to take on difficult choices but he always made a point of never moving the responsibility for the decisions he had taken on others. He never hesitated to adopt courageous positions that were not necessarily in line with the immediate feelings of public opinion. It would be futile to recall the important statements made in Parliament or elsewhere by this strenuous worker. But one thing is certain: each of them showed a wide experience and a perfect knowledge of the subject. Philippe Moureaux was also a convinced municipalist. For almost 20 years, he was, in any case, a tireless defender of the interests of his voters in the municipality of Molenbeek-Saint-Jean where he had been elected communal councillor in 1983, of which he became mayor in 1992 and with which he maintained a very strong link throughout his life. Although his political commitment has not only brought friends to Philippe Moureaux, many acknowledge his struggle and his political generosity. Solidarity and social progress were the guiding principles of his political life. For his entire political career, he remained faithful to his youth ideals, and he did so in a very passionate way. Whether one shared one's thoughts or not, one cannot ignore the fact that Philippe Moureaux was a man of deep conviction, who has left his mark on Belgian politics in the past decades. Philippe Moureaux, at first of all reserved, had an acute sense of formula and was capable of devastating irony. But he also knew how to be funny and warm with his loved ones, friends and other companions. His oratory elegance, his erudition, his rigor and his powerful culture will also be remembered. On behalf of the House of Representatives, I extended my deepest condolences to his family. I greet his wife and his daughter, by the way mayor of Molenbeek, in our stands.
ParlaMint-BE_2019-01-10-54-plenair-ip265x.u3	Mr President, ladies and gentlemen, Philippe Moureaux is undoubtedly one of the political figures who marked Belgian politics. Philippe Moureaux, a Ph.D. in philosophy and literature and a university professor, began his political career as an advisor in the cabinet of Minister André Cools. He later worked with Edmond Leburton and Guy Spitaels. He was propelled to the front of the political scene in 1980, becoming Minister of the Interior. He is the father of important legislation aimed at combating racism and xenophobia. This law always bears his name. Philippe Moureaux has also been very personally involved in no less than five reforms of the state. It often included the issue of institutional reforms in its ministerial powers. Several times as Federal Minister, Minister-President of the French Community, Deputy Prime Minister, Minister of the Brussels Region, he has been active at all levels of responsibility in our country. Driven by strong and entrenched convictions, he has regularly - throughout his political career - engaged in lively exchanges with his political opponents. I have sometimes, like others, made the costs of its meaning of the formula. [[A little balm in the heart: it was also possible that members of his own political family would pay for it.]] The name Philippe Moureaux was also associated with the municipality of Molenbeek, where he was mayor for twenty years. In 2012, Philippe Moureaux left local politics. He will continue his term of office as a senator until the 2014 elections when he finally withdraws from politics. During his short retreat, Philippe Moureaux fought courageously against the disease, with the same combativity and determination he demonstrated throughout his political career. On behalf of the government, I also wish to extend our deepest condolences to his family, family members, companion and daughter here. We wish them courage in this ordeal.
ParlaMint-BE_2019-01-10-54-plenair-ip265x.u4	Colleagues, I propose that a few moments' silence be observed in memory of the late Minister of State.
ParlaMint-BE_2019-01-10-54-plenair-ip265x.u5	On 13 December, Jean-Pierre Van Rossem, a former member of the Chamber of Representatives, died in Jette, at the age of 73. Jean-Pierre Van Rossem was a member of the ROSSEM Chamber for the arrondissement of Antwerp from November 1991 to May 1995.
ParlaMint-BE_2019-01-10-54-plenair-ip265x.u6	On 15 December, Marc Olivier, a former member of the Chamber of Representatives, died in Kortrijk, at the age of 78. Marc Olivier was a CVP-Kamer member of the Arrondissement of Kortrijk from March 1974 to May 1995. From May 1995 to June 1999 he was Flemish representative and community senator. In addition, he was also a member of the Kortrijk City Council for seventeen years. In the name of the Chamber of Representatives, I have offered my sincere condolences to his family.
ParlaMint-BE_2019-01-10-54-plenair-ip265x.u7	Gilbert Gribomont, a former member of the House of Representatives, died on 20 December in Neufchâteau, at the age of 92. Gilbert Gribomont sat in the House on the benches of the PSC for the district of Neufchâteau-Virton from May 1965 to March 1968. He was also a member of the Senate from April 1968 to January 1974.
ParlaMint-BE_2019-01-10-54-plenair-ip265x.u8	In accordance with the opinion of the Conference of Presidents of 8 January 2019, I propose that the oral questions be entered on this afternoon's agenda. In accordance with the opinion of the Conference of Presidents of 8 January 2019, I propose that oral questions be placed on this afternoon's agenda. Are you sure you don't mind? [[No.]] Thus shall be done. No observation? [[No]] That will be the case.
ParlaMint-BE_2019-01-10-54-plenair-ip265x.u9	Mr President, Prime Minister, ladies and gentlemen, I would like first of all to express my solidarity with the 13,000 workers in Proximus, with those men and women who, for years, have been making Proximus a true technological flagship. Since Tuesday night, they have had their belly tied and wonder who will be the 1,900 employees who will have to leave the company. They also wonder what has happened since CEO Dominique Leroy said in October 2018: "I am delighted to announce strong business and financial results in a competitive market. Our good trade indicators have generated a strong direct margin." Just three months later, Proximus's 13,000 employees will want the CEO to explain that the company will have to separate from 1,900 employees. A strong direct margin on the one hand, 1,900 layoffs on the other. Socialists cannot accept this logic. Moreover, one cannot believe that such a logic prevails in an autonomous public enterprise. But under your government, Michel I, you have given another signal to public companies. This was the passion for the stock market, the obsession with privatization – you even talked about it for SNCB – the devotion to total competition. This has also been the disengagement of the State in the very management and control of our autonomous public enterprises.
ParlaMint-BE_2019-01-10-54-plenair-ip265x.u10	[[...]]
ParlaMint-BE_2019-01-10-54-plenair-ip265x.u11	Mr Chastel, I am speaking to the Prime Minister and his resigned government. Prime Minister, should I remind you that you have defended, on behalf of the sacrosanct competition of the market, the arrival of a fourth mobile operator? Do I have to remind you that there were screams on all sides to tell you that a fourth operator was going to cause an earthquake and generate many job losses? Do I have to remind you who amended the law to facilitate the use of subcontracting and false self-employed persons, Mr. Peeters? Do I have to remind you who has reduced the prerogatives of the state in the boards of directors by, in particular, abolishing the commissioners of the government, and who has therefore reduced the power of the state in autonomous public enterprises? Mr President, I come to my questions, but it seems to me that we must take the time for a debate. These are 13,000 employees and 1,900 people who will lose their jobs. Today, with your resigned government, Mr. Michel, you're rumbling, you're inflating your torso, you're punching on the table to say that you don't accept, you're refusing to dismiss 1,900 workers, you can't do that. But, Prime Minister – excuse me for telling you – you are not credible. What are you putting on the table to prohibit the dismissal of these 1,900 people? What solutions do you propose to the company to prevent these dismissals? Didn't you see anything coming, Mr. Michel? Didn't you hear Proximus CEO say that a fourth operator would force him to remove jobs? Didn't you hear the FEB say exactly the same thing? Prime Minister, will you choose to protect the job not only at Proximus, but also at Telenet and Orange by putting your final veto on the arrival of a fourth operator?
ParlaMint-BE_2019-01-10-54-plenair-ip265x.u12	Mrs Lalieux, I invite you to conclude.
ParlaMint-BE_2019-01-10-54-plenair-ip265x.u13	Mr President, this is about thousands of people and thousands of families who today are waiting for concrete answers, not just communication. So I ask the Prime Minister for clear answers because people don't know if tomorrow they can still work and families are shaking, following the announcement that has been made.
ParlaMint-BE_2019-01-10-54-plenair-ip265x.u14	Mr President, Prime Minister, as my colleague has just mentioned, the concern of the staff of Proximus, one of the flagships of our public companies is more than legitimate. It must be said that to start the year, this staff could have waited for other signs from your government. Indeed, it must be remembered that the State is the majority within this enterprise. How can we believe for a moment that this is a kind of thunderstorm that you discover and that you have been put before the fait accompli? How can we believe that the directors, beginning with the chairman of the board of directors, Mr. Stefaan De Clerck, a former minister, who knew the parties of the majority to be appointed where he is – one might wonder if he had the necessary skills – did not know who the majority shareholders in this company are? If that were the case, it might be necessary to draw the consequences and propose its revocation. In any case, it would be the least if he really put you in front of the fait accompli. But I can't imagine it. The truth, as you know, is that the obsession of your Minister De Croo, who until recently had little responsibility for public enterprise policy, to want to introduce a fourth operator into the market represents a direct threat to employment in this sector. This was demonstrated in particular by the study of HSBC Bank and the Agoria Federation itself, which drew attention to the risks of job losses in this sector. The French experience has demonstrated this. The introduction of a new operator has led to a reduction in staff, particularly at Bouygues Telecom and not only. This threat was also specified by Agoria. And there was the desire, in particular, of the Brussels government, which was referred to in the Conciliation Committee, to say "Attention, threat to employment, threat to investment, threat to the deployment of 5G in Brussels, in particular if a fourth operator intervenes". Moreover, in Austria, where the number of operators in the market has been reduced, there has been an increase in investment and the resulting benefits for consumers. Prime Minister, you still have the opportunity to stop this social massacre. When were you informed? By whom? By what way exactly? Are you determined, before allowing the board of directors of Proximus to go further in this project, to impose a full audit of what the introduction of a fourth operator into the telecommunications market in Belgium may represent as a threat, even before any decision is taken on this matter?
