ParlaMint-BE_2019-09-19-55-plenair-ip005x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2019-09-19-55-plenair-ip005x.u2	Article 1bis of the Act of 6 August 1931 establishing incompatibilities and prohibitions concerning ministers, former ministers and ministers of State, as well as members and former members of the Legislative Chambers provides that the member of the House of Representatives who ceases to sit as a result of his appointment as Minister or Secretary of State of the Federal Government or as a result of his election as Minister or Secretary of State of a regional or community government shall be replaced by the first alternate in good order of the list on which he was elected. Article 1a of the Law of 6 August 1931 determining the incompetences and disqualifications concerning ministers, former ministers and ministers of State, as well as the members and former members of the Legislative Chambers provides that e and member of the Chamber of Representatives who ceases to sit as a result of his appointment as Minister or State Secretary of the Federal Government or his election as Minister or State Secretary of a Regional or Community Government shall be replaced by the first eligible successor to the list on which he was elected. We must therefore take the admission and swearing-in of these alternates. We must therefore proceed with the admission and swearing-in of those successors. These are the following alternates: - Mr. Khalil Aouasti, first substitute of the PS list for the electoral district of Brussels-Capital, replacing Ms. Caroline Désir; - Mr. Hervé Rigot, first substitute of the PS list for the electoral district of Liège, replacing Mr. Frédéric Daerden; - Mr. Philippe Tison, first substitute of the PS list for the electoral district of Hainaut, replacing Mr. Elio Di Rupo. These are: - Mr Khalil Aouasti, first successor to the PS list of the Brussels-Capital constituency, in place of Mrs Caroline Désir; - Mr Hervé Rigot, first successor to the list of PS in Liège, in place of Mr Frédéric Daerden; - Mr Philippe Tison, first successor to the PS list of the Hainaut constituency, in place of Mr Elio Di Rupo. The credentials of these alternates were validated in our meeting on June 20, 2019. The credentials of these successors were declared valid at our meeting of 20 June 2019.
ParlaMint-BE_2019-09-19-55-plenair-ip005x.u3	I therefore propose that you proceed to the admission of these alternates to sit as a member of the House of Representatives in place of the members elected as members of the Walloon Government and of the Government of the French Community. I therefore propose that these successors be admitted as members of the Chamber of Representatives in place of members of the Walloon Government and the French Community Government. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] It is thus decided. I would remind you that the members elected by the electoral colleges in the French-speaking region are part of the French linguistic group. I would remind you that Members elected by the electoral colleges belonging to the French language area belong to the French language group. I would point out that the Members elected by the electoral college of the arrondissement of Brussels are members of either the French linguistic group or the Dutch linguistic group of the Chamber, depending on whether they take an oath in French or Dutch. If the oath is taken in several languages, the one used in the first place is decisive. I would remind you that the elected representatives of the people of the Brussels district are part of the Dutch or French language group of the Chamber, depending on whether they take the oath in Dutch or in French. If the oath is taken in several languages, the language in which it was first taken is decisive. Je rappelle les termes du serment: "Je jure d'observer la Constitution" "I swear to comply with the Constitution" "Ich schwöre die Verfassung zu befolgen." I recall the words of the oath: "I swear to comply with the Constitution" "Your judge d'observer la Constitution" "Ich schwöre die Verfassung zu befolgen." I ask Mr. Khalil Aouasti to take the constitutional oath. I would ask Mr Khalil Aouasti to take the constitutional oath.
ParlaMint-BE_2019-09-19-55-plenair-ip005x.u4	Mr. Khalil Aouasti will be a member of the French language group. Mr Khalil Aouasti will be part of the French language group. I ask Mr Hervé Rigot to take the constitutional oath. I would ask Mr Hervé Rigot to take the constitutional oath.
ParlaMint-BE_2019-09-19-55-plenair-ip005x.u5	Mr. Hervé Rigot will be a member of the French linguistic group. Mr Hervé Rigot will be part of the French language group. I ask Mr Philippe Tison to take the constitutional oath. I would ask Mr Philippe Tison to take the constitutional oath.
ParlaMint-BE_2019-09-19-55-plenair-ip005x.u6	Mr. Philippe Tison will be a member of the French linguistic group. Mr Philippe Tison will be part of the French language group.
ParlaMint-BE_2019-09-19-55-plenair-ip005x.u7	You have received a draft agenda for today's meeting. You have received a draft agenda for today's sitting. Is there any comment on this? Are there any comments on this? Accordingly, the agenda was adopted. The agenda has therefore been adopted.
ParlaMint-BE_2019-09-19-55-plenair-ip005x.u8	By letter dated 12 July 2019, the King's Chief of Staff conveyed to me the wishes of His Majesty the King for the success of the work of our Assembly. By letter of 12 July 2019, the Head of Cabinet of the King sent me the wishes of His Majesty the King for the success of our Assembly's work.
ParlaMint-BE_2019-09-19-55-plenair-ip005x.u9	By messages of 18 July and 16 September 2019, the Parliament of the Brussels-Capital Region announces that it was constituted at its meeting today. By letters dated 18 July and 16 September 2019, the Brussels-Capital Parliament informed us that it had been declared lawful and complete at that day's meeting.
ParlaMint-BE_2019-09-19-55-plenair-ip005x.u10	By message of July 18, 2019, the Raad van de Vlaamse Gemeenschapscommissie announces that it was constituted in its session today. By letter dated 18 July 2019, the Council of the Flemish Community Commission informed us that it had been declared legal and complete at that day's meeting.
ParlaMint-BE_2019-09-19-55-plenair-ip005x.u11	By messages of 18 July and 17 September 2019, the Assembly meeting of the Joint Community Commission announced that it had constituted itself at its meeting today. By letters of 18 July and 17 September 2019, the United Assembly of the Joint Community Committee shall inform us that it has been declared lawful and complete at that date.
ParlaMint-BE_2019-09-19-55-plenair-ip005x.u12	By message of 18 July, the Assembly of the French Community Commission announced that it had formed itself at its meeting today. By letter of 18 July 2019, the Assembly of the French Community Commission We are aware that it was declared lawful and complete at that day's meeting.
