ParlaMint-BE_2019-02-28-54-plenair-ip272x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2019-02-28-54-plenair-ip272x.u2	In accordance with the opinion of the Conference of Presidents of 27 February 2019, I propose that you register on the agenda of this afternoon's plenary session: In accordance with the opinion of the Conference of Presidents of 27 February 2019, I propose that you include in the agenda of this afternoon's plenary session: the discussion of points 13 to 17 after the discussion of point 6: the discussion of items 13 to 17 after the discussion of item 6: 13. the draft law adapting the Financial Act of 21 December 2018 for the financial year 2019, Nos 3556/1 to 4. 14. the draft law establishing the Code of Companies and Associations and laying down various provisions, Nos 3119/1 to 23; - the legislative proposal (Mrs Fabienne Winckel, Mr Paul-Olivier Delannois, Mrs Karine Lalieux and Mrs Karin Temmerman and Mr Olivier Henry) amending the Code of Companies and establishing a framework of standards and values for cooperative companies, Nos 125/1 to 4; - the legislative proposal (Mrs Meyrem Almaci, Mr Georges Gilkinet, Mr Kristof Calvo, Mr Jean-Marc Nollet and Mr Gilles Vanden Burre) on the creation of a legal form for cooperative and participatory companies, Nos 1068/1 to 4; - the legislative proposal (Mr Gilles Vanden Burre, Mr Kristof Calvo, Mr Stefaan Van Hecke, Mr Jean-Marc Nollet, Mr Marcel Cheron and Mr Georges Gilkinet) amending the Code of Companies with a view to granting the shareholders of the NVs and the bvba's double voting rights, Nos 2431/1 to 3. 13. Bill to adjust the Finance Act of 21 December 2018 for the 2019 budget year, Nos. 3556/1 to 4. 14. The draft law introducing the Code of Companies and Associations and introducing various provisions, Nos. 3119/1 to 23; - the draft law (Ms. Fabienne Winckel, Mr. Paul-Olivier Delannois, Ms. Karine Lalieux, Ms. Karin Temmerman and Mr. Olivier Henry) amending the Code of Companies, concerning standards and cooperative values, Nos. 125/1 to 4; - the proposal for a law (Ms Meyrem Almaci, MM. Georges Gilkinet, Kristof Calvo, Jean-Marc Nollet and Gilles Vanden Burre) for the creation of a statute for cooperative and participatory management companies, Nos. 1068/1 to 4; - the bill (MM. Gilles Vanden Burre, Kristof Calvo, Stefaan Van Hecke, Jean-Marc Nollet, Marcel Cheron and Georges Gilkinet) amending the Company Code to allow a double voting right to shareholders of the S.A. and S.P.R.L., Nos. 2431/1 to 3. The Committee on Trade and Economic Law unanimously agrees to an oral report. The Committee on Commercial and Economic Law unanimously agrees to make an oral report. 15. the draft law adapting certain federal tax provisions to the new Code of Companies and Associations, Nos 3367/1 to 4. 16. draft law regulating the transfer of subjection to legal persons' tax to corporate tax, Nos 3368/1 to 3. 17. the bill (Mrs Leen Dierick and Mr Inez De Coninck, Mr Frank Wilrycx, Mrs Caroline Cassart-Mailleux and Mrs Griet Smaers, Mr Luk Van Biesen and Mr Michel de Lamotte) on the professions of accountant and tax advisor, Nos 3522/1 to 4. 15. Bill adapting certain federal tax provisions to the new Code of Companies and Associations, Nos. 3367/1 to 4. 16. the draft law organizing the transition from the tax liability of legal persons to corporate tax liability, Nos. 3368/1 to 3. 17. the bill (Ms. Leen Dierick and Inez De Coninck, Mr. Frank Wilrycx, Mrs. Caroline Cassart-Mailleux and Griet Smaers, MM. Luk Van Biesen and Michel de Lamotte) concerning the professions of accountant and tax adviser, Nos. 3522/1 to 4. Are you sure you don't mind? [[No.]] It is thus decided. No observation? [[No]] That will be the case.
ParlaMint-BE_2019-02-28-54-plenair-ip272x.u3	Mr President, Prime Minister, the work of the social partners must be stressed because they have reached agreement on various dimensions (wages, end-of-care scheme, increase of minimum social benefits). Social dialogue in our country is still working, let us welcome it! Crispations took place, everyone had to put water in their wine. But the agreement is there and, although it is not perfect, it offers a certain prospect of social peace in our country, which needs it after five years of very strong social tensions. It remains for your minority and current government and this Parliament to do their part. As ecologists, we hope that this is the case despite the N-VA which, during these five years, has done everything possible to put sticks in the wheels of social consultation, sometimes with your more or less active complicity, and the opposition of the Open Vld, some of whose members seem to want to call into question the agreement of the social partners on the scheme of unemployment with additional enterprise. As if in Belgium, Carrefour or Fnac etc. There were no problems, as if 58-year-olds who lost their jobs should not be allowed to get a decent exit or until they returned to work, as if employers were not to be held accountable in this case when they were responsible! Prime Minister, can you confirm that you will assume responsibility, on behalf of the government, to ensure that the entire agreement is implemented? Can you make a concrete commitment that it will be implemented in the context of day-to-day affairs and within the time frame when there is only a little more than a month left? I can already tell you on behalf of the environmentalists that if you do not find the necessary voices to implement this agreement, you will be able to count on ours because we are always on the side of the right solutions.
ParlaMint-BE_2019-02-28-54-plenair-ip272x.u4	Prime Minister, it took a while, but in the week of the Marrakech coalition, you managed to get green support. It is only a few months later that you will also be offered. Time brings advice, in this case green council. On 26 February, Mr Peeters, outgoing Deputy Prime Minister, said on the radio that the nuclear cabinet decided not to publish the royal decisions on the SWT scheme and runways for older workers, pending wage negotiations. On 11 February, Mr Demir received a reply in committee to a question from Deputy Prime Minister Peeters. [[He talked about royal decisions that were knocked off in the Council of Ministers on 16 November and actually written down after consulting the Council of State, but then remained in his drawer.]] Mrs De Block responded that she was positive about the social agreement and that she was ready to write the necessary royal decisions................................................................................................................................................................................................................................................... The VBO says in the newspaper today that the royal decree was approved but not published. Since Mr Peeters left it in his drawer, it is actually non-existent. The VBO also says that an agreement between the social partners is now sufficient to adapt the old rules. However, that agreement is clearly contrary to the royal decrees. You may remember Michel I, Mr Peeters. New Year has gone over and times have changed, but then it was peis and peace and colleagues still believed in the Swedish story.
ParlaMint-BE_2019-02-28-54-plenair-ip272x.u5	(...)
ParlaMint-BE_2019-02-28-54-plenair-ip272x.u6	At least our departure has led to a great turn. The events do raise some questions, Prime Minister. Firstly, is Mr Peeters' statement that a decision was taken in the nuclear cabinet not to implement a previous decision? Secondly, the IPA agreements are still being submitted to the grassroots. So there really is no agreement yet. Do you agree with that at the moment? Thirdly, does this mean that Mr Peeters still has time to publish the royal decrees? Fourthly, will you ensure, as guardian of the Swedish heritage, that this publication will be published in the foreseeable future?
ParlaMint-BE_2019-02-28-54-plenair-ip272x.u7	Mr President, Prime Minister, the draft inter-professional agreement reached within the Group of Ten is perhaps one of the few good news of the last few weeks in terms of job opportunities and encouragement for peaceful social relations in the business world. Let us acknowledge this, it was probably necessary to show a sense of conciliation on both sides. But as very often, despite those who want to put an end to this Group of Ten, considering that it prevents further institutional developments in Belgium, the Group brings to policy a lesson of realism and efficiency. Let me tell you, Prime Minister, that even if your government is in day-to-day business, not giving a chance to this interprofessional agreement and suggesting that you would be unable to translate it into royal implementing orders would be a bad signal and would, in the end, be proof that you are somewhere hostage to the N-VA. We have just heard the remarks made by the group leader of this party. It is true that you must first clarify things and determine whether the royal decree that was announced as a result of the deal was or was not taken. If it has indeed been, is it now cancelled or what about its legal status? Clarity and certainty are needed in this regard. Indeed, there is a question here of an obstacle which could arise on the way to the implementation of the interprofessional agreement. It must be noted that dissident voices are heard within your majority or that there are discordant voices within the Open Vld Group itself. Mrs De Block's expression is not Mr De Block's. Van Quickenborne, although it is true that the latter often has very unexpected or very immediate reactions and does not always give himself time to analyze things. His name's not Van Quickenborne for nothing! Prime Minister, you, as the head of a government in day-to-day affairs, would be well advised to bring serenity to this debate. I therefore ask you to tell us clearly what the intentions of your Government are in this matter. To ensure efficiency and serenity in the negotiations between the social partners seems to me to be more necessary than ever.
ParlaMint-BE_2019-02-28-54-plenair-ip272x.u8	Mr Prime Minister, on Tuesday evening, a select group of ten organisations concluded an important agreement in our country. They do not appear on the electoral lists in May, but they do make important agreements for our country. You will not be able to punish them or reward them in May, but they are still important. If they do so within a legal framework, which we have democratically agreed, then that is not a problem either. I would also like to emphasise what Minister De Block said, that if wages rise by 1.1 percent in the coming years, then that is good, because that increases the purchasing power of the working people. If EUR 700 million is spent on higher benefits, it is good for pensioners, the unemployed and others who get something extra. However, what we absolutely disagree with is that democratic agreements are being crossed by people who do not run for election. It can't be. In the coalition agreement, we had already made very clear agreements on the SWT in the case of restructuring. In 2017, the age for the SWT should have been 60 years. We have already come back to our agreement under the Michael I administration and made it more flexible at that time. Now, however, we are going even further. People want to push 58-year-olds to the exit again in the coming year. However, we had made clear agreements on this. Last year, in July 2018, I was also in the chair to question the Minister of Work about Carrefour. The Minister for Work, Kris Peeters, replied to me: "Mr Lachaert, as far as SWT is concerned, a difficult decision was taken. However, the government can say very clearly that from 2019 the minimum age for collective redundancies will be 59 years and 60 years from 2020." That is what he said in plenary. I do not think that what we do here every Thursday afternoon is laughing and is really important. Afterwards, that deal ended up in the labor deal and on the government table. A royal decree has been drafted, but it has never been published. I still understand that in the last two weeks people have not wanted to publish that in order not to throw oil on the fire, but we have never committed ourselves to getting back to that decision. It must be carried out. Finally, Prime Minister, Minister of Work, we have committed ourselves, together with the members of the old majority, to whom some are homesick, to carry out the work deal in Parliament. We will approve and implement the work deal in Parliament. [[Tumult]] In doing so, Mr Jan Spooren and the colleagues of CD&V were also there to publish the royal decrees, otherwise the labor deal will not go through. I want the agreements to be respected, and I would like to ask you whether you will come back to the agreements made.
ParlaMint-BE_2019-02-28-54-plenair-ip272x.u9	Mr President, Prime Minister, ladies and gentlemen, when I see how applause is spread on the benches, I discover that agreements between groups are being made and are being defeated. Isn't that right, Prime Minister? You laugh, but what's going on is not uninteresting. Because a major issue is involved. During this parliamentary term, I have constantly said how important the role of the social partners is and encourage you to support social dialogue. I can therefore only look forward to the agreement that is emerging between all the social partners. It is for the benefit of all: employers as well as workers, as well as the social climate within companies. Except that Mr Lachaert has just clearly described the RCC component as unacceptable. The Open Vld has spread all over the air in recent days. Ladies and gentlemen of the Open Vld, your position is challenging in the context we are experiencing: 1,700 job losses at ING, 1,233 at Carrefour, 1,900 at Proximus, 2,500 at BNP Paribas. Recognize that many of these job losses involve workers over 55 years of age! Mr Prime Minister, the real question and the one you have to answer in full transparency today is what your position is going to be. Will you support the IPA and follow the sense of responsibility of the social partners? Will you support your Minister of Employment to take the royal decrees to translate the interprofessional agreement? Are you going to follow the Open Vld by preventing the translation of this agreement?
ParlaMint-BE_2019-02-28-54-plenair-ip272x.u10	Mr President, Prime Minister, I am actually having a very difficult time with the way in which a number of colleagues, in this dossier and others, deal with the commitment of many fellow countrymen. If there are young people on the streets for the climate, then some people's reaction is disdainful by not listening to that call for more climate ambition. When scientists and business call for a climate law, the same misapprehensions are seen. If people came to the streets a while ago for their purchasing power and more security, then there was also a misapprehension. If today the social partners reach an agreement, then there are Open Vld and N-VA to respond with a great deal of disdain and arrogance. I would like to invite you as Prime Minister to embrace all that commitment and courage, which is necessary to reach an agreement. Of course such an agreement is not perfect, but it rarely happens that an agreement, which Mr Van Quickenborne himself concludes, is perfect. Nor should we impose on the social partners the bar which we do not dare to impose on ourselves. Prime Minister, you may be the leader of a government in current affairs, but you must be a leader. Social peace is important. You have repeatedly called for investment in social peace in this House. You have even asked the opposition parties to make social agreements possible in Parliament. You have invited colleagues Kitir, Laaouej and myself. "You're going to support the interprofessional agreement, aren't you? You're not going to abandon a government of current affairs for that, are you?" That's what you asked us to do. You've got our word. We will not abandon you and this country. Colleagues, that is, of course, the difference between us. Mr De Roover denounced it when the trade unions left the table, but the trade unions had the courage to sit back at the table. The N-VA has walked and never returned. We are dealing with it in a different way, Prime Minister. We are aware, colleagues Dewael and Van Quickenborne, of the importance of social peace and social dialogue for our companies. It is true that politics must set the lines, but politics must also be able to bring people together and respect when social partners stick their necks out. Mr. Prime Minister, just whistle back that Open Vld and N-VA cartel. Tell Mr. Van Quickenborne that you said goodbye to Theo Francken. Tell me you don't need a Theo for the social consultation. We need firefighters instead of arsonists. I am counting on your clear commitment and a clear statement from this government.
ParlaMint-BE_2019-02-28-54-plenair-ip272x.u11	Mr President, Prime Minister, ladies and gentlemen, at the MR, we welcome the 2019-2020 interprofessional pre-agreement, which has taken place in a difficult context. Let us consider the Brexit deadlines as well as the geopolitical tensions between China and the United States that cause socio-economic uncertainty. It is good that social dialogue in our country works. We can rejoice in that. It is important to stress that this is the second time that an interprofessional pre-agreement has been concluded since the beginning of this legislature. It is a good compromise on both the purchasing power and the competitiveness of enterprises, as well as on social and environmental cohesion. With regard to purchasing power, in addition to the effects of tax shift, 1.1% of the increase must be added to the effects of the 1996 Act, to indexation, to baraemic increases. Purchasing power will, in a way, increase by almost 5% over the next two years. This is 1.1% more for minimum wages. It is also a working group that is set up to combat job traps. With regard to the competitiveness of enterprises, in addition to the effects of the tax shift, mention should be made of the continuation of the reductions in contributions with the increase in the number of defied hours. Socially and environmentally, in two years, nearly one billion euros will be allocated through the welfare envelope for the lowest allocations. They are also mobility measures aimed at transferring part of the users to public transport. It is therefore a green shift that is proposed. There are also measures aimed at social peace. It's not nothing. We have seen in recent years that social peace is sometimes difficult and it is good that we can engage in this. Of course, let us agree that some slight adaptations are proposed by the social partners at the level of pre-pension. But for the MR these slight adaptations are acceptable, particularly in view of the positive elements put in place by this agreement. For the MR, it is therefore necessary to respond favourably to the unanimous call of the social partners and to validate the agreement once the social partners have validated this interprofessional pre-agreement at the end of their internal process. Prime Minister, my question is twofold. Can you give us more information about this pre-agreement? Can you provide us with the upcoming deadlines for the completion of this file?
