ParlaMint-FR_2021-12-07-O1087.u1	The next item is the question to the Government.
ParlaMint-FR_2021-12-07-O1087.u2	Mr Robin Reda has the floor.
ParlaMint-FR_2021-12-07-O1087.u3	Prime Minister, as the Christmas holidays approach, the fifth epidemic wave worries the French. We all observe the risk of contamination as the vaccination campaign skates again and the sanitary passes expire on 15 January.
ParlaMint-FR_2021-12-07-O1087.u4	Anything!
ParlaMint-FR_2021-12-07-O1087.u5	[[Exclaims on the banks of the LaREM and Dem groups]] [[Applause on several benches in the LR group]] Here, on the benches of the Republicans, we have always been, as you know, ardent defenders of vaccination. A year ago, you were lagging behind, we said. As during the entire health crisis, we warned against the heaviness and slowness. You were a little caught up, but today the malfunctions are back. The vaccine recall is the pressure on the French but the soft blow on the doses!
ParlaMint-FR_2021-12-07-O1087.u6	All right!
ParlaMint-FR_2021-12-07-O1087.u7	In the field, healthcare professionals are paying for it despite their total involvement in the fight against Covid for many months. For the vaccination campaign to be full, all vaccines must first be available.
ParlaMint-FR_2021-12-07-O1087.u8	Yes!
ParlaMint-FR_2021-12-07-O1087.u9	But Pfizer vaccines are missing!
ParlaMint-FR_2021-12-07-O1087.u10	Two months ago, you wanted to remove the sanitary pass!
ParlaMint-FR_2021-12-07-O1087.u11	Yet they are the French who are plebiscite and they must be able to choose. [[Applause on several benches in the LR group]] Vaccines also arrive too slowly and some orders are incomplete. As a result, the queue is increasing, the risks are increasing, and the number of vaccinees is still too low. Medical offices and pharmacies are overcrowded and serve as immunization centres. Winter diseases are there, and yet we have to deal with the urgency: to vaccinate or test, to vaccinate or to cure, they too often have to choose. Vaccinodromes are held by the strength of our local communities, our mayors, our elected officials, but they are lacking! It lacks the support of the State! Let's not get the vaccine machine when we need it the most. [[Applause on the benches of the LR group]] Last night, in your speech, Prime Minister, the answers were missing. When and how do you really plan to accelerate the vaccination campaign for all French people waiting for their recall?
ParlaMint-FR_2021-12-07-O1087.u12	The Secretary of State to the Prime Minister, spokesman for the Government, has the floor.
ParlaMint-FR_2021-12-07-O1087.u13	[[Applause on several benches of the LaREM and Dem groups. – Exclaims on the benches of the LR group]] The French are tired of the epidemic. For more than 18 months we have been living with this virus and there has been a fatigue. But they are also exhausted by the teachers, the gentlemen and ladies "I know everything" who constantly explain that they would have done everything better than everyone else.
ParlaMint-FR_2021-12-07-O1087.u14	Speak for yourself!
ParlaMint-FR_2021-12-07-O1087.u15	[[Applause on several benches of the LaREM and Dem groups]] [[Applause on several benches of the LaREM and Dem groups. – Exclaims on several benches of the LR group]] You claim that your political family has always been an ardent advocate of vaccination. Yet you were not heard much this summer when it was necessary to defend the health pass and the widespread vaccination. When people marched down the street and assimilated vaccination with the yellow star, the opposition was not heard much to defend vaccination.
ParlaMint-FR_2021-12-07-O1087.u16	That's not true!
ParlaMint-FR_2021-12-07-O1087.u17	[[Applause on a few benches of the LaREM group]] You say that the reminder campaign skates: what a disrespect to all our healthcare professionals who make daily reminder vaccination records – 640,000 again last Friday. We have exceeded 10 million, which places us among the first in Europe! This obviously does not mean that all French people who need a reminder have been able to benefit from it. Seven million French have already made an appointment by the end of December. Prime Minister and Olivier Véran announced yesterday that 8 million more vaccination slots would be opened by the beginning of January.
ParlaMint-FR_2021-12-07-O1087.u18	But there are no more vaccines!
ParlaMint-FR_2021-12-07-O1087.u19	This means that in addition to the 10.5 million French people who have already received their booster dose, 15 million will receive it by the beginning of January, and it will continue to rise in power: we have the doses, we have the centres – 200 have already been reopened for a week and others will follow. We have our arms to vaccinate; We continue to engage liberal health professionals, physicians, pharmacists, liberal nurses, midwives, massage therapists, health students.
ParlaMint-FR_2021-12-07-O1087.u20	Mr. "I don't know anything"!
ParlaMint-FR_2021-12-07-O1087.u21	[[Applause on the benches of the LaREM, Dem and Agir ens groups]] Support this vaccination movement rather than cast reproach on all the French and all the healthcare professionals who work!
ParlaMint-FR_2021-12-07-O1087.u22	Mr Christophe Euzet has the floor.
ParlaMint-FR_2021-12-07-O1087.u23	My question is to the Minister responsible for housing. I would like to associate the President of the Group of the European People's Party, Mr Olivier Becht, and all the Members of our group, who are particularly involved in this subject. The 3DS text, which we started the examination of last night in the Chamber, contains many measures of differentiation, decentralisation and deconcentration, as well as simplification of local public action. We welcomed its many contributions, including its provisions to amend the Solidarity and Urban Renewal Act, or the SRU Act. The text is sustainable by improving the existing system for social housing. We welcome the maintenance of the obligation for municipalities to achieve quantified targets in this area. Social housing policy honours our country and embodies the principles of solidarity and fraternity to which we are committed. The aim of this text is to create a social mix contract, which sets out three-year objectives for the municipalities concerned by allowing them to avoid financial penalties. It is a first development in our eyes very significant. In fact, mayors often complain about the rigidity of the constraints on their action and their material difficulties in complying with the relevant rules. Sensitive to these difficulties, the majority proposes amendments allowing the prefects to provide for derogations for small municipalities, depending on local specificities, and for those which are affected by severe constraints of inconstructibility. We will support these pragmatic proposals in the direction of greater flexibility. A discussion will also open on the qualitative aspects of the scheme. In our view, the SRU law must also aim at a genuine social mix and to this end should include objectives for the balanced distribution of social rental housing in order to avoid the pitfall of the ghettoisation of social housing. [[Applause on the benches of the Action ens group]] What is the general position of the Government with regard to these qualitative and quantitative adjustments that we consider welcome?
ParlaMint-FR_2021-12-07-O1087.u24	The next speaker is the Minister for Housing.
ParlaMint-FR_2021-12-07-O1087.u25	Because 2 million families are waiting for social housing in France, because 70% of French households are eligible for social housing, we need to continue to support the construction of social housing throughout France and this is one of the government's priorities. The SRU Act, a founding law dating from 2000, has made a significant contribution to the construction of about half of the social housing built since that date, or 900000 out of 1.8 million. That is why Jacqueline Gourault and I propose, through Bill 3DS, both to perpetuate the very principle of the SRU law and to adapt it to allow better negotiation of trajectories closer to the ground so that this law can be more easily applied. The text thus provides for permanent catch-up mechanisms for each three-year period, so that this political target of 25 per cent of social housing is retained throughout the territory, where we need it, but also to operate with a catch-up rate of 33 per cent, which is more sustainable for the municipalities, whereas the current mechanism is half and would be 100 per cent if we did not change the law, and above all to be able to adapt this trajectory in a negotiation between the mayor and the prefect in the framework of social mix contracts. The specificities that you are talking about, whether they are small communes, communes whose part of the territory is inconstructible, those which bear special servitudes, or, above all, the question of the proper distribution within the commune so that the social mix is real, are the subject of all our attention. [[Applause on a few benches of the LaREM and Dem groups]] I therefore confirm that the Government will support these amendments.
ParlaMint-FR_2021-12-07-O1087.u26	Hello!
ParlaMint-FR_2021-12-07-O1087.u27	Mrs Valérie Six has the floor.
ParlaMint-FR_2021-12-07-O1087.u28	My question is about supporting the hospitality-restaurant, event and entertainment sectors. Leaving the "no matter what" is legitimate in view of the effort made by our public finances over the past two years. However, specific measures must be taken in favour of hotels and restaurants, and more broadly for events and entertainment.
ParlaMint-FR_2021-12-07-O1087.u29	She's right!
ParlaMint-FR_2021-12-07-O1087.u30	These sectors are still recovering and fragile cash positions extend to all event activities. In this already fragile context, the fifth epidemic wave opens a new period of uncertainty and cancellations rain. According to a survey conducted last November by the Union des métiers et des industries de l'hôtel, UMIH, 65% of professionals deplored cancellations. The situation is particularly critical for caterers and reception organizers, who earn between 20 and 40% of their annual turnover at the end of the year. Last night you invited the French to "get up" on the events, but let's not forget that these companies live on them. The Minister of Economy, Finance and Recovery said this Sunday that he was listening to the hotel-restoration sector and that solutions would be proposed on a case-by-case basis. Although the return of partial unemployment has been announced for discotheques, it is all sectors that can be stopped or slowed down that question. They all need concrete answers. [[Applause on the benches of the IDU-I group]] What are you planning? Is it a "à la carte" reactivation of the solidarity fund's mechanisms, mechanisms of partial unemployment or carry-overs of burdens? What would then be the criteria?
