Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u1	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u2	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u3	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u4	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u5	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u6	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u7	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Regular	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	PavanelliEmma	Pavanelli, Emma	F	1973	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u8	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u9	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Regular	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	PavanelliEmma	Pavanelli, Emma	F	1973	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u10	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Regular	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	MautoneRaffaele	Mautone, Raffaele	M	1959	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u11	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
