Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2023-06-02-ps2021-065-07-003-101	ParlaMint-CZ_2023-06-02-ps2021-065-07-003-101.u1	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-02	2023-06-02	Lower house	ps2021	-	ps2021/065	ps2021/065/07	ps2021/065/101	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-06-02-ps2021-065-07-003-101	ParlaMint-CZ_2023-06-02-ps2021-065-07-003-101.u2	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-02	2023-06-02	Lower house	ps2021	-	ps2021/065	ps2021/065/07	ps2021/065/101	COVID,War	English	Regular	MP	Minister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	MartinKupka.1975	Kupka, Martin	M	1975	
ParlaMint-CZ-en_2023-06-02-ps2021-065-07-003-101	ParlaMint-CZ_2023-06-02-ps2021-065-07-003-101.u3	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-02	2023-06-02	Lower house	ps2021	-	ps2021/065	ps2021/065/07	ps2021/065/101	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-06-02-ps2021-065-07-003-101	ParlaMint-CZ_2023-06-02-ps2021-065-07-003-101.u4	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-02	2023-06-02	Lower house	ps2021	-	ps2021/065	ps2021/065/07	ps2021/065/101	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	OndrejLochman.1980	Lochman, Ondřej	M	1980	
ParlaMint-CZ-en_2023-06-02-ps2021-065-07-003-101	ParlaMint-CZ_2023-06-02-ps2021-065-07-003-101.u5	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-02	2023-06-02	Lower house	ps2021	-	ps2021/065	ps2021/065/07	ps2021/065/101	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-06-02-ps2021-065-07-003-101	ParlaMint-CZ_2023-06-02-ps2021-065-07-003-101.u6	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-02	2023-06-02	Lower house	ps2021	-	ps2021/065	ps2021/065/07	ps2021/065/101	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	OndrejLochman.1980	Lochman, Ondřej	M	1980	
ParlaMint-CZ-en_2023-06-02-ps2021-065-07-003-101	ParlaMint-CZ_2023-06-02-ps2021-065-07-003-101.u7	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-02	2023-06-02	Lower house	ps2021	-	ps2021/065	ps2021/065/07	ps2021/065/101	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-06-02-ps2021-065-07-003-101	ParlaMint-CZ_2023-06-02-ps2021-065-07-003-101.u8	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-02	2023-06-02	Lower house	ps2021	-	ps2021/065	ps2021/065/07	ps2021/065/101	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	OndrejLochman.1980	Lochman, Ondřej	M	1980	
ParlaMint-CZ-en_2023-06-02-ps2021-065-07-003-101	ParlaMint-CZ_2023-06-02-ps2021-065-07-003-101.u9	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-02	2023-06-02	Lower house	ps2021	-	ps2021/065	ps2021/065/07	ps2021/065/101	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-06-02-ps2021-065-07-003-101	ParlaMint-CZ_2023-06-02-ps2021-065-07-003-101.u10	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-02	2023-06-02	Lower house	ps2021	-	ps2021/065	ps2021/065/07	ps2021/065/101	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	OndrejLochman.1980	Lochman, Ondřej	M	1980	
ParlaMint-CZ-en_2023-06-02-ps2021-065-07-003-101	ParlaMint-CZ_2023-06-02-ps2021-065-07-003-101.u11	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-02	2023-06-02	Lower house	ps2021	-	ps2021/065	ps2021/065/07	ps2021/065/101	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-06-02-ps2021-065-07-003-101	ParlaMint-CZ_2023-06-02-ps2021-065-07-003-101.u12	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-02	2023-06-02	Lower house	ps2021	-	ps2021/065	ps2021/065/07	ps2021/065/101	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	OndrejLochman.1980	Lochman, Ondřej	M	1980	
ParlaMint-CZ-en_2023-06-02-ps2021-065-07-003-101	ParlaMint-CZ_2023-06-02-ps2021-065-07-003-101.u13	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-02	2023-06-02	Lower house	ps2021	-	ps2021/065	ps2021/065/07	ps2021/065/101	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-06-02-ps2021-065-07-003-101	ParlaMint-CZ_2023-06-02-ps2021-065-07-003-101.u14	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-02	2023-06-02	Lower house	ps2021	-	ps2021/065	ps2021/065/07	ps2021/065/101	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	OndrejLochman.1980	Lochman, Ondřej	M	1980	
ParlaMint-CZ-en_2023-06-02-ps2021-065-07-003-101	ParlaMint-CZ_2023-06-02-ps2021-065-07-003-101.u15	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-02	2023-06-02	Lower house	ps2021	-	ps2021/065	ps2021/065/07	ps2021/065/101	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-06-02-ps2021-065-07-003-101	ParlaMint-CZ_2023-06-02-ps2021-065-07-003-101.u16	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-02	2023-06-02	Lower house	ps2021	-	ps2021/065	ps2021/065/07	ps2021/065/101	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	OndrejLochman.1980	Lochman, Ondřej	M	1980	
ParlaMint-CZ-en_2023-06-02-ps2021-065-07-003-101	ParlaMint-CZ_2023-06-02-ps2021-065-07-003-101.u17	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-02	2023-06-02	Lower house	ps2021	-	ps2021/065	ps2021/065/07	ps2021/065/101	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
