Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2023-06-21-ps2021-069-02-004-004	ParlaMint-CZ_2023-06-21-ps2021-069-02-004-004.u1	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-21	2023-06-21	Lower house	ps2021	-	ps2021/069	ps2021/069/02	ps2021/069/004	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2023-06-21-ps2021-069-02-004-004	ParlaMint-CZ_2023-06-21-ps2021-069-02-004-004.u2	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-21	2023-06-21	Lower house	ps2021	-	ps2021/069	ps2021/069/02	ps2021/069/004	COVID,War	English	Regular	MP	Minister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2023-06-21-ps2021-069-02-004-004	ParlaMint-CZ_2023-06-21-ps2021-069-02-004-004.u3	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-21	2023-06-21	Lower house	ps2021	-	ps2021/069	ps2021/069/02	ps2021/069/004	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2023-06-21-ps2021-069-02-004-004	ParlaMint-CZ_2023-06-21-ps2021-069-02-004-004.u4	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-21	2023-06-21	Lower house	ps2021	-	ps2021/069	ps2021/069/02	ps2021/069/004	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	HanaNaiclerova.1972	Naiclerová, Hana	F	1972	
ParlaMint-CZ-en_2023-06-21-ps2021-069-02-004-004	ParlaMint-CZ_2023-06-21-ps2021-069-02-004-004.u5	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-21	2023-06-21	Lower house	ps2021	-	ps2021/069	ps2021/069/02	ps2021/069/004	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2023-06-21-ps2021-069-02-004-004	ParlaMint-CZ_2023-06-21-ps2021-069-02-004-004.u6	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-21	2023-06-21	Lower house	ps2021	-	ps2021/069	ps2021/069/02	ps2021/069/004	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2023-06-21-ps2021-069-02-004-004	ParlaMint-CZ_2023-06-21-ps2021-069-02-004-004.u7	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-21	2023-06-21	Lower house	ps2021	-	ps2021/069	ps2021/069/02	ps2021/069/004	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2023-06-21-ps2021-069-02-004-004	ParlaMint-CZ_2023-06-21-ps2021-069-02-004-004.u8	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-21	2023-06-21	Lower house	ps2021	-	ps2021/069	ps2021/069/02	ps2021/069/004	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2023-06-21-ps2021-069-02-004-004	ParlaMint-CZ_2023-06-21-ps2021-069-02-004-004.u9	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-21	2023-06-21	Lower house	ps2021	-	ps2021/069	ps2021/069/02	ps2021/069/004	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2023-06-21-ps2021-069-02-004-004	ParlaMint-CZ_2023-06-21-ps2021-069-02-004-004.u10	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-21	2023-06-21	Lower house	ps2021	-	ps2021/069	ps2021/069/02	ps2021/069/004	COVID,War	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2023-06-21-ps2021-069-02-004-004	ParlaMint-CZ_2023-06-21-ps2021-069-02-004-004.u11	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-21	2023-06-21	Lower house	ps2021	-	ps2021/069	ps2021/069/02	ps2021/069/004	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2023-06-21-ps2021-069-02-004-004	ParlaMint-CZ_2023-06-21-ps2021-069-02-004-004.u12	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-21	2023-06-21	Lower house	ps2021	-	ps2021/069	ps2021/069/02	ps2021/069/004	COVID,War	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	KarelSladecek.1963	Sládeček, Karel	M	1963	
ParlaMint-CZ-en_2023-06-21-ps2021-069-02-004-004	ParlaMint-CZ_2023-06-21-ps2021-069-02-004-004.u13	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-21	2023-06-21	Lower house	ps2021	-	ps2021/069	ps2021/069/02	ps2021/069/004	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2023-06-21-ps2021-069-02-004-004	ParlaMint-CZ_2023-06-21-ps2021-069-02-004-004.u14	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-21	2023-06-21	Lower house	ps2021	-	ps2021/069	ps2021/069/02	ps2021/069/004	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2023-06-21-ps2021-069-02-004-004	ParlaMint-CZ_2023-06-21-ps2021-069-02-004-004.u15	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-21	2023-06-21	Lower house	ps2021	-	ps2021/069	ps2021/069/02	ps2021/069/004	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
