ParlaMint-CZ_2023-02-28-ps2021-055-01-001-901.u1	Confirmation of the duration of the legislative emergency
ParlaMint-CZ_2023-02-28-ps2021-055-01-001-901.u2	Madam President, my dear fellow Members, thank you for the floor. I would like to start by saying one thing about the procedure, so that we avoid unnecessary discussions or misunderstood during today's day. As has already been said by the President, the meeting was convened in accordance with Rule 99 of the Rules of Procedure, which means that the whole of Section 53 of the Rules of Procedure does not apply. To explain. This means that we will not vote on a possible meeting and vote after 19 or 21 or 24 hours at all, we are in the regime of Section 90 and this meeting is ongoing. So it's just to explain, so we don't argue here later whether the meeting should be suspended at 19 or 21 o'clock. That's what it's all about. And if I have entered into a legislative emergency debate, allow me only a brief statement and perhaps an explanation of what is mistakenly being heard in public space and in the media when many or even the public are asking whether it is justified to discuss the bill on the regulation of extraordinary valorisation in a legislative emergency. So let's just review what's been going on in the past few weeks. The government, and it's traceable from public sources, never questioned the fact that in 2023 it would have to proceed to extraordinary valorisation. That was never called into question. However, the government worked with the assumptions, with the prediction issued by the central bank - the Czech National Bank, which was also discussed by representatives of the National Economic Council of the Government, that the extraordinary valorisation would cost around CZK 15 billion, in the blackest assumptions around CZK 20 billion. Even from the mouth of the Minister of Finance, it was made clear that the state register was ready to deal with this item. It was also announced in advance that, of course, the state budget was not something that could not be adjusted in the context of inflation developments, and so on, during the financial year. February 10th - I repeat, it is important because very often it causes misunderstood - February 10th on Friday, I remember it very well because the Vice Prime Minister got the numbers of the Czech Statistical Office on the table here, sitting behind me, and I followed him when he saw the numbers and his skin color began to change dramatically and I began to worry about his health, so I understood that the numbers were far from corresponding to what was predicted by all the institutions, that is, when we convert it to those numbers, there was an increase in inflation, and so, as the Czech Statistical Office said on February 10th, by 8.6 percentage points. So dramatically more than was supposed to be. [[10.10 hours]] Well, because of this number, this figure also depends on the calculation of extraordinary valorization by law, so of course the load suddenly wasn't 15 billion, but it was 34.8 or 38.4 billion, it's not important now. Dramatically more. And from this point on, from this clear, Czech statistical office communicated data, all the following steps are taken by the government coalition, government as a whole, Ministry of Labour and Social Affairs. And since it is made clear once again that the government must decide, within 50 days of the government's regulation, on the extraordinary valuation and its size, within 50 days of the end of the month when this leap disturbance in inflation occurred, or since 31 January, it was also clear that the law must be effective by 22 March at the latest, that is, published in the Collection of Laws. That is why the government agreed at the moment when the representatives of the opposition with whom this was discussed - once again it is not true that they were not questioned, they were questioned - they clearly stated that they would not agree to discuss this draft regime § 90, when theoretically it would be manageable, and they had already announced in advance all possible obstructions, so the government really had nothing left but to use this extreme instrument, no one was happy about it, but this extreme instrument, that is, Section 99 and the discussion of the proposal in a state of legislative emergency. It is based on the judgment of the Constitutional Court of 1 March 2011, when, in a similar case, it was clearly stated that the conditions for examining a proposal in a state of legislative emergency were met, as defined by the Constitutional Court, because the rules of procedure clearly state in Section 99 that laws in a state of legislative emergency could be discussed if - I quote - the State is facing significant economic damage. And it's not just 19.4 billion tied to valorization on July 1st of this year. Of course, it has a convention for all other valorizations, and we come to the sum of CZK 100 billion. And I firmly hope that no matter what political club it belongs to, no one will doubt that there is serious economic damage. That is why the government has taken action in another regime not because of the opposition, so that we can fulfil the condition on 22 March, to discuss the state of legislative emergency. That is why I have taken the liberty of explaining clearly, perhaps clearly, all the reasons that led to this, Minister Jurečka and the government, and that is why I would ask you to support the state of legislative emergency, so that this does not go beyond debate, so that we do not actually get into an agreement. If we are in a state of legislative emergency, we are to act in a state of legislative emergency, or within a reasonable time frame, and I am not saying that we must vote in an hour, but in some reasonable time frame, because then we will truly, as legislators, honor what is written in the draft of this law. Thank you very much.
ParlaMint-CZ_2023-02-28-ps2021-055-01-001-901.u3	I will also specify that the meeting is convened pursuant to § 51 para. 4, however, we are in the procedure of Section 99 of the Rules of Procedure and Article 53 (1) of the Rules of Procedure is excluded. 1. Now, with a point of fact, she wants to respond to this speech by Mrs Berenika Peštová. Please, you have the floor.
ParlaMint-CZ_2023-02-28-ps2021-055-01-001-901.u4	Thank you for the floor, Madam President. I, of course, by being open to debate, so I made a point of fact. I was impressed by your speech, Mr President, when you said that the Prime Minister was distraught when he saw the amount, or the Vice Prime Minister was distraught. I'm surprised he didn't freak out when he had that zero in his budget. I'd be a pain in the ass again. That he's been distraught to an ex-post. That's one thing. I am known for, of course, ensuring that the legislative procedure is correct, because, as you know very well, I have been preparing the legislation for eight years. So why, in essence, this year, you have not done the legislation properly so that this legislation will be valid from 1. 1. 2024? Why are you pushing this through a legislative emergency? And the next thing I know, they're gonna be asking questions about you. When you say about our seniors causing economic damage, it's like... Am I to understand that those seniors who have the pension all the time haven't caused the economic damage yet? It's going to cause them to become the valorization that's here because of this government of 17.5 percent, and that law was supposed to protect them from the fact that we didn't expect this situation to happen, that's a fact, but it wasn't supposed to be this way that you're going to drive out the inflation and that we're going to get where we're going!
ParlaMint-CZ_2023-02-28-ps2021-055-01-001-901.u5	Another point of fact is made by Mr Vondráček, followed by Mrs Ožanová. Please, your two minutes.
ParlaMint-CZ_2023-02-28-ps2021-055-01-001-901.u6	Madam President, thank you for the floor. I am lightly surprised that the debate is open, so it begins earlier. It's just, I was missing something there, Mr President, because we've dealt with the state of legislative emergency here more times and always, like, in the pandemic law, or whatever it was, taxing unexpected income, there's always been someone from the coalition - or what we did in the state of legislative emergency? Windfall tax? Pandemak once and then some tax laws too. [[The debate of the Members standing around the speaker's desk.]] Maybe a splash. I apologize to those who don't hear the Minister talking to me. It's just that President Benda always stepped up and said he wasn't happy about it, but that it was the last time. You also said you weren't happy about it, but you forgot to add that it was the last time, because I was missing it. You say that all the time. You should be consistent about this. Thank you.
ParlaMint-CZ_2023-02-28-ps2021-055-01-001-901.u7	Another point of fact is made by Mrs Ožanová and followed by Mr Juchelka. Please, you have the floor.
ParlaMint-CZ_2023-02-28-ps2021-055-01-001-901.u8	Thank you, Madam President. Dear members of the government, thank you for having a little more of you today. Ladies and gentlemen, I have a real problem with this. I want to respond to my colleague Marek the Výborný, through the President. I have a problem with the justification for a legislative emergency. It is true that I will look at this more closely in my speech, but it is simply absurd to say that legal valorisation causes economic damage. When I was getting ready, the government equation I'm allowed to tell - a pensioner equals economic damage - is really absurd. Please do not justify your incompetence in this way and do not say that this is a legislative emergency. Thank you.
ParlaMint-CZ_2023-02-28-ps2021-055-01-001-901.u9	Mr Juchelka, with a factual remark, followed by Mr Foldyna.
ParlaMint-CZ_2023-02-28-ps2021-055-01-001-901.u10	Thank you very much, too. Ladies and gentlemen, I would rather expect that this state of legislative emergency will be defended by one of the lawyers who is in the government, such as the outgoing Minister of Justice Blažek, who will give us his opinion on this, or Minister Šalamoun, Šalomoun, who is on the Government's Legislative Council, and I am also interested, of course, in the many lawyers sitting in the benches of the government coalition. Here we have Mrs Decroix, through Madam President, Mr Haas, these are all renowned lawyers, and I wonder if they are really comfortable with the fact that we will be here this very serious law, which, and that is the second legislative thing that is really also on the water, they will defend, and how they will defend it so that we can respond to it. And of course, the President of the Club Excellent, by your means, is very brave that, as an educator here, he is defending a state of legislative emergency, but I think it should be a matter of lawyers. Therefore, I ask too much that the Minister, one as the other, speak here and tell us why this is happening here in a state of legislative emergency when the government had, like, six months, four months to change the valorisation mechanism, and it could have gone through the classic legislative process. Thank you.
ParlaMint-CZ_2023-02-28-ps2021-055-01-001-901.u11	Mr Foldyna, with a point of fact. Mr Okleštěk is following. Please, you have the floor.
