ParlaMint-GB_2021-12-09-commons.u1	1. What recent progress he has made on implementing the provisions of the Environment Act 2021.
ParlaMint-GB_2021-12-09-commons.u2	May I begin by welcoming the new shadow Secretary of State, the hon. Member for Oldham West and Royton (Jim McMahon), to his place? I am sure that, like all of us, he will find that the rich and colourful diversity of the issues in the portfolio means that there is never a dull moment. I pay tribute to the hon. Member for Plymouth, Sutton and Devonport (Luke Pollard) for his two years in the role Work on implementing the Environment Act is well under way. We have started developing legally binding environmental targets, consulted on measures to reform the way we deal with waste, published a draft principles policy statement and published a consultation on due diligence in supply chains. Finally, the Office for Environmental Protection has been legally established.
ParlaMint-GB_2021-12-09-commons.u3	I thank the Secretary of State for those words. In my beautiful constituency of South West Hertfordshire, as he will be aware, we have some stunning chalk streams, including the rivers Chess, Bulbourne and Gade, so I am glad to see the additional protections that the Environment Act offers. I have monthly meetings with Thames Water and related organisations. Can the Secretary of State tell the House how he is working with private companies to implement measures on limiting storm overflows?
ParlaMint-GB_2021-12-09-commons.u4	I thank my hon. Friend for his work on the important issue of improving water quality. The Under-Secretary of State, my hon. Friend the Member for Taunton Deane (Rebecca Pow), shares his passion for improving chalk streams in particular. We have made it clear to water companies that they must significantly reduce sewage discharges from storm overflows as a priority. We have set out that expectation through the strategic policy statement for Ofwat; we have also taken action to place it on a legislative footing in the Environment Act.
ParlaMint-GB_2021-12-09-commons.u5	As we look at improving the environment, have the Government looked at the possibility of subsidising the growth of hemp, which allows us to make environmentally friendly cloth and biodegradable plastics and is a very good break crop for farmers to incorporate?
ParlaMint-GB_2021-12-09-commons.u6	I know that there are the benefits that he mentions from growing hemp. Licences for medical hemp is an issue that the Home Office leads on, but it is an interesting crop; more people are starting to look at it and grow it. The hon. Gentleman raises an important point.
ParlaMint-GB_2021-12-09-commons.u7	I welcome the proposals in the Act for biodiversity net gain, with an obligation on developers to ensure that all new proposals feature at least a 10% improvement in biodiversity. In the guidance that the Secretary of State issues, will he ensure that that obligation applies to planning applications that are already in the pipeline, not just new applications?
ParlaMint-GB_2021-12-09-commons.u8	My hon. Friend makes an important point. Biodiversity net gain will be an important policy tool to support work in local nature recovery strategies and make space for nature in new developments. On his point about timing, I think the measure will take effect in 2023 and will apply at that point to applications going for determination when it is active.
ParlaMint-GB_2021-12-09-commons.u9	I call the shadow Minister.
ParlaMint-GB_2021-12-09-commons.u10	Fly-tipping incidents increased by 16% to March this year. The number of enforcement actions has decreased in the same period because of a lack of staff and resources. How does the Secretary of State think that the implementation of the Environment Act will ever improve those figures and clean up our country?
ParlaMint-GB_2021-12-09-commons.u11	As the hon. Lady will know, we have a significant number of staff—more than 10,000—in the Environment Agency. Waste crime and fly-tipping have been a priority for them, and a number of successful prosecutions have been brought.
ParlaMint-GB_2021-12-09-commons.u12	2. What steps he is taking to improve water quality.
ParlaMint-GB_2021-12-09-commons.u13	Improving water quality is a priority for this Government. We are the first Government to work to tackle the historic issue of storm overflows, including by placing a duty on water companies through our landmark Environment Act 2021. That duty builds on the expectation for the water industry to achieve a significant reduction in harm from storm overflows, as laid out in our draft strategic policy statement for Ofwat.
ParlaMint-GB_2021-12-09-commons.u14	I am grateful for that and very much welcome it. The Secretary of State will be aware that Morgan’s Hill in my constituency is the source place for southern England; a drop of rain that falls there could end up in the North sea, the English channel or the Atlantic ocean. The Government are reviewing the mandate for Ofwat. Will the Secretary of State confirm that Ofwat will be directed to ensure that the water companies have the funding that they need—that they can raise the funding that they need—to make the necessary investments in infrastructure: not just the grey concrete infrastructure, but the green nature recovery infrastructure that is needed to clean our rivers?
ParlaMint-GB_2021-12-09-commons.u15	My hon. Friend makes an important point. I can confirm that the new draft strategic policy statement that we have issued to Ofwat states that there is a clear priority around reducing storm overflows and delivering our environmental outcomes. Yes, in the next price review, such infrastructure will be at the top of its list of priorities.
ParlaMint-GB_2021-12-09-commons.u16	3. What recent discussions he has had with Cabinet colleagues on the potential impact on (a) the environment and (b) public health of toxic air from landfill sites.
ParlaMint-GB_2021-12-09-commons.u17	Ministers have regular discussions with Cabinet colleagues on a range of issues. We work with the Environment Agency when necessary, and our chief scientific adviser engages with various experts to consider any adverse impacts arising from landfill sites.
ParlaMint-GB_2021-12-09-commons.u18	My constituents have been plagued for many years by landfill sites that often produce really foul smells, and many of them are concerned about the health implications. Now that we are all much more aware of air quality issues, will the Government take further steps to review the advice issued by Public Health England on toxic smells from these sites?
ParlaMint-GB_2021-12-09-commons.u19	Only last week I visited a landfill site in Newcastle-under-Lyme, and I know that it has a considerable impact on local communities. I also know that the hon. Lady has campaigned vigorously in respect of the site in Blaydon. We are now at the point of capture and contain: the site is being capped and the gases are being captured to prevent them from having that harmful impact. The site was monitored between January and September 2020, and the fumes were not found to be above safe limits.
ParlaMint-GB_2021-12-09-commons.u20	4. What steps he is taking to help farmers increase productivity.
ParlaMint-GB_2021-12-09-commons.u21	There is great potential for farmers to continue to increase productivity in an environmentally sustainable way. Last month we launched the farming investment fund, which will encourage that through, for instance, investment in new technology, new equipment and small infrastructure projects.
ParlaMint-GB_2021-12-09-commons.u22	I am grateful for my hon. Friend’s answer, and also for the time that she took to visit farmers in my constituency last month. How will the investment fund support agri-tech innovation, which is surely a pathway to prosperity and profitability for Buckinghamshire farmers?
ParlaMint-GB_2021-12-09-commons.u23	The fund is broad, and we are willing to look at all sorts of programmes within it. Some great solutions could include new livestock feeds that might reduce methane emissions, robotics in horticulture—I have seen some very good examples around the country—and bio-fertilisers, which we are particularly interested in developing at the moment.
ParlaMint-GB_2021-12-09-commons.u24	Far from helping farmers to increase productivity, this Government are demonstrating their keen ability to get in the way of productivity. We have a crisis in pig exports to China and seed exports to Northern Ireland and the EU, there are export health certificates for Scottish goods going to the EU but none for the EU’s goods coming to Scotland, there are the tariffs on jute sacks, and there is also the gross shortage and obscurity of the availability of labour. Would the Minister like to apologise to farmers in Scotland and say how she intends to improve this dynamic?
ParlaMint-GB_2021-12-09-commons.u25	I am indeed concerned about farmers in Scotland, but that is because they are not benefiting from the revolution in agricultural support that we are undertaking in this country, and I am afraid that the Scottish Government are holding them back.
ParlaMint-GB_2021-12-09-commons.u26	5. What steps he is taking to promote tree planting.
ParlaMint-GB_2021-12-09-commons.u27	14. What steps he is taking to ensure the planting of more trees.
ParlaMint-GB_2021-12-09-commons.u28	We are committed to increasing tree planting to 30,000 hectares per year across the United Kingdom by the end of this Parliament. We are spending £750 million through the nature for climate fund on trees, woodland and peat restoration in England.
ParlaMint-GB_2021-12-09-commons.u29	The UK and Ireland’s “sourced and grown” standard preserves the biosecurity of our woodland, as it ensures that trees are sourced and grown solely within the UK and Ireland for their entire lifespan. Following the Government’s biosecurity consultation, can the Minister please reassure the House that the tree sourcing standard will allow these future projects to be eligible for Government funding?
ParlaMint-GB_2021-12-09-commons.u30	I thank my hon. Friend for asking that important question. The plant health management standard will be the future baseline biosecurity standard for Government grants and contracts. That comprehensive standard, with 23 robust biosecurity requirements, covers the domestic production and international supply of all plants. I know that this is important to my hon. Friend, because the Colne Valley Tree Society is doing outstanding work.
ParlaMint-GB_2021-12-09-commons.u31	I strongly support the provision of new trees, not only in woodland and beyond but in urban and suburban settings. Will my hon. Friend join me in praising the Trees for Streets project, which is working across urban settings to encourage the provision of trees in streets where residents can get involved not only in planting trees but in nourishing them?
ParlaMint-GB_2021-12-09-commons.u32	I join my hon. Friend in congratulating Harrow Council on being one of the first councils in the country to join the Trees for Streets project, which is funded by the green recovery challenge fund. It aims to support the planting of 250,000 street trees over the next 10 years, transforming our urban environment. The national planning policy framework supports that; it promotes street planting and makes clear the expectation that trees should be incorporated into new developments, making our environment better for us all.
ParlaMint-GB_2021-12-09-commons.u33	The Woodland Trust Northern Ireland has encouraged all local councils to adopt a tree strategy in order to adopt ambitious tree planting targets. Will the Minister introduce a similar scheme here on the UK mainland to encourage the idea of localised tree planting in communities?
ParlaMint-GB_2021-12-09-commons.u34	I refer the hon. Gentleman to the answer I gave a few moments ago, but I would be happy to talk to him further about what is happening in Northern Ireland to see whether there are lessons to be learned.
ParlaMint-GB_2021-12-09-commons.u35	Given that forestry is devolved, is not that 30,000 hectare target a bit of a con trick? Scotland’s target is 18,000 hectares, so the actual UK target is closer to 10,000 hectares. Why does the UK Government not step up, learn from Scotland and put forward an ambitious tree planting target?
ParlaMint-GB_2021-12-09-commons.u36	I am slightly surprised that the hon. Gentleman does not laud the ambition to plant those 30,000 hectares. Having spoken to those in Scotland, I would encourage the Scottish Government to get on and grant people the permission to plant those trees.
ParlaMint-GB_2021-12-09-commons.u37	I call the Chair of the Select Committee, Neil Parish.
ParlaMint-GB_2021-12-09-commons.u38	Thank you, Mr Speaker. The Minister was before the Select Committee last week saying that 7,000 hectares of trees would be planted in England by 2024. When planting those trees, we want native trees that have been grown in this country so as not to import disease. It takes three years to grow a tree, so we need the nurseries to be told exactly what we need for 2024.
ParlaMint-GB_2021-12-09-commons.u39	We are working hard to ensure that my hon. Friend has that clarity and that we have that understanding in the area of biosecurity. We want to ensure that everybody knows what the rules are so that we can get on with improving the environment and planting those trees.
ParlaMint-GB_2021-12-09-commons.u40	7. What assessment he has made of the potential merits of bringing forward a standalone clean air Bill.
ParlaMint-GB_2021-12-09-commons.u41	We know that air pollution is the greatest environmental hazard to health, and we have taken significant action to clean up our air. Emissions of nitrogen oxides are now at their lowest levels since records began, but there is much more to do. The Environment Act 2021 sets a clear duty to set new targets for air quality, which is something that I am now working on.
ParlaMint-GB_2021-12-09-commons.u42	People have a right to breathe good-quality clean air, regardless of where they live. Greater Manchester’s clean air zone is set to come into force in May next year, and it will go some way towards tackling the atrocious levels of air pollution in the region. However, the clean air zone will be effective only with sufficient funding, so will the Minister confirm the Government’s commitment to work closely with Greater Manchester to understand the impacts of the clean air zone and assess the need for further funding? To this end, will the Minister agree to a meeting?
ParlaMint-GB_2021-12-09-commons.u43	As I have discussed with the hon. Gentleman prior to this, I would be happy to have that meeting. I agree that we need to get this right in Manchester and the broader Manchester area, and to understand that the clean air zone works for everyone. The Government have provided £132 million through our clean air fund to support the retrofitting of buses and coaches and the upgrading of heavy goods vehicles, private hire vehicles, hackney carriages, vans and minibuses, mitigating the impact on businesses and individuals. I would be happy to work with him, because I will be looking for assurances on how the money is spent and that it is being well spent on the people of Manchester to clean their air.
ParlaMint-GB_2021-12-09-commons.u44	8. What steps he is taking to tackle dog theft.
ParlaMint-GB_2021-12-09-commons.u45	The Government launched the pet theft taskforce earlier this year, and it published its recommendations in September, including the development of a new offence. I am pleased to say this is now included in the Animal Welfare (Kept Animals) Bill, which has passed its Committee stage. I look forward to its Report stage in the new year.
ParlaMint-GB_2021-12-09-commons.u46	I welcome the Government’s taking animal cruelty seriously by introducing a specific dog abduction offence to crack down on dog theft. Cat owners have recently been more likely to purchase high-value pedigree cats and, heartbreakingly, criminals are now exploiting these cats and their owners, with cat theft rising more than threefold in the last six years. What measures are the Government taking to protect cats and to ensure there is no place for animal cruelty in our society?
ParlaMint-GB_2021-12-09-commons.u47	I am sympathetic to my hon. Friend’s point. The offence, as currently drafted, includes the power to extend it to other species. We are also taking other measures to protect cats, including compulsory microchipping, which was announced last week.
ParlaMint-GB_2021-12-09-commons.u48	9. What steps he is taking to support food and drink exporters.
ParlaMint-GB_2021-12-09-commons.u49	10. What steps he is taking to help agrifood businesses export their goods.
ParlaMint-GB_2021-12-09-commons.u50	I am sure the whole House will join me in welcoming the news that the US market is reopening its doors to UK lamb after two decades of restrictions. We want people at home and abroad to line up to buy British. We are establishing an export council and expanding our network of agrifood attachés.
ParlaMint-GB_2021-12-09-commons.u51	New Zealand currently exports £4.8 billion-worth of meat per annum, including £1.8 billion-worth to the Muslim world via a national scheme. Will the Minister agree to meet me and the Minister for Exports, my hon. Friend the Member for Finchley and Golders Green (Mike Freer), to discuss setting up a similar UK-wide scheme that could potentially open up millions of pounds’ worth of exports for our farming industry?
ParlaMint-GB_2021-12-09-commons.u52	I would, of course, be delighted to meet my hon. Friend, as I have in the past. He is a great trade envoy to Pakistan. We work very closely on this with Ministers in the Department for International Trade, and we see significant opportunities for British agriculture in markets across the world, including the US, Japan, India and the middle east. We will be well represented at the Gulfood exhibition in February.
ParlaMint-GB_2021-12-09-commons.u53	Exporting agrifood is fairly straightforward if it is wholly produced in the UK. Where part of it is imported from the EU or elsewhere, there are complicated rules of origin. What is the Minister doing to improve the situation so that exporting becomes much easier?
ParlaMint-GB_2021-12-09-commons.u54	There is no doubt that the rules of origin are complicated. We regularly meet our colleagues in the EU to discuss issues raised by our exporters, and we work collaboratively to resolve them where we can. We have also set up a new export support service to help businesses navigate the EU’s requirements. I would be delighted to meet any hon. Member who has a constituent with a specific problem.
ParlaMint-GB_2021-12-09-commons.u55	Free trade agreements like the one with New Zealand are the biggest contributor to British farmers needing to improve productivity. What recent discussions has the Minister had with colleagues across Government on protecting farmers’ interests in future agreements? As I said, we work very closely with colleagues, particularly in the Department for International Trade, and I am confident they understand the issues raised by our farmers.
ParlaMint-GB_2021-12-09-commons.u56	11. What steps he is taking to support farmers who will lose income as a result of progressive reductions to the Basic Payment Scheme.
