ParlaMint-BE_2021-07-01-voorlopig-55-plenair-ip116x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-07-01-voorlopig-55-plenair-ip116x.u2	We must proceed to the admission and swearing-in of the alternate to sit in replacement of Mr. Marc Goblet, who died on June 16, 2021. We must proceed with the admission and swearing-in of the successor who is eligible to replace Mr Marc Goblet, who died on 16 June 2021. The alternate to replace him is Mr Hervé Rigot, the first alternate. The successor who will replace him is Mr Hervé Rigot, first successor. On 19 September 2019, the latter had been admitted to serve as a member of the House of Representatives, replacing Mr. Frédéric Daerden, a member of the Community Government, for the duration of his term of office. On 19 September 2019, the latter was allowed to sit as a member of the Chamber of Representatives in place of Mr Frédéric Daerden, member of the Community Government, for the duration of his office. There is therefore no need to verify the credentials of that alternate who had been admitted to serve as a member of the House of Representatives in place of a Minister or Secretary of State and for the duration of the latter's duties. Consequently, it is not necessary to examine the credentials of this successor who was authorised to sit as a member of the Chamber of Representatives in place of a minister or a State Secretary for the duration of his office. I therefore propose that you proceed to the admission of this member. I therefore propose that this Member be admitted. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] It is thus decided. I recall the terms of the oath: "I swear to observe the Constitution" "Ik zweer de Grondwet na te levven" "Ich schwöre die Verfassung zu befolgen." I recall the words of the oath: "I swear to comply with the Constitution" "Your judge d'observer la Constitution" "Ich schwöre die Verfassung zu befolgen." I ask Mr Hervé Rigot to take the constitutional oath. I would ask Mr Hervé Rigot to take the constitutional oath.
ParlaMint-BE_2021-07-01-voorlopig-55-plenair-ip116x.u3	Mr. Hervé Rigot will be a member of the French linguistic group. Mr Hervé Rigot will be part of the French language group. We must proceed to the admission and swearing-in of the alternate who will sit in his turn to replace Mr Frédéric Daerden in accordance with Article 1bis of the Act of 6 August 1931 establishing incompatibilities and prohibitions concerning ministers, former ministers and ministers of State, as well as members and former members of the Legislative Chambers. We must accept and take the oath of the successor who, in turn, is entitled to replace Mr Frédéric Daerden in accordance with Article 1a of the Law of 6 August 1931 establishing the incomparencies and denials concerning ministers, former ministers and ministers of State, as well as the members and former members of the Legislative Chambers. Ms. Chanelle Bonaventure, second alternate in the electoral district of Liège, accepts the term of office and will replace Mr. Frédéric Daerden for the duration of his term of office. Ms Chanelle Bonaventure, second successor to the Liège constituency, took office and replaced Mr Frédéric Daerden for the duration of his duties. Ms. Chanelle Bonaventure's credentials were validated in our June 20, 2019 session. Mrs Chanelle Bonaventure's credentials were declared valid at our meeting on 20 June 2019. Since the supplementary verification, provided for in article 235 of the Electoral Code, relates only to the preservation of the conditions of eligibility, it appears that this verification, in the light of the documents obtained, has only a character of purely formality. Since the additional examination provided for in Article 235 of the Code of Choice refers exclusively to the maintenance of the eligibility requirements, in the light of the documents obtained, it is a mere formality in the present circumstances. I therefore propose that you proceed to the admission of this member. I therefore propose that this Member be admitted. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] It is thus decided. I recall the terms of the oath: "I swear to observe the Constitution" "Ik zweer de Grondwet na te levven" "Ich schwöre die Verfassung zu befolgen." I recall the words of the oath: "I swear to comply with the Constitution" "Your judge d'observer la Constitution" "Ich schwöre die Verfassung zu befolgen." I ask Mrs Chanelle Bonaventure to take the constitutional oath. I would ask Mrs Chanelle Bonaventure to take the constitutional oath.
ParlaMint-BE_2021-07-01-voorlopig-55-plenair-ip116x.u4	Ms. Chanelle Bonaventure will be part of the French linguistic group. Ms Chanelle Bonaventure will be part of the French language group. Congratulations and welcome to our Chamber.
ParlaMint-BE_2021-07-01-voorlopig-55-plenair-ip116x.u5	Madam President, Prime Minister, I have three good news for you. First good news, the first question isn't about corona or about relance. Second good news, there is a lady, Stephanie Kelton - that she is a lady, may make you happy - who has written a book on modern monetary theories, in which she says that the myth of sovereign debt must be pierced. After Keynes and Friedman, a woman finally came to tell us the truth. Only, she says, is there a need for monetary sovereignty and interest rate sovereignty. We don't really have that in Belgium. We must also control inflation and unemployment. Third good news, there is great confidence on the part of consumers and entrepreneurs. Growth is going to be spectacular this year. The bankruptcies are not catastrophic. The labour market is attracting attention. However, there are bad figures for the coming years. The current deficit falls for a short time but rises to 5.6 % at the end of the legislative term. The debt we had received together at 99 percent would go to 120 percent and more. Everyone is afraid of inflation. I was young when the inflation rate was 13 % and the interest rate was also 13 %. Today we actually live by the grace of a very low interest rate. Everyone who knows the budget knows that. My questions are twofold. How will the government in the medium term try to overcome the current deficit, both inter-federally, because there are a quarter of the Länder, as well as federally, in the areas of care, pension and disability? Will you be able to implement a tax reform? What do you do with the labour market and with the level of effectiveness? My second question is perhaps even more coffee-watching, but interesting as you are in the front row. What does Europe do? What does the ECB do? What will be done with the Stability and Growth Pact and the excessive deficit procedure? Thank you, Prime Minister. I will return to you after your reply.
ParlaMint-BE_2021-07-01-voorlopig-55-plenair-ip116x.u6	Mr Nones, the IMF's evaluation of our country is something we are always looking at with great interest. The IMF welcomes the way in which we have dealt with the vaccination campaign and the balance that we have found between preserving health and keeping our economy as open and reopening as possible. If we had received the growth forecasts of the IMF, which are similar to those of the National Bank, six months ago, we would have absolutely signed up for that. The state debt is a reality, it is not something that will disappear by itself and in my view it cannot be trivialized either. I therefore totally disagree with the new monetary theory. We shall pursue a budgetary policy in the manner clearly indicated in the coalition agreement. In fact, we will link the clean-up to growth. On the one hand, we will look at the extent to which the economy has recovered from the situation before 2019 and, on the other hand, we will see how strong growth is. If there is a lot of growth, it will give us the opportunity to create buffers. These buffers should help us in the short term to stabilise public debt growth and in the medium and long term to reduce public debt. After all, we must ensure that our country has some margin if there is to be a new crisis. We need buffers to deal with a new crisis. In this respect, I do not follow the theory you are referring to, which would suggest that we should not actually prepare for it. Structural reforms are fundamental, and the IMF is pointing the finger at the pain points in our country in this respect. We have too low activity rates today, which is why we are also focusing on labour market reforms to increase employment rates. I would like to say one more thing about the Stability and Growth Pact, the SGP, which is being discussed by Ecofin and the Eurogroup. Minister Van Peteghem speaks for our country there. The position of our country in this respect is that the SGP should not be simply eliminated. We shouldn't throw the baby away with the bathwater. I believe that the general escape clause applicable for 2022 should be temporary, but Europe must also consider how to adapt the SGP in order to ensure that economic recovery is boosted as much as possible, for example with investment, while at the same time ensuring that the deficit is kept low and debt is reduced. For me, this is an essential debate which must take place as quickly as possible in Europe and which is also very important for our country.
ParlaMint-BE_2021-07-01-voorlopig-55-plenair-ip116x.u7	Mr Prime Minister, Churchill, who would have embraced Stephanie Kelton and then killed him with a lightning word, said: the longer one looks back in history, the further one can look forward. I can't look back that long, but that's starting to happen. When we were ministers in the Di Rupo government together, the debt crisis followed the banking crisis. When we were in the Michel administration together, the migration crisis followed the terrorist crisis. So my fear is that this first crisis will almost automatically be followed by a second one, which is generally not the case in the United States. There, after the banking crisis, there was no debt crisis due to greater currency sovereignty. There, the terrorist crisis has not caused migration to occur because of a different geographical situation. How are you going to avoid this happening again? The only way to do that is to look ahead for a long time. What you say about the Stability and Growth Pact does not reassure me at all, because Europe will, of course, be shrugging its shoulders in the short term, because Italy and so on and so on. My great fear is inflation and interest rates. We have an interest-rate debt today which is absolutely ridiculous. If it increases, we're screwed. I beg the whole government to think ahead sufficiently long so that there is no second crisis after the first. You can count on us.
ParlaMint-BE_2021-07-01-voorlopig-55-plenair-ip116x.u8	Madam President, Prime Minister, Secretary of State, there are 456, 456 undocumented people who started a hunger strike a month ago at the church of Béguinage, on the sites of the Free University of Brussels (ULB) and the Vrije Universiteit Brussel (VUB). Of course, the method is extreme, but it reflects the deep dismay and despair that these men and women have been experiencing since the constitution of your government. Let us put ourselves in their place: after four years of a very hard migration policy under the aegis of the N-VA, they could hope to open up the question of the criteria for regularisation. As we know, the Vivaldi government agreement is silent on this issue, and the undocumented are among the sacrifices of Vivaldi, among others. In the face of this situation which seems inextricable, everyone does what he can. The PS called for the acceleration of an interdepartmental conference. Ecolo wrote a white card. As for us, we have tabled a bill to open up, to allow clear criteria for regularization in the law and to establish an independent and permanent regularization commission, a proposal which, no later than last week, was rejected by the majority in this House. Let's be clear. In terms of substance, I believe that no one – because I feel that we are going to be told – is asking for a massive collective regularization of the 100 to 150,000 people who are staying in this country without a legal right to stay. What is required is a little more criteria, a little more courage, a little less arbitrariness, and a little more transparency. Mr Prime Minister, Mr Secretary of State, my question is simple: do you confirm the line of government that has been followed so far, and which is, on this issue, to camp on the line already drawn by the Swedish coalition? Do you persist, despite the events, despite these hunger strikes, despite the signature by more than 28,000 citizens, under the label "We are Belgium too", of a petition handed down yesterday to the Secretary of State, do you persist in this way, as if these hundreds, these thousands of men, women and children, were simply invisible?
ParlaMint-BE_2021-07-01-voorlopig-55-plenair-ip116x.u9	Madam President, Prime Minister, Secretary of State, this is a few hundred metres away. My colleague Maxime Prévot and I come back. A few minutes ago, we came out of the church of Beguinage. I know the request was made to you. I really invite you to go there, even in complete discretion, to see the dramatic situation there. That's 15 hospitalizations a day. They are people who are in a very degraded physical and mental state with a hope that they still feed, that of being able to exist as mere citizens. They have stays of five, ten, fifteen or even twenty years in the territory as well as training in their pocket. They've integrated. They have families. It is indecent that we cannot, that you cannot respond to their requests. I beg you. I'm asking you. We have to find a solution. These people are in complete disarray. I would also like to ask you what solutions the government intends to put in place to ensure that these people regain dignity. Nor do we want collective regulation. We want clear criteria and that it is no longer the Prince's responsibility. We want an independent commission to deal with these matters, whether it is not at the right time or not with an opinion of an administration and ultimately with a secretary of state. We just want these people to be able to live in dignity. What will the government do to respond to these distress situations?
ParlaMint-BE_2021-07-01-voorlopig-55-plenair-ip116x.u10	Colleagues, there are 150,000 illegals in our country. This is the result of decades of refusal to pursue a sound return policy. Four hundred of them have now decided to go on hunger strike. Those who are guilty are clear. Firstly, these are the left-wing parties, some of which are part of your government. They encourage those illegals to go on hunger strike by suggesting collective or individual regularisation. Equally guilty are the previous governments that held the collective regularisation rounds which since then encouraged another 150 000 illegal immigrants to stay in Belgium pending a further round of collective regularisation. The final culprit is you, Prime Minister, because you have had your Secretary of State and your left-wing coalition partners contradict each other all the time without giving a clear signal that we will not be blackmailed. That is why, Mr De Croo, I am asking the following questions. Are you prepared to say here in full clarity and in particular to your left-wing and French-speaking coalition partners that under no circumstances can there be a new round of collective regulation, even if it is camouflaged under a cover of large-scale individual regularisations? Will you instruct your competent government members to stop the hunger strike and arrest and secure the illegals involved in closed return centres until they have effectively left the Belgian territory? Finally, what will the government do to stop the further growth of illegal immigrants and to drastically increase the return of illegal immigrants? What about the implementation of the Master Plan on Closed Return Centres? After all, I question you and your government colleagues almost every week and I never get a specific answer. Now, let's get this straight. Finally send out the signal that we will not let ourselves be blackmailed.
ParlaMint-BE_2021-07-01-voorlopig-55-plenair-ip116x.u11	Prime Minister, l'histoire se répète. In 2000 and 2009, there were two one-off regularisations, each thanks to Open Vld, first under Mr Verhofstadt and then under Mrs Turtelboom. The result was, for example, that in 2007 there was already a tenfold increase in the number of commuters among the new Belgians and that the number of migrants in the population increased from 10 to 17 % over 20 years. On 1 January 2021 there were 2,041,000 regularised first-year migrants in Belgium. In the meantime, the cost of migration has risen to 2.2 % of our GDP, i.e. EUR 11 billion per year. I say that because we are a migratory country. The problem lies not with the population, who no longer wants migrants; the problem lies with the return policy, the problem lies with the fact that outlawed foreigners should not return. They get a note, keep it in their pockets or tear it up, and they disappear into illegality. What happens then? History Repeats [[.]] I see Mr Dewael, who was dealing with hunger strikes in 2008. The same applies to Mrs De Block in 2012 and Mr Francken in 2014. These hunger strikes are always organized by the left-wing church in Belgium, with the help of the church community and the gutters. Every time, our people get blacked out. That's where it is. I like the attitude of Secretary of State Mahdi in the matter: one does not give in to blackmail. What is the government's attitude, however? What is the attitude of the arsonists in the government, Ecolo and Green, who always set the place on fire? Fourteen days ago, a minister asked for a new law on residence. He was flogged back by your government partners. Minister, admitting to the hunger strikers' demands is an insult to the legalized, an invitation to further abuse and an embarrassment to the officials responsible for handling the files. What is the government's position?
