ParlaMint-BE_2021-04-01-definitief-55-plenair-ip096x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-04-01-definitief-55-plenair-ip096x.u2	We must proceed with the adoption of the agenda for the meetings of 21 and 22 April 2021. We must approve the agenda of the 21 and 22 April 2021 sessions. Are you sure you don't mind? [[No.]] The agenda has been adopted. No observation? [[No]] The agenda was approved.
ParlaMint-BE_2021-04-01-definitief-55-plenair-ip096x.u3	Pursuant to rule 116, the bill is subject to limited general discussion. A limited general discussion was held in accordance with Rule 116 of the Rules of Procedure.
ParlaMint-BE_2021-04-01-definitief-55-plenair-ip096x.u4	The limited general discussion is open. The limited general discussion is open.
ParlaMint-BE_2021-04-01-definitief-55-plenair-ip096x.u5	Madam President, since this is an oral report, I shall therefore speak as rapporteur. The report concerns Bill 1875 containing the second adjustment of the General Estimates for the year 2021. The Secretary of State for the Budget has developed her introductory statement to this bill, which deals with the increase of the Corona provision by EUR 1,186 billion. This increase is necessary, given the current circumstances of the pandemic crisis. The following Members took the floor during the discussion of the draft: MM. Sander Loones, Gilles Vanden Burre, Wouter Vermeersch, myself, Steven Mathei, Marco Van Hees, Christian Leysen, Joris Vandenbroucke and Mrs Vanessa Matz. The following topics were discussed, among others: grants to telecom operators for projects aimed at reducing the digital divide, the amounts to be paid urgently to the European Central Bank under pan-European funds, the increase in the provision of corona, a loan to Skeyes, a loan to ASBL Belgium Slot Coordination (BSC), the double right bridge, the budget for hospitals. The bill as a whole was passed, as tabled, by a vote of 10 votes in favour, 2 against and 3 abstentions. Its result is the following. In favour: Cécile Cornet, Dieter Vanbesien, Gilles Vanden Burre (Ecolo-Groen), Hugues Bayet and Ahmed Laaouej (PS), Marie-Christine Marghem and myself (MR), Steven Mathei (CD&V), Christian Leysen (Open Vld), Joris Vandenbroucke (Vooruit); voted against: Kurt Ravyts and Wouter Vermeersch (VB); abstained: Sander Loones and Wim Van der Donckt (N-VA), Marco Van Hees (PTB). For the rest, as my excellent colleagues have spoken at length, I think they remember what they said. A debate on North-South transfers also took place. In general, the discussions were very interesting. In conclusion, the bill was passed as it stood. Thank you for your attention, colleagues.
ParlaMint-BE_2021-04-01-definitief-55-plenair-ip096x.u6	Mr Piedboeuf, we thank you for your excellent report, in that it is truly synthetic.
ParlaMint-BE_2021-04-01-definitief-55-plenair-ip096x.u7	Madam President, the budget, specifically the commission included in the budget to pay some corona costs, is on the table today. This is about intrinsically one-off costs that are needed to provide rapid support. The initial budget already included EUR 907 million, but everyone knew at that time that this would not be enough. We all knew that the corona crisis would not end with the second wave. Some of the costs that were coming were actually perfectly foreseeable, but were not included in the budget. So today we are at a point that has been announced for some time. So we are here today because at that time there was no additional margin, but also because there is something structurally wrong with the budget. The purple-green government has decided to hand out some of the money traditionally put aside to the various ministers to buy off the peace within the coalition. For example, the commission was already allocated interdepartmentally, whereas that money is normally not used for that purpose. That money is normally used to recharge in times of need. This strategy is not followed by purple-green, which means that we have to have budgetary debates here every once in a while in order to constantly recharge money. It is also very difficult for those who are not absolute budgetary experts to follow exactly what is happening with that money. There were and have been regular debriefings from the previous Minister for the Budget, Mr Clarinval and from current Secretary of State, Mrs De Bleeker, for which I am grateful. It is therefore a serious attempt at transparency, but it is very difficult to keep the overview precisely because the appropriate methods of drawing up and monitoring a budget are not being used. We have debated this extensively in committee, and I honestly believe that the opposition has been rather lenient there. We have been for the government's sake, and the best proof of this is our willingness to debate and vote on this budget adjustment today, while the discussion in committee was only held on Tuesday. An advantage of this is that we could hear Mr Piedboeuf here a little longer today because there is no written report of the debate. However, it is always a pleasure to see Mr Piedboeuf in action. The downside of this method is that she's actually not neat. We are talking here about budgetary adjustments that affect many policy areas, and it would be good if all colleagues could have a chance to read these debates thoroughly so that they can see exactly what has been discussed. For example, we are going to vote on an extra budget for a coronavoucher bank, a proposal launched by Mrs Van Bossuyt and picked up by the Secretary of State for the Budget, Mrs De Bleeker. The debate we are having here would also deserve a place in the committee responsible. We are also going to vote again on many additional millions for SNCB to take action against corona. The last few days have shown that SNCB still has a lot of work to do in order to organise itself better. A reservation system could have been developed in the past, but apparently it was more interesting to distribute free tickets for 110 million euros. These are debates that we are now having in the Committee on Finance and Budget, and it would be better if we could do so in the Committee on Mobility. That is where Mr Roggeman has been very active. It must really be stressed that what we are doing here today is not normal. However, there are three reasons for doing so. Firstly, especially in times of crisis, it would not be good for citizens to fall victim to sloppy budgetary policies. It is not because governments and politicians are not doing their job better that people should be the victims of it. Let us ensure that the sauces in Parliament are twisted and that people can eat. These are important measures, such as the increase in benefits and investment in, for example, safety departments, mobility, public health and vaccines. The second reason why we have gone along with the reasoning is out of respect for you, Mrs De Bleeker. Let's call a cat a cat. We all know it's not your budget. It is the budget that was negotiated at night between the purple-green parties. It is actually Mr De Croo's budget. It will be your budget at the time of the first budgetary control, and I shall come back to that later, but today it is not really your budget. It is the second time that I find it particularly regrettable that the Prime Minister is absent from such important debates. I made all that thought yesterday and today I'm making them again. It is good that the Prime Minister can rely on strong women in his government, but it might be a bit more democratic and political if he himself took responsibility for his figures and his budget. Every time it is difficult and when there are difficult debates, the Prime Minister in the hemisphere is not noticeable. We are indeed seeing him before the round of questions on Thursday afternoon, but when it comes to substantive debates, the Prime Minister is always squeaking here. That was the case yesterday, and that is again the case today. I regret that. However, once again, there are three reasons why we should go along with the reasoning. First of all, the people must not be the victims. Secondly, we are doing this out of respect for the Secretary of State and, thirdly, we think it is important that promises made are kept and that the transition is made from a bric-à-brac budget to a budget that has been drafted more appropriately. The budget must become less the de Croo budget and more the de Bleeker budget. Madam Secretary of State, you've already made wonderful promises on the committee. The principles in your policy paper on greater transparency, sound budget setting, monitoring, monitoring and monitoring of expenditure to steer are fine promises, fine policy intentions that have been identified and we want to support you in that. That is the third reason why we have agreed to hold the debate today. It is important that ambition is encouraged and that good intentions are put in the spotlight. Let's face it, you're doing your tests today. Your real exam is yet to come, your real baptism of fire will follow in the coming months, when we will talk about budgetary control and the more structural adjustment when the rush of those nightly negotiations will hopefully be transformed and brought more into line with the ambitions you have formulated. That is why we are here today. I'd like to discuss this in more detail. You have made a number of promises and defined homework for yourself. I have summarized them under a number of chapters, which I would like to go over with you. The first piece of homework you have given yourself is immediately the aspect on which I am most disappointed, namely transparency. You yourself stated that the current government wants to offer greater transparency. You are committed to that, too. We had a debate last Tuesday in committee, in which we agreed to hold a debate today, Thursday 1 April 2021, in plenary on two conditions. Firstly, immediately after the Easter holiday, there must be a round of questions with the Secretary of State for the Budget, so that we can discuss them in greater depth in committee. Secondly, there must be a more appropriate feedback on the money that has already been spent from the corona commission. Very explicit reference has been made to the amount for Health. I have your list of what happened to the previous pennies, with a breakdown up to the level of the millions of euros. There is EUR 1 million for one point and EUR 2 million for another. All of a sudden, however, a budget of EUR 321 million has been entered for Health in commitment appropriations and more than EUR 500 million in liquidation credits. We have explicitly stated that these amounts are not sufficiently detailed. We wanted to know where those pennies went. We wanted to know that before the plenary. We had to have that information before the plenary. The Secretary of State agreed to that information, but we didn't get it. I do not mean that that responsibility lies with you. It is perfectly possible that the information has been delivered to the services of the Chamber. However, I can only conclude that she is not concerned about us. I certainly didn't get them. I don't know if other members did get those details. I note that that promise was made, but the information promise has not been fulfilled. (State Secretary on smartphone) Madam Secretary of State, I see that you are in contact immediately, for which I thank you very much. After all, I want to see the figures before the final vote is taken on the item. In politics, nothing is more important than the word given, especially when agreements are reached in committee and agreements are concluded between men and women. It is important that given words are followed. The general finding that we have spent EUR 500 million on vaccines, syringes and needles is not sufficient. So the first homework was transparency and we expect the result to be achieved today. Give us the details. We want to know where the money went. That's a logical question. By the way, Mrs Depraetere, that is one of those questions that is best repeated from time to time. That is what you get when there is no answer to the question. In that case, the opposition is obliged to repeat questions. The second piece of homework that's on your shelf, and I'll come back to that again and again, is the trick with the commissions. That technique of commissioning is being abused, and that's actually not neat. I refer here to the Court of Auditors' report. A brief quote: "The Court of Auditors recalls that the use of interdepartmental and other commissions prevents a correct picture of the means provided to implement the policy, and therefore undermines the transparency of the budget. In order to respect the principle of budgetary speciality, the Court of Auditors recommends that appropriations be allocated to precise budget lines." You know that, too. You acknowledge that. You have already made it clear in the various debates that you are not really very satisfied with this. You have already said and said that you would stop doing this in budgetary control, and that at the time the ministers have done their homework, the money will be taken out of the commissions and will be specifically earmarked for what they are intended for. We read this again in the explanatory memorandum to this bill: 'We really want to limit the corona commission to expenditure which is difficult to predict in advance or expenditure whose exact amount is difficult to determine in advance'. The words are already correct, now the figures. The intention is already there, and now the policy actions. The most typical example we have seen in committee was the EUR 6 million for Mrs De Sutter's digital divide. You said that the EUR 6 million should certainly be approved, but you also said that, according to your information, Mrs De Sutter did not know exactly how she would spend the EUR 6 million. We are actually giving money to a minister who intends to do so by means of commissions, because in corona times the digital divide becomes even more tangible, but the government does not really know what it will do with the money. It may well be that Mrs De Sutter knows that, but that information has not been passed on. Unfortunately, we cannot see this because it must all happen quickly here. So we cannot go back to committee when there are other answers. Don't shoot the pianist, don't shoot the opposition, shoot yourself. 'Cause it's because of you that things have to be so fast here. We would have preferred to question Mrs De Sutter about what she wants to do with the EUR 6 million requested. The technique of commissioning isn't right. That's your second homework, Madam Secretary of State. Until now, you can hide behind the government behind the De Croo budget. From budgetary control you will not be able to do so anymore, then it will be your budget. That's how I get to your third homework. There is still a lot of work to be done to make a more accurate booking, especially when we see what is happening and what is going to happen here. Here a new fiction is created. The atmosphere is hung here that if we approve this corona commission, we'll be safe until June and we shouldn't worry about the budget. Of course that is not right, let us be honest with each other. There is the story of the corona commission, but of course there is also the much broader story of the budget. There is a whole series of costs not included in the commission but not yet included in the budget. There are no margins in the budget either, because the margins have all been distributed: peace had to be paid off. If we make that point, you are right to say that we in Parliament are only talking about commission today, that we should focus on that debate and that the wider debate will be held later. That's true, but it's only half a truth. The other half of the truth is that precisely because the margins have already been popped up and the commissions are being improperly used, you get into trouble faster. If the certain costs for the vaccines were included in the budget of the Public Health Office, they should not be financed today through the commission and the amount for those costs could be used for something else today. But you can't, because that technique is being used wrongly. Costs that are certain will not be entered in the correct way. This budget does not give a fair picture of reality, even if everyone knows exactly what the reality is. A number of examples also mentioned in the Committee on Finance, which was voted on last week and which will also be in plenary this afternoon, are additional fiscal support measures by Mr Van Peteghem which you do not think should be paid through the corona commission. That is right, it has to be through the general budget, but since there are no reserves, we are going to be in trouble there too. That is EUR 140 million, of which it is not yet certain how that amount will be booked. A second example, additional support for the catering industry. We asked the Minister of Finance again yesterday: where the hell is that package? We all know that the catering sector will hopefully open sooner than later. We all know that they will need additional support for this. We can read these measures in all the newspapers. Something will be done with the RSZ. There will be 6 % VAT again, even if the government didn't want to. The opposition has apparently convinced the government that reducing VAT to 6% is a good idea. I am pleased that this is being announced, but only in the newspapers and not in Parliament. We know that these costs are coming. Then please be more transparent about it and acknowledge that there are those costs and that we are in trouble because these commissions have been abused. That would be more honest, but it would also be more correct to the catering companies. The sooner these measures are taken, the sooner they can prepare properly. For example, they will have to transform their checkout systems. Why do they have to do so in two days if they could take more time to do so if the budget work were to be more appropriate? A third example, Mr Piedboeuf, is the time to close the ears, the double right of bridging. What did we see? A government that absolutely wanted to give the image that everything had to be closed. The schools had to close, so the economy had to close. One would work with reservation systems, which actually means a closure for many companies. What did the Minister for Economic Affairs, Mr Clarinval, say immediately after the decision in a press release? We will support our entrepreneurs. They get double bridging rights. They get extra support, because we know that what we put in their necks is actually unreasonable. Turns out what? Mr. Clarinval is on his own. Mr De Croo does not want to give a double right of bridging. The PS also does not want to give double bridging rights to our entrepreneurs. Come on, you're refusing to do that. Green and Ecolo say: njet, no bridging right for our entrepreneurs. There is only one minister who really wants to do that, and that is Mr Clarinval, but he is not right. Why isn't he right? The impression is strong that the Vivaldists want to stove a pear to the chairman of the MR. That is a purely political decision. Georges-Louis Bouchez has been a little too mature in the media. Vivaldi says, "We're gonna nail you." The MR isn't getting right. How are we gonna punish the MR? We're not gonna give Mr. Clarinval, who communicated something, what he asked for. Who's the victim of that? Those are all those entrepreneurs who now have to work with reservation lists. They are the victims because the PS, the sp.a, Green, Ecolo and Open Vld wanted to learn a lesson from the MR by not granting double bridging rights.
ParlaMint-BE_2021-04-01-definitief-55-plenair-ip096x.u8	As I said yesterday in the form of an endade, the MR does not have fourteen members in Parliament but fifteen. The subject systematically mentioned is Georges-Louis Boucher. I therefore propose that he be given the right to vote. On the other hand, if it did not exist, it would have to be invented, otherwise my colleagues would not have much to say since it comes back to the carpet every time. As far as the double right bridge is concerned, things are pretty clear, the problem is semantic. When the Consultation Committee had completed its work, it decided that the shops would be closed but could operate by appointment. When it is said that a trade is closed and can operate by appointment, the law is clear: a closed trade is eligible for the double right bridge. However, the Order states that businesses are open but can only operate by appointment. At that time, the law no longer applies, since businesses are not closed. Therefore, the traders concerned can benefit from the simple bridge right if their turnover has fallen by 40 %. On the other hand, if, being open by appointment, their trade does not work, they can – thanks to the evolution due to my friend David Clarinval and the discussion held in the government – decide to close. At that time, they benefit from the double right bridge as they are closed. So things are clear. In our country, we always make noise with everything and we always try to get a minister in relation to his statements. It is not complicated: if the trade is open, it touches the simple bridge right and, if it is closed, it touches the double bridge right. If it is open with reservations and this system does not work, it closes and can therefore touch the double right bridge. This is a very simple application of the principles that have been developed. Of course there have been discussions, which are also budgetary. That is why I have told you that, in my opinion, a restaurant or coffee maker, whether Flemish, Brussels or Walloon, should be treated in the same way. That's my vision of things, and I know you don't share it. It's the arrogance of the rich, but that's how it is.
ParlaMint-BE_2021-04-01-definitief-55-plenair-ip096x.u9	Thank you, Mr Piedboeuf, for your reply. Allow me to clarify that the error is not with Mr Clarinval. Minister Clarinval has stood up for his sector, for the SMEs, and has therefore said that the decision taken is not good. There will be a huge extra burden on all the entrepreneurs. Since the government says it will support those who are struggling, the government must do the same, says Minister Clarinval. That's why he pleaded for double bridging rights. The mistake isn't with Minister Clarinval, he's fighting for his sector. The fault is with the nuclear cabinet, as the vice prime ministers decided not to implement this measure. If, at MR, someone with the right to vote has to take responsibility, then that is Mrs Wilmès, a member of the core. Maybe Mrs. Wilmès didn't break it down. Still, I think the main responsibility is not with MR, but with Prime Minister De Croo and Deputy Prime Minister Van Quickenborne. They have said at the heart of the matter that no money will be made available for this purpose. Also Deputy Prime Minister Dermagne has not approved the double bridging right for the entrepreneurs. However, the responsibility lies with the vice prime ministers of Ecolo, Groen, Vooruit and CD&V, with Minister Van Peteghem. The Deputy Prime Ministers rejected the double bridging right for SMEs. So it really suits Minister Clarinval that he's fighting for his sector. It does not speak for the core, for the vice-presidents, that they have decided not to grant it. The next point is the relaunch plan, which must be financed by European funds. You will have to forgive me for being a little more extensive in my speech this morning. This is, of course, due to the fact that an oral report was presented and not a written report. After all, a written report would have allowed me to put forward some arguments in committee alone. Now we are de facto obliged to express all our arguments in plenary. For the relay plan, Belgium receives EUR 5.9 billion of European corona money from the European pot of donations. The federal level has skimmed around EUR 1.2 billion of this. It is now up to us to decide how this will be financed. Lists of projects have been made, but there are too many projects, so the federal government doesn't get all the funding. The government will therefore have to delete projects. That would be the logic itself, but with this Vivaldi government the money is growing on the trees. So your government will not cancel projects, but will still carry out all the investment projects, and believes that some way or another money will be found for them. In a normal discussion, it might be possible if there were reserves in a budget, if margins were included. However, they are not there, because they have all been used up because you have had to buy off the peace between the purple-green parties. We are once again in a debate on a corona commission which is actually very closely linked to a general budget debate. We have asked the question in committee and will continue to repeat it: where will this money come from in detail? Specifically, this is a 130 % of projects that have to be reduced to 100 %. If this is compared to the EUR 1.2 billion, some EUR 400 million will have to be found somewhere. Where is the EUR 400 million to make the purple-green investments? It would be a good idea to provide a little more transparency on this issue. There will undoubtedly be additional costs in view of the social dialogue currently under way. The government is doing its best to push it away from itself towards the social partners. I will be very curious to see how much money will be found in the budget to buy off some sort of agreement there. Madam Secretary of State for the Budget, be vigilant. You have repeatedly announced that you are under strict supervision. Yesterday or the day before yesterday there was a nice interview on the French-speaking radio in which you stressed that you are strict and that things are financed when they are useful and necessary and that, of course, money will be released. You did say to be strict so that it would be done correctly. Here you must be very attentive. When will there finally be a specific budget line for these vaccines? In the meantime, I assume that the instruction has been given to clarify exactly how this funding has happened. Mrs De Bleeker, the private information can of course be filtered out because we do not want you to get into any trouble. We do want that information delivered. In short, ladies and gentlemen, many points of interest are still the problem - De Croo, but in the coming weeks and months may well become the problem - De Bleeker. So there's homework on the shelf. I can be very brief about the following homework, because I have said it a number of times: there is no margin. We now decide to recharge a few hundred million euros depending on how it is calculated, but only EUR 30 million of it is margin. Its size is therefore very limited and also represents the picture of the rest of the budget. Because the commission is not used correctly and because it is not fair to book what is known, there is no possibility of having reserves. I would like to use this point to call for more honesty: if everything I have told is put together and also finds that there are no reserves... We all know that it is difficult to budget in a crisis, because what is uncertain cannot be known, but what is certain is known and there is a number of costs that are certain to come. Please book it in. That will indeed mean that everyone will see that your budget is even more in the red, but it is at least fairer. At least we know what we stand for, so we see at least the size of the exercise rather than kicking the can out in front of us. I speak deliberately of us and not of you, because it is a responsibility of all of us to ensure that the budget is put in order. So please book in the right way in what is certain. My final point concerns monitoring. I was very pleased, Madam Secretary of State, when you announced in committee that you are not only monitoring when money is to be granted, but that you are also committed to the control of funds. When money is allocated, it is important to check that these funds are used correctly. You announced that a whole system of monitoring has been set up, which is a very good thing. I would like to use this point to raise the issue of temporary unemployment benefits through the Auxiliary Cash for Unemployment Benefits. We have already made this point in various committees, but, once again, in view of the oral report, I feel obliged to repeat it in plenary. We have seen for months on the ground that there are huge queues for people who need temporary unemployment benefits, not through the union but through the auxiliary cash. That is a point that will undoubtedly be of interest to the Socialists. Problems keep popping up for people who are entitled to benefits. In this budgetary adjustment we find a corona commission of 4.7 million euros, including to recruit additional staff for the auxiliary cash. I would like to announce that we will monitor this issue very closely. This government really gives the impression of being a union government. Of course, that is what one gets when the chairman of the largest socialist party, a pillar of this purple-green government, says he supports the trade unions for 200 percent. This creates the impression that this government is a trade union government. If one finds that people who deliberately do not go to the union but want to receive their unemployment benefit through the Emergency Cash Fund for Unemployment Benefits are being bullied, then it strengthens the image that this government is a trade union government. We will therefore be monitoring this issue very closely to ensure that the backlog is eliminated. People who are entitled to temporary unemployment benefits should finally be able to get them quickly. They should not be de facto forced to join the union. Perhaps that is the secret plan of this government, making sure that the auxiliary cash does not work properly so that people are obliged to join the union. That's not neat as it's supposed to be. So I hope that is not the case. In any case, the Secretary of State announces monitoring, I will be very interested to follow it closely. I'll come to my decision. It's not easy to budget in times of crisis. We all know that, but that does not relieve this government of its responsibility to properly record the things it does know. That does not relieve you of the responsibility to budget exactly. I sincerely hope that, in your answers and in the statements by the majority, we will not get the same whim again that it is all so difficult here, that there is corona, that it is unpredictable, that we do not know and that we are forced to see how we budget day after day, on a case-by-case basis, to open up the coron umbrella again and pretend that the water can slip completely from it. That is not the summary of my speech. It is true that even in times of crisis things are certain and that it is therefore logical that you incorporate things that are certain in a correct way into your budget. That's not happening today. If the government parties wanted to replicate one point, I sincerely hope it is on that point. We ask for an explanation as to why you do not do so. That could be an honest explanation. An honest explanation is perhaps because it is a political compromise. Then just admit it. In addition, I hope that the statements made on behalf of the government parties will also support the Secretary of State's intentions to ensure that we will soon see a completely different budget, that when budgetary control is completed, we will get rid of the scrapwork that is the De Croo budget and we will finally see a decent budget. As far as we are concerned, that can perfectly be the De Bleeker budget, as long as it is transparent, clearer and more secure, and more respect the budgetary principles.
ParlaMint-BE_2021-04-01-definitief-55-plenair-ip096x.u10	Madam President, I will repeat the points raised in committee. Mr Piedboeuf's oral report was very well done. Nevertheless, I would like to return to a few points today in plenary. That was said by Mr Loones. The discussion of a budgetary adjustment is traditionally an important political moment in the parliamentary year, as we see how strongly the government agreement and the budget are applied. A budget and budgetary adjustment represent the political choices made by a government coalition, by a parliamentary coalition. That is why, in normal times, it is a debate which shows clear political orientations and which can lead to very strong ideological divisions. Today, the situation is completely different, and so the discussion we have is just as much. Why? Because we are experiencing the worst health, socio-economic and mental health crisis probably never seen in our country's recent history. Unfortunately, in recent weeks, the difficult decisions of the Concertation Committee make this situation even more complicated not only for the sectors concerned, the economic sectors, but also for the mental health of our fellow citizens, for the young people who were hoping for prospects after Easter. Today, all this is still very fragile, partly under bell, to take up a phrase quoted last week. This situation is unfortunate and dramatic. What is the point of this budgetary adjustment which has been presented in committee? It highlights all the means that must be made available to combat the covid pandemic at health level, with additional means to combat the disease in practice, whether in hospital terms, in terms of support for front-line healthcare staff, in terms of vaccine financing, etc. But it also highlights all the necessary and fundamental means to support the most vulnerable groups in this crisis. I have quoted young people and people who were already weakened before the covid and who, unfortunately, see their situation worsen, both in terms of mental health and social living conditions. Among the sectors first affected, we all have in mind the event and the cultural, closed for months, the horeca sector, those that were able to reopen but which unfortunately today had to close. These means are also there to support as much as possible all the victims of these tragedies that are taking place in society and these dramatic situations that are developing. I will take up some important elements in the eyes of the Ecolo-Groen Group. They are shown in the table which has been distributed in committee. They clearly show the sectors which we believe are priorities and which should benefit from the aid reflected in this budgetary adjustment. I will first mention the support for young people and students, amounting to almost 30 million euros. This is obviously fundamental. We can see how much the distress of young people affects us all. All you have to do is walk around our streets to find out. It's a very important signal. I will also point out support for more than EUR 30 million for the most vulnerable audiences. There is also an increase for social recipients during the first two quarters of this year, for those who qualify for the CPAS. These are fundamental measures because this crisis primarily affects the most fragile people. I am also thinking, as I said, of certain sectors. A special additional specific support measure for artists is foreseen, for almost 21 million euros. I would also like to highlight all that concerns INAMI, health care, of course, as well as mobility, for the first two quarters of this year, for almost EUR 163 million, and for all the staff who are now on the front line. For us, it was really important to be able to quote these different elements because we are clearly beyond a conventional fiscal adjustment. We are in the process of putting in place additional basic means to respond to the health and social emergency, to the mental health distress and to the sectors that are closed today. We are all affected by this. Politically, therefore, we fully support what is proposed here. Of course, we will support this budgetary adjustment. As I said in the introduction, however, I would like to make it clear that it is normal for a budgetary adjustment to give rise to lively debates between the majority and the opposition. That is normal because a budget represents a policy. But here it is a combat budget, a support budget in the face of a pandemic and a completely new and dramatic socio-economic situation. I therefore find it more difficult to understand that, politically, we cannot find ourselves in this necessary collective effort. Honestly, I regret it somewhat, even though some have had words that are more constructive than others. I think that in such a moment, politically, we must be able to support the efforts undertaken. I hope that, in a few months or years, we will find more traditional debates on budgetary adjustment. Today, that is not the case. It is time for the urgency and support of our fellow citizens who are in dramatic situations and in the fight against an unprecedented pandemic.
ParlaMint-BE_2021-04-01-definitief-55-plenair-ip096x.u11	Ladies and gentlemen, budgetary negotiations can go a long way. That's what happened here this morning. I try to structure my speech into three points: the way Parliament works, a number of general budgetary comments and a number of specific points relating to the draft law. Firstly, as regards the procedure, we must note that the government of seven parties is trying to push budgetary adjustments through Parliament in seven haste. The second budgetary adjustment to the general expenditure budget was pushed through Parliament in less than 72 hours. It is striking how superficial, hasty and sloppy budgetary discussions are taking place in Parliament during a rather unprecedented economic crisis. It is absolutely not a model of good governance. Secondly, we have all been able to see that while the trade unions stopped in this country last Monday, the budget figures are red-colored. Strikes during a lockdown is ultimately a form of Belgian surrealism. It is, of course, the result of a federal government dominated by free-trade and trade union-related parties. It is also one of the reasons why Belgium is doing structurally worse than our neighbouring countries. We are only March and the federal budget is already over EUR 4 billion off course. For the federal government and social security separately, the deficit this year is just under EUR 30 billion. The budget deficit in our country increased much faster in 2020 than in our neighbouring countries. This is also evident from the European Central Bank's devastating forecasts. This is not so much about the corona expenditure that the government is hiding behind, but about government policy. Even without corona and without the corona crisis, the deficit in this country would reach 3% in 2022. In addition to the deficit, Belgium also sees debt increases much faster than our neighbouring countries The Netherlands and Germany. The level of debt in this country would reach 120 % by 2023, which, according to economists at the National Bank, is a clear risk limit. Let me also talk about the interest rates. The paralysis of large parts of our economy, issued by the government as a corona measure, and the many billions of aid measures, which are necessary for this purpose, have further raised deficits and debts in this structuralally unhealthy country to unprecedented and very dangerous levels. The illusion, among other things, hanged by Prime Minister De Croo, that we will get away with it thanks to the low interest rates, is now being pierced, as interest rates are rising again. Madam Secretary of State, at the committee meeting I already asked you about this. The federal budget is left behind after the crisis with a structural deficit of 6% and debt would stabilise close to 120 %. So I will repeat our questions. Should additional buffers be built in? What plans do you have in that sense? Are you planning to cut back? After my comments on interest rates, I would also like to talk about the Länder. The Walloon friends here in the Chamber may now have to sit up a little more and raise their ears. It is also alarming that, from 2023 onwards, the deficit in the Länder will rise to EUR 6 billion and eventually stay there. It would, of course, be a mistake not to pay attention to public finances in the Länder. The Länder have taken on a significant part of the aid measures resulting from the corona crisis. Although the federal cash must, of course, be much more supportive, think of the expenditure on temporary unemployment, the Länder must, through the second wave and lockdown, provide additional support for sectors such as catering, tourism and events. Besides, Mr Loones is asking the government about the plans for the catering industry, but the question of whether and how to provide additional support for the catering industry must also be addressed to the Flemish Government. The Planning Bureau also predicts that the deficit of Wallonia and the French Community in 2023 will be in absolute terms and thus in billions of euros higher than the Flemish deficit. In 2026, the Walloon budget deficit alone will be larger than the Flemish budget.
