ParlaMint-BE_2021-09-30-voorlopig-55-plenair-ip126x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-09-30-voorlopig-55-plenair-ip126x.u2	In accordance with the opinion of the Conference of Presidents of 29 September 2021, you have received an amended agenda for this week's meeting. In accordance with the opinion of the Conference of Presidents of 29 September 2021, you have received an amended agenda for this week's meeting. Is there any comment on this? Are there any comments on this?
ParlaMint-BE_2021-09-30-voorlopig-55-plenair-ip126x.u3	Madam President, we are having a difficulty with this amended agenda. Indeed, until Wednesday's Conference of Presidents, it included an inquiry by my colleague Sophie Rohonyi on the state of play on the issue of the decriminalisation of the IVG. I will not dwell on the substance, but the form is a problem. This is an inquiry that was already scheduled for last week, which did not raise any difficulties at the Conference of Presidents that same week, and which was postponed by a week at our own request, so that the Prime Minister – then retained in New York – could be present. The agenda for this plenary session, including this inquiry, was approved last week at the end of the sitting at around 1.39 a.m. I therefore admit that I find it difficult to understand why the Conference of Presidents, on the initiative of one of its members, is asking itself whether there are still thirty Members who support the principle of this inquiry and why it is checked whether this point should be retained. We are used to having the Conference of Presidents add items to the agenda – that is quite normal – but we are getting one out of it – while Challenge is not present in this body; what is regulatoryly normal – is not logical. A bit of correction would have been welcome. Madam President, in a very benevolent way, but firmly, I call on you. Why did the Conference of Presidents feel allowed to question the validity of this inquiry, already approved by itself, as well as in plenary, I insist on that? What is the rationale for this?
ParlaMint-BE_2021-09-30-voorlopig-55-plenair-ip126x.u4	Madam President, I would like to support my colleague's remarks. It is all the more regrettable that he cannot participate in the Conference of Presidents. I would remind you, ladies and gentlemen, that perhaps it would be a good thing to consider that parties that do not form a group could also be present. I really don't see the problem that would arise. For five years, we were excluded. I don't think that has brought much. However, the agenda was approved at the end of the previous meeting. So it's weird to go back on that decision. This is not how it was presented. We supported the possibility of a speech in plenary. I would remind you, ladies and gentlemen, that the only challenge is to be able to put the question directly in plenary without prejudging the substance of the possible debate. I find this change regrettable and therefore support my colleague's request.
ParlaMint-BE_2021-09-30-voorlopig-55-plenair-ip126x.u5	Mr. De Smet, you're right. Mrs Rohonyi's inquiry had been brought to the Conference of Presidents at the same time as other inquiries. They received support, but it was not formally verified whether all the inquiries had received the same support. As you wished to postpone the point yesterday at the Conference of Presidents, a group formally asked to verify that the proposal for an inquiry had received the support of at least 30 members. Checked, that was not the case. That's the explanation, Mr. De Smet.
ParlaMint-BE_2021-09-30-voorlopig-55-plenair-ip126x.u6	Madam Chair, if I follow you in your explanation, when the inquiry is attached to three other inquiries, it is considered that there are thirty members to support it. It is considered so much that there are thirty members to argue that this is no problem that this inquiry should be postponed and the agenda approved at the end of last week's sitting, but suddenly, when there is only the inquiry of DéFI, the question remains whether the agenda unanimously approved at the end of Thursday evening should not be corrected so that the inquiry of DéFI is removed. Excuse me, I may not be as broke up with parliamentary arcane as you are, but honestly, it's only half up. I ask for a vote by sitting and lifted to confirm the agenda as you amended it.
ParlaMint-BE_2021-09-30-voorlopig-55-plenair-ip126x.u7	Mr De Smet, we must not twist what I have just said. Your inquiry was not attached to any other inquiry: there was a series of inquiries for which they had been requested to be put on the agenda, either in committee or in plenary. All the arrests were, in the movement, accepted last week. Except that, with the postponement requested, there was only your inquiry on the agenda, which prompted some members to question, and we found that this was no longer going beyond the bar. In my opinion, if we had passed, point by point, each inquiry the previous time, we are not sure that the inquiry passed the bar. But that's not the point. The fact is that today you are asking for a vote by sitting and lifted. I would like to give you this vote on Mrs Rohonyi's inquiry into the voluntary termination of pregnancy, which I think is addressed to the Prime Minister. I propose that the group presidents take a decision on this request. I propose that the group chairmen take a decision on this request. The application is rejected. The request was rejected. Accordingly, the agenda was adopted. The agenda has therefore been adopted.
ParlaMint-BE_2021-09-30-voorlopig-55-plenair-ip126x.u8	Prime Minister, I actually have a question for the Minister of Health, but I will be happy to do it with you today. I don't tell you secrets by telling you I've been in a hospital before. You will therefore not be surprised that I was particularly shocked when yesterday I saw the figures of the vaccination rate of staff in hospitals and residential care centres. Unbelievable, but true, hospitals and residential care centres are still around care providers who have not been vaccinated. Not just one here and there; for example in the Brussels residential care centres, 1 in 3 of the staff has not been vaccinated. We like to point the finger at Brussels, but also in Flanders and Wallonia there are serious gaps in the defense system and the vaccination rate is not as high as everywhere. I say to you honestly, you expect nothing else from me either. I do not understand this, certainly not from the care staff: that is what the virus can do at close range. I am a member of a liberal party, the party of freedom, and I'm sure you'll say something about that. Well, the freedom of one stops where the freedom of the other begins. For me, this means that the freedom of care providers will cease as soon as patients' health is compromised, even if they are young and are less at risk themselves. That is why I am very concerned, first and foremost, for all the older residents of our residential centers, whose immune system is no longer responding very well and even being vaccinated very vulnerable.
ParlaMint-BE_2021-09-30-voorlopig-55-plenair-ip126x.u9	Your time is almost up.
ParlaMint-BE_2021-09-30-voorlopig-55-plenair-ip126x.u10	I will be brief and not list all the figures. Shouldn't we just go for the figure 100 (...)
ParlaMint-BE_2021-09-30-voorlopig-55-plenair-ip126x.u11	We're out of speaking time. Two minutes is two minutes.
