ParlaMint-BE_2021-01-07-definitief-55-plenair-ip082x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-01-07-definitief-55-plenair-ip082x.u2	Yesterday, the images of the Capitol assault and the violence deployed in Washington struck us deeply. Real scenes of chaos took place before our eyes. This violence at the heart of American democracy is totally unacceptable. Following the entry of supporters of the outgoing president into the US Parliament building, the Capitol in Washington, to prevent Congress from ratifying Joe Biden's November 2020 election victory, four people were killed and 52 were arrested. What happened yesterday in Washington shows once again how fragile democracy remains, even in the United States of America, which some regard as the greatest democracy in the world. Fragile democracy, besieged democracy, threatened democracy. The concerns are numerous and legitimate in view of the exceptional events that took place yesterday. These facts demonstrate the importance of resolutely fighting against populism and against any attack on our most fundamental values. The pillar of democracy is to respect the results of free elections, to bring together rather than divide, and above all to condemn expressions of hatred. At the beginning of this new year, I hope that democracy will emerge strengthened from this intolerable and unheard-of affront. On behalf of the House, I will convey our full support to the Speaker of the House of Representatives, Nancy Pelosi, and to American parliamentarians. [[Applause]]
ParlaMint-BE_2021-01-07-definitief-55-plenair-ip082x.u3	Madam President, the government can only support your comments. The scenes of chaos we witnessed yesterday on the Capitol mountain were disturbing and shocking. A blow that we wanted to put at the heart of American democracy. A democracy can never take the form of the dictatorship of the majority, but in return, a democratically elected parliament and a democratically elected president also have the right to govern. It is the institutions that decide it, not the men and women politicians or the candidates. It is hallucinating that this should actually be said today, because the fundamental rules of the game, the fundamental rules of the ground, the basic principles of our democracy, can be so under pressure. So we have apparently reached a point where democratic majorities can no longer be captured peacefully in the ballot box, but must be physically defended, in the streets of the capital, down to the corridors of Congress. But we have also seen the resilience of American democracy this night. After yesterday's disgrace, today the parliamentary ratification of Joe Biden as the new president came. This must convince us more than ever that respect for each other, but also respect for the institutions, is the best guarantee of democracy, which is so dear to us.
ParlaMint-BE_2021-01-07-definitief-55-plenair-ip082x.u4	I propose that you move on to our agenda and begin the oral questions. Speaking time is limited to two minutes for the question, two minutes for the reply of the member of the government and one minute for the reply of the questioner. As a reminder. But as we begin the year, I imagine we have all made good resolutions to respect speaking times.
ParlaMint-BE_2021-01-07-definitief-55-plenair-ip082x.u5	First of all, my best wishes to everyone. Madam President, Prime Minister, last night the United States Parliament building was occupied. Everyone could see that extreme right-wing elements have imitated a coup, as a farce but also as a threat, to show what they are capable and willing to do. The fact that some of the security forces did not intervene, or hardly did, shows how bad the situation is. There is something rotten in the state of the USA . That doesn't come from the sky, but it's been yeasting for a long time, as we know. There is a situation where on the one hand millions of people fall out of the boat and feel that they do not count and are not heard, and on the other hand a hate movement has been sowing racism and division for years. That leads to the result we saw yesterday. Trumpism is a danger to us too. We should not pretend that Europe is free from that kind of scene. Trumpism is also here, even in our Parliament. These are people who call law-and-order as soon as the union defends the working class on the street, but who have no problem with despots rejecting the election results. These are people who are crying out against the establishment, but at the same time applauding for Trump's fiscal reform, which has made the six hundred richest billionaires in the United States even richer. It is about people who say they stand up for the little man, but at the same time support the breakdown of health care. That is why I say that trumpism cannot be combated by the status quo. Trumpism cannot be combated by the social inequality we know today. Prime Minister, what will you do to take away the breeding ground of trumpism from us too?
ParlaMint-BE_2021-01-07-definitief-55-plenair-ip082x.u6	Mr Prime Minister, yesterday we all looked with disbelief at the images from the United States. I have to be honest: when I opened my social media this morning, that disbelief might have been reinforced a little bit. We can all say here that there is an ocean between us, that something like this will never happen in our country, that our democracy is still a lot stronger, but what I saw above all is that some people are too easy to compare with our country and dare to say that politics in our country does not take it too close to democracy either. There are even Members who today, while we are seeing these images from America, are spreading, repeating and tweeting that message, in a deliberate way. Yesterday we saw how dangerous it is to spread and sow hatred, division and populism for years. The United States is now coming to that point after a journey of more than four years. Fortunately, we have not yet reached that stage, but that journey has already started, and we must be extremely concerned about it: if we see that there are colleagues who no longer condemn fake news but sometimes strengthen them, if we see that our democratic principles are sometimes reduced to election slogans or if we see less than two months ago that a former Secretary of State, who knows very well what it is to run a country, speaks with some admiration of Trump as someone who does politics in a smart way. Today we can pretend that what happened yesterday, there was suddenly, that we were all shocked by it, and we are absolutely shocked by it, but that has not just happened. That is something that has been going on for months, years and it is also because of Trump's words that they unfortunately arrived at that point yesterday. That is also my message today, Prime Minister. The journey to it does matter, that journey, those words matter. Do you recognize that there are extreme groups in our country that sow hatred and division? What will you do to tackle the fake news and populism in our country?
ParlaMint-BE_2021-01-07-definitief-55-plenair-ip082x.u7	Madam President, Prime Minister, ladies and gentlemen, this night's assault on the Capitol is a shock to all the friends of the United States and to all the friends of democracy in the world. The folly of this man who leads the world's greatest power has deeply divided his people, sowing hatred and chaos. This assault was made on the appeal of the President of the United States at the very moment when there was certification of Joe Biden's election. What Donald Trump did was not just attack democracy. It is not just a matter of attacking the rule of law. It's not just trampling on the American vote. It's about the reason. Our societies are not unscathed. They are in fact not immune to these conspiracyist, hateful, paranoid currents. As you said, Prime Minister, it is a danger that ultimately threatens all democracies, even if they are resilient. What happened last night in the United States concerns us all. What I expect of you, Prime Minister, is obviously firm words, such as those you have had. But maybe we need to go further. I think it must be said today that Trump is out of the law. I think it must be said that he is no longer an interlocutor, even for the next ten days, that he is no longer a partner, that we will have nothing more to do with him and that he will never again be welcome in Belgium. What I expect of you, Prime Minister, are very firm words here in this Parliament, at the heart of this democracy that we cherish. Indeed, this conspiracy and hatred could win our own democracy through social networks, which today, in some cases, are weapons of mass destruction. I hear, Prime Minister, that on this ground too, you are very vigilant. That will be one of the issues in this legislature. I'm also waiting for you on this field.
ParlaMint-BE_2021-01-07-definitief-55-plenair-ip082x.u8	Mr Prime Minister, ladies and gentlemen, the events in the United States yesterday leave us with no voice. People's elected officials threatened in their integrity and prevented from carrying out their mission, clashes within the Capitol itself, and worse, of course, a woman shot dead within the building itself, and three other deaths outside. Democracy was attacked in the heart yesterday by the supporters of an outgoing president who was beaten in the ballot box and who constantly prompted them to act. Remember, remember, remember, remember, On December 29, Donald Trump warned: "See you in Washington on January 6, don't miss that!" But you mustn't misunderstand it. Such acts are only the result of a climate of hatred, self-absorbing and populism that is present in most Western democracies. They must alert us all. They are a warning to all democracies in the world, all women and all politicians. They illustrate the fragility of our democratic systems when fundamental principles and values are eroded and the field is left open to populists and extremists of all kinds, and when the highest political authorities of a state, as we have also seen during the Brexit campaign, manipulate shamefully and act only by simplistic or slogans. I turn to all my colleagues to tell them that we must fight the trap of simplicity and ease. In just eighteen months in this House, I am appalled at the extent to which extremist parties use and abuse it and, at the same time, damage the democracy that, as elected officials, we are in fact all guarantors. Prime Minister, in view of these considerations, what is your message of support to the new US authorities? As far as the state of American democracy is concerned, do you have any particular concern? Do you fear that this detour of democracy will end up finding an echo at home in Belgium? Finally, what message do you wish to convey to those among our fellow citizens who welcome these events and support extreme ideas? Let us hope, Prime Minister, that Joe Biden's victory is now validated by Congress, that the situation will calm down, and that our relations with the United States will be able to recover once the transition is completed. That is the wish underlying the resolution I have with Mrs Jadin and my colleagues in the Vld.
ParlaMint-BE_2021-01-07-definitief-55-plenair-ip082x.u9	Madam President, Prime Minister, a year ago we received images and messages of a virus in China, the coronavirus. For a long time we thought that virus wouldn't reach us, wouldn't happen to us. Today the images and messages reach us from a completely different virus from the United States, the virus of hatred and polarization. Don't let us make the same mistake twice. That virus of hatred can happen to us and reach us. In fact, that virus of hatred has already reached us, has already happened to us, has even reached this hemisphere, our capitol. As in the United States, this virus has infected a minority, but it has a minority of superdistributors, making it difficult to fight the virus of hatred and actually demands the commitment of all of us. It has been shown once again how fragile and fragile our democracy is, how dependent it is on the commitment of all of us, our persistence and our ability to fight. Actually, we already know the vaccine for that virus. That vaccine is all of us, our attachment, our alertness to democracy. There is also hope in that regard. The day of January 6, 2021 is not only the day of the storming of the Capitol, it is also the day on which a black senator was elected for the first time in Georgia, after a record show. Indeed, it is also the time when American democracy has told Joe Biden that it is now up to him to lead this country, to steer the world a different direction. That responsibility lies with all of us. It is with you, Prime Minister, but also with teachers in the classroom and with all of us. There is also an important role for this government, for this Vivaldic coalition, at national and international level. Joining Joe Biden is an opportunity, a momentum. Grab that momentum. Build a strong alliance between America and Europe for democracy. The battle must also be fought here. The fight against polarisation, fake news and the far right must be stepped up.
ParlaMint-BE_2021-01-07-definitief-55-plenair-ip082x.u10	Prime Minister, ladies and gentlemen, the hallucinatory attack on the Capitol is a warning to all democracies. That's a warning we've heard a few times today. On the high day of democracy, Trump lost control of the fanatical believers who were rushed by his tweets to literally smash into the windows of the Capitol. As an unadulterated punk, he himself with his standard blurring, cross-border and indecent behavior has raised the middle finger to American democracy. She's a follower of the band. She did the same thing in a hurry or in a jiffy. A president unworthy, a loser in every sense of the word. Colleagues, Washington is an ocean away from us but this is not a far-from-my-bed show. Some colleagues are flirting with trumpism and I hope that the dangers of these strategies have now become clear. A prominent colleague tweeted as a result of the election of the American president: "By responding to great emotions such as revenge, my party can be there again next time. The rhetoric can become a copy-paste of what Trump is already doing." Irresponsible, as it turns out. Fake news is also a danger in our country. A parallel information circuit arises on certain social media and internet forums and people who can no longer be reached via regular media are poisoned with fake news. People lose faith in our democracy by manipulative messages. We urgently need an update of our democracy in this digital age. The intention to tackle fake news is also in our coalition agreement. My question is therefore very simple. Prime Minister, how is the government going to deal with this?
ParlaMint-BE_2021-01-07-definitief-55-plenair-ip082x.u11	Mr Prime Minister, over the last few months we have seen many polarising forms of protest and even violence in the United States. Yesterday, the incumbent President discredited the system by crossing a new red line by questioning the legitimacy of the democratic system. I have to tell you that as a conservative, I must express my deepest disapproval of that kind of revolutionary nonsense. I am glad that American democracy can bear that punch. She's intact. Biden will be president soon. What was tried yesterday will only be a pathetic illustration of powerlessness and let it remain so. I have the impression that yesterday some people looked at the images with a clear sense of instrumentalisation. It was thought that the events in Parliament today could be used or, better, abused. This is because I hear a new danger emerging between the rules. Minister, we must learn that the rule of law is fundamental. Do I have to remind you that 25 constitutional specialists have asked whether your government has complied with the rules of the rule of law in the drafting of corona measures? You must be attentive to that. I also hear hidden calls for a different foundation, in particular the right to freedom of expression. I fear that in your coalition agreement, by saying that you will fight fake news, you have taken a dangerous path. I want to be assured today that you will not allow the foundations of our democracy, freedom of expression, to be undermined in any way during your reign. That is the best way of doing democracy a good service.
