ParlaMint-BE_2021-09-23-voorlopig-55-plenair-ip124x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-09-23-voorlopig-55-plenair-ip124x.u2	Colleagues, The images of the floods that have hit our country since 14 July are still well present in our minds. Torrents of mud that invade the streets and houses, waves that break by taking everything in the way. Destroyed schools. Thirty-eight deaths, one missing person and two hundred and two affected communes. Thousands of victims, many of whom are homeless. This is the result of one of the worst natural disasters in Belgium's history. Not to mention the huge damage to infrastructure and public buildings, industrial and commercial buildings. Not to mention the waste treatment, reconstruction and financial resources that will be required. Words are insufficient to describe the material but, above all, human distress associated with this catastrophe. A disaster that has also hit the Netherlands and Germany in full swing: water knows no borders and climate change either. However, there were also very hopeful signals. First there was the unbridled deployment of the emergency services and the army: for days they did a titanic job to meet the worst needs. Round the clock, in all modesty and humility. They deserve our respect and our gratitude. There was also the wave of solidarity from all over the country. Ordinary men and women spontaneously sheltered fellow citizens who had lost everything, or went along to clean up and clean up. At the Red Cross, gifts flowed within both individuals and companies. Aid was also provided by several European countries, through the European Union Civil Protection Mechanism. It is up to policy makers to respond to emergencies but also to assess possible gaps and, above all, to respond to them through concrete and concerted actions. It is of course up to us to find ways to find a lasting solution to global warming and the environmental crisis. And this is only possible through maximum cooperation beyond the levels of power and borders. As representatives of our citizens, we have a duty to continue working for this cooperation, so that such disasters can be spared us in the future. The Minister would also like to speak.
ParlaMint-BE_2021-09-23-voorlopig-55-plenair-ip124x.u3	Madam President, ladies and gentlemen, I would like to join in the words that have been made right now. As you said, Madam President, we have just experienced one of the most terrible natural disasters in our country's history, in addition to the context of the Coronavirus pandemic. This accumulation of misfortunes is an extremely hard blow for Belgian society as a whole and especially for the too many victims in Wallonia in Vlaanderen. We must never forget the 38 people who lost their lives in that terrible disaster. On behalf of the government, today I would like to express our deepest sympathy to their families and loved ones. Some survivors have lost everything and would find themselves totally deprived today if we could not count on solidarity. Spontaneous solidarity, first of all, and I was able to see it with my own eyes in my commune of Rochefort as in others, in all Wallonia or in Limburg. In each disaster zone, volunteers from all over Belgium, Wallonia, Flanders, Brussels and even abroad came to help those who needed it. From the bottom of my heart, I say to all those who helped, thank you. Your bet is catchy, I really mean that. Of course, I can only pay tribute to the solidarity that has been organised, whether on the front lines of relief services in the broad sense, or behind them, of all our public services, at all levels, which now make it possible to envisage rehousing and reconstruction for all. The dramatic event again shows that we are strong only if we are united and united.
ParlaMint-BE_2021-09-23-voorlopig-55-plenair-ip124x.u4	As a tribute to the victims of the floods, I would ask you to observe a minute's silence.
ParlaMint-BE_2021-09-23-voorlopig-55-plenair-ip124x.u5	We must accept and take the oath of office of the alternate who is to sit in place of Mrs Cécile Thibaut, who has resigned by letter of 2 September 2021. We must proceed with the authorisation and swearing-in of the successor who is eligible to replace Mrs Cécile Thibaut, who resigned by letter of 2 September 2021. The alternate to replace her is Mr Olivier Vajda, alternate for the electoral district of Luxembourg. The successor to her will be Mr Olivier Vajda, successor to the Luxembourg constituency. Olivier Vajda's credentials were validated in our June 20, 2019 session. The credentials of Mr Olivier Vajda were declared valid at our meeting of 20 June 2019. Since the supplementary verification, provided for in article 235 of the Electoral Code, relates only to the preservation of the conditions of eligibility, it appears that this verification, in the light of the documents obtained, has only a character of purely formality. Since the additional examination provided for in Article 235 of the Code of Choice refers exclusively to the maintenance of the eligibility requirements, in the light of the documents obtained, it is a mere formality in the present circumstances. I therefore propose that you proceed to the admission of this member. I therefore propose that this Member be admitted. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] It is thus decided. I recall the terms of the oath: "I swear to observe the Constitution" "Ik zweer de Grondwet na te levven" "Ich schwöre die Verfassung zu befolgen." I recall the words of the oath: "I swear to comply with the Constitution" "Your judge d'observer la Constitution" "Ich schwöre die Verfassung zu befolgen." I ask Mr Olivier Vajda to take the constitutional oath. I ask Mr Olivier Vajda to take the constitutional oath.
ParlaMint-BE_2021-09-23-voorlopig-55-plenair-ip124x.u6	Mr Olivier Vajda will be part of the French linguistic group. Mr Olivier Vajda will be part of the French language group.
ParlaMint-BE_2021-09-23-voorlopig-55-plenair-ip124x.u7	Good afternoon, ladies and gentlemen, I am glad to see you all, hopefully in good health, after the recess. The words 'all of you' need to be nuanced, because here we are again performing in a very limited set-up. The government is also very limited in availability. I have heard in the media that some ministers have barely seen Mr De Croo, so we are still reasonably privileged. I would like to talk about Parliament's position. I suspect that I am the spokesman for all my fellow Members when I say that we hope for a good legislative year. That means we make laws and we control the government. That must be done in the most normal circumstances. Corona has created a problem there and therefore we can only attend parliamentary work in a limited manner. Our group, and I do not think that we alone have that concern, has insisted that we should be able to do the parliamentary work as soon as possible in normal circumstances. Every Member of Parliament has the right to enter at least this plenary Chamber and participate in the proceedings. To this end, we need to find a way in which, let us be honest, very complicated legislation, which is also reflected in the reports of the Court's legal services. Hence my condolences to the so-called 'ordinary citizen': we are well surrounded by lawyers, and we too are already stunned by difficulties to know what can and cannot be done, with all possible disputes of that kind. On behalf of my group, therefore, I would strongly urge that we follow the rules that are imposed, of course, but that we do not seek their most restrictive interpretation and that we can carry out our work in normal circumstances as soon as possible. This week, of course, we will be adding ourselves to the continuation of the rules, as we have known them to date. However, we urge that work be extended from next week onwards. The corona measures must not at any time stand in the way of normal democratic functioning, especially in view of the development of circumstances, where, fortunately, the pressure on hospitals is no longer at the level we have known. A second point I would like to raise is Parliament's relationship with the government. Over the past year, there's been a few pain points. Madam President, I am grateful for the fact that you yourself sent a letter to the government on 24 June 2021, in which you urged the government to send the Minister responsible to the Chamber for all the handling of draft laws, so that we could also hold the debate at the appropriate level in plenary. You sent that letter on 24 June 2021. At the Conference of Presidents of 30 June 2021, which was not so long ago, a representative of the government, I quote, stated that the government would ensure that this presence is assured in the future. However, as early as today, an item is on the agenda, in particular the bill on Belgium's participation in the seventh global capital increase of the African Development Bank, tabled by Minister Kitir, who cannot be present today because of circumstances for which I respect the clarity of the matter. I very much regret that this discussion is being started today. It must be replaced by another minister. He or she may still be as well informed as possible, I cannot imagine that he or she can hold the debate in the same way as the minister concerned. That is already a breach of the agreement that this House has asked the government to make. I will not ask for a change to the agenda, because yesterday we found at the Conference of Presidents that the majority apparently wants to keep the item on the agenda. I do not think the urgency is necessary, but I would like to make use of this first meeting, and I would like to address myself to the representative of the government present here to point out that the government is already violating the promise made in June 2021 during the first plenary session. This is a particularly bad start to cooperation between Parliament, this House, and the government. I hope that this is the exception that will show that the rule will be followed from now on.
ParlaMint-BE_2021-09-23-voorlopig-55-plenair-ip124x.u8	Madam President, at the start of the new parliamentary year, I would also like to discuss two points. Firstly, I agree with what Mr De Roover said. We call Parliament a hemisphere, but it is not intended to be half-occupied and half-filled, even today for barely a third of the capacity of the hemisphere. Every Member should have the right to be here. We have had this discussion several times in the Conference of Presidents. I hope that we will be able to meet there next week in order to be able to be present again with full occupancy from 1 October, because not only in very important debates such as a policy statement, which is coming very soon, it is the right of Members to attend the sitting, but that should also apply to all other meetings. Secondly, I refer to the letter that I sent to you yesterday asking for the next meeting of the Management Committee to see that Members' sick leave is reduced here too, as should be the case in all Parliaments. There is a broad consensus on this in Flanders. In the Flemish Parliament, we are prepared to apply the scheme which applies to every long-term sick worker after 30 days. We want to introduce this here too. We want to make up for the consensus that exists in Flanders, here too. However, to my surprise I am reading today in the media the outcome of informal consultations on this subject, before the subject is officially on the agenda. Can you confirm that, if I am not mistaken, this point can be discussed at the next meeting of the Administrative Committee on 6 October or next week's Bureau so that work can be done?
ParlaMint-BE_2021-09-23-voorlopig-55-plenair-ip124x.u9	At every meeting of the Conference of Presidents, we discussed the problem that the rules differ from those in Wallonia and Flanders in the light of the covid crisis here in the Brussels-Capital Region. That's definitely hard to understand. For the moment, we must respect the distance of one and a half metres and continue to wear our mask. On 1 October, as you said, Mrs Pas, there may be other measures. We will then analyse them again in the Conference of Presidents and take new decisions. The sooner we can return to normal working methods, the better for our work and for all of us. Regarding the rules specific to covid-19, it is obvious that we respect not only the law but also the decrees taken in the Region in which we sit. It is up to us to set an example as parliamentarians and as an assembly. As soon as we can ease the operation, we hope to return to plenary as soon as possible. So far, the service note before us was extremely cautious. We have followed this note in the Conference of Presidents. I am, of course, always ready to discuss again at the next sittings and in the light of the new decisions that will fall. In view of the presence of ministers, several of them are excused for this session due mainly to international activities. These ministers ensured that they were represented today to allow further discussion of the projects on the table. With regard to sick leave, Mrs Pas, I did receive your letter yesterday. What's informal the rest. We must therefore address this issue where competence is exercised, that is to say, the Bureau of this House. It will also be set up shortly or in the coming weeks with the full membership, following the resignation of Mrs Thibaut. This point will come back, but I will respond more specifically to your live mail.
ParlaMint-BE_2021-09-23-voorlopig-55-plenair-ip124x.u10	Madam President, we are politicians and we must set an example. The rules are quite strict in the Brussels-Capital Region. It's up to us to settle for that. We also hope to standardise our parliamentary work as quickly as possible. The Court's legal note is very clear. The note calls for social distancing, at one and a half metres, and asks Members of this House to wear a mask at all times. I note that this does not seem to apply to all Members today. Some members do not comply with the rules that have been imposed. There are not only colleagues in the Chamber, but also members of staff of the Chamber. Members of Parliament must set an example at all times and comply with the rules and therefore, for example, wear a mouth mask when necessary.
ParlaMint-BE_2021-09-23-voorlopig-55-plenair-ip124x.u11	That is indeed the case! You said it, Mr. De Vriendt. I also said that earlier. I therefore invite all members of this assembly to wear the mask – all members present. If they do not wish to wear it, then let them leave the Chamber out of respect for colleagues and for the staff who accompany us!
