ParlaMint-BE_2021-05-12-definitief-55-plenair-ip103x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip103x.u2	By e-mail of 10 May 2021, submitted to the Conference of Presidents of 11 May 2021, the Deputy Prime Minister of Social Affairs and Public Health asks to add to the agenda of today's plenary session: - the bill on measures to manage the VOCID-19 pandemic and other urgent measures in the field of health care, Nos. 1929/1 to 8. By e-mail of 10 May 2021, submitted to the Conference of Presidents of 11 May 2021, the Deputy Prime Minister and Minister for Social Affairs and Health asked to add to the agenda of today's plenary session: - the draft law on measures to control the COVID-19 pandemic and other urgent measures in the field of health care, Nos 1929/1 to 8. The Health Committee adopted this bill on 10 May 2021. The Health Committee adopted the bill on 10 May 2021. No observation? Are you sure you don't mind?
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip103x.u3	Madam Chair, I am particularly saddened to hear you present this in a rush to tell us that, because the minister is asking for it, we are going to put this piece of Pandemic Health Bill into a knockout today! I am not sure that you remember yesterday's discussion in the Conference of Presidents. I would like to remind you that there was no consensus on the inclusion of this bill today in plenary and that the entire treatment of this bill in the Committee on Health has been totally unacceptable. There has been – I will not go back – a series of misunderstandings on the organisation of work, which is an important point, as well as on the substance of the case. There is reason to render unacceptable treatment as envisaged by the minister in the rush. It is all the more incomprehensible that there is all of a sudden this will to pass quickly in an emergency when what is essential, what is it? It is a law that retroactively validates a whole series of choices made in the health management of this pandemic for the past year, a law that, on the go, wants to concretize measures of the same style for the future without any questioning – while there have been more than twenty thousand deaths following the covid pandemic – by sweeping the concertation and even by concrete in the law the will no longer to concert a whole series of health actors when the minister decides it alone. This is an approach that will not allow us to follow this government. This approach is largely problematic when we see the way in which general practitioners, for example, were put on the side and outside the organisation, from the beginning of the vaccination campaign. The minister persists in this direction and wants to sink it into the law. In addition, there is a series of issues on the responsibility of caregivers in vaccination, on the way in which the testing strategy is put on the table and in particular on the lack of consideration, for the most vulnerable, of a more accessible testing (including for the middle classes). To all these reasons, I add a point of method. We received a draft report yesterday at the end of the day. I myself began to write a series of corrections to this report. I have also informed the secretariat that he will have these corrections available to him for this afternoon. It is not possible for me to write the corrections to the report faster, especially since there are a number of sensitive points. We cannot accept this bill being rushed into plenary. There is no justification for such a move. So I cannot accept your request, which obviously comes from the government. I would also like to raise awareness among the partners of the majority government. I think that, as a democrat, you cannot accept this way of doing things. We find ourselves in the same approach as you wanted to do in the pandemic law. We are not at all on an insignificant text. We're on a Pandemic Health Law. However, think that the major players in health care have not been consulted on this text. If even this does not hit you and you find that everything is going well, then continue pushing to impose the agenda of this health law today.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip103x.u4	Madam President, like Mrs Fonck, I must indeed insurrection on the substance and form. First of all, on the substance, it is sure that it is not with this emergency health law that we are going to fight the virus. We have been taking ineffective action in this Parliament for a year. What would have been necessary was to learn the real lessons of this pandemic and to be able to take effective health measures. This is far from the case, because this bill will only confirm a series of ineffective measures taken in recent months. On the form, the urgency has been requested, but already in committee there has been a forcing in relation to the agenda. There was no agreement to deal with this already on Monday, but it was still done. However, there has been no request for an oral report, nor has there been an urgent request to present it here. There is no consensus either in the Conference of Presidents. We do not agree that it should be put on the agenda as well. It is not respectful of the procedures in force.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip103x.u5	Madam President, ladies and gentlemen, first of all, we have just discussed it in the group. The report has been approved in purely procedural terms. In the e-mail that was delivered to Members yesterday at 6.15 p.m. asking for comments on the report, there was no mention that this had to be done before 10.00 p.m. today, if I am not mistaken. This means that it is also technically impossible, in my view, to put this item on the agenda. After all, the report has not been adopted. That is why I would like to object in advance to the fact that the procedures here are clearly misappreciated. What happens if a colleague wants to supplement the report at 6 p.m. or even tomorrow morning, because he has that right? So I don't think it's technically possible. Secondly, and I will be very careful to express myself, I have heard in the corridors that the majority colleagues also express some surprise at the manner in which the minister concerned works. I have once been a happy part of the majority, in which one has to act in a group, all the understanding of that. However, there is an expression about jars, water and cracks. I think the government should pay attention to the discontent of the majority's colleagues. That's their responsibility. Secondly, one can also abuse a majority. They also referred to the pandemic law. That could happen here, too. At such a moment, of course, they provoke a counter-reaction. That counter-reaction is that the opposition has some regulatory possibilities. Then we're threatening to escalate. Hence the collective question to the majority to consider whether they want to go down that provocative road, which is what it is all about, and to go up against the escalation. Then there is the possibility that the Minister's attempt to move very quickly will have the opposite effect. He and the majority must be aware of that. I say that with a great sense of realism.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip103x.u6	Madam President, I will be brief. On the one hand, there was no consensus in the Conference of Presidents. In accordance with the Rules of Procedure, as President, you allow the plenary to consult on this matter. On the other hand, I would like to know whether the report is okay, if not, we are having an endless debate without an object. We started with some head start to wish everyone a pleasant evening, whether in the context of Rerum Novrum or not. So let's be practical.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip103x.u7	Thank you, Mrs De Block. I agree that the report can still be submitted. In the circumstances, I note that there is no consensus among the members and that we cannot change our agenda.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip103x.u8	Madam President, ladies and gentlemen, you all know that the draft law has acquired urgency. It is a matter of real urgency, but I also hear what is being said here and what is being said about the Rules of Procedure. We hope that the decision not to put it on the agenda today, in which I can agree if everything is not yet ready for the report, will not lead to us going into the same discussion here again next week. It is still an urgent draft law and we should be able to start the discussion next week and proceed to the vote. I hear some of my colleagues here saying that it is not possible to have that discussion today, but it is actually being addressed a bit here in the speeches. Let us take a thorough look at the debate and the vote next week.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip103x.u9	Madam President, I have no problem working like this. However, I wonder whether there can be no sleeve attached to it. The day is still long, and if it can be agreed that the committee can adopt the report in the course of the day, would there be a theoretical possibility of adding the draft to the agenda, for example as the last item of the afternoon meeting? That is a question I would like to ask you, because that seems to me theoretically to be a possibility if there is urgency.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip103x.u10	Madam President, of course we can invent fifty thousand solutions. In any case, when the majority wants to go to forcing, it is always extremely creative, if I may. I think I made a number of comments earlier. Frankly, do this by speeding up all of a sudden... I don't know if you're measuring the incredible pressure you put on the services of the House. During the first reading of this text, the collaborators of the Committee on Health were forced to produce reports and send them in the middle of the night, all because, obviously, you had done the back-planning to make sure that it would fit for a second reading on Monday, two days ago, so that the text could be brought to plenary today. This is again the same pressure placed on the services of the House for the second reading report. At first reading, we were given four hours to correct the report. Do you think this is decent? Do you find this decent, my colleague? I don't think so. No doubt you're not going to say it because you're in the majority. But, frankly, if we were to get out of the party a little bit and try to be a little honest about a decent job, both on the democratic level and for the services of the House, I think everyone would get out of it. Madam President, to return to the proposal that has been made, I find it unreasonable. Really not! But the majority can obviously impose on us today by a vote – I was not born of the last rain – putting this text on the agenda. This will of course be your eminently political choice on this subject, and it will be an eminent break in view of both the substance and the form of this text and, as I say again, the way in which the first actors involved, namely caregivers, have been largely ignored in the consultation on this bill.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip103x.u11	Madam President, my reading by yesterday's Conference of Presidents was that there was an objection to the proposal because the report was not yet ready. I interpreted the speech of the N-VA group leader in such a way that the agreement was that if the report were there and it was all right, we could raise the issue. If a second reading has been requested and the report is not formally ready on the banks, I would be happy to honour the appointment as I have read them. In that case, the proposal of the leader of the Group of the European People's Party (Christian Democrats) and European Democrats is a correct one. My suggestion would therefore be that if the report is not ready, which seems to be the case for formal reasons, we will move on next week and not have a procedural debate here. On the other hand, I am counting on the loyalty of the opposition to deal with the issue at that time and vote on it next week.
