ParlaMint-BE_2021-11-10-voorlopig-55-plenair-ip138x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-11-10-voorlopig-55-plenair-ip138x.u2	In accordance with the opinion of the Conference of Presidents of 9 November 2021, you have received an amended agenda for this week's meeting. In accordance with the opinion of the Conference of Presidents of 9 November 2021, you have received an amended agenda for this week's meeting. Is there any comment on this? Are there any comments on this? Accordingly, the agenda was adopted. The agenda has therefore been adopted.
ParlaMint-BE_2021-11-10-voorlopig-55-plenair-ip138x.u3	I have received amendments to the bill to make justice more humane, faster and firmer, No. 2175/1. I have received amendments to the draft law to make justice more human, faster and more criminal, No. 2175/1. In accordance with the opinion of the Conference of Presidents of 9 November 2021, I propose that these amendments be referred to the Committee on Justice (Art. 93, No. 1 of the Regulation). In accordance with the opinion of the Conference of Presidents of 9 November 2021, I propose that these amendments be sent to the Committee on Justice (Art. 93, No. 1, of the Rules of Procedure). Discussion of the bill will continue in plenary, after consideration of the amendments in committee. The draft law will be discussed in plenary today, after discussion of the amendments in committee. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] It is thus decided.
ParlaMint-BE_2021-11-10-voorlopig-55-plenair-ip138x.u4	The general discussion is open. The general discussion is open. The rapporteur is Mrs Jadin, who refers to the written report.
ParlaMint-BE_2021-11-10-voorlopig-55-plenair-ip138x.u5	Madam President, in order to honour this text, which does not really have many, I shall speak. This bill before us must endorse an agreement strengthening the role of the European Stability Mechanism (ESM). However, the PTB is fundamentally opposed to it. What is the MES? The ESM plays roughly the same role vis-à-vis the countries of the European Union as that of the IMF vis-à-vis the countries of the south of the planet. It makes loans conditional on structural adjustments (austerity-liberalisation-privatisation striptych). Moreover, it is intrinsically linked to the TSCG, acronym meaning Treaty on Stability, Coordination and Governance in Economic and Monetary Union, whose informal and more explicit declination is better known: "All bleeds like the Greeks." The TSCG is the austerity which is elevated to constitutional principle, since Article 3.2 states that "the rules set out in paragraph 1 shall take effect in the national law of the contracting parties no later than one year after the entry into force of this Treaty, by means of binding and permanent provisions, preferably constitutional (...)". It should therefore normally be specified in the Constitution. These austerity rules are known, including the rule of a public debt of less than 60 per cent and, when the debt exceeds 60 per cent, the obligation to reduce the gap at an annual rate of one twentieth a year. This rule applied to Belgium, where the public debt is 113.9% of GDP, imposes on us a cure of austerity and savings of 13 billion euros per year for twenty years. While we are already seeing all the difficulties, in the context of the budgetary year, in making an effort of EUR 2.4 billion by 2022, five times more would have to be done each year for 20 years. This policy is antisocial and cruel to the people. We saw it in Greece, where the ESM showed the full extent of the disasters it can do. Ladies and gentlemen, I would like to give you some information on the situation in Greece and on the consequences of the austerity that has been imposed, particularly in the context of the ESM. In Greece, suicides increased by 35.7 per cent. The population living below the poverty line is twice the European average. The unemployment rate is three times the European average. Greece is the only country in the European Union where the minimum wage has decreased since 2008. It was reduced by 28 per cent in 2013 and reached 684 euros gross per month. In Greece, half of the 900,000 enterprises with fewer than 10 employees closed. Half a million young people have fled the country. There have been 27 pension decreases since 2010. These pensions have fallen by an average of 45 per cent. The minimum pension is 345 euros. The country's hospitals are sorely short of drugs and doctors. More recently, austerity has contributed to the historic fires of this summer in Greece, the worst ecological disaster of all time in this country. With austerity, the country had 5,000 fewer firefighters. This policy, implemented in particular within the framework of the ESM, is really antisocial – and even inhumane in the case of Greece – but also economically ineffective. The IMF itself acknowledged that it had plunged Greece into a much more serious crisis by underestimating the impact of fiscal restraint measures. Greece's deficit and debt have been addressed through drastic measures that have only magnified them, and a fortiori when the debt is compared to GDP, which has fallen as a result of these measures. Studies have also shown that in the euro area, in the years following the 2008 financial crisis, the decline in public expenditure has led to a decline in growth. Growth rates were significantly lower in the euro area, which applied this austerity after the 2008 crisis, than in the United States, where such measures have not been put in place – and it is not often that I quote the United States as an example. As the European Union itself begins today to question these principles of austerity and the Maastricht rules, we are asked to join and vote on a text that follows this logic. The ESM is also undemocratic. The European Parliament, the only elected institution of the European Union, has no competence in this area. Moreover, the weight of States in decision-making depends on their respective contributions. In practice, Germany, France and Italy therefore have a de facto right of veto under the ESM. To reassure us, the minister assured us in committee that the presence of Finance Ministers on the Board of Governors – the decision-making body of the ESM – offered us guarantees. Perhaps that is enough to reassure other colleagues, but as far as I am concerned, that is far from the case. It is indeed the same European finance ministers who, a few weeks ago, the very day after the media release on the Pandora Papers, decided to remove three countries from the European blacklist of tax havens. I therefore do not really have a blind confidence in these finance ministers, nor is their presence on the Board of Governors such as to reassure me from a democratic point of view. What we are asked here is to confirm, through this bill, an agreement that aims to strengthen the European Stability Mechanism (ESM) in its role of assessing the sustainability of the Member States' debt, in collaboration with the Commission and the European Central Bank. Since we are challenging the very principle of the ESM and its role as an armed arm to impose austerity, we are obviously opposed to strengthening its role as an assessor of the situation of the countries. Because it is, in a way, strengthening its powers in terms of imposing austerity. With the European Commission, we already have an overbudgeting gendarme. In this case, we'd have two. So you will understand that we are against this text, Madam President.
ParlaMint-BE_2021-11-10-voorlopig-55-plenair-ip138x.u6	Madam President, I was not on the list of speakers, but because Mr Van Hees' speech has somewhat stimulated me, I would like to give him the following points. I found it interesting how, firstly, he places our Constitution above international agreements. PTB goes Polish . In doing so, he ignores the fact that the ESM is an intergovernmental system which is outside the traditional European treaties. Secondly, he talks about austerity, while spending continues to increase. I read in the newspaper this morning that, in the debate on the future of the European framework, the government has taken a position on budgetary standards, among other things. The Vivaldi government has flagged back Secretary of State Dermine. The PS once again thought to set the lines in the government, but failed to do so. I would like to congratulate the Minister of Finance for flogging the PS back to her quarters. That makes sense. What the PS proposed was a path towards treaty change, and we all know that this will not happen in the current European Union. It is important to underline this in our plenary session. Mr Van Hees, I understand, of course, that your party has a problem with the basic logic of the ESM, namely the conditionality whereby Europe gives but wants something for it instead. Countries can get loans, but they also need to reform. I understand that that curses with your logic where everything is free and money just comes out of heaven. I simply note that the ESM and the IMF approach in Greece have produced results. The IMF recently published its budgetary analyses, which showed that the Greek budget will score much better than the Belgian budget. The Belgian budget deficit is hugely larger than the Greek budget deficit. Why is that? This is because measures have been taken and there has been a reform policy in Greece. Those were a number of interesting points in your speech, which I would like to take for granted. Finally, if you insist that everything should be stopped, that international agreements should not be made and that Europe should not be involved in the social and economic policies of Member States, then I would even like to go along with that thinking. After all, I rather like bespoke and decentralised policies that are organised at the lowest possible level in the alternative. But be consistent in your reasoning and continue the reasoning. If you are in favour of tailor-made work, that also means that we need not only a European Union that is less involved, but also a Belgium that is less involved, so that we can deliver tailor-made solutions to the regions in this country.
ParlaMint-BE_2021-11-10-voorlopig-55-plenair-ip138x.u7	Madam President, if our PS colleagues do not want to react to Mr Loones' speech, I will do so on the points that have asked me. Mr Loones, excuse me for having to tell you that at the beginning of your speech, you were beside the plaque on the question of the Constitution. You don't know what I said at all. Therefore, for the report, I would like to repeat my remarks. It is not the PTB that requests to add elements to the Constitution. As I said, it is the TSCG (Treaty on Stability, Coordination and Governance), the European Treaty, which says that austerity measures should, if possible, be included in the Constitution. This is a bit strange in terms of the hierarchy of standards. Indeed, such a convention or treaty is normally above the Constitution in the hierarchy of norms. It is therefore a bit surprising that the TSCG asks to include, if possible, in the Constitution the austerity measures it contains itself. I note this contradiction, but this contradiction is not that of the PTB but that of the TSCG which you certainly had to support. As far as austerity is concerned, I know that at the N-VA, you are very much in favour of it. Making people pay is something you like. We saw him at the time of Mr. Van Overtveldt, when he was Minister N-VA. He was seen giving gifts to businesses through corporate tax reform or through the tax shift that was not funded. These are billions of euros spent on large companies. On the other hand, austerity was paid for by the workers who suffered index jumps, an increase in the pension age and by other anti-social measures put in place under the Michel government, of which the N-VA was part long enough, even if it came out at the end. Indeed, it was not for austerity issues that the N-VA left the Michel government. I take note of your philosophy of making people pay so that they can give gifts to the big boss. Your president said, "The Voka is my boss." So I understand your logic. You cite Greece as an example. I have given some measure of the social situation in Greece today. The situation is catastrophic. And I hear you say, Mr Loones, that, finally, you take Greece as a model and that Belgium should be inspired by Greece. Therefore, all the elements I have given about Greece (suicides, age and pension amount, etc.)This humanitarian disaster, which is Greece, is for you the model Belgium should follow. I'll take note of it! Finally, with regard to the European Union, we are not opposed to external solidarity with a view to implementing a social policy. If the European Union - instead of being a Europe of capital - was a real social instrument and advocated lowering the retirement age in all Member States, as well as raising pensions and wages, we would fully support it. The problem is that, since its birth, it is not the Europe of people, but the Europe of money. So it's this one we're fighting.
ParlaMint-BE_2021-11-10-voorlopig-55-plenair-ip138x.u8	Is anyone still asking for the floor? Is anyone else asking for the floor? The general discussion is closed. The general discussion is closed.
ParlaMint-BE_2021-11-10-voorlopig-55-plenair-ip138x.u9	We turn to the discussion of the articles. The text adopted by the committee serves as the basis for discussion. (Rgt 85, 4) (2176/3) We shall begin with the discussion of the articles. The text adopted by the committee is the basis for the discussion. (Rgt 85, 4) (2176/3) The title was amended by the committee in draft law approving the Agreement amending the Treaty establishing the European Stability Mechanism, done in Brussels on 27 January and 8 February 2021". The title was amended by the Commission in draft legislation approving the Agreement amending the Treaty establishing the European Stability Mechanism, done at Brussels on 27 January and 8 February 2021." The bill has two articles. The draft law has two articles. No amendments have been tabled. No amendments were tabled.
ParlaMint-BE_2021-11-10-voorlopig-55-plenair-ip138x.u10	The discussion of the articles is closed. The vote on the package will take place at a later date. The discussion of the articles is closed. The vote will be taken at a later date.
ParlaMint-BE_2021-11-10-voorlopig-55-plenair-ip138x.u11	The general discussion is open. The general discussion is open. The rapporteur, Mrs Verhaert, referred to her written report.
