ParlaMint-BE_2021-07-15-voorlopig-55-plenair-ip121x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-07-15-voorlopig-55-plenair-ip121x.u2	Before we resume our work, I would like to express our solidarity with all those affected by the devastating floods that affect several provinces of our country. The images of torrents of water that invade the streets of cities and villages show all the violence and gravity of the situation. Caution should be exercised. I call on everyone to remain very careful. I would also like, on behalf of all of us, to express our support and gratitude to the various services, governments and volunteers who are doing everything possible to help the affected people.
ParlaMint-BE_2021-07-15-voorlopig-55-plenair-ip121x.u3	The next item is the debate on the draft law on temporary support measures following the Covid-19 pandemic, No. 2070. The rapporteurs are Mr Anseuw and Mr Piedboeuf and Mrs De Block and Mrs Lanjri.
ParlaMint-BE_2021-07-15-voorlopig-55-plenair-ip121x.u4	Before we can start discussing this draft law, it is important that all the relevant ministers are present, in accordance with the agreements made not so long ago between the government and Parliament. In view of the content which was changed and supplemented yesterday in committee at 11 o'clock, there are many competent ministers. Yesterday, by means of amendments, two draft laws were inserted into this draft law which had nothing to do with the original subject. It is really important for the relevant ministers to be present, given the Rules of Procedure and the fact that this has been discussed several times in the Conference of Presidents and the recent agreements on this matter. I note that several competent ministers are not here. Both Mr Vandenbroucke and Mr Dermagne must also be present at the discussion. It was only agreed two weeks ago.
ParlaMint-BE_2021-07-15-voorlopig-55-plenair-ip121x.u5	Madam Chair, Minister Dermagne intended to be present. He lives in Rochefort! His village is totally devastated. I remind you that there are already dead people in Wallonia. In the face of the situation, a deputy prime minister, a mayor, had to be with his citizens. I hope you can understand that. Minister Clarinval and I are here to ensure that politics is next to its citizens because it is sinistrosis in Wallonia. I hope to have your understanding, whether it comes from the majority or the opposition.
ParlaMint-BE_2021-07-15-voorlopig-55-plenair-ip121x.u6	Madam President, I would add that Mr Vandenbroucke is answering questions in committee. He'll join us when the commission is over. We agreed he'd go to committee this morning. As far as Minister Dermagne, Mrs Lalieux and I are concerned, we represent him.
ParlaMint-BE_2021-07-15-voorlopig-55-plenair-ip121x.u7	Madam President, Mrs Lalieux, of course I have great sympathy for the suffering that affects people, including in the region of Minister Dermagne. However, it is important that Minister Dermagne be present. Not only because agreements were made on this subject, but also because of the spectacle that was staged yesterday by the majority. Many new amendments were tabled yesterday and this morning we are discussing a draft law on the implementation of the Ipa. That's not a detail. If we have to discuss the implementation of part of the Ipa without the Minister of Work being present, I do not think that is justified. In addition, a titled mayor, who is a member of the federal government, is replaced. Someone has been appointed to replace Minister Dermagne as mayor. I would therefore like to remind you, first of all, of the arrangements made with regard to the presence of competent members of the government. Secondly, I would like to highlight the importance of the subject under discussion here today. As far as the absence of Minister Vandenbroucke is concerned, the same agreements apply. Madam President, you have just written a very fair letter, in no uncertain terms, about the absence of the government. As a result, agreement was reached on the presence, not just of the government but of the relevant ministers. It is not up to us, Mr President, because of the government itself, to discuss today a draft law for which at least four federal government ministers are responsible. One could have thought of that earlier. There was no consensus in committee yesterday about the fact that Minister Vandenbroucke should not be here today. I would like to make it clear, Mr Clarinval, that we did not approve of this. Moreover, we do not have all the texts which are relevant and which need to be adopted, and I have tabled an order motion in this context. There are pertinent questions that should be put to the Minister responsible. If it is not here, we cannot accept it. I would like to stick to my question that all the relevant ministers are present in the discussion of this draft law. I also understand that Minister Dermagne can't just be here in ten minutes, but I'm here all day. However, this is too important. We are not going to discuss the implementation of the Ipa without the Minister of Work being present, are we? So what exactly are we doing?
ParlaMint-BE_2021-07-15-voorlopig-55-plenair-ip121x.u8	Madam President, why do we find ourselves in this situation today? It is, of course, because of the government, which, if I may say so, ministers, has shown very little respect for the majority, although the majority will never recognize it, and even worse for the opposition. Indeed, you have used the technique of introducing amendments to refer the text back to committee, amendments that have been wrongly made, because basically it was just a matter of setting foot in the door, with pieces of legislation transformed into amendments on a bill that had nothing to do with it, at the last minute. They were received half an hour before the commission. This technique pushed to this point is never seen. There is always a funnel before 21 July, but being able to move texts forward requires that we do so in a serious way and in good conditions. That's not at all what happened yesterday. Rebelote, we find ourselves in this situation in plenary today, which the honourable Member has just described, in a completely justified way. I understand that Mr Dermagne is being retained in the situation in which we live. We also know that a plenary is still scheduled for Monday. There's also one this afternoon. In short, it means that we can – and perhaps, Madam President, it is your responsibility, after what we experienced yesterday – put a little bit of oil back in the workings and a little bit of respect between the government and Parliament, so that the government can have these texts voted fairly quickly. Let us acknowledge that doing so within the next two or three days is still very fast for bills that should have been tabled in due form and that we have passed through amendments tabled half an hour before the committee! A little order for the work in Parliament and perhaps also for the services would be welcome. Do you find it normal, Madam President, that they were required to make a written report that was sent to us at 1:37 a.m.? Doesn't that shock you? Do you think it's normal that we can say in committee that getting them to work day and night is the same? As far as I'm concerned, it shocked me! I've read this report. We will have to make a series of changes. I understand that the services have not been in an optimal position – that is the least we can say – to write it. These changes will be made by tomorrow. So we'll only have a final report tomorrow. Madam President, it is up to you to take your responsibilities so that the work can take place in good conditions. Mr Vandenbroucke was in committee. I should still be there. But I am here with my helmet to follow the work of the Health Committee at the same time as I speak to you because I have questions to ask. Frankly, this way of doing things is not serious, is not correct! There are exits that will be suitable for the government, thanks to a fairly constructive work by the opposition that wanted to move forward, while, as you know, there are ways to prevent you from doing so. As far as I am concerned, it does not bother me at all to move forward, but on the condition that it is done on the basis of a correct, serious and respectful work for each other. Indeed, while these texts concern a large number of people, the government is making it impossible for us to verify the content of these texts and to verify whether what is contained therein is in a fair and intelligent way linked to the agreements concluded with the social partners in the framework of the IPA. Madam President, I hope you can offer us a respectful exit solution.
ParlaMint-BE_2021-07-15-voorlopig-55-plenair-ip121x.u9	Madam President, we had the opportunity to discuss how to organise the work yesterday in committee. I am not going to repeat what has been explained, but I would like to take this opportunity of the plenary sitting to say that as a political group we also felt that there was a problem with how to work, because we were not really able to take on our responsibilities when we received a whole series of amendments 30 minutes before the beginning of the committee. Together with the other opposition parties, we gave a strong signal to the majority that this was not right. I think the lessons will have been learned. We have come to a solution that I would not call compromise; we have had to make concessions, in any case on our side. We criticized this approach, and at the same time we were able to move forward and have a discussion on the substance of this bill. We also raised a problem with respect to certain sections of the Regulations. Some of the amendments introduced are not directly related to the original draft. Moreover, for some amendments, the opinions of the Council of State were not communicated at the same time to the parties of the majority and the opposition. I will not comment on the Ministers' absences, given the dramatic situation. Above all, we have something to say about the substance of the amendments that have been added to this draft. We are very critical of the fact that these provisions concern a large number of people, including their purchasing power. We want to have this debate here now.
ParlaMint-BE_2021-07-15-voorlopig-55-plenair-ip121x.u10	Madam President, I would like to return to yesterday's work and make my comments on this as the fourth opposition party. It cannot, of course, end well if legislation is to be added to other draft laws which have a totally different content by means of all kinds of tricks............................................................................................................................................................................................................................................... They hardly have anything to do with the original bill. That back door was actually left open with amendments that were super urgent a few days ago and were sent back from the plenary to committee, after which they were immediately withdrawn from the same committee. The original draft law was therefore only intended to serve as a smuggling route for other initiatives which are not considered worthy of full discussion in committee. The amendments were delivered yesterday 40 minutes before the start of the committee, while the texts had been ready for weeks. The Council of State's opinions on the amendments date from 22, 23 and 24 June. Then do not tell us that they have suddenly become very urgent and that these urgent adjustments are necessary. In fact, for these amendments, the Rules of Procedure have been set aside de facto. In fact, the Conference of Presidents asked for permission to send back to committee a few small, not very important amendments quickly, because the deadline would expire. However, that back door has been used to allow much more and much larger issues, even the interprofessional agreement, to be dealt with in the committee with urgency. The amendments could have been tabled perfectly as separate draft laws or at least much earlier than yesterday afternoon. For example, we could have prepared the discussion thoroughly and then the texts would have been worth a thorough and thorough discussion. Moreover, we should not have forced the services to provide exceptional services. After a long and chaotic day, the reporters of the Social Affairs Committee had to work until 2 p.m. tonight in order to be able to send the report to the members of the committee and to the plenary. The purple-green government has just forced the staff of the Social Affairs Committee, the committee which, among other things, has to deal with well-being at work and correct working conditions, to deal with matters which would lead to the same parties, or certainly trade union representatives in industry, jumping on the table and calling for a strike. If the government does not want to leave that out of respect for Parliament, out of respect for the opposition or out of respect for good legislation, then it will at least do it out of respect for Parliament's staff.
ParlaMint-BE_2021-07-15-voorlopig-55-plenair-ip121x.u11	Madam President, I would like to draw a distinction between form and substance and what has happened since yesterday, and the way in which services are used at this stage. In terms of form, the work has not worked properly; no one has said the opposite since yesterday, neither the government, nor the members of the majority, nor the members of the opposition. We all said that the game wasn't very beautiful, that it wasn't very clear and that it could have been done much better. We have all said this on several occasions, but we have nevertheless decided, with the consensus of the committee, to continue the work, with a break in the meeting which has reached a new consensus, saying that we will resume at 6.15 p.m. This consensus was once again drawn from the committee. Could we now move forward on the content and succeed? You've often mentioned services. We should succeed because I think the services want it. They actually worked that night. I do a little parenthesis about the fact that it was never said in committee that it was the same thing to work at night or at day, of course. Reference was made to a proposal to make an oral report which would therefore have been less burdensome than a written report. This has not been possible and it is natural that the opposition wishes to have a written report. But it was in order to facilitate the work of the services that we wanted an oral report. This has not been possible, but it is no big deal. So we decided to work differently. As far as the time of writing is concerned, we have been in constant contact with the services to find out what was the most realistic way, in agreement with them, to bring the reports to fruition. So I'd like to stop a little bit with that! The return to plenary was also decided by consensus at the end of the meeting. One person mentioned his unavailability to be present because he had to ask questions in the Committee on Health, but then we came back to plenary and closed the work of the plenary without any mention of any difficulty in working this morning. Between last night and this morning (10:20 a.m.) there was no mention of any problem to be re-examined this morning, nor did I receive any information that meant it to me. The ministers present represent the government. Minister Vandenbroucke said yesterday that he would not be present. I do not see what today and now would prevent us from continuing to work. If you want a few more hours to read or see again, it can be discussed. But not about an absence. The government is represented. We can continue the work. Let us not take as an excuse what would have happened in committee which would have sent negative signals for this morning 10 a.m.! There wasn't any.
