ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip130x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip130x.u2	We resume the discussion of the government's statement. We shall resume the discussion of the Government's statement. Ladies and gentlemen, I would like to remind you of the respect for health rules, but also of the agreement reached at the Conference of Presidents. If you wish to speak, I would ask you to address your questions to the speaker. I also ask you to avoid the debates in the Chamber. At the current pace, we have some for the whole weekend. There are dozens of speakers on the agenda. Mr Laaouej has the floor.
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip130x.u3	Madam President, Prime Minister, ladies and gentlemen, ladies and gentlemen, this government has just blown its first candle. Who could have imagined, a year ago, when you were proposing to orchestrate Vivaldi around the theme of prosperous, solidarity-based and sustainable Belgium, that the second wave of the covid-19 epidemic would plunge us back into crisis management and the health and social emergency? Covid-19 killed millions of people around the world. Millions of other people have been hospitalized and we do not know how many will keep the sequelae of this terrible virus. In our country, tens of thousands of people have, alas, been severely affected. Too often, they have succumbed to the virus. Hospital staff, doctors, nurses, emergency workers, maintenance staff, cooks and cooks, all of these women and men have gone to the end of what they could give and continue to give everything to treat, comfort, heal and surround the sick. For two years, the world almost stopped spinning. People were locked up in their homes. Women and men have been deprived of their families. Social life has stopped and solitude has fallen on many of our fellow citizens. Women who were victims of domestic violence found themselves trapped in a home, as the danger worsened, while the children were deprived of school. Whole sections of our economy have been stopped. Thousands of workers have been forced to stay at home. Some companies have even had to close down. At the same time, workers have valiantly allowed society not to collapse completely. These workers continued to reassort supermarkets and grocery stores, drive our public transportation, run our factories, extinguish fires, ensure our safety and cleanliness in our neighbourhoods. We have lived two very difficult years, we must remember. Are we out of business? Not completely yet. Are we on the right track? Certainly! Belgium has now become one of the best-placed states in the fight against covid, although not everything is perfect. No self-satisfaction, the subject does not lend himself to it. However, he welcomed the Government's work to combat the pandemic. Today, we are not only on the road to an improvement of the situation, but also on the road to the reconstruction of a protective state that strengthens solidarity, solidarity at the heart of socialist values - a return of the socialists to the government that is decisively marked. We have first re-aligned social benefits (GRAPA, social integration income (RIS), disability allowance) which will be increased by more than 22% by 2024; the minimum pension with an increase which will reach EUR 1,500 by 2024. In health, we have significantly increased our budget for the coming years. We have also identified ways to better manage mental health care. This is a budget of EUR 200 million, now lasting, for a greater reimbursement of psychological consultations for those in need. For the medical staff who fought tirelessly during the crisis, I want to mention here the memory of our late friend and colleague Marc Goblet, who bravely fought to ensure that the White Blouse Fund was put in place, but also to ensure that it was sustained. My thoughts go to him from this rostrum. [[Applause]] The White Blouse Fund must also be added EUR 600 million for the implementation of the social agreement. This is about EUR 1 billion for the health sector. In Mobility, we reinvested in rail after years of savings and despite the difficult budgetary context. With regard to the recovery plan, we were lagging behind neighbouring countries, with a government installed on 1 October 2020. But we have given a new impetus with EUR 5.9 billion that will be invested in the energy transition, digital and mobility of tomorrow. The social tariff for gas and electricity was extended as soon as the government was installed in the context of the covid crisis. In September 2021, this tariff allowed its beneficiaries to pay 67% less for their natural gas and 29% less for their electricity. We expanded birth leave - 15 days on January 1, 2021 and 20 days from January 1, 2023. We are also moving forward on the ground with fairer taxation, with a contribution of almost half a billion, from capital. We are also moving towards fairer taxation of multinationals, although there are still things to be done. That is why I call on the Minister of Finance to step up his vigilance and efforts to ensure that, at European level, we can move towards this harmonised minimum rate for multinationals, with a number of guarantees as to the efficiency of this tax system, which will restore some tax fairness in the functioning of our economy. As for the GAFAM tax, remember the content of the government agreement. It is also a matter of moving forward together at European level, but, as the government agreement states, if there is no concrete agreement, then we will do so at national level. Ladies and gentlemen, we must also recognize the difficulties we are in. We are facing a health crisis which has called for considerable resources: EUR 24 billion of various and varied support measures at all levels - to households, businesses, public services, to the community fabric, to the cultural sector and to a range of other sectors. This EUR 24 billion has mechanically increased the deficit and negative structural balance that we are facing today, which means that the budgetary target of EUR 20 billion is still an ongoing objective. However, it shows the seriousness of the financial situation in which we are. It's even worse than what we've been through with the Lehman Brothers financial crisis. This means that, in order to find a relevant point of comparison, it is most certainly necessary to go back to the mid-1980s, with the adverse consequences of the oil crises of the 1970s. That is the challenge we face today, whether at the federal and regional level, but also at the local level. Despite this – and that is what we must rejoice at – the government does not impose austerity. On the contrary, it comes with positive measures for our fellow citizens, which will be deemed insufficient by some, considered to be in the right direction by others, but which exist. We have already discussed widely this morning the measures taken on energy, with the enlargement of the social tariff for the most disadvantaged, with an additional €80 for the same public, and a whole range of accompanying measures. This will enable 900,000 families to benefit from substantial support, while we are facing an upsurge in energy prices, which I recalled earlier that they are not due to endogenous elements, but to elements outside the international sphere and which, nevertheless, reflect an effort by the government in the very difficult budgetary context that has already been discussed. Of course, I will also highlight the additional €16 million from the Gas-Electricity Fund, which is also intended, as a matter of priority, through the CPAS, for the most needy audiences. All these measures will benefit social groups – it is a political choice that is assumed as such – and publics who are confronted with the difficulties we face (disabled people, people who benefit from guaranteed income, an integration allowance, widows and widowers, pensioners, invalids, tenants of social housing, orphans, some unemployed). In short, there are those who today have very low incomes and who can expect support of the order of 880 or sometimes 900 euros. These are concrete measures that clearly demonstrate that the government has set itself a priority: to help the people most in difficulty. A lot has been said about the middle class, and I will not go back to the subject. We are once again trying to ensure that, in an extremely difficult budgetary context, we make choices, which are sometimes difficult, are essential. Nevertheless, I consider that, thanks to the 300 million euros, which correspond to the envelope linked to the reform of the special social security contribution, the government has the possibility, with the right adjustments, to give a bowl of oxygen also to the middle class. We will see what criteria are used. That will be part of the debate. I think there is clearly a substantial envelope, given the financial realities of our country. Of course, the transformation of a number of compulsory levies on the invoice to make them easier to reorganise in terms of tax justice - in particular the conversion of certain levies into excise duties - will also make it possible to return up to EUR 50 to households either low or medium-income. In short, an additional envelope that will allow the government to produce efforts. I repeat, we are not part of a restrictive policy. We are not part of a policy of austerity. This is the whole sense of direction and option that the federal government is taking on investment. Yes, we will inject a billion euros! We would have liked to do more, but it is one billion euros which is in addition to what had already been made clear in the case of the European Recovery Plan and which will also allow us to refinance our infrastructure, modernise our economic fabric and also ensure additional investments in mobility and transition. It is certainly not in this forum that I must recall – we have often debated this – that support for public demand is an element of supporting economic growth, such as private demand. However, this will create jobs that themselves will contribute to a rebalancing of our public accounts, but also to strengthening the dynamics of our economic fabric for the benefit of our society more generally, the creation of jobs, of course, but also an increase in tax and parafiscal revenues. In short, with the European Recovery Plan, the efforts that are being made in the regions and the efforts already being made by the government – remember the €328 million allocated in April – the option taken here clearly reflects a true economic policy and makes investment a key element in the recovery of the economy. That, too, marks a break-up that I would like to stress. As for mobility, of which we also spoke a lot this morning, what is the substance of our remarks? Our point is to consider that investing in mobility is not an aesthetic choice. It's a necessity. We have to do it. Indeed, if we consider that the challenges of climate change involve the abandonment of certain fossil fuels and the change of modes of transport, we must also be able to live up to the supply side. That is the whole meaning of the investments that we will spend, EUR 250 million, in addition to the EUR 350 million already provided for in previous budgets, to invest in rail and to strengthen our offer of public transport and therefore public transport services. It is a necessity which also meets an imperative enabling the climate transition, the environmental transition. Ladies and gentlemen, you know that because this was also discussed this morning, a major reform of the labour market is now on the table. First of all, and that is the essential thing, it is the return of social cooperation as a method. It was a prerequisite of the socialist family. We got it. We believe that social democracy is in addition to parliamentary democracy and that, when, in a country like ours, many people choose union membership in order to be able to express their legitimate demands for a fair wage and work in good conditions, we must be able to give social consultation, between the union bench and the employer, every opportunity to be able to contribute also to the building of society and its prosperity. This is why all aspects of labour market reform will have to go through social consultation. The organization of working time has been mentioned. Reference was made to night work in a number of sectors. Within limits and with a clear outline and framework, a whole series of other adaptations have been mentioned. All this will have to go through social consultation because it is not said and it is not assumed that there is an intrinsic incompatibility between, on the one hand, the objective of increasing the rate of employment and, on the other hand, the fact of continuing to ensure working conditions and the reconciliation between private and professional life. This is our creed, and we will continue to do so throughout the discussions that will come, either between the social partners or within our Parliament. Another important element, which also marks a turning point in policy, is the extension of social rights chosen by this government. The Socialist Group therefore welcomes the fact that today, with the agreement of the Government, there is a real right to training of at least five days. This is a new social right for workers. In other words, they will no longer be at the mercy of the goodwill of an employer or employer, but will draw from a formal legislative text a real right to training. This is a major step forward. In the same way, on the issue of jobs in short supply, I am pleased to see a government that has chosen the path of encouragement and encouragement rather than that of penalisation and punishment, as some dreamed of, by ideology. Here, too, there are very concrete measures, such as the possibility of combining – temporarily – an unemployment benefit with an income from work. This is a very good approach, which must be encouraged, regardless of the file. We talked about the end of the one-day medical certificate. This is a good measure to avoid some kind of bureaucracy. One should not be suspicious of certain doctors, it is not to do justice to the profession. What a bureaucracy! Yes, it can happen to wake up one day when you're really sick. In addition to having to go to a doctor to enter a certificate, all that adds is harassment which, in the end, is expensive for the system and the employer. Things will be done in a balanced environment. That goes in the right direction. There has been a lot of misinformation on the issue of accompaniment for long-term patients. I know long-term patients like you. It is not simple and there is indeed a risk of being at some point outside the circuits of work, of social circuits, of retreating on oneself. The goal is to accompany, not penalize. The objective, when someone receives a questionnaire or an invitation to a consultation, is to provide an answer so that their situation is consolidated and consolidated and to leave the logic of dismissal because of illness. I know people, who have been sick for a long time, who end up in their employer's collimator. Here, and this is a major step forward, the aim is to separate the reintegration route from the dismissal route and to ensure that there is no longer a link between the reintegration of long-term sick workers and the risk of dismissal. This is the heart of the reform and, here too, we will need a discussion with the social partners. The aim is not to punish or penalise, but to ensure that long-term patients can be reintegrated in good conditions.
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip130x.u4	Mr Laaouej, I had said to myself that I was not going to interrupt you so as not to feed the PS-PTB game, but when you discuss the question of misinformation yourself, I have to answer! You're saying the point is not to punish. I ask you, then, whether or not the government agreement presented here today allows, for the first time, to punish people who refuse to return to the so-called dynamics of reintegration and accountability. You're saying that's not the case. Can you tell Mr Vandenbroucke today that there will be no penalty of 2.5% of the compensation for people who refuse to go logically?
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip130x.u5	(...) When I read the elements that are on the table, it is exactly the opposite! It is a matter of ensuring – as far as I know it would already involve 10,000 people – that the reintegration route is separated from the possibility of the dismissal procedure on grounds of force majeure for medical reasons. That's what's in the deal. In addition, when someone receives a questionnaire, it is necessary to ensure that they complete it. When you consult a doctor-counsel, it's not to have extra problems, it's to see his situation consolidated. And if you are really sick, you have to be able to claim the basic social right of sickness benefits when you are not able to go to work for medical reasons. That is what is at the heart of the matter, and it will not prevent us from ensuring that there are no diminished social rights, that there is no attack on social protections in the field of health insurance and that the social rights of workers are safeguarded. It is important to avoid considering that there is a fatality for someone to be ill and to be outside the social circuits and the circuits of work. Where you see punishment, I see prevention. What you forget to say is that the proposed system also empowers employers to whom additional obligations are imposed to ensure greater well-being at work and decent and acceptable working conditions. The beginnings of the reform currently on the table say precisely that we have sick people in companies because their working conditions, well-being, stress or burn out are unfortunately at the root of their situation. I also think that such a dossier should be discussed with the social partners. The Socialists will not join in a logic of sanction, but in a logic of prevention that puts first the obligations of employers and employers.
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip130x.u6	Mr Laaouej, you have still not answered the question that I have asked you clearly. That you have to swallow snakes in the negotiations, I can understand that. On the other hand, I don't understand how you justify them. You act as if there was no qualitative and historical decision taken by the government agreement. You minimize the fact that someone who refuses to complete this form can be punished. Of the 490,000 long-term patients in Belgium, 160,000 are for psychological reasons. Among the questions asked in this form, they are asked what they are prepared to do to get back to work. It is not a small question for the worker who is in burn out or who is suffering psychologically. The person already feels guilty. She's already set aside. She's carrying a lot of pressure on her shoulders. Those people who have been suffering and who have been sick for a long time will have to complete a questionnaire with such questions. In fact, you have to sanction them in order to force them to complete this questionnaire. Those who do not want to complete this questionnaire are not parasites or lazy people. They do not feel able to enter such a process. The 2.5% are symbolic, as you say yourself. Maybe it's symbolic when there's a lot of money in question. But when it comes to 900 euros a month, this 2.5% represents something. Socialist friends, I understand that you have to accept certain conditions from Mr Vandenbroucke. But stop minimizing the weight of this decision and the fact that mutualities (socialists, Christians) say they are disgusted with this measure. You say it's no big deal and the goal is to reintegrate the workers. Stop minimizing these kinds of problems! Another point you're addressing is what happens after the six months. You say, "Ah, today, we're not firing anymore." You bring the six months to nine months. But that's another question, Mr. Laaouej. The main question is this: can we punish people who today refuse to enter the dynamic? I find that it is indeed a red line that is out of date. You better stop justifying her. You'd better say, "Okay, we didn't have the balance of forces, sorry, we had to step back." But today you are explaining to the workers that this sanction is justified. You really get into a very negative spiral for the whole world of work. I will explain earlier, with Mr Vandenbroucke or with Mr Depraetere, why the Flemish Socialists are so avant-garde on the subject. You've already made the mistake with the unemployment hunt once. You make a second mistake when you chase the long-term sick.
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip130x.u7	What I do not like, Mr Hedebouw, is your political method, which caricatures, whatever the measure, whatever the reform. A caricature that ends up not hearing what I'm telling you. For example, you do not note that the procedure of dismissal for cases of force majeure, for medical reasons, is separated from the procedure of reintegration. I'm telling you, these are the first fruits. This will allow at least 10,000 people not to find themselves trapped in this hellish cycle where a boss, when he wants to dismiss someone for medical reasons, now has all the facilities to do so. With this, we empower the employer, and we impose obligations on him: "What are you doing in practice to make your worker feel at work, to avoid burn out, stress?" These are realities, Mr. Hedebouw. You don't stress them because they don't fix you. I understand that. On the other hand, Mr. Hedebouw, the PTB is in a bad position to do morals. The PTB is ill-placed to say that it defends workers. Mr Prime Minister - and indeed you applauded him, what indecency! - made a verse on the issue of human rights in Europe and around the world, the rise of populism, extremism. We in Parliament - and we honour ourselves for that - with courage vis-à-vis one of the world's largest powers, we have denounced forced labour camps, the sterilization of women, and the locked-up children. They are workers, Mr. Hedebouw, yes, workers! What are you doing? You're going to bed! You're scared! Is that the defense of workers? When we defend the workers, Mr Hedebouw, it is here in Belgium, as in the world, that we must do it. I thought you were a great internationalist. But you're a coward, Mr. Hedebouw! What's the problem? Is that because they're Muslims? Because it's a minority in China? Mr. Hedebouw, it's not you. You're a nice guy, binama! You're doing shows. We're having fun, no problem. It is the people who are behind you who are responsible, dangerous ideologues who have not renounced Stalinism, see Maoism. We don't know exactly what you're up to today. When it comes to defending workers, it's not just in Belgium, Mr Hedebouw. Another element to talk about the new PTB policy. Peter Mertens, one of your top leaders, spent a year on his personal promotion needs 400,000 euros on Facebook. That's eight nurses' salary, Mr. Hedebouw. Rather than spending money on your propaganda by feeding multinationals like Facebook, which hides its money in tax havens, you'd better be a little more modest. We have no moral lessons to receive.
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip130x.u8	Madam President, I do not wish to interrupt this lively debate, but Mr Hedebouw has been pressing for a short answer since this morning. We'll be able to discuss it tonight, and in detail. First of all, let's start with the facts. You say that we are introducing an historic novelty with sanctions in the sickness benefit scheme. However, those sanctions already exist, and in particular Article 143. A person may be suspended if he or she does not do what the medical consultant asks him or her to do. And do you know how much a person will survive in that case? Nothing. So it already exists. Those are the facts. Secondly, the kind of questions that these people will be asked is how they are doing, whether they still see opportunities in their business and whether their leadership understands their situation. Its purpose is to help people, to arm them. Moreover, those questions will not be asked to a person who is dead sick or bedridden, nor to a person who is on sick leave for four weeks on account of a broken leg. Those questions will be carefully examined. It's supposed to give people opportunities. 'Cause doing nothing doesn't exclude hundreds of thousands of people from giving discourse like you like to do. The difference between us lies in our view of solidarity, most certainly, Mr Hedebouw. Solidarity means that people in need or not should be given everyone they are entitled to. But everyone has to do their part, too. The employer must do much more than today, and this will involve automatic sanctions. Automatic! The sickness funds, the Regions, the politics, all have to do more. But when people are asked how they are doing and whether their employer understands their situation, and when they want to start a process for them and call them after several times and insist on blocking the process, can we not impose it as an obligation? That is the essence of solidarity, Mr Hedebouw. Everyone who needs it gets their share, and everyone does their share. You don't seem to want to understand that.
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip130x.u9	I'll answer in two steps. First of all, very briefly, to Mr Laaouej. It's not with China or Facebook that you're going to get away with! You understand that. You see the polls, that's not what you're gonna do! You are right, Minister, that we have a totally different view of what solidarity means. You have brought ideas from England about the social welfare state. You are fully committed to the activation of the unemployed. To activate the unemployed, you are at the top. Hunting down unemployed people would help. It is the same story as that of the generational pact, where the bridge pensioners were hunted down and bridge pensions abolished. The people you chased with the generation pact in 2005 are long-term ill today. There is, after all, a link between the dismantling of bridge pensions and the early retirement pension in our country. You are at the root of this and the long-term illness of tens of thousands of people. How many people couldn't go on a bridge pension last year? 60,000. How many people got sick for a long time last year? 72,000. The link is clear. People have been working tired. You minimize what you will do now. Of course, there may be sanctions, if one does not participate from the beginning. However, there are 160,000 people suffering from psychological disorders. Psychiatrists and health insurance funds agree and socialist mutualities say it: culpabilising people in such a situation is dramatic. It's not gonna work. Do you guys still hear that? You are at the root of the development of such measures, Mr Vandenbroucke. I don't understand why a socialist would do this. Look at the social media, check out the grassroots. People are angry about these measures concerning the long-term sick. Socialists, get back to work. Stop such a right-wing policy and ensure solidarity, not culpability.
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip130x.u10	Thank you, Minister, for the fantastic introduction. I share your belief that I underlined this in committee last week - that we must have a real social policy on long-term sick people. As we know, you held a passionate plea for resilience, 360 degrees around, of workers, employers, health insurance funds and even of the regions. I love it! Your guidelines of what you yourself think should be done are fantastic. I'd just like to ask you a big question that I got from Professor Baert. What would Professor Vandenbroucke think of the symbolic effect of his great principles? That professor would be very disappointed. After all, the reality is that 2.5% of the workers' response, because after three months they refuse to fill out a form, will not really be worth anything. In order to respond to employers, one is not looking at what they are trying to do to prevent long-term illness among their employees, but linearly at figures that can indicate quite different things. Responding to employers could lead to workers with a history of long-term illness no longer being recruited. Responding to the health insurance funds is no good at all. After all, you do nothing about their variable administrative costs, which are paid at a rate of 20%. You trade in much-needed response measures for your actions. Finally, you are talking about the regional response. We are very much in favour of this. Finally, it is clear that asymmetric policies must be allowed. Minister Crevits also has a fantastic plan at the Flemish level. We will support Minister Crevits. The title is indeed in the present agreement, but it seems as if no one has read the text below it. The policy is very asymmetric, but it is entirely in the wrong direction. After all, we will provide additional finance for the sections of the regions. These additional finances are intended for those regions where the support ratio is lagging behind. So we will punish the regions, if they have been doing good work in this area for years, such as the Flemish Region, and give more money to the Walloon and Brussels Region, which until now do not do jota in that area. In fact, the budget you are making available for this is smaller than the demand, just by Flemish Minister Crevits for the 5,000 sections from next year and the 10,000 sections the following year. You don't even have that amount. You will give Flanders nothing and give Wallonia all sorts of things, because that region, ochame, has done nothing in that area so far. You know better, Minister. Your vision of long-term sick people is fantastic, but you've picked up a lousy prize from the PS, hunted by the PTB. You're sticking to symbolism. In a few years, it will prove that your loot was worth nothing.
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip130x.u11	As Mrs van Peel asks me a question and I answer all the questions, I should like to apologize for a small professoral intermezzo. Mrs Van Peel, you refer to what I did in 2003-2004 with regard to the activation of the unemployed. The situation is not quite comparable, because we are talking about people who are sick. That's something completely different. There is one element that is similar. We had discussed our action in 2003 for a very long time in advance. We finally decided, finally, that we would send a letter to every unemployed person. I then explained to my colleagues that we had a sad view of rights and obligations towards the unemployed: the right to cash but not the right to help. The duties, that was the raid of the famous article 143, later article 80, which immediately excluded thousands of people, mainly women, without warning and without offering assistance. As a young man in the early 80s, I had argued against that situation and was glad that I could put an end to it 30 years later. We have then replaced the sad view on the duties with very gradual and slight sanctions. We have moved from a sad view of rights and obligations to a rich view of rights and obligations. It was announced in a letter. Now comes the little professoral intermezzo. A brilliant econometric study was published about this letter, led by Professor Bart Cockx, about which I later had many questions answered by my students. It is a very good econometric study, in which Professor Bart Cockx has shown that merely sending that letter has already had a very clear effect on activation. People felt addressed. That's what this is about. My view of reality is different from yours, Mrs Van Peel. No, one should not take 5 %, 10 % or 20 % from people to push them into poverty and lead them to work. It's not about that. You shouldn't say: we're going to make you poorer, then you'll look harder. People need to be told that we're starting to help them. This is a process that involves some administration and obligations. A lot of people who are ill for a long time want to get back to work. They need help. It's also about their health and well-being. You want big theatrical debates. You're knocking on all sorts of things, based on symbolism. I'm not interested in that at all. It is about a new chapter of our social policy, in which we stop stigmatizing people as unfit. That's the worst thing, they get a certificate of incapacity. Isn't that stigma? Isn't it much better if the doctors tell those people what they can do? Isn't it much better if we send these people a questionnaire? Do you think your colleagues understand how you're doing? Does your supervisor understand? How do you see it? How do you feel about that? That's different from stigmatization. You will probably continue, Mr Hedebouw, because you are incorrigible. Mrs Van Peel, you will do the same in your own way. You will continue to hold great theatrical discourse and knock up symbols here, but you will not talk about the reality of things and the question of solidarity. Solidarity is helping people. Everyone's gonna do their part in that. That is a chapter that we are beginning to write and which will require a great deal of work. I will listen to this theatrical debate and I think mine.
